date,before,weak,below,above,weak_start,weak_days,detail
2023-07-26,True,False,0,4,None,2,000300.XSHG:2023-07-25:3915.1200:3857.9880:above|399101.XSHE:2023-07-25:11804.7800:11765.1040:above|399006.XSHE:2023-07-25:2192.9000:2190.2380:above|000510.XSHG:2023-07-25:4654.9414:4603.5625:above
2023-07-27,False,False,1,3,None,0,000300.XSHG:2023-07-26:3907.0100:3864.3450:above|399101.XSHE:2023-07-26:11737.1800:11760.4830:below|399006.XSHE:2023-07-26:2191.1700:2189.6700:above|000510.XSHG:2023-07-26:4641.9179:4608.5021:above
2023-07-28,False,False,2,2,None,0,000300.XSHG:2023-07-27:3902.3500:3864.7380:above|399101.XSHE:2023-07-27:11677.6700:11735.9350:below|399006.XSHE:2023-07-27:2184.1000:2184.3280:below|000510.XSHG:2023-07-27:4629.1481:4605.7599:above
2023-07-31,False,False,0,4,None,0,000300.XSHG:2023-07-28:3992.7400:3874.1020:above|399101.XSHE:2023-07-28:11818.2900:11727.9750:above|399006.XSHE:2023-07-28:2219.5400:2183.8720:above|000510.XSHG:2023-07-28:4716.8923:4611.9409:above
2023-08-01,False,False,0,4,None,0,000300.XSHG:2023-07-31:4014.6300:3888.8480:above|399101.XSHE:2023-07-31:11950.7100:11740.3620:above|399006.XSHE:2023-07-31:2236.6700:2186.7950:above|000510.XSHG:2023-07-31:4748.7978:4624.8175:above
2023-08-02,False,False,0,4,None,0,000300.XSHG:2023-08-01:3998.0000:3903.1540:above|399101.XSHE:2023-08-01:11918.4000:11751.8460:above|399006.XSHE:2023-08-01:2223.8000:2189.1130:above|000510.XSHG:2023-08-01:4737.6459:4637.9857:above
2023-08-03,False,False,0,4,None,0,000300.XSHG:2023-08-02:3969.9000:3915.0570:above|399101.XSHE:2023-08-02:11884.0800:11762.9360:above|399006.XSHE:2023-08-02:2218.5700:2193.2450:above|000510.XSHG:2023-08-02:4707.9768:4648.9194:above
2023-08-04,False,False,0,4,None,0,000300.XSHG:2023-08-03:4004.9800:3933.1860:above|399101.XSHE:2023-08-03:11914.7500:11789.2780:above|399006.XSHE:2023-08-03:2241.9800:2201.8780:above|000510.XSHG:2023-08-03:4736.2998:4666.4937:above
2023-08-07,False,False,0,4,None,0,000300.XSHG:2023-08-04:4020.5800:3953.0530:above|399101.XSHE:2023-08-04:11965.7800:11824.3100:above|399006.XSHE:2023-08-04:2263.3700:2211.9030:above|000510.XSHG:2023-08-04:4756.8747:4686.6644:above
2023-08-08,False,False,0,4,None,0,000300.XSHG:2023-08-07:3990.1500:3971.5460:above|399101.XSHE:2023-08-07:11915.9200:11858.7560:above|399006.XSHE:2023-08-07:2240.7700:2221.2870:above|000510.XSHG:2023-08-07:4723.6299:4705.4125:above
2023-08-09,False,False,1,3,None,0,000300.XSHG:2023-08-08:3979.7300:3978.0070:above|399101.XSHE:2023-08-08:11872.1700:11865.4950:above|399006.XSHE:2023-08-08:2228.9100:2224.8880:above|000510.XSHG:2023-08-08:4708.6532:4710.7836:below
2023-08-10,False,True,3,1,2023-08-10,0,000300.XSHG:2023-08-09:3967.5700:3984.0630:below|399101.XSHE:2023-08-09:11772.3400:11869.0110:below|399006.XSHE:2023-08-09:2228.7300:2228.6440:above|000510.XSHG:2023-08-09:4687.9879:4715.3906:below
2023-08-11,True,True,3,1,2023-08-11,2,000300.XSHG:2023-08-10:3975.7200:3991.4000:below|399101.XSHE:2023-08-10:11781.9800:11879.4420:below|399006.XSHE:2023-08-10:2239.3100:2234.1650:above|000510.XSHG:2023-08-10:4694.5683:4721.9327:below
2023-08-14,True,True,4,0,2023-08-14,2,000300.XSHG:2023-08-11:3884.2500:3980.5510:below|399101.XSHE:2023-08-11:11555.8500:11853.1980:below|399006.XSHE:2023-08-11:2187.0400:2230.9150:below|000510.XSHG:2023-08-11:4592.5982:4709.5032:below
2023-08-15,True,True,4,0,2023-08-15,2,000300.XSHG:2023-08-14:3855.9100:3964.6790:below|399101.XSHE:2023-08-14:11545.8200:11812.7090:below|399006.XSHE:2023-08-14:2164.6900:2223.7170:below|000510.XSHG:2023-08-14:4568.6541:4691.4889:below
2023-08-16,True,True,4,0,2023-08-16,2,000300.XSHG:2023-08-15:3846.5400:3949.5330:below|399101.XSHE:2023-08-15:11473.7700:11768.2460:below|399006.XSHE:2023-08-15:2148.6700:2216.2040:below|000510.XSHG:2023-08-15:4545.5059:4672.2749:below
2023-08-17,True,True,4,0,2023-08-17,2,000300.XSHG:2023-08-16:3818.3300:3934.3760:below|399101.XSHE:2023-08-16:11346.7500:11714.5130:below|399006.XSHE:2023-08-16:2132.9700:2207.6440:below|000510.XSHG:2023-08-16:4504.9229:4651.9695:below
2023-08-18,True,True,4,0,2023-08-18,2,000300.XSHG:2023-08-17:3831.1000:3916.9880:below|399101.XSHE:2023-08-17:11434.5600:11666.4940:below|399006.XSHE:2023-08-17:2147.0600:2198.1520:below|000510.XSHG:2023-08-17:4525.9010:4630.9296:below
2023-08-21,True,True,4,0,2023-08-21,2,000300.XSHG:2023-08-18:3784.0000:3893.3300:below|399101.XSHE:2023-08-18:11229.3800:11592.8540:below|399006.XSHE:2023-08-18:2118.9200:2183.7070:below|000510.XSHG:2023-08-18:4461.0272:4601.3449:below
2023-08-22,True,True,4,0,2023-08-22,2,000300.XSHG:2023-08-21:3729.5600:3867.2710:below|399101.XSHE:2023-08-21:11110.6200:11512.3240:below|399006.XSHE:2023-08-21:2084.9700:2168.1270:below|000510.XSHG:2023-08-21:4403.2432:4569.3062:below
2023-08-23,True,True,4,0,2023-08-23,2,000300.XSHG:2023-08-22:3758.2300:3845.1210:below|399101.XSHE:2023-08-22:11173.7700:11442.4840:below|399006.XSHE:2023-08-22:2086.9400:2153.9300:below|000510.XSHG:2023-08-22:4435.3498:4541.9758:below
2023-08-24,True,True,4,0,2023-08-24,2,000300.XSHG:2023-08-23:3696.6300:3818.0270:below|399101.XSHE:2023-08-23:10943.4300:11359.5930:below|399006.XSHE:2023-08-23:2038.9800:2134.9550:below|000510.XSHG:2023-08-23:4356.4143:4508.8185:below
2023-08-25,True,True,4,0,2023-08-25,2,000300.XSHG:2023-08-24:3723.4300:3792.7980:below|399101.XSHE:2023-08-24:11006.6100:11282.0560:below|399006.XSHE:2023-08-24:2064.5700:2117.4810:below|000510.XSHG:2023-08-24:4386.9974:4478.0614:below
2023-08-28,True,True,4,0,2023-08-28,2,000300.XSHG:2023-08-25:3709.1500:3775.2880:below|399101.XSHE:2023-08-25:10836.7300:11210.1440:below|399006.XSHE:2023-08-25:2040.4000:2102.8170:below|000510.XSHG:2023-08-25:4355.3525:4454.3368:below
2023-08-29,True,True,4,0,2023-08-29,2,000300.XSHG:2023-08-28:3752.6200:3764.9590:below|399101.XSHE:2023-08-28:10952.2900:11150.7910:below|399006.XSHE:2023-08-28:2060.0400:2092.3520:below|000510.XSHG:2023-08-28:4404.9034:4437.9618:below
2023-08-30,True,False,0,4,None,2,000300.XSHG:2023-08-29:3790.1100:3759.3160:above|399101.XSHE:2023-08-29:11224.6200:11125.8760:above|399006.XSHE:2023-08-29:2118.1900:2089.3040:above|000510.XSHG:2023-08-29:4468.5501:4430.2662:above
2023-08-31,False,False,0,4,None,0,000300.XSHG:2023-08-30:3788.5100:3756.3340:above|399101.XSHE:2023-08-30:11274.7800:11118.6790:above|399006.XSHE:2023-08-30:2117.1300:2087.7200:above|000510.XSHG:2023-08-30:4475.7084:4427.3447:above
2023-09-01,False,False,0,4,None,0,000300.XSHG:2023-08-31:3765.2700:3749.7510:above|399101.XSHE:2023-08-31:11213.6400:11096.5870:above|399006.XSHE:2023-08-31:2102.5700:2083.2710:above|000510.XSHG:2023-08-31:4450.7377:4419.8284:above
2023-09-04,False,False,0,4,None,0,000300.XSHG:2023-09-01:3791.4900:3750.5000:above|399101.XSHE:2023-09-01:11240.0200:11097.6510:above|399006.XSHE:2023-09-01:2100.2600:2081.4050:above|000510.XSHG:2023-09-01:4475.6484:4421.2905:above
2023-09-05,False,False,0,4,None,0,000300.XSHG:2023-09-04:3848.9500:3762.4390:above|399101.XSHE:2023-09-04:11398.9100:11126.4800:above|399006.XSHE:2023-09-04:2118.0300:2084.7110:above|000510.XSHG:2023-09-04:4545.5603:4435.5222:above
2023-09-06,False,False,0,4,None,0,000300.XSHG:2023-09-05:3820.3200:3768.6480:above|399101.XSHE:2023-09-05:11329.5400:11142.0570:above|399006.XSHE:2023-09-05:2111.3300:2087.1500:above|000510.XSHG:2023-09-05:4513.3584:4443.3231:above
2023-09-07,False,False,0,4,None,0,000300.XSHG:2023-09-06:3812.0300:3780.1880:above|399101.XSHE:2023-09-06:11329.7900:11180.6930:above|399006.XSHE:2023-09-06:2101.4000:2093.3920:above|000510.XSHG:2023-09-06:4505.9634:4458.2780:above
2023-09-08,False,True,4,0,2023-09-08,0,000300.XSHG:2023-09-07:3758.4700:3783.6920:below|399101.XSHE:2023-09-07:11124.6900:11192.5010:below|399006.XSHE:2023-09-07:2056.9800:2092.6330:below|000510.XSHG:2023-09-07:4436.1928:4463.1975:below
2023-09-11,True,True,4,0,2023-09-11,2,000300.XSHG:2023-09-08:3739.9900:3786.7760:below|399101.XSHE:2023-09-08:11106.9800:11219.5260:below|399006.XSHE:2023-09-08:2049.7700:2093.5700:below|000510.XSHG:2023-09-08:4416.7350:4469.3358:below
2023-09-12,True,True,4,0,2023-09-12,2,000300.XSHG:2023-09-11:3767.5400:3788.2680:below|399101.XSHE:2023-09-11:11221.9200:11246.4890:below|399006.XSHE:2023-09-11:2063.1900:2093.8850:below|000510.XSHG:2023-09-11:4452.4865:4474.0941:below
2023-09-13,True,True,4,0,2023-09-13,2,000300.XSHG:2023-09-12:3760.6000:3785.3170:below|399101.XSHE:2023-09-12:11239.0100:11247.9280:below|399006.XSHE:2023-09-12:2051.0400:2087.1700:below|000510.XSHG:2023-09-12:4445.4269:4471.7818:below
2023-09-14,True,True,4,0,2023-09-14,2,000300.XSHG:2023-09-13:3736.6500:3780.1310:below|399101.XSHE:2023-09-13:11092.8900:11229.7390:below|399006.XSHE:2023-09-13:2027.7300:2078.2300:below|000510.XSHG:2023-09-13:4411.3247:4465.3434:below
2023-09-15,True,True,4,0,2023-09-15,2,000300.XSHG:2023-09-14:3733.5100:3776.9550:below|399101.XSHE:2023-09-14:11013.1700:11209.6920:below|399006.XSHE:2023-09-14:2011.8800:2069.1610:below|000510.XSHG:2023-09-14:4403.4224:4460.6119:below
2023-09-18,True,True,4,0,2023-09-18,2,000300.XSHG:2023-09-15:3708.7800:3768.6840:below|399101.XSHE:2023-09-15:10988.1200:11184.5020:below|399006.XSHE:2023-09-15:2002.7300:2059.4080:below|000510.XSHG:2023-09-15:4377.1287:4450.7599:below
2023-09-19,True,True,4,0,2023-09-19,2,000300.XSHG:2023-09-18:3727.7100:3756.5600:below|399101.XSHE:2023-09-18:11055.5200:11150.1630:below|399006.XSHE:2023-09-18:2020.4700:2049.6520:below|000510.XSHG:2023-09-18:4398.7815:4436.0820:below
2023-09-20,True,True,4,0,2023-09-20,2,000300.XSHG:2023-09-19:3720.5000:3746.5780:below|399101.XSHE:2023-09-19:10959.4500:11113.1540:below|399006.XSHE:2023-09-19:2002.6600:2038.7850:below|000510.XSHG:2023-09-19:4383.5598:4423.1022:below
2023-09-21,True,True,4,0,2023-09-21,2,000300.XSHG:2023-09-20:3705.6900:3735.9440:below|399101.XSHE:2023-09-20:10893.4800:11069.5230:below|399006.XSHE:2023-09-20:1987.3000:2027.3750:below|000510.XSHG:2023-09-20:4362.4709:4408.7529:below
2023-09-22,True,True,4,0,2023-09-22,2,000300.XSHG:2023-09-21:3672.4400:3727.3410:below|399101.XSHE:2023-09-21:10804.5800:11037.5120:below|399006.XSHE:2023-09-21:1967.6100:2018.4380:below|000510.XSHG:2023-09-21:4325.5891:4397.6925:below
2023-09-25,True,True,2,2,2023-09-22,2,000300.XSHG:2023-09-22:3738.9300:3727.2350:above|399101.XSHE:2023-09-22:10999.7500:11026.7890:below|399006.XSHE:2023-09-22:2013.3400:2014.7950:below|000510.XSHG:2023-09-22:4406.9120:4396.7102:above
2023-09-26,True,True,4,0,2023-09-26,3,000300.XSHG:2023-09-25:3714.6000:3721.9410:below|399101.XSHE:2023-09-25:10950.5000:10999.6470:below|399006.XSHE:2023-09-25:2005.2600:2009.0020:below|000510.XSHG:2023-09-25:4378.5680:4389.3184:below
2023-09-27,True,True,4,0,2023-09-27,2,000300.XSHG:2023-09-26:3692.8900:3715.1700:below|399101.XSHE:2023-09-26:10896.9800:10965.4440:below|399006.XSHE:2023-09-26:1989.8300:2002.8810:below|000510.XSHG:2023-09-26:4353.0249:4380.0782:below
2023-09-28,True,True,3,1,2023-09-28,2,000300.XSHG:2023-09-27:3700.5000:3711.5550:below|399101.XSHE:2023-09-27:10947.5200:10950.9070:below|399006.XSHE:2023-09-27:2006.2200:2000.7300:above|000510.XSHG:2023-09-27:4367.3460:4375.6803:below
2023-10-09,True,True,2,2,2023-09-28,2,000300.XSHG:2023-09-28:3689.5200:3707.1560:below|399101.XSHE:2023-09-28:10994.7500:10949.0650:above|399006.XSHE:2023-09-28:2003.9100:1999.9330:above|000510.XSHG:2023-09-28:4362.8545:4371.6235:below
2023-10-10,True,True,3,1,2023-10-10,3,000300.XSHG:2023-10-09:3684.7300:3704.7510:below|399101.XSHE:2023-10-09:10993.6000:10949.6130:above|399006.XSHE:2023-10-09:1998.6100:1999.5210:below|000510.XSHG:2023-10-09:4355.7956:4369.4902:below
2023-10-11,True,True,3,1,2023-10-11,2,000300.XSHG:2023-10-10:3657.1300:3697.6930:below|399101.XSHE:2023-10-10:10955.8900:10939.6500:above|399006.XSHE:2023-10-10:1987.9400:1996.2680:below|000510.XSHG:2023-10-10:4327.5238:4362.3645:below
2023-10-12,True,True,2,2,2023-10-11,2,000300.XSHG:2023-10-11:3667.5500:3692.3980:below|399101.XSHE:2023-10-11:10976.0600:10941.3110:above|399006.XSHE:2023-10-11:2003.9000:1996.3920:above|000510.XSHG:2023-10-11:4340.3171:4358.0402:below
2023-10-13,True,False,0,4,None,3,000300.XSHG:2023-10-12:3702.3800:3692.0670:above|399101.XSHE:2023-10-12:11065.0500:10958.4680:above|399006.XSHE:2023-10-12:2019.1000:1999.5720:above|000510.XSHG:2023-10-12:4378.9202:4359.6851:above
2023-10-16,False,True,3,1,2023-10-16,0,000300.XSHG:2023-10-13:3663.4100:3691.1640:below|399101.XSHE:2023-10-13:10983.5600:10976.3660:above|399006.XSHE:2023-10-13:1996.6000:2002.4710:below|000510.XSHG:2023-10-13:4335.2070:4360.6469:below
2023-10-17,True,True,4,0,2023-10-17,2,000300.XSHG:2023-10-16:3626.6000:3679.9310:below|399101.XSHE:2023-10-16:10872.2900:10963.6200:below|399006.XSHE:2023-10-16:1956.7200:1996.8090:below|000510.XSHG:2023-10-16:4289.1020:4348.8659:below
2023-10-18,True,True,4,0,2023-10-18,2,000300.XSHG:2023-10-17:3639.4000:3672.4110:below|399101.XSHE:2023-10-17:10869.2600:10955.4960:below|399006.XSHE:2023-10-17:1961.8900:1992.4720:below|000510.XSHG:2023-10-17:4299.8140:4340.9905:below
2023-10-19,True,True,4,0,2023-10-19,2,000300.XSHG:2023-10-18:3610.5800:3664.1800:below|399101.XSHE:2023-10-18:10719.4000:10937.7380:below|399006.XSHE:2023-10-18:1938.4400:1987.3330:below|000510.XSHG:2023-10-18:4257.5959:4331.4476:below
2023-10-20,True,True,4,0,2023-10-20,2,000300.XSHG:2023-10-19:3533.5400:3647.4840:below|399101.XSHE:2023-10-19:10559.1700:10898.9030:below|399006.XSHE:2023-10-19:1913.7000:1978.0810:below|000510.XSHG:2023-10-19:4173.8190:4312.0949:below
2023-10-23,True,True,4,0,2023-10-23,2,000300.XSHG:2023-10-20:3510.5900:3629.5910:below|399101.XSHE:2023-10-20:10468.0800:10846.2360:below|399006.XSHE:2023-10-20:1896.9500:1967.3850:below|000510.XSHG:2023-10-20:4142.9743:4290.1069:below
2023-10-24,True,True,4,0,2023-10-24,2,000300.XSHG:2023-10-23:3474.2400:3608.5420:below|399101.XSHE:2023-10-23:10304.9300:10777.3690:below|399006.XSHE:2023-10-23:1864.9100:1954.0150:below|000510.XSHG:2023-10-23:4089.3441:4263.4617:below
2023-10-25,True,True,4,0,2023-10-25,2,000300.XSHG:2023-10-24:3487.1300:3591.5420:below|399101.XSHE:2023-10-24:10417.5100:10723.5310:below|399006.XSHE:2023-10-24:1880.8100:1943.3020:below|000510.XSHG:2023-10-24:4108.1953:4241.5289:below
2023-10-26,True,True,4,0,2023-10-26,2,000300.XSHG:2023-10-25:3504.4600:3575.2330:below|399101.XSHE:2023-10-25:10533.1800:10679.2430:below|399006.XSHE:2023-10-25:1863.8000:1929.2920:below|000510.XSHG:2023-10-25:4126.7274:4220.1699:below
2023-10-27,True,True,4,0,2023-10-27,2,000300.XSHG:2023-10-26:3514.1400:3556.4090:below|399101.XSHE:2023-10-26:10563.3800:10629.0760:below|399006.XSHE:2023-10-26:1875.8600:1914.9680:below|000510.XSHG:2023-10-26:4138.4157:4196.1195:below
2023-10-30,True,False,0,4,None,2,000300.XSHG:2023-10-27:3562.3900:3546.3070:above|399101.XSHE:2023-10-27:10755.9100:10606.3110:above|399006.XSHE:2023-10-27:1929.9100:1908.2990:above|000510.XSHG:2023-10-27:4202.4548:4182.8443:above
2023-10-31,False,False,0,4,None,0,000300.XSHG:2023-10-30:3583.7700:3542.0240:above|399101.XSHE:2023-10-30:10897.4400:10608.8260:above|399006.XSHE:2023-10-30:1977.6900:1910.3960:above|000510.XSHG:2023-10-30:4237.0114:4177.6352:above
2023-11-01,False,False,0,4,None,0,000300.XSHG:2023-10-31:3572.5100:3535.3350:above|399101.XSHE:2023-10-31:10829.4700:10604.8470:above|399006.XSHE:2023-10-31:1968.2300:1911.0300:above|000510.XSHG:2023-10-31:4219.4358:4169.5974:above
2023-11-02,False,False,0,4,None,0,000300.XSHG:2023-11-01:3571.0300:3531.3800:above|399101.XSHE:2023-11-01:10800.1000:10612.9170:above|399006.XSHE:2023-11-01:1959.1300:1913.0990:above|000510.XSHG:2023-11-01:4215.8083:4165.4186:above
2023-11-03,False,False,0,4,None,0,000300.XSHG:2023-11-02:3554.1900:3533.4450:above|399101.XSHE:2023-11-02:10691.8400:10626.1840:above|399006.XSHE:2023-11-02:1939.7000:1915.6990:above|000510.XSHG:2023-11-02:4192.1810:4167.2548:above
2023-11-06,False,False,0,4,None,0,000300.XSHG:2023-11-03:3584.1400:3540.8000:above|399101.XSHE:2023-11-03:10819.5300:10661.3290:above|399006.XSHE:2023-11-03:1968.2100:1922.8250:above|000510.XSHG:2023-11-03:4232.3096:4176.1883:above
2023-11-07,False,False,0,4,None,0,000300.XSHG:2023-11-06:3632.6100:3556.6370:above|399101.XSHE:2023-11-06:11039.9000:10734.8260:above|399006.XSHE:2023-11-06:2032.3400:1939.5680:above|000510.XSHG:2023-11-06:4294.1066:4196.6646:above
2023-11-08,False,False,0,4,None,0,000300.XSHG:2023-11-07:3619.7600:3569.9000:above|399101.XSHE:2023-11-07:11050.4500:10798.1200:above|399006.XSHE:2023-11-07:2022.7700:1953.7640:above|000510.XSHG:2023-11-07:4283.7983:4214.2249:above
2023-11-09,False,False,0,4,None,0,000300.XSHG:2023-11-08:3611.0700:3580.5610:above|399101.XSHE:2023-11-08:11063.9800:10851.2000:above|399006.XSHE:2023-11-08:2023.1300:1969.6970:above|000510.XSHG:2023-11-08:4277.9831:4229.3505:above
2023-11-10,False,False,0,4,None,0,000300.XSHG:2023-11-09:3612.8300:3590.4300:above|399101.XSHE:2023-11-09:11005.0600:10895.3680:above|399006.XSHE:2023-11-09:2018.3800:1983.9490:above|000510.XSHG:2023-11-09:4276.2341:4243.1323:above
2023-11-13,False,False,2,2,None,0,000300.XSHG:2023-11-10:3586.4900:3592.8400:below|399101.XSHE:2023-11-10:10966.3700:10916.4140:above|399006.XSHE:2023-11-10:2005.2400:1991.4820:above|000510.XSHG:2023-11-10:4247.0625:4247.5931:below
2023-11-14,False,False,1,3,None,0,000300.XSHG:2023-11-13:3579.4100:3592.4040:below|399101.XSHE:2023-11-13:11024.3400:10929.1040:above|399006.XSHE:2023-11-13:2009.2100:1994.6340:above|000510.XSHG:2023-11-13:4250.0771:4248.8996:above
2023-11-15,False,False,1,3,None,0,000300.XSHG:2023-11-14:3582.0600:3593.3590:below|399101.XSHE:2023-11-14:11058.0900:10951.9660:above|399006.XSHE:2023-11-14:2004.8100:1998.2920:above|000510.XSHG:2023-11-14:4253.2975:4252.2858:above
2023-11-16,False,False,0,4,None,0,000300.XSHG:2023-11-15:3607.2500:3596.9810:above|399101.XSHE:2023-11-15:11137.6800:10985.7240:above|399006.XSHE:2023-11-15:2015.3600:2003.9150:above|000510.XSHG:2023-11-15:4283.7047:4259.0755:above
2023-11-17,False,True,3,1,2023-11-17,0,000300.XSHG:2023-11-16:3572.3600:3598.7980:below|399101.XSHE:2023-11-16:11038.5000:11020.3900:above|399006.XSHE:2023-11-16:1978.1200:2007.7570:below|000510.XSHG:2023-11-16:4239.6747:4263.8248:below
2023-11-20,True,True,3,1,2023-11-20,2,000300.XSHG:2023-11-17:3568.0700:3597.1910:below|399101.XSHE:2023-11-17:11085.1600:11046.9530:above|399006.XSHE:2023-11-17:1986.5300:2009.5890:below|000510.XSHG:2023-11-17:4241.0815:4264.7020:below
2023-11-21,True,True,3,1,2023-11-21,2,000300.XSHG:2023-11-20:3576.3200:3591.5620:below|399101.XSHE:2023-11-20:11158.8500:11058.8480:above|399006.XSHE:2023-11-20:1992.9700:2005.6520:below|000510.XSHG:2023-11-20:4254.2887:4260.7202:below
2023-11-22,True,True,3,1,2023-11-22,2,000300.XSHG:2023-11-21:3581.0700:3587.6930:below|399101.XSHE:2023-11-21:11119.1100:11065.7140:above|399006.XSHE:2023-11-21:1984.2700:2001.8020:below|000510.XSHG:2023-11-21:4253.4170:4257.6821:below
2023-11-23,True,True,4,0,2023-11-23,2,000300.XSHG:2023-11-22:3544.4200:3581.0280:below|399101.XSHE:2023-11-22:10978.9000:11057.2060:below|399006.XSHE:2023-11-22:1950.0100:1994.4900:below|000510.XSHG:2023-11-22:4203.6300:4250.2468:below
2023-11-24,True,True,3,1,2023-11-24,2,000300.XSHG:2023-11-23:3561.5200:3575.8970:below|399101.XSHE:2023-11-23:11075.8000:11064.2800:above|399006.XSHE:2023-11-23:1961.3500:1988.7870:below|000510.XSHG:2023-11-23:4228.7996:4245.5033:below
2023-11-27,True,True,4,0,2023-11-27,2,000300.XSHG:2023-11-24:3538.0100:3571.0490:below|399101.XSHE:2023-11-24:10960.3300:11063.6760:below|399006.XSHE:2023-11-24:1937.9400:1982.0570:below|000510.XSHG:2023-11-24:4194.9056:4240.2876:below
2023-11-28,True,True,4,0,2023-11-28,2,000300.XSHG:2023-11-27:3511.9400:3564.3020:below|399101.XSHE:2023-11-27:10911.4600:11052.3880:below|399006.XSHE:2023-11-27:1926.2000:1973.7560:below|000510.XSHG:2023-11-27:4170.4085:4232.3208:below
2023-11-29,True,True,4,0,2023-11-29,2,000300.XSHG:2023-11-28:3518.5200:3557.9480:below|399101.XSHE:2023-11-28:10963.3300:11042.9120:below|399006.XSHE:2023-11-28:1938.4200:1967.1170:below|000510.XSHG:2023-11-28:4181.6691:4225.1579:below
2023-11-30,True,True,4,0,2023-11-30,2,000300.XSHG:2023-11-29:3488.3100:3546.0540:below|399101.XSHE:2023-11-29:10881.5100:11017.2950:below|399006.XSHE:2023-11-29:1917.9000:1957.3710:below|000510.XSHG:2023-11-29:4148.0306:4211.5905:below
2023-12-01,True,True,4,0,2023-12-01,2,000300.XSHG:2023-11-30:3496.2000:3538.4380:below|399101.XSHE:2023-11-30:10837.9000:10997.2350:below|399006.XSHE:2023-11-30:1922.5900:1951.8180:below|000510.XSHG:2023-11-30:4150.2651:4202.6496:below
2023-12-04,True,True,4,0,2023-12-04,2,000300.XSHG:2023-12-01:3482.8800:3529.9190:below|399101.XSHE:2023-12-01:10857.8900:10974.5080:below|399006.XSHE:2023-12-01:1926.2800:1945.7930:below|000510.XSHG:2023-12-01:4144.4303:4192.9844:below
2023-12-05,True,True,4,0,2023-12-05,2,000300.XSHG:2023-12-04:3460.1400:3518.3010:below|399101.XSHE:2023-12-04:10827.7000:10941.3930:below|399006.XSHE:2023-12-04:1908.9200:1937.3880:below|000510.XSHG:2023-12-04:4121.3242:4179.6880:below
2023-12-06,True,True,4,0,2023-12-06,2,000300.XSHG:2023-12-05:3394.2600:3499.6200:below|399101.XSHE:2023-12-05:10617.8100:10891.2630:below|399006.XSHE:2023-12-05:1871.1000:1926.0710:below|000510.XSHG:2023-12-05:4040.3078:4158.3771:below
2023-12-07,True,True,4,0,2023-12-07,2,000300.XSHG:2023-12-06:3399.6000:3485.1380:below|399101.XSHE:2023-12-06:10686.2600:10861.9990:below|399006.XSHE:2023-12-06:1881.9400:1919.2640:below|000510.XSHG:2023-12-06:4051.5923:4143.1733:below
2023-12-08,True,True,4,0,2023-12-08,2,000300.XSHG:2023-12-07:3391.2800:3468.1140:below|399101.XSHE:2023-12-07:10654.7100:10819.8900:below|399006.XSHE:2023-12-07:1877.2100:1910.8500:below|000510.XSHG:2023-12-07:4041.1025:4124.4036:below
2023-12-11,True,True,4,0,2023-12-11,2,000300.XSHG:2023-12-08:3399.4600:3454.2590:below|399101.XSHE:2023-12-08:10612.9800:10785.1550:below|399006.XSHE:2023-12-08:1892.1800:1906.2740:below|000510.XSHG:2023-12-08:4054.9101:4110.4040:below
2023-12-12,True,True,3,1,2023-12-12,2,000300.XSHG:2023-12-11:3419.4500:3445.0100:below|399101.XSHE:2023-12-11:10734.5700:10767.4660:below|399006.XSHE:2023-12-11:1915.7400:1905.2280:above|000510.XSHG:2023-12-11:4082.7651:4101.6397:below
2023-12-13,True,True,2,2,2023-12-12,2,000300.XSHG:2023-12-12:3426.8000:3435.8380:below|399101.XSHE:2023-12-12:10758.2000:10746.9530:above|399006.XSHE:2023-12-12:1903.8700:1901.7730:above|000510.XSHG:2023-12-12:4089.4612:4092.4189:below
2023-12-14,True,True,4,0,2023-12-14,3,000300.XSHG:2023-12-13:3369.6100:3423.9680:below|399101.XSHE:2023-12-13:10640.9400:10722.8960:below|399006.XSHE:2023-12-13:1872.3400:1897.2170:below|000510.XSHG:2023-12-13:4023.5048:4079.9663:below
2023-12-15,True,True,4,0,2023-12-15,2,000300.XSHG:2023-12-14:3351.9600:3409.5440:below|399101.XSHE:2023-12-14:10591.1800:10698.2240:below|399006.XSHE:2023-12-14:1860.5100:1891.0090:below|000510.XSHG:2023-12-14:4003.9545:4065.3353:below
2023-12-18,True,True,4,0,2023-12-18,2,000300.XSHG:2023-12-15:3341.5500:3395.4110:below|399101.XSHE:2023-12-15:10565.3500:10668.9700:below|399006.XSHE:2023-12-15:1848.5000:1883.2310:below|000510.XSHG:2023-12-15:3990.2561:4049.9179:below
2023-12-19,True,True,4,0,2023-12-19,2,000300.XSHG:2023-12-18:3329.3700:3382.3340:below|399101.XSHE:2023-12-18:10439.8400:10630.1840:below|399006.XSHE:2023-12-18:1820.0000:1874.3390:below|000510.XSHG:2023-12-18:3965.1097:4034.2964:below
2023-12-20,True,True,4,0,2023-12-20,2,000300.XSHG:2023-12-19:3334.0400:3376.3120:below|399101.XSHE:2023-12-19:10446.9700:10613.1000:below|399006.XSHE:2023-12-19:1827.6700:1869.9960:below|000510.XSHG:2023-12-19:3970.6668:4027.3323:below
2023-12-21,True,True,4,0,2023-12-21,2,000300.XSHG:2023-12-20:3297.5000:3366.1020:below|399101.XSHE:2023-12-20:10309.4300:10575.4170:below|399006.XSHE:2023-12-20:1802.8800:1862.0900:below|000510.XSHG:2023-12-20:3925.3575:4014.7088:below
