symbol,entry_date,exit_date,entry_price,exit_price,return_pct
159980,2020-09-08,2020-09-10,1.086,1.054,-0.029465930018416242
159985,2020-09-10,2020-09-24,1.047,1.077,0.02865329512893977
511880,2020-09-24,2020-09-25,101.52,101.534,0.00013790386130829724
159985,2020-09-25,2020-09-28,1.072,1.081,0.008395522388059629
511880,2020-09-28,2020-09-30,101.543,101.621,0.0007681474843168612
513520,2020-09-30,2020-10-13,1.103,1.111,0.0072529465095194645
159985,2020-10-13,2020-10-14,1.129,1.127,-0.001771479185119551
511880,2020-10-14,2020-10-15,101.635,101.636,9.839130220790082e-06
159985,2020-10-15,2020-10-16,1.127,1.144,0.015084294587400127
515030,2020-10-16,2020-10-26,1.182,1.207,0.02115059221658222
159980,2020-10-26,2020-10-27,1.063,1.066,0.002822201317027373
159985,2020-10-27,2020-10-28,1.135,1.13,-0.00440528634361248
159980,2020-10-28,2020-11-02,1.076,1.061,-0.013940520446096727
515030,2020-11-02,2020-11-03,1.29,1.286,-0.0031007751937984773
511880,2020-11-03,2020-11-04,101.752,101.781,0.00028500668291542297
159980,2020-11-04,2020-11-05,1.069,1.07,0.00093545369504211
515030,2020-11-05,2020-11-06,1.393,1.381,-0.008614501076812608
159949,2020-11-06,2020-11-09,1.126,1.164,0.03374777975133214
512400,2020-11-09,2020-11-17,0.897,0.908,0.012263099219620877
513520,2020-11-17,2020-11-24,1.199,1.212,0.010842368640533673
515210,2020-11-24,2020-11-26,1.337,1.276,-0.04562453253552723
515220,2020-11-26,2020-11-27,0.6400585758039815,0.6440310107197549,0.006206361520558534
513520,2020-11-27,2020-12-09,1.237,1.243,0.004850444624090455
159981,2020-12-09,2020-12-10,0.983,0.995,0.012207527975584886
501018,2020-12-10,2020-12-11,0.55,0.561,0.020000000000000018
159980,2020-12-11,2020-12-14,1.17,1.174,0.0034188034188034067
501018,2020-12-14,2020-12-15,0.564,0.562,-0.0035460992907799804
159980,2020-12-15,2020-12-21,1.173,1.201,0.023870417732310356
159981,2020-12-21,2020-12-24,1.036,1.012,-0.02316602316602323
159967,2020-12-24,2021-01-06,0.618,0.691,0.11812297734627819
512660,2021-01-06,2021-01-07,1.399,1.438,0.027877055039313703
159949,2021-01-07,2021-01-08,1.336,1.328,-0.005988023952095856
512400,2021-01-08,2021-01-11,1.134,1.09,-0.03880070546737202
159928,2021-01-11,2021-01-12,1.3970552631578945,1.4302394736842103,0.02375296912114022
159985,2021-01-12,2021-01-13,1.326,1.385,0.044494720965309265
159915,2021-01-13,2021-01-18,3.025,3.046,0.006942148760330502
512400,2021-01-18,2021-01-19,1.083,1.045,-0.03508771929824561
501018,2021-01-19,2021-01-20,0.613,0.622,0.014681892332789603
513090,2021-01-20,2021-01-21,1.432,1.424,-0.005586592178770999
501018,2021-01-21,2021-01-25,0.618,0.611,-0.01132686084142398
159915,2021-01-25,2021-01-28,3.242,3.057,-0.057063541024059194
159995,2021-01-28,2021-01-29,1.295,1.269,-0.020077220077220126
