date,ths_time,ths_value,ths_positions,ths_symbol,jq_time,jq_value,jq_positions,jq_symbol,symbol_match,value_diff,value_ratio
2020-01-02,15:30:00,998496.53,512400.SH:1353800:996396.80,512400,15:10:00,998546.1,512400.XSHG:1354100:996617.60,512400,True,-49.56999999994878,0.9999503578252422
2020-01-03,15:30:00,1014742.13,512400.SH:1353800:1012642.40,512400,15:10:00,1014790.1,512400.XSHG:1353900:1012717.20,512400,True,-47.96999999997206,0.9999527291407356
2020-01-06,15:30:00,1030815.6,512880.SH:983400:1027653.00,512880,15:10:00,1029981.85,512880.XSHG:983700:1027966.50,512880,True,833.75,1.0008094802835603
2020-01-07,15:30:00,1036679.68,512980.SH:1108800:1034510.40,512980,15:10:00,1035940.75,512980.XSHG:1108200:1033950.60,512980,True,738.9300000000512,1.0007132936898178
2020-01-08,15:30:00,1010960.68,512880.SH:989000:1009769.00,512880,15:10:00,1012423.87,512880.XSHG:989600:1010381.60,512880,True,-1463.1899999999441,0.9985547654067066
2020-01-09,15:30:00,1032735.68,512980.SH:1120200:1030584.00,512980,15:10:00,1034326.23,512980.XSHG:1122100:1032332.00,512980,True,-1590.5499999999302,0.9984622356526722
2020-01-10,15:30:00,1026195.04,512100.SH:1363600:1022700.00,512100,15:10:00,1025387.41,512100.XSHG:1364500:1023375.00,512100,True,807.6300000000047,1.0007876340123973
2020-01-13,15:30:00,1039832.78,512100.SH:1365300:1037628.00,512100,15:10:00,1039027.01,512100.XSHG:1364400:1036944.00,512100,True,805.7700000000186,1.0007755043827014
2020-01-14,15:30:00,1037102.18,512100.SH:1365300:1034897.40,512100,15:10:00,1036298.21,512100.XSHG:1364400:1034215.20,512100,True,803.9700000000885,1.0007758095037143
2020-01-15,15:30:00,1039214.02,512980.SH:1126000:1038172.00,512980,15:10:00,1039638.07,512980.XSHG:1125400:1037618.80,512980,True,-424.04999999993015,0.9995921176684114
2020-01-16,15:30:00,1022471.9,512400.SH:1349600:1018948.00,512400,15:10:00,1021651.65,512400.XSHG:1350500:1019627.50,512400,True,820.25,1.0008028666130966
2020-01-17,15:30:00,1019773.03,512400.SH:1351400:1017604.20,512400,15:10:00,1018945.25,512400.XSHG:1350400:1016851.20,512400,True,827.7800000000279,1.0008123890856746
2020-01-20,15:30:00,1033521.98,512480.SH:588300:1030701.60,512480,15:10:00,1033563.2,512480.XSHG:588800:1031577.60,512480,True,-41.21999999997206,0.9999601185491125
2020-01-21,15:30:00,1023947.13,159915.SZ:540000:1021680.00,159915,15:10:00,1024083.44,159915.XSHE:540200:1022058.40,159915,True,-136.30999999993946,0.999866895611553
2020-01-22,15:30:00,1047022.9,515050.SH:899200:1045769.60,515050,15:10:00,1047620.97,515050.XSHG:899100:1045653.30,515050,True,-598.0699999999488,0.9994291160475721
2020-01-23,15:30:00,998342.84,159949.SZ:1403100:997604.10,159949,15:10:00,1000443.93,159949.XSHE:1404400:998528.40,159949,True,-2101.090000000084,0.9978998423229974
2020-02-03,15:30:00,931853.81,518880.SH:264100:929632.00,518880,15:10:00,933985.84,518880.XSHG:264800:932096.00,518880,True,-2132.0299999999115,0.9977172780263993
2020-02-04,15:30:00,924459.01,518880.SH:264100:922237.20,518880,15:10:00,926571.44,518880.XSHG:264800:924681.60,518880,True,-2112.429999999935,0.9977201649988263
2020-02-05,15:30:00,918384.71,518880.SH:264100:916162.90,518880,15:10:00,920481.04,518880.XSHG:264800:918591.20,518880,True,-2096.3300000000745,0.9977225712329718
2020-02-06,15:30:00,910470.6,513100.SH:246700:908349.40,513100,15:10:00,912884.47,513100.XSHG:247300:910558.60,513100,True,-2413.8699999999953,0.9973557771225969
2020-02-07,15:30:00,917131.5,513100.SH:246700:915010.30,513100,15:10:00,919550.97,513100.XSHG:247400:917606.60,513100,True,-2419.469999999972,0.9973688571064201
2020-02-10,15:30:00,922805.6,513100.SH:246700:920684.40,513100,15:10:00,925241.17,513100.XSHG:247400:923296.80,513100,True,-2435.570000000065,0.9973676376722406
2020-02-11,15:30:00,957096.9,513100.SH:246700:954975.70,513100,15:10:00,959629.77,513100.XSHG:247400:957685.40,513100,True,-2532.8699999999953,0.9973605758395762
2020-02-12,15:30:00,981766.9,513100.SH:246700:979645.70,513100,15:10:00,984362.07,513100.XSHG:247300:982028.30,513100,True,-2595.1699999999255,0.997363602195684
2020-02-13,15:30:00,1016363.57,512170.SH:698000:1014892.00,512170,15:10:00,1019598.46,512170.XSHG:699900:1017654.60,512170,True,-3234.890000000014,0.9968272902256051
2020-02-14,15:30:00,1012173.55,512170.SH:697700:1010269.60,512170,15:10:00,1015395.06,512170.XSHG:699800:1013310.40,512170,True,-3221.5100000000093,0.9968273333927782
2020-02-17,15:30:00,1045657.84,512170.SH:697600:1043609.60,512170,15:10:00,1048980.16,512170.XSHG:699700:1046751.20,512170,True,-3322.319999999949,0.99683280949756
2020-02-18,15:30:00,1050541.04,512170.SH:697600:1048492.80,512170,15:10:00,1053878.06,512170.XSHG:699700:1051649.10,512170,True,-3337.0200000000186,0.9968335805377712
2020-02-19,15:30:00,1027520.24,512170.SH:697600:1025472.00,512170,15:10:00,1030787.96,512170.XSHG:699700:1028559.00,512170,True,-3267.719999999972,0.9968298814821237
2020-02-20,15:30:00,1047589.98,159949.SZ:1285900:1045436.70,159949,15:10:00,1051024.95,159949.XSHE:1290300:1049013.90,159949,True,-3434.969999999972,0.9967317902396132
2020-02-21,15:30:00,1066878.48,159949.SZ:1285900:1064725.20,159949,15:10:00,1070375.85,159949.XSHE:1290100:1068202.80,159949,True,-3497.3700000001118,0.9967325776268213
2020-02-24,15:30:00,1086173.4,159915.SZ:497600:1083772.80,159915,15:10:00,1089842.81,159915.XSHE:499300:1087475.40,159915,True,-3669.410000000149,0.9966330832608785
2020-02-25,15:30:00,1094632.6,159915.SZ:497600:1092232.00,159915,15:10:00,1098330.91,159915.XSHE:499300:1095963.50,159915,True,-3698.309999999823,0.9966327907497388
2020-02-26,15:30:00,1046804.2,159967.SZ:713900:1043721.80,159967,15:10:00,1049724.51,159967.XSHE:716500:1047523.00,159967,True,-2920.310000000056,0.9972180224695334
2020-02-27,15:30:00,1052648.45,512670.SH:843700:1051250.20,512670,15:10:00,1056555.31,512670.XSHG:846300:1054489.80,512670,True,-3906.8600000001024,0.9963022664662959
2020-02-28,15:30:00,992095.56,518880.SH:273100:989441.30,518880,15:10:00,994794.07,518880.XSHG:274000:992702.00,518880,True,-2698.509999999893,0.9972873682288839
2020-03-02,15:30:00,968180.72,511880.SH:9500:955367.50,511880,15:10:00,970858.65,511880.XSHG:9600:965424.00,511880,True,-2677.930000000051,0.9972416890965538
2020-03-03,15:30:00,966847.21,159985.SZ:997700:965773.60,159985,15:10:00,970569.25,159985.XSHE:1000700:968677.60,159985,True,-3722.0400000000373,0.9961650958960424
2020-03-04,15:30:00,966845.37,159985.SZ:996900:964999.20,159985,15:10:00,970564.65,159985.XSHE:1000600:968580.80,159985,True,-3719.280000000028,0.9961679214259451
2020-03-05,15:30:00,967842.27,159985.SZ:996900:965996.10,159985,15:10:00,971565.25,159985.XSHE:1000600:969581.40,159985,True,-3722.9799999999814,0.9961680597365952
2020-03-06,15:30:00,960019.14,515050.SH:776900:957917.70,515050,15:10:00,963808.75,515050.XSHG:780100:961863.30,515050,True,-3789.609999999986,0.9960680892345084
2020-03-09,15:30:00,915276.55,512170.SH:582100:915061.20,512170,15:10:00,920728.63,512170.XSHG:584500:918834.00,512170,True,-5452.079999999958,0.9940785158380488
2020-03-10,15:30:00,913267.87,511880.SH:8900:895215.40,511880,15:10:00,919339.93,511880.XSHG:9100:915332.60,511880,True,-6072.060000000056,0.9933951960511493
2020-03-11,15:30:00,915186.2,518880.SH:250300:913094.40,518880,15:10:00,921318.25,518880.XSHG:252000:919296.00,518880,True,-6132.050000000047,0.9933442651331393
2020-03-12,15:30:00,903852.06,511880.SH:8800:885464.80,511880,15:10:00,909949.86,511880.XSHG:9000:905589.00,511880,True,-6097.79999999993,0.9932987516477008
2020-03-13,15:30:00,903887.26,511880.SH:8800:885500.00,511880,15:10:00,909985.86,511880.XSHG:9000:905625.00,511880,True,-6098.599999999977,0.993298137621611
2020-03-16,15:30:00,892568.21,159985.SZ:929700:891582.30,159985,15:10:00,899569.28,159985.XSHE:936200:897815.80,159985,True,-7001.070000000065,0.9922173087102307
2020-03-17,15:30:00,893493.67,159985.SZ:928900:891744.00,159985,15:10:00,900500.58,159985.XSHE:936100:898656.00,159985,True,-7006.909999999916,0.992218872307667
2020-03-18,15:30:00,891635.87,159985.SZ:928900:889886.20,159985,15:10:00,898628.38,159985.XSHE:936100:896783.80,159985,True,-6992.510000000009,0.992218685548302
2020-03-19,15:30:00,883056.69,511880.SH:8600:865676.00,511880,15:10:00,890026.07,511880.XSHG:8800:885808.00,511880,True,-6969.380000000005,0.9921694653281335
2020-03-20,15:30:00,883826.37,159985.SZ:902700:881937.90,159985,15:10:00,890846.66,159985.XSHE:910000:889070.00,159985,True,-7020.290000000037,0.9921195304251351
2020-03-23,15:30:00,930766.77,159985.SZ:902700:928878.30,159985,15:10:00,938160.26,159985.XSHE:909900:936287.10,159985,True,-7393.489999999991,0.9921191609629681
2020-03-24,15:30:00,918128.97,159985.SZ:902700:916240.50,159985,15:10:00,925421.66,159985.XSHE:909900:923548.50,159985,True,-7292.6900000000605,0.992119603079098
2020-03-25,15:30:00,933474.87,159985.SZ:902700:931586.40,159985,15:10:00,940885.36,159985.XSHE:909800:938913.60,159985,True,-7410.489999999991,0.9921239182635385
2020-03-26,15:30:00,909101.97,159985.SZ:902700:907213.50,159985,15:10:00,916314.66,159985.XSHE:909900:914449.50,159985,True,-7212.6900000000605,0.9921285882297244
2020-03-27,15:30:00,919934.37,159985.SZ:902700:918045.90,159985,15:10:00,927233.46,159985.XSHE:909900:925368.30,159985,True,-7299.089999999967,0.9921280990010866
2020-03-30,15:30:00,928058.67,159985.SZ:902700:926170.20,159985,15:10:00,935418.66,159985.XSHE:909800:933454.80,159985,True,-7359.989999999991,0.992131876009401
2020-03-31,15:30:00,925350.57,159985.SZ:902700:923462.10,159985,15:10:00,932689.26,159985.XSHE:909800:930725.40,159985,True,-7338.6900000000605,0.9921316881037099
2020-04-01,15:30:00,907027.81,511880.SH:8800:886318.40,511880,15:10:00,914275.36,511880.XSHG:9000:906462.00,511880,True,-7247.54999999993,0.9920729024131199
2020-04-02,15:30:00,907036.61,511880.SH:8800:886327.20,511880,15:10:00,914284.36,511880.XSHG:9000:906471.00,511880,True,-7247.75,0.9920727616952782
2020-04-03,15:30:00,903249.88,159985.SZ:923500:901336.00,159985,15:10:00,910513.05,159985.XSHE:931100:908753.60,159985,True,-7263.170000000042,0.9920229918725492
2020-04-07,15:30:00,904863.62,511880.SH:8800:886564.80,511880,15:10:00,912175.52,511880.XSHG:9000:906714.00,511880,True,-7311.900000000023,0.9919841084970138
2020-04-08,15:30:00,904934.02,511880.SH:8800:886635.20,511880,15:10:00,912247.52,511880.XSHG:9000:906786.00,511880,True,-7313.5,0.9919829872488993
2020-04-09,15:30:00,904995.62,511880.SH:8800:886696.80,511880,15:10:00,912310.52,511880.XSHG:9000:906849.00,511880,True,-7314.900000000023,0.9919820063019771
2020-04-10,15:30:00,905171.62,511880.SH:8800:886872.80,511880,15:10:00,912490.52,511880.XSHG:9000:907029.00,511880,True,-7318.900000000023,0.9919792043428571
2020-04-13,15:30:00,905215.62,511880.SH:8800:886916.80,511880,15:10:00,912535.52,511880.XSHG:9000:907074.00,511880,True,-7319.900000000023,0.9919785040257939
2020-04-14,15:30:00,910640.85,512010.SH:434600:909183.20,512010,15:10:00,918488.55,512010.XSHG:438200:916714.40,512010,True,-7847.70000000007,0.9914558542945363
2020-04-15,15:30:00,905855.54,512010.SH:434500:904194.50,512010,15:10:00,913663.35,512010.XSHG:438100:911686.10,512010,True,-7807.8099999999395,0.9914543907227975
2020-04-16,15:30:00,907593.54,512010.SH:434500:905932.50,512010,15:10:00,915415.75,512010.XSHG:438100:913438.50,512010,True,-7822.209999999963,0.9914550192084853
2020-04-17,15:30:00,901510.54,512010.SH:434500:899849.50,512010,15:10:00,909282.35,512010.XSHG:438100:907305.10,512010,True,-7771.8099999999395,0.9914528089102357
2020-04-20,15:30:00,906724.54,512010.SH:434500:905063.50,512010,15:10:00,914539.55,512010.XSHG:438100:912562.30,512010,True,-7815.010000000009,0.9914547052667104
2020-04-21,15:30:00,905536.75,512170.SH:562300:903616.10,512170,15:10:00,912994.68,512170.XSHG:567000:911169.00,512170,True,-7457.930000000051,0.9918313543732806
2020-04-22,15:30:00,912284.35,512170.SH:562300:910363.70,512170,15:10:00,919798.68,512170.XSHG:567000:917973.00,512170,True,-7514.3300000000745,0.9918304622920311
2020-04-23,15:30:00,913971.25,512170.SH:562300:912050.60,512170,15:10:00,921495.28,512170.XSHG:566900:919511.80,512170,True,-7524.030000000028,0.9918349771688467
2020-04-24,15:30:00,893166.15,512170.SH:562300:891245.50,512170,15:10:00,900514.48,512170.XSHG:567000:898695.00,512170,True,-7348.329999999958,0.9918398535912494
2020-04-27,15:30:00,909136.25,513100.SH:254500:907801.50,513100,15:10:00,918048.86,513100.XSHG:256800:916005.60,513100,True,-8912.609999999986,0.9902917912233996
2020-04-28,15:30:00,931780.23,513100.SH:254400:930086.40,513100,15:10:00,940904.06,513100.XSHG:256800:938860.80,513100,True,-9123.830000000075,0.990303123997573
2020-04-29,15:30:00,948570.63,513100.SH:254400:946876.80,513100,15:10:00,957852.86,513100.XSHG:256800:955809.60,513100,True,-9282.229999999981,0.9903093362377182
2020-04-30,15:30:00,984046.64,512690.SH:829300:981891.20,512690,15:10:00,994026.31,512690.XSHG:837900:992073.60,512690,True,-9979.670000000042,0.9899603562807104
2020-05-06,15:30:00,996486.14,512690.SH:829300:994330.70,512690,15:10:00,1006588.81,512690.XSHG:837800:1004522.20,512690,True,-10102.670000000042,0.9899634588626114
2020-05-07,15:30:00,1006437.74,512690.SH:829300:1004282.30,512690,15:10:00,1016642.41,512690.XSHG:837800:1014575.80,512690,True,-10204.670000000042,0.9899623801843954
2020-05-08,15:30:00,1016389.34,512690.SH:829300:1014233.90,512690,15:10:00,1026696.01,512690.XSHG:837800:1024629.40,512690,True,-10306.670000000042,0.9899613226314183
2020-05-11,15:30:00,1018877.24,512690.SH:829300:1016721.80,512690,15:10:00,1029209.41,512690.XSHG:837800:1027142.80,512690,True,-10332.170000000042,0.9899610614714454
2020-05-12,15:30:00,1026340.94,512690.SH:829300:1024185.50,512690,15:10:00,1036749.61,512690.XSHG:837800:1034683.00,512690,True,-10408.670000000042,0.9899602855891115
2020-05-13,15:30:00,1057854.34,512690.SH:829300:1055698.90,512690,15:10:00,1068580.41,512690.XSHG:837700:1066392.10,512690,True,-10726.069999999832,0.989962318324739
2020-05-14,15:30:00,1056195.74,512690.SH:829300:1054040.30,512690,15:10:00,1066905.01,512690.XSHG:837700:1064716.70,512690,True,-10709.270000000019,0.9899623022671906
2020-05-15,15:30:00,1031785.55,159995.SZ:896800:1028629.60,159995,15:10:00,1040614.55,159995.XSHE:905500:1038608.50,159995,True,-8829.0,0.9915155904748785
2020-05-18,15:30:00,990446.59,512480.SH:507300:988220.40,512480,15:10:00,998994.24,512480.XSHG:511800:996986.40,512480,True,-8547.650000000023,0.9914437444604285
2020-05-19,15:30:00,1023046.96,513100.SH:272300:1020580.40,513100,15:10:00,1032504.27,513100.XSHG:274900:1030325.20,513100,True,-9457.310000000056,0.990840415604286
2020-05-20,15:30:00,1012831.99,512690.SH:784000:1010576.00,512690,15:10:00,1022020.27,512690.XSHG:791300:1019985.70,512690,True,-9188.280000000028,0.991009689073975
2020-05-21,15:30:00,1019224.5,513100.SH:273200:1016304.00,513100,15:10:00,1028022.39,513100.XSHG:275800:1025976.00,513100,True,-8797.890000000014,0.9914419276412841
2020-05-22,15:30:00,999920.47,161226.SZ:1248900:997871.10,161226,15:10:00,1008907.5,161226.XSHE:1260300:1006979.70,161226,True,-8987.030000000028,0.9910923152023352
2020-05-25,15:30:00,1008662.77,161226.SZ:1248900:1006613.40,161226,15:10:00,1017725.2,161226.XSHE:1260100:1015640.60,161226,True,-9062.429999999935,0.9910954057146272
2020-05-26,15:30:00,1033640.77,161226.SZ:1248900:1031591.40,161226,15:10:00,1042922.4,161226.XSHE:1260000:1040760.00,161226,True,-9281.630000000005,0.9911003637471014
2020-05-27,15:30:00,1023649.57,161226.SZ:1248900:1021600.20,161226,15:10:00,1032837.4,161226.XSHE:1260100:1030761.80,161226,True,-9187.830000000075,0.9911042822422967
2020-05-28,15:30:00,1038636.37,161226.SZ:1248900:1036587.00,161226,15:10:00,1047953.8,161226.XSHE:1260000:1045800.00,161226,True,-9317.430000000051,0.9911089305654505
2020-05-29,15:30:00,1041134.17,161226.SZ:1248900:1039084.80,161226,15:10:00,1050473.8,161226.XSHE:1260000:1048320.00,161226,True,-9339.630000000005,0.9911091261866788
2020-06-01,15:30:00,1087338.06,161226.SZ:1248800:1085207.20,161226,15:10:00,1097088.4,161226.XSHE:1259900:1094853.10,161226,True,-9750.339999999851,0.9911125302209012
2020-06-02,15:30:00,1083190.26,512690.SH:806600:1080844.00,512690,15:10:00,1093013.5,512690.XSHG:814100:1090894.00,512690,True,-9823.23999999999,0.9910127002091008
2020-06-03,15:30:00,1075046.8,513030.SH:1050700:1072764.70,513030,15:10:00,1084902.53,513030.XSHG:1060500:1082770.50,513030,True,-9855.729999999981,0.990915561787841
2020-06-04,15:30:00,1095156.21,161226.SZ:1321500:1094202.00,161226,15:10:00,1107698.06,161226.XSHE:1335200:1105545.60,161226,True,-12541.850000000093,0.9886775553258619
2020-06-05,15:30:00,1100437.16,161226.SZ:1320100:1098323.20,161226,15:10:00,1113033.86,161226.XSHE:1335100:1110803.20,161226,True,-12596.700000000186,0.9886825545451059
2020-06-08,15:30:00,1095152.58,513520.SH:996200:1091835.20,513520,15:10:00,1106791.42,513520.XSHG:1007900:1104658.40,513520,True,-11638.839999999851,0.9894841613427037
2020-06-09,15:30:00,1109099.73,513520.SH:997100:1106781.00,513520,15:10:00,1120896.42,513520.XSHG:1007800:1118658.00,513520,True,-11796.689999999944,0.9894756644864653
2020-06-10,15:30:00,1118073.63,513520.SH:997100:1115754.90,513520,15:10:00,1129961.22,513520.XSHG:1007700:1127616.30,513520,True,-11887.590000000084,0.9894796478059662
2020-06-11,15:30:00,1086166.43,513520.SH:997100:1083847.70,513520,15:10:00,1097708.72,513520.XSHG:1007800:1095478.60,513520,True,-11542.290000000037,0.9894851067594689
2020-06-12,15:30:00,1071209.93,513520.SH:997100:1068891.20,513520,15:10:00,1082591.72,513520.XSHG:1007800:1080361.60,513520,True,-11381.790000000037,0.9894865351454932
2020-06-15,15:30:00,1052080.8,512690.SH:771300:1049739.30,512690,15:10:00,1063362.67,512690.XSHG:779800:1061307.80,512690,True,-11281.869999999879,0.9893903836214225
2020-06-16,15:30:00,1062815.0,513030.SH:1028700:1059561.00,513030,15:10:00,1074059.02,513030.XSHG:1040600:1071818.00,513030,True,-11244.020000000019,0.9895312829270778
2020-06-17,15:30:00,1071044.06,513030.SH:1029600:1068724.80,513030,15:10:00,1082383.82,513030.XSHG:1040600:1080142.80,513030,True,-11339.76000000001,0.9895233467181724
2020-06-18,15:30:00,1070014.46,513030.SH:1029600:1067695.20,513030,15:10:00,1081343.22,513030.XSHG:1040600:1079102.20,513030,True,-11328.76000000001,0.9895234373411986
2020-06-19,15:30:00,1060202.76,515030.SH:1086200:1059045.00,515030,15:10:00,1072631.45,515030.XSHG:1098000:1070550.00,515030,True,-12428.689999999944,0.9884128980182336
2020-06-22,15:30:00,1069982.51,515030.SH:1085200:1067836.80,515030,15:10:00,1082510.25,515030.XSHG:1097800:1080235.20,515030,True,-12527.73999999999,0.9884271396044518
2020-06-23,15:30:00,1075408.11,159949.SZ:1165300:1074406.60,159949,15:10:00,1089287.78,159949.XSHE:1179200:1087222.40,159949,True,-13879.669999999925,0.9872580320326371
2020-06-24,15:30:00,1074232.96,159949.SZ:1164100:1072136.10,159949,15:10:00,1088102.78,159949.XSHE:1179000:1085859.00,159949,True,-13869.820000000065,0.987253207826562
2020-06-29,15:30:00,1065666.71,512010.SH:424100:1063218.70,512010,15:10:00,1078352.83,512010.XSHG:429200:1076004.40,512010,True,-12686.120000000112,0.9882356501072102
2020-06-30,15:30:00,1079577.11,159967.SZ:609700:1077339.90,159967,15:10:00,1092110.84,159967.XSHE:616700:1089708.90,159967,True,-12533.729999999981,0.9885233901716423
2020-07-01,15:30:00,1059457.01,159967.SZ:609700:1057219.80,159967,15:10:00,1071753.74,159967.XSHE:616800:1069531.20,159967,True,-12296.729999999981,0.988526534089818
2020-07-02,15:30:00,1053947.54,159915.SZ:447500:1051625.00,159915,15:10:00,1066287.24,159915.XSHE:452800:1064080.00,159915,True,-12339.699999999953,0.9884274147367645
2020-07-03,15:30:00,1075359.38,515050.SH:826700:1072229.90,515050,15:10:00,1086767.71,515050.XSHG:836300:1084681.10,515050,True,-11408.330000000075,0.9895025129151104
2020-07-06,15:30:00,1154946.6,512690.SH:703600:1152496.80,512690,15:10:00,1166529.43,512690.XSHG:710800:1164290.40,512690,True,-11582.829999999842,0.9900706920013155
2020-07-07,15:30:00,1185603.51,159928.SZ:287200:1182689.60,159928,15:10:00,1197618.3,159928.XSHE:290200:1195043.60,159928,True,-12014.790000000037,0.9899677635186436
2020-07-08,15:30:00,1192260.02,515030.SH:1065200:1189828.40,515030,15:10:00,1204754.85,515030.XSHG:1076500:1202450.50,515030,True,-12494.830000000075,0.98962873650187
2020-07-09,15:30:00,1212333.35,512710.SH:867800:1207109.80,512710,15:10:00,1222531.28,512710.XSHG:877200:1220185.20,512710,True,-10197.929999999935,0.991658348406431
2020-07-10,15:30:00,1181986.06,512890.SH:916400:1178490.40,512890,15:10:00,1191940.71,512890.XSHG:925000:1189550.00,512890,True,-9954.649999999907,0.9916483681474392
2020-07-13,15:30:00,1212223.61,512890.SH:917100:1209654.90,512890,15:10:00,1222460.51,512890.XSHG:924900:1219943.10,512890,True,-10236.899999999907,0.9916259871658349
2020-07-14,15:30:00,1202517.16,510880.SH:436500:1200375.00,510880,15:10:00,1216943.8,510880.XSHG:441600:1214400.00,510880,True,-14426.64000000013,0.9881451879700607
2020-07-15,15:30:00,1185057.16,510880.SH:436500:1182915.00,510880,15:10:00,1199279.8,510880.XSHG:441600:1196736.00,510880,True,-14222.64000000013,0.9881406824329068
2020-07-16,15:30:00,1153629.16,510880.SH:436500:1151487.00,510880,15:10:00,1167484.6,510880.XSHG:441600:1164940.80,510880,True,-13855.440000000177,0.9881322288962097
2020-07-17,15:30:00,1156822.74,161226.SZ:1333100:1154464.60,161226,15:10:00,1168134.63,159980.XSHE:1150900:1165861.70,159980,False,-11311.889999999898,0.9903162788693287
2020-07-20,15:30:00,1170153.74,161226.SZ:1333100:1167795.60,161226,15:10:00,1170752.51,161226.XSHE:1333900:1168496.40,161226,True,-598.7700000000186,0.9994885597127612
2020-07-21,15:30:00,1230143.24,161226.SZ:1333100:1227785.10,161226,15:10:00,1230771.01,161226.XSHE:1333700:1228337.70,161226,True,-627.7700000000186,0.9994899376123589
2020-07-22,15:30:00,1350113.92,161226.SZ:1332800:1347460.80,161226,15:10:00,1350795.71,161226.XSHE:1333400:1348067.40,161226,True,-681.7900000000373,0.9994952678669671
2020-07-23,15:30:00,1330687.82,513090.SH:995400:1328859.00,513090,15:10:00,1332492.3,513090.XSHG:996200:1329927.00,513090,True,-1804.4799999999814,0.9986457857955352
