date,value_ths,weak_ths,pool_ths,target_ths,pending_ths,position_ths,positions_raw_ths,value_jq,weak_jq,pool_jq,target_jq,pending_jq,position_jq,positions_raw_jq,_merge,weak_match,target_match,position_match,value_diff,value_diff_pct
2020-01-02,997688.97,False,34.0,512400,,512400,512400.SH:1351500:994704.00,998009.23,False,0,512400,,512400,512400.XSHG:1351600:994777.60,both,True,True,True,-320.2600000000093,-0.00032089883577530575
2020-01-03,1013906.97,False,34.0,512400,,512400,512400.SH:1351500:1010922.00,1014228.43,False,0,512400,,512400,512400.XSHG:1351600:1010996.80,both,True,True,True,-321.46000000007916,-0.00031695029491539607
2020-01-06,1029944.48,False,34.0,512880,,512880,512880.SH:982300:1026503.50,1029380.34,False,0,512880,,512880,512880.XSHG:982900:1027130.50,both,True,True,True,564.140000000014,0.000548038444177022
2020-01-07,1035335.47,False,34.0,512980,,512980,512980.SH:1105100:1031058.30,1034426.27,False,0,512980,,512980,512980.XSHG:1104600:1030591.80,both,True,True,True,909.1999999999534,0.0008789413285104925
2020-01-08,1017769.7,False,34.0,512880,,512880,512880.SH:994200:1015078.20,1017675.39,False,0,512880,,512880,512880.XSHG:994500:1015384.50,both,True,True,True,94.30999999993946,9.267198649653841e-05
2020-01-09,1031978.76,False,34.0,512980,,512980,512980.SH:1118700:1029204.00,1031990.59,False,0,512980,,512980,512980.XSHG:1118800:1029296.00,both,True,True,True,-11.82999999995809,-1.1463282819233934e-05
2020-01-10,1025451.27,False,34.0,512100,,512100,512100.SH:1364100:1023075.00,1024443.52,False,0,512100,,512100,512100.XSHG:1363000:1022250.00,both,True,True,True,1007.75,0.0009837047922368624
2020-01-13,1039092.27,False,34.0,512100,,512100,512100.SH:1364100:1036716.00,1038073.52,False,0,512100,,512100,512100.XSHG:1363000:1035880.00,both,True,True,True,1018.75,0.0009813852105581115
2020-01-14,1036364.07,False,34.0,512100,,512100,512100.SH:1364100:1033987.80,1035347.52,False,0,512100,,512100,512100.XSHG:1363000:1033154.00,both,True,True,True,1016.5499999999302,0.000981844241052444
2020-01-15,1034627.58,False,34.0,512980,,512980,512980.SH:1118700:1031441.40,1033938.91,False,0,512980,,512980,512980.XSHG:1117800:1030611.60,both,True,True,True,688.6699999999255,0.0006660644969826365
2020-01-16,1023912.15,False,34.0,512400,,512400,512400.SH:1354000:1022270.00,1023606.12,False,0,512400,,512400,512400.XSHG:1353300:1021741.50,both,True,True,True,306.03000000002794,0.0002989724211496781
2020-01-17,1021204.15,False,34.0,512400,,512400,512400.SH:1354000:1019562.00,1020899.52,False,0,512400,,512400,512400.XSHG:1353300:1019034.90,both,True,True,True,304.63000000000466,0.0002983937145939736
2020-01-20,1034367.2,False,34.0,512480,,512480,512480.SH:587600:1029475.20,1035290.92,False,0,512480,,512480,512480.XSHG:588300:1030701.60,both,True,True,True,-923.7200000000885,-0.0008922323012357612
2020-01-21,1024585.34,False,34.0,159915,,159915,159915.SZ:540200:1022058.40,1025491.6,False,0,159915,,159915,159915.XSHE:540800:1023193.60,both,True,True,True,-906.2600000000093,-0.0008837322509516502
2020-01-22,1045609.63,False,35.0,515050,,515050,515050.SH:894700:1040536.10,1046094.28,False,0,515050,,515050,515050.XSHG:895200:1041117.60,both,True,True,True,-484.6500000000233,-0.00046329476153910646
2020-01-23,1015519.7,False,35.0,159949,,159949,159949.SZ:1418900:1008837.90,1016091.98,False,0,159949,,159949,159949.XSHE:1419700:1009406.70,both,True,True,True,-572.2800000000279,-0.0005632167276824958
2020-02-03,945604.19,True,9.0,518880,,518880,518880.SH:267800:942656.00,947650.47,True,0,518880,,518880,518880.XSHG:268400:944768.00,both,True,True,True,-2046.280000000028,-0.002159319353263264
2020-02-04,938105.79,True,9.0,518880,,518880,518880.SH:267800:935157.60,940135.27,True,0,518880,,518880,518880.XSHG:268400:937252.80,both,True,True,True,-2029.4799999999814,-0.002158710628950216
2020-02-05,931946.39,True,9.0,518880,,518880,518880.SH:267800:928998.20,933962.07,True,0,518880,,518880,518880.XSHG:268400:931079.60,both,True,True,True,-2015.6799999999348,-0.0021582032769274398
2020-02-06,924121.81,True,9.0,513100,,513100,513100.SH:250300:921604.60,926211.79,True,0,513100,,513100,513100.XSHG:251000:924182.00,both,True,True,True,-2089.9799999999814,-0.002256481749168817
2020-02-07,930879.91,True,9.0,513100,,513100,513100.SH:250300:928362.70,932988.79,True,0,513100,,513100,513100.XSHG:251000:930959.00,both,True,True,True,-2108.8800000000047,-0.002260348701510127
2020-02-10,936636.81,True,9.0,513100,,513100,513100.SH:250300:934119.60,938761.79,True,0,513100,,513100,513100.XSHG:251000:936732.00,both,True,True,True,-2124.9799999999814,-0.0022635987346694003
2020-02-11,971428.51,False,34.0,513100,,513100,513100.SH:250300:968911.30,973650.79,False,0,513100,,513100,513100.XSHG:251000:971621.00,both,True,True,True,-2222.280000000028,-0.002282419962910961
2020-02-12,996458.51,False,35.0,513100,,513100,513100.SH:250300:993941.30,998750.79,False,0,513100,,513100,513100.XSHG:251000:996721.00,both,True,True,True,-2292.280000000028,-0.002295147120734721
2020-02-13,1026596.76,False,37.0,512170,,512170,512170.SH:704800:1024779.20,1028682.96,False,0,512170,,512170,512170.XSHG:706300:1026960.20,both,True,True,True,-2086.1999999999534,-0.002028030093936769
2020-02-14,1022367.96,False,37.0,512170,,512170,512170.SH:704800:1020550.40,1024445.16,False,0,512170,,512170,512170.XSHG:706300:1022722.40,both,True,True,True,-2077.20000000007,-0.0020276341585723045
2020-02-17,1056198.36,False,37.0,512170,,512170,512170.SH:704800:1054380.80,1058347.56,False,0,512170,,512170,512170.XSHG:706300:1056624.80,both,True,True,True,-2149.1999999999534,-0.002030712859582681
2020-02-18,1061131.96,False,36.0,512170,,512170,512170.SH:704800:1059314.40,1063291.66,False,0,512170,,512170,512170.XSHG:706300:1061568.90,both,True,True,True,-2159.6999999999534,-0.0020311454337937286
2020-02-19,1037873.56,False,36.0,512170,,512170,512170.SH:704800:1036056.00,1039983.76,False,0,512170,,512170,512170.XSHG:706300:1038261.00,both,True,True,True,-2110.1999999999534,-0.002029070146249162
2020-02-20,1058407.01,False,36.0,159949,,159949,159949.SZ:1298400:1055599.20,1060407.39,False,0,159949,,159949,159949.XSHE:1301200:1057875.60,both,True,True,True,-2000.3799999998882,-0.0018864259329613767
2020-02-21,1077883.01,False,36.0,159949,,159949,159949.SZ:1298400:1075075.20,1079925.39,False,0,159949,,159949,159949.XSHE:1301200:1077393.60,both,True,True,True,-2042.3799999998882,-0.0018912232445983037
2020-02-24,1096251.63,False,36.0,159915,,159915,159915.SZ:501200:1091613.60,1098343.27,False,0,159915,,159915,159915.XSHE:502200:1093791.60,both,True,True,True,-2091.6400000001304,-0.001904359098954674
2020-02-25,1104772.03,False,36.0,159915,,159915,159915.SZ:501200:1100134.00,1106880.67,False,0,159915,,159915,159915.XSHE:502200:1102329.00,both,True,True,True,-2108.6399999998976,-0.0019050292024703059
2020-02-26,1056555.91,False,36.0,159967,,159967,159967.SZ:720400:1053224.80,1057948.93,False,0,159967,,159967,159967.XSHE:722000:1055564.00,both,True,True,True,-1393.0200000000186,-0.0013167176226550168
2020-02-27,1063793.63,False,36.0,512670,,512670,512670.SH:852500:1062215.00,1065153.79,False,0,512670,,512670,512670.XSHG:853800:1063834.80,both,True,True,True,-1360.160000000149,-0.0012769611419212515
2020-02-28,1006097.79,False,36.0,518880,,518880,518880.SH:277000:1003571.00,1007470.6,False,0,518880,,518880,518880.XSHG:277400:1005020.20,both,True,True,True,-1372.8099999999395,-0.0013626303338280436
2020-03-02,981774.27,True,8.0,511880,,511880,511880.SH:9600:965424.00,983160.56,True,0,511880,,511880,511880.XSHG:9700:975480.50,both,True,True,True,-1386.2900000000373,-0.0014100341860743856
2020-03-03,980422.94,True,8.0,159985,,159985,159985.SZ:1011500:979132.00,982867.95,True,0,159985,,159985,159985.XSHE:1013200:980777.60,both,True,True,True,-2445.0100000000093,-0.0024876281701931673
2020-03-04,980422.94,True,8.0,159985,,159985,159985.SZ:1011500:979132.00,982867.95,True,0,159985,,159985,159985.XSHE:1013200:980777.60,both,True,True,True,-2445.0100000000093,-0.0024876281701931673
2020-03-05,981434.44,True,8.0,159985,,159985,159985.SZ:1011500:980143.50,983881.15,True,0,159985,,159985,159985.XSHE:1013200:981790.80,both,True,True,True,-2446.710000000079,-0.0024867942637178068
2020-03-06,970988.69,False,39.0,515050,,515050,515050.SH:786300:969507.90,973669.97,False,0,515050,,515050,515050.XSHG:788400:972097.20,both,True,True,True,-2681.280000000028,-0.002753787302282752
2020-03-09,934881.57,False,40.0,512170,,512170,512170.SH:593200:932510.40,938219.58,False,0,512170,,512170,512170.XSHG:595500:936126.00,both,True,True,True,-3338.0100000000093,-0.0035578131933678143
2020-03-10,932797.75,True,9.0,511880,,511880,511880.SH:9100:915332.60,936768.94,True,0,511880,,511880,511880.XSHG:9200:925391.20,both,True,True,True,-3971.189999999944,-0.004239241749411487
2020-03-11,934756.77,True,9.0,518880,,518880,518880.SH:255600:932428.80,938784.52,True,0,518880,,518880,518880.XSHG:256800:936806.40,both,True,True,True,-4027.75,-0.00429038817129196
2020-03-12,923200.35,True,9.0,511880,,511880,511880.SH:9000:905589.00,927219.29,True,0,511880,,511880,511880.XSHG:9100:915651.10,both,True,True,True,-4018.9400000000605,-0.004334400765109255
2020-03-13,923236.35,True,9.0,511880,,511880,511880.SH:9000:905625.00,927255.69,True,0,511880,,511880,511880.XSHG:9100:915687.50,both,True,True,True,-4019.3399999999674,-0.004334661995980814
2020-03-16,924031.96,True,9.0,159985,,159985,159985.SZ:961200:921790.80,927715.08,True,0,159985,,159985,159985.XSHE:965500:925914.50,both,True,True,True,-3683.1199999999953,-0.003970098233177363
2020-03-17,924993.16,True,9.0,159985,,159985,159985.SZ:961200:922752.00,928680.58,True,0,159985,,159985,159985.XSHE:965500:926880.00,both,True,True,True,-3687.4199999999255,-0.003970600957328004
2020-03-18,923070.76,True,9.0,159985,,159985,159985.SZ:961200:920829.60,926749.58,True,0,159985,,159985,159985.XSHE:965500:924949.00,both,True,True,True,-3678.819999999949,-0.003969594461537224
2020-03-19,914157.66,True,9.0,511880,,511880,511880.SH:8900:895874.00,917841.86,True,0,511880,,511880,511880.XSHG:9000:905940.00,both,True,True,True,-3684.1999999999534,-0.004013981232017413
2020-03-20,914954.27,True,9.0,159985,,159985,159985.SZ:934300:912811.10,918687.98,True,0,159985,,159985,159985.XSHE:938300:916719.10,both,True,True,True,-3733.7099999999627,-0.0040641763920759725
2020-03-23,963537.87,True,9.0,159985,,159985,159985.SZ:934300:961394.70,967479.58,True,0,159985,,159985,159985.XSHE:938300:965510.70,both,True,True,True,-3941.7099999999627,-0.0040742048529850755
2020-03-24,950457.67,True,9.0,159985,,159985,159985.SZ:934300:948314.50,954343.38,True,0,159985,,159985,159985.XSHE:938300:952374.50,both,True,True,True,-3885.7099999999627,-0.004071605756829332
2020-03-25,966340.77,True,9.0,159985,,159985,159985.SZ:934300:964197.60,970294.48,True,0,159985,,159985,159985.XSHE:938300:968325.60,both,True,True,True,-3953.7099999999627,-0.004074752646227527
2020-03-26,941114.67,False,40.0,159985,,159985,159985.SZ:934300:938971.50,944960.38,False,0,159985,,159985,159985.XSHE:938300:942991.50,both,True,True,True,-3845.7099999999627,-0.004069705017685464
2020-03-27,952326.27,False,40.0,159985,,159985,159985.SZ:934300:950183.10,956219.98,False,0,159985,,159985,159985.XSHE:938300:954251.10,both,True,True,True,-3893.7099999999627,-0.004071981428373796
2020-03-30,960734.97,False,40.0,159985,,159985,159985.SZ:934300:958591.80,964664.68,False,0,159985,,159985,159985.XSHE:938300:962695.80,both,True,True,True,-3929.710000000079,-0.004073653862811769
2020-03-31,957932.07,True,9.0,159985,,159985,159985.SZ:934300:955788.90,961849.78,True,0,159985,,159985,159985.XSHE:938300:959880.90,both,True,True,True,-3917.710000000079,-0.004073099647639447
2020-04-01,938984.92,True,9.0,511880,,511880,511880.SH:9200:926605.60,942868.1,True,0,511880,,511880,511880.XSHG:9300:936677.40,both,True,True,True,-3883.179999999935,-0.004118476380736536
2020-04-02,938994.12,True,9.0,511880,,511880,511880.SH:9200:926614.80,942877.4,True,0,511880,,511880,511880.XSHG:9300:936686.70,both,True,True,True,-3883.280000000028,-0.00411854181678342
2020-04-03,939091.9,False,41.0,159985,,159985,159985.SZ:960600:937545.60,943023.89,False,0,159985,,159985,159985.XSHE:964600:941449.60,both,True,True,True,-3931.9899999999907,-0.004169555025801086
2020-04-07,940760.75,False,41.0,511880,,511880,511880.SH:9200:926863.20,944737.15,False,0,511880,,511880,511880.XSHG:9300:936937.80,both,True,True,True,-3976.4000000000233,-0.0042090014137795085
2020-04-08,940834.35,False,41.0,511880,,511880,511880.SH:9200:926936.80,944811.55,False,0,511880,,511880,511880.XSHG:9300:937012.20,both,True,True,True,-3977.20000000007,-0.0042095167020344635
2020-04-09,940898.75,False,41.0,511880,,511880,511880.SH:9200:927001.20,944876.65,False,0,511880,,511880,511880.XSHG:9300:937077.30,both,True,True,True,-3977.9000000000233,-0.004209967512690703
2020-04-10,941082.75,False,42.0,511880,,511880,511880.SH:9200:927185.20,945062.65,False,0,511880,,511880,511880.XSHG:9300:937263.30,both,True,True,True,-3979.9000000000233,-0.004211255200911837
2020-04-13,941128.75,False,42.0,511880,,511880,511880.SH:9200:927231.20,945109.15,False,0,511880,,511880,511880.XSHG:9300:937309.80,both,True,True,True,-3980.4000000000233,-0.004211577043773222
2020-04-14,944946.38,False,42.0,512010,,512010,512010.SH:449600:940563.20,949351.99,False,0,512010,,512010,512010.XSHG:451600:944747.20,both,True,True,True,-4405.609999999986,-0.004640649670940265
2020-04-15,940000.78,False,42.0,512010,,512010,512010.SH:449600:935617.60,944384.39,False,0,512010,,512010,512010.XSHG:451600:939779.60,both,True,True,True,-4383.609999999986,-0.004641764567921316
2020-04-16,941799.18,False,44.0,512010,,512010,512010.SH:449600:937416.00,946190.79,False,0,512010,,512010,512010.XSHG:451600:941586.00,both,True,True,True,-4391.609999999986,-0.004641357796348859
2020-04-17,935504.78,False,44.0,512010,,512010,512010.SH:449600:931121.60,939868.39,False,0,512010,,512010,512010.XSHG:451600:935263.60,both,True,True,True,-4363.609999999986,-0.004642788337630959
2020-04-20,940899.98,False,44.0,512010,,512010,512010.SH:449600:936516.80,945287.59,False,0,512010,,512010,512010.XSHG:451600:940682.80,both,True,True,True,-4387.609999999986,-0.004641560987804765
2020-04-21,936052.92,False,44.0,512170,,512170,512170.SH:581100:933827.70,940643.01,False,0,512170,,512170,512170.XSHG:583600:937845.20,both,True,True,True,-4590.089999999967,-0.004879736468779976
2020-04-22,943026.12,False,44.0,512170,,512170,512170.SH:581100:940800.90,947646.21,False,0,512170,,512170,512170.XSHG:583600:944848.40,both,True,True,True,-4620.089999999967,-0.004875332113658712
2020-04-23,944769.42,False,44.0,512170,,512170,512170.SH:581100:942544.20,949397.01,False,0,512170,,512170,512170.XSHG:583600:946599.20,both,True,True,True,-4627.589999999967,-0.004874241177565924
2020-04-24,923268.72,False,44.0,512170,,512170,512170.SH:581100:921043.50,927803.81,False,0,512170,,512170,512170.XSHG:583600:925006.00,both,True,True,True,-4535.090000000084,-0.0048879838076975385
2020-04-27,939295.0,True,9.0,513100,,513100,513100.SH:262600:936694.20,944739.68,True,0,513100,,513100,513100.XSHG:264200:942401.40,both,True,True,True,-5444.680000000051,-0.0057631537187048726
2020-04-28,962666.4,True,9.0,513100,,513100,513100.SH:262600:960065.60,968253.48,True,0,513100,,513100,513100.XSHG:264200:965915.20,both,True,True,True,-5587.079999999958,-0.005770265860547135
2020-04-29,979998.0,False,43.0,513100,,513100,513100.SH:262600:977397.20,985690.68,False,0,513100,,513100,513100.XSHG:264200:983352.40,both,True,True,True,-5692.680000000051,-0.005775320915076575
2020-04-30,1015416.85,False,44.0,512690,,512690,512690.SH:855800:1013267.20,1021865.06,False,0,512690,,512690,512690.XSHG:861200:1019660.80,both,True,True,True,-6448.210000000079,-0.006310236304586125
2020-05-06,1028253.85,False,44.0,512690,,512690,512690.SH:855800:1026104.20,1034783.06,False,0,512690,,512690,512690.XSHG:861200:1032578.80,both,True,True,True,-6529.210000000079,-0.006309738004408459
2020-05-07,1038523.45,False,44.0,512690,,512690,512690.SH:855800:1036373.80,1045117.46,False,0,512690,,512690,512690.XSHG:861200:1042913.20,both,True,True,True,-6594.010000000009,-0.006309348233451204
2020-05-08,1048793.05,False,44.0,512690,,512690,512690.SH:855800:1046643.40,1055451.86,False,0,512690,,512690,512690.XSHG:861200:1053247.60,both,True,True,True,-6658.810000000056,-0.006308966095336698
2020-05-11,1051360.45,False,44.0,512690,,512690,512690.SH:855800:1049210.80,1058035.46,False,0,512690,,512690,512690.XSHG:861200:1055831.20,both,True,True,True,-6675.010000000009,-0.006308871727229264
2020-05-12,1059062.65,False,44.0,512690,,512690,512690.SH:855800:1056913.00,1065786.26,False,0,512690,,512690,512690.XSHG:861200:1063582.00,both,True,True,True,-6723.610000000102,-0.006308591368029179
2020-05-13,1091583.05,False,44.0,512690,,512690,512690.SH:855800:1089433.40,1098511.86,False,0,512690,,512690,512690.XSHG:861200:1096307.60,both,True,True,True,-6928.810000000056,-0.00630745124590649
2020-05-14,1089871.45,False,44.0,512690,,512690,512690.SH:855800:1087721.80,1096789.46,False,0,512690,,512690,512690.XSHG:861200:1094585.20,both,True,True,True,-6918.010000000009,-0.006307509556118464
2020-05-15,1064684.63,False,44.0,159995,,159995,159995.SZ:925200:1061204.40,1069765.74,False,0,159995,,159995,159995.XSHE:930600:1067398.20,both,True,True,True,-5081.110000000102,-0.0047497408170877695
2020-05-18,1013271.34,False,44.0,512480,,512480,512480.SH:519600:1012180.80,1019293.24,False,0,512480,,512480,512480.XSHG:522700:1018219.60,both,True,True,True,-6021.900000000023,-0.005907917136780014
2020-05-19,1044513.2,True,9.0,513100,,513100,513100.SH:277900:1041569.20,1051523.19,True,0,513100,,513100,513100.XSHG:279800:1048690.40,both,True,True,True,-7009.989999999991,-0.0066665101318402606
2020-05-20,1030436.39,False,44.0,512690,,512690,512690.SH:797200:1027590.80,1037498.29,False,0,512690,,512690,512690.XSHG:802400:1034293.60,both,True,True,True,-7061.900000000023,-0.006806661821100469
2020-05-21,1046510.43,True,9.0,513100,,513100,513100.SH:280900:1044948.00,1053668.88,True,0,513100,,513100,513100.XSHG:283000:1052760.00,both,True,True,True,-7158.449999999837,-0.006793832612765253
2020-05-22,1022023.58,True,9.0,161226,,161226,161226.SZ:1277000:1020323.00,1029898.6,True,0,161226,,161226,161226.XSHE:1286300:1027753.70,both,True,True,True,-7875.020000000019,-0.007646403247853739
2020-05-25,1030962.58,True,9.0,161226,,161226,161226.SZ:1277000:1029262.00,1038902.7,True,0,161226,,161226,161226.XSHE:1286300:1036757.80,both,True,True,True,-7940.119999999995,-0.007642794652473225
2020-05-26,1056502.58,True,9.0,161226,,161226,161226.SZ:1277000:1054802.00,1064628.7,True,0,161226,,161226,161226.XSHE:1286300:1062483.80,both,True,True,True,-8126.119999999879,-0.007632820719561551
2020-05-27,1046286.58,True,9.0,161226,,161226,161226.SZ:1277000:1044586.00,1054338.3,True,0,161226,,161226,161226.XSHE:1286300:1052193.40,both,True,True,True,-8051.7200000000885,-0.00763675188504495
2020-05-28,1061610.58,True,9.0,161226,,161226,161226.SZ:1277000:1059910.00,1069773.9,True,0,161226,,161226,161226.XSHE:1286300:1067629.00,both,True,True,True,-8163.319999999832,-0.007630883497905336
2020-05-29,1064164.58,True,9.0,161226,,161226,161226.SZ:1277000:1062464.00,1072346.5,True,0,161226,,161226,161226.XSHE:1286300:1070201.60,both,True,True,True,-8181.9199999999255,-0.00762992185827988
2020-06-01,1111413.58,True,9.0,161226,,161226,161226.SZ:1277000:1109713.00,1119939.6,True,0,161226,,161226,161226.XSHE:1286300:1117794.70,both,True,True,True,-8526.020000000019,-0.007612928411496493
2020-06-02,1103218.38,False,44.0,512690,,512690,512690.SH:822300:1101882.00,1112457.82,False,0,512690,,512690,512690.XSHG:828800:1110592.00,both,True,True,True,-9239.440000000177,-0.00830542950383519
2020-06-03,1095345.59,False,44.0,513030,,513030,513030.SH:1070800:1093286.80,1104849.98,False,0,513030,,513030,513030.XSHG:1080000:1102680.00,both,True,True,True,-9504.389999999898,-0.008602425824363864
2020-06-04,1125279.18,False,44.0,161226,,161226,161226.SZ:1355700:1122519.60,1135960.25,False,0,161226,,161226,161226.XSHE:1369000:1133532.00,both,True,True,True,-10681.070000000065,-0.009402679363120378
2020-06-05,1130701.98,False,44.0,161226,,161226,161226.SZ:1355700:1127942.40,1141436.25,False,0,161226,,161226,161226.XSHE:1369000:1139008.00,both,True,True,True,-10734.270000000019,-0.009404178288537813
2020-06-08,1125273.68,False,44.0,513520,,513520,513520.SH:1024100:1122413.60,1136068.33,False,0,513520,,513520,513520.XSHG:1034000:1133264.00,both,True,True,True,-10794.65000000014,-0.00950176121888737
2020-06-09,1139611.08,False,44.0,513520,,513520,513520.SH:1024100:1136751.00,1150544.33,False,0,513520,,513520,513520.XSHG:1034000:1147740.00,both,True,True,True,-10933.25,-0.009502676007277356
2020-06-10,1148827.98,False,44.0,513520,,513520,513520.SH:1024100:1145967.90,1159850.33,False,0,513520,,513520,513520.XSHG:1034000:1157046.00,both,True,True,True,-11022.350000000093,-0.009503252027354333
2020-06-11,1116056.78,False,44.0,513520,,513520,513520.SH:1024100:1113196.70,1126762.33,False,0,513520,,513520,513520.XSHG:1034000:1123958.00,both,True,True,True,-10705.550000000047,-0.009501160728367663
2020-06-12,1100695.28,False,44.0,513520,,513520,513520.SH:1024100:1097835.20,1111252.33,False,0,513520,,513520,513520.XSHG:1034000:1108448.00,both,True,True,True,-10557.050000000047,-0.009500137561016449
2020-06-15,1091541.2,False,44.0,512690,,512690,512690.SH:801600:1090977.60,1101956.77,False,0,512690,,512690,512690.XSHG:809400:1101593.40,both,True,True,True,-10415.570000000065,-0.00945188621147095
2020-06-16,1106973.78,False,44.0,513030,,513030,513030.SH:1071100:1103233.00,1118676.88,False,0,513030,,513030,513030.XSHG:1082200:1114666.00,both,True,True,True,-11703.09999999986,-0.010461555261604997
2020-06-17,1115542.58,False,44.0,513030,,513030,513030.SH:1071100:1111801.80,1127334.48,False,0,513030,,513030,513030.XSHG:1082200:1123323.60,both,True,True,True,-11791.899999999907,-0.01045998344697122
2020-06-18,1114471.48,False,44.0,513030,,513030,513030.SH:1071100:1110730.70,1126252.28,False,0,513030,,513030,513030.XSHG:1082200:1122241.40,both,True,True,True,-11780.800000000047,-0.010460178602257788
2020-06-19,1104712.97,False,44.0,515030,,515030,515030.SH:1130900:1102627.50,1117188.5,False,0,515030,,515030,515030.XSHG:1143100:1114522.50,both,True,True,True,-12475.530000000028,-0.011166897976482956
2020-06-22,1114891.07,False,44.0,515030,,515030,515030.SH:1130900:1112805.60,1127476.4,False,0,515030,,515030,515030.XSHG:1143100:1124810.40,both,True,True,True,-12585.329999999842,-0.011162388853549256
2020-06-23,1121764.75,False,44.0,159949,,159949,159949.SZ:1215000:1120230.00,1135033.76,False,0,159949,,159949,159949.XSHE:1228900:1133045.80,both,True,True,True,-13269.01000000001,-0.011690409983928592
2020-06-24,1120549.75,False,44.0,159949,,159949,159949.SZ:1215000:1119015.00,1133804.86,False,0,159949,,159949,159949.XSHE:1228900:1131816.90,both,True,True,True,-13255.110000000102,-0.011690821293533793
2020-06-29,1111962.21,False,44.0,512010,,512010,512010.SH:442500:1109347.50,1123911.35,False,0,512010,,512010,512010.XSHG:447400:1121631.80,both,True,True,True,-11949.14000000013,-0.010631746000251826
2020-06-30,1127367.62,False,44.0,159967,,159967,159967.SZ:636500:1124695.50,1139153.92,False,0,159967,,159967,159967.XSHE:643300:1136711.10,both,True,True,True,-11786.299999999814,-0.010346538595943044
2020-07-01,1092833.07,False,44.0,159967,,,,1104305.53,False,0,159967,,,,both,True,True,True,-11472.459999999963,-0.010388845920204675
2020-07-02,1100236.95,False,44.0,159915,,159915,159915.SZ:467100:1097685.00,1112032.47,False,0,159915,,159915,159915.XSHE:472100:1109435.00,both,True,True,True,-11795.520000000019,-0.010607172288773203
2020-07-03,1120675.45,False,44.0,515050,,515050,515050.SH:862000:1118014.00,1132152.99,False,0,515050,,515050,515050.XSHG:871000:1129687.00,both,True,True,True,-11477.540000000037,-0.010137799485915802
2020-07-06,1200033.49,False,44.0,512690,,512690,512690.SH:728900:1193938.20,1211575.86,False,0,512690,,512690,512690.XSHG:736000:1205568.00,both,True,True,True,-11542.370000000112,-0.009526741478655832
2020-07-07,1228520.94,False,44.0,159928,,159928,159928.SZ:297500:1225105.00,1240340.53,False,0,159928,,159928,159928.XSHE:300500:1237459.00,both,True,True,True,-11819.590000000084,-0.009529310470891476
2020-07-08,1237632.79,False,44.0,515030,,515030,515030.SH:1105300:1234620.10,1249744.48,False,0,515030,,515030,515030.XSHG:1116300:1246907.10,both,True,True,True,-12111.689999999944,-0.009691333063539472
2020-07-09,1254706.69,False,44.0,512710,,512710,512710.SH:896700:1247309.70,1265666.37,False,0,512710,,512710,512710.XSHG:905600:1259689.60,both,True,True,True,-10959.680000000168,-0.00865921719955328
2020-07-10,1223327.53,False,44.0,512890,,512890,512890.SH:949000:1220414.00,1235006.49,False,0,512890,,512890,512890.XSHG:958300:1232373.80,both,True,True,True,-11678.959999999963,-0.009456598078282133
2020-07-13,1254644.53,False,44.0,512890,,512890,512890.SH:949000:1251731.00,1266630.39,False,0,512890,,512890,512890.XSHG:958300:1263997.70,both,True,True,True,-11985.85999999987,-0.009462792062015717
2020-07-14,1241887.98,False,44.0,510880,,510880,510880.SH:450000:1237500.00,1257801.07,False,0,510880,,510880,510880.XSHG:455900:1253725.00,both,True,True,True,-15913.090000000084,-0.012651515712258126
2020-07-15,1223887.98,False,44.0,510880,,510880,510880.SH:450000:1219500.00,1239565.07,False,0,510880,,510880,510880.XSHG:455900:1235489.00,both,True,True,True,-15677.090000000084,-0.012647250539255743
2020-07-16,1203458.1,False,44.0,510880,,,,1218928.08,False,0,510880,,,,both,True,True,True,-15469.979999999981,-0.01269146248562916
2020-07-17,1204943.46,True,9.0,161226,,161226,161226.SZ:1387800:1201834.80,1217607.06,True,0,159980,,159980,159980.XSHE:1199400:1214992.20,both,True,False,False,-12663.600000000093,-0.010400399616605454
2020-07-20,1218821.46,True,9.0,161226,,161226,161226.SZ:1387800:1215712.80,1215336.1,True,0,161226,,161226,161226.XSHE:1383500:1211946.00,both,True,True,True,3485.3599999998696,0.0028678157424928538
2020-07-21,1281272.46,True,9.0,161226,,161226,161226.SZ:1387800:1278163.80,1277593.6,True,0,161226,,161226,161226.XSHE:1383500:1274203.50,both,True,True,True,3678.8599999998696,0.0028795228780105577
2020-07-22,1406174.46,True,9.0,161226,,161226,161226.SZ:1387800:1403065.80,1402108.6,True,0,161226,,161226,161226.XSHE:1383500:1398718.50,both,True,True,True,4065.8599999998696,0.0028998181738560547
2020-07-23,1386361.9,False,44.0,513090,,513090,513090.SH:1036400:1383594.00,1382703.95,False,0,513090,,513090,513090.XSHG:1033500:1379722.50,both,True,True,True,3657.9499999999534,0.0026455048457769675
2020-07-24,1327352.8,False,44.0,161226,,161226,161226.SZ:1341900:1324455.30,1326095.49,False,0,161226,,161226,161226.XSHE:1339600:1322185.20,both,True,True,True,1257.3100000000559,0.0009481293085462917
2020-07-27,1405017.18,True,9.0,513030,,513030,513030.SH:1274000:1401400.00,1405107.04,True,0,513030,,513030,513030.XSHG:1274100:1401510.00,both,True,True,True,-89.86000000010245,-6.39524231549665e-05
