date,time,value,weak,pool,target
2020-07-10,15:30:00,1182007.16,False,44,512890
2020-07-13,15:30:00,1212241.22,False,44,512890
2020-07-14,15:30:00,1202536.84,False,44,510880
2020-07-15,15:30:00,1185080.84,False,44,510880
2020-07-16,15:30:00,1153660.04,False,44,510880
2020-07-17,15:30:00,1156853.08,True,9,161226
2020-07-20,15:30:00,1170182.08,True,9,161226
2020-07-21,15:30:00,1230156.58,True,9,161226
2020-07-22,15:30:00,1350101.37,True,9,161226
2020-07-23,15:30:00,1330677.73,False,44,513090
2020-07-24,15:30:00,1275855.75,False,44,161226
2020-07-27,15:30:00,1350335.08,True,9,513030
2020-07-28,15:30:00,1358908.68,True,9,513030
2020-07-29,15:30:00,1352513.75,True,9,159980
2020-07-30,15:30:00,1351526.68,False,44,512010
2020-07-31,15:30:00,1369710.68,False,43,512010
2020-08-03,15:30:00,1404260.28,False,44,512010
2020-08-04,15:30:00,1391076.88,False,44,512010
2020-08-05,15:30:00,1412897.68,False,44,512010
2020-08-06,15:30:00,1378348.08,False,44,512010
2020-08-07,15:30:00,1328250.62,False,43,518880
2020-08-10,15:30:00,1318328.45,False,43,159992
2020-08-11,15:30:00,1299421.41,False,43,159992
2020-08-12,15:30:00,1246312.37,True,9,513500
2020-08-13,15:30:00,1260527.37,True,9,513500
2020-08-14,15:30:00,1260527.37,True,9,513500
2020-08-17,15:30:00,1260527.37,True,9,513500
2020-08-18,15:30:00,1258821.57,False,44,513500
2020-08-19,15:30:00,1256210.75,False,44,512890
2020-08-20,15:30:00,1246025.51,True,9,513100
2020-08-21,15:30:00,1263405.14,True,9,513100
2020-08-24,15:30:00,1307814.75,True,9,513100
2020-08-25,15:30:00,1367214.75,False,44,513100
2020-08-26,15:30:00,1341078.75,False,44,513100
2020-08-27,15:30:00,1398696.75,True,9,513100
2020-08-28,15:30:00,1441299.69,True,9,513500
2020-08-31,15:30:00,1445369.36,False,44,512690
2020-09-01,15:30:00,1412456.07,False,44,159928
2020-09-02,15:30:00,1416803.35,False,44,512690
2020-09-03,15:30:00,1439958.53,False,44,512690
2020-09-04,15:30:00,1383671.27,False,44,159980
2020-09-07,15:30:00,1392652.97,True,9,159980
2020-09-08,15:30:00,1396502.27,True,9,159980
2020-09-09,15:30:00,1376805.39,True,9,159985
2020-09-10,15:30:00,1386051.69,True,9,159985
2020-09-11,15:30:00,1415111.49,True,9,159985
2020-09-14,15:30:00,1438883.08,True,9,159985
2020-09-15,15:30:00,1449392.05,True,9,513100
2020-09-16,15:30:00,1446686.65,True,9,513100
2020-09-17,15:30:00,1402482.57,True,9,159985
2020-09-18,15:30:00,1444255.37,True,9,159985
2020-09-21,15:30:00,1431201.37,False,45,159985
2020-09-22,15:30:00,1414231.17,False,45,159985
2020-09-23,15:30:00,1407704.17,True,9,159985
2020-09-24,15:30:00,1409009.57,False,44,159985
2020-09-25,15:30:00,1403465.95,True,9,511880
2020-09-28,15:30:00,1409889.13,True,9,513520
2020-09-29,15:30:00,1411821.94,True,9,513520
2020-09-30,15:30:00,1396662.34,True,9,513520
2020-10-09,15:30:00,1401484.56,True,9,159985
2020-10-12,15:30:00,1407413.35,False,46,159985
2020-10-13,15:30:00,1388986.57,False,45,159985
2020-10-14,15:30:00,1386531.57,False,46,159985
2020-10-15,15:30:00,1381745.87,False,46,515030
2020-10-16,15:30:00,1347620.87,False,46,515030
2020-10-19,15:30:00,1335108.37,False,46,515030
2020-10-20,15:30:00,1382883.37,False,46,515030
2020-10-21,15:30:00,1352170.87,False,46,515030
2020-10-22,15:30:00,1365820.87,False,46,515030
2020-10-23,15:30:00,1354723.13,True,9,159985
2020-10-26,15:30:00,1364266.08,True,9,159985
2020-10-27,15:30:00,1359608.57,True,9,513520
2020-10-28,15:30:00,1368835.5,True,9,159980
2020-10-29,15:30:00,1356747.6,True,9,511880
2020-10-30,15:30:00,1319444.5,False,45,515030
2020-11-02,15:30:00,1358387.83,True,9,511880
2020-11-03,15:30:00,1361557.06,True,9,159980
2020-11-04,15:30:00,1375712.98,False,45,515030
2020-11-05,15:30:00,1434793.92,False,45,512690
2020-11-06,15:30:00,1416605.89,False,45,512690
2020-11-09,15:30:00,1442887.99,False,45,512690
2020-11-10,15:30:00,1479952.49,False,45,512690
2020-11-11,15:30:00,1480626.39,False,45,512690
2020-11-12,15:30:00,1524429.89,False,45,512690
2020-11-13,15:30:00,1455256.71,False,45,512400
2020-11-16,15:30:00,1529026.13,True,9,513520
2020-11-17,15:30:00,1526478.48,True,9,513520
2020-11-18,15:30:00,1507422.48,True,9,513520
