date,time,value,positions,symbol
2020-02-21,15:30:00,1066887.78,159949.SZ:1285700:1064559.60,159949
2020-02-24,15:30:00,1086179.46,159915.SZ:497500:1083555.00,159915
2020-02-25,15:30:00,1094636.96,159915.SZ:497500:1092012.50,159915
2020-02-26,15:30:00,1046816.81,159967.SZ:713800:1043575.60,159967
2020-02-27,15:30:00,1052662.22,512670.SH:843500:1051001.00,512670
2020-02-28,15:30:00,992124.62,518880.SH:273000:989079.00,518880
2020-03-02,15:30:00,968218.53,511880.SH:9500:955367.50,511880
2020-03-03,15:30:00,966885.13,159985.SZ:997600:965676.80,159985
2020-03-04,15:30:00,966883.69,159985.SZ:996700:964805.60,159985
2020-03-05,15:30:00,967880.39,159985.SZ:996700:965802.30,159985
2020-03-06,15:30:00,960058.71,515050.SH:776800:957794.40,515050
2020-03-09,15:30:00,915322.46,512170.SH:582000:914904.00,512170
2020-03-10,15:30:00,913314.11,511880.SH:8900:895215.40,511880
2020-03-11,15:30:00,915231.69,518880.SH:250200:912729.60,518880
2020-03-12,15:30:00,903902.0,511880.SH:8800:885464.80,511880
2020-03-13,15:30:00,903937.2,511880.SH:8800:885500.00,511880
2020-03-16,15:30:00,892619.37,159985.SZ:929600:891486.40,159985
2020-03-17,15:30:00,893544.73,159985.SZ:928800:891648.00,159985
2020-03-18,15:30:00,891687.13,159985.SZ:928800:889790.40,159985
2020-03-19,15:30:00,883108.87,511880.SH:8600:865676.00,511880
2020-03-20,15:30:00,883878.46,159985.SZ:902600:881840.20,159985
2020-03-23,15:30:00,930813.66,159985.SZ:902600:928775.40,159985
2020-03-24,15:30:00,918177.26,159985.SZ:902600:916139.00,159985
2020-03-25,15:30:00,933521.46,159985.SZ:902600:931483.20,159985
2020-03-26,15:30:00,909151.26,159985.SZ:902600:907113.00,159985
2020-03-27,15:30:00,919982.46,159985.SZ:902600:917944.20,159985
2020-03-30,15:30:00,928105.86,159985.SZ:902600:926067.60,159985
2020-03-31,15:30:00,925398.06,159985.SZ:902600:923359.80,159985
2020-04-01,15:30:00,898320.06,159985.SZ:902600:896281.80,159985
2020-04-02,15:30:00,894709.66,159985.SZ:902600:892671.40,159985
2020-04-03,15:30:00,882975.86,159985.SZ:902600:880937.60,159985
2020-04-07,15:30:00,884553.09,511880.SH:8600:866415.60,511880
2020-04-08,15:30:00,884621.89,511880.SH:8600:866484.40,511880
2020-04-09,15:30:00,884682.09,511880.SH:8600:866544.60,511880
2020-04-10,15:30:00,884854.09,511880.SH:8600:866716.60,511880
2020-04-13,15:30:00,884897.09,511880.SH:8600:866759.60,511880
2020-04-14,15:30:00,890198.72,512010.SH:424700:888472.40,512010
2020-04-15,15:30:00,885522.31,512010.SH:424600:883592.60,512010
2020-04-16,15:30:00,887220.71,512010.SH:424600:885291.00,512010
2020-04-17,15:30:00,881276.31,512010.SH:424600:879346.60,512010
2020-04-20,15:30:00,886371.51,512010.SH:424600:884441.80,512010
2020-04-21,15:30:00,885213.0,512170.SH:549600:883207.20,512170
2020-04-22,15:30:00,891808.2,512170.SH:549600:889802.40,512170
2020-04-23,15:30:00,893457.0,512170.SH:549600:891451.20,512170
2020-04-24,15:30:00,873121.8,512170.SH:549600:871116.00,512170
2020-04-27,15:30:00,888730.55,513100.SH:248700:887112.90,513100
2020-04-28,15:30:00,910858.34,513100.SH:248600:908881.60,513100
2020-04-29,15:30:00,927265.94,513100.SH:248600:925289.20,513100
2020-04-30,15:30:00,951420.11,513500.SH:481800:949627.80,513500
2020-05-06,15:30:00,939011.95,512690.SH:780700:936059.30,512690
2020-05-07,15:30:00,948378.92,512690.SH:781300:946154.30,512690
2020-05-08,15:30:00,957754.52,512690.SH:781300:955529.90,512690
2020-05-11,15:30:00,960098.42,512690.SH:781300:957873.80,512690
2020-05-12,15:30:00,967130.12,512690.SH:781300:964905.50,512690
2020-05-13,15:30:00,996819.52,512690.SH:781300:994594.90,512690
2020-05-14,15:30:00,995256.92,512690.SH:781300:993032.30,512690
2020-05-15,15:30:00,972259.51,159995.SZ:844900:969100.30,159995
2020-05-18,15:30:00,933310.45,512480.SH:478000:931144.00,512480
2020-05-19,15:30:00,961167.72,512690.SH:737000:958837.00,512690
2020-05-20,15:30:00,952323.72,512690.SH:737000:949993.00,512690
2020-05-21,15:30:00,958333.67,513100.SH:256800:955296.00,513100
2020-05-22,15:30:00,940189.45,161226.SZ:1174100:938105.90,161226
2020-05-25,15:30:00,948408.15,161226.SZ:1174100:946324.60,161226
2020-05-26,15:30:00,971890.15,161226.SZ:1174100:969806.60,161226
2020-05-27,15:30:00,962497.35,161226.SZ:1174100:960413.80,161226
2020-05-28,15:30:00,976586.55,161226.SZ:1174100:974503.00,161226
2020-05-29,15:30:00,978934.75,161226.SZ:1174100:976851.20,161226
2020-06-01,15:30:00,1022371.05,161226.SZ:1174000:1020206.00,161226
2020-06-02,15:30:00,1018471.44,512690.SH:758200:1015988.00,512690
2020-06-03,15:30:00,1010816.67,513030.SH:987700:1008441.70,513030
2020-06-04,15:30:00,1029720.1,161226.SZ:1242300:1028624.40,161226
2020-06-05,15:30:00,1034684.24,161226.SZ:1240900:1032428.80,161226
2020-06-08,15:30:00,1029716.63,513520.SH:936500:1026404.00,513520
2020-06-09,15:30:00,1042827.39,513520.SH:937300:1040403.00,513520
2020-06-10,15:30:00,1051263.09,513520.SH:937300:1048838.70,513520
2020-06-11,15:30:00,1021269.49,513520.SH:937300:1018845.10,513520
2020-06-12,15:30:00,1007209.99,513520.SH:937300:1004785.60,513520
2020-06-15,15:30:00,989227.8,512690.SH:725100:986861.10,512690
2020-06-16,15:30:00,999319.46,513030.SH:967000:996010.00,513030
2020-06-17,15:30:00,1007054.92,513030.SH:967900:1004680.20,513030
2020-06-18,15:30:00,1006087.02,513030.SH:967900:1003712.30,513030
2020-06-19,15:30:00,996863.34,515030.SH:1021100:995572.50,515030
2020-06-22,15:30:00,1006056.29,515030.SH:1020200:1003876.80,515030
2020-06-23,15:30:00,1011156.52,159949.SZ:1095400:1009958.80,159949
2020-06-24,15:30:00,1010051.67,159949.SZ:1094300:1007850.30,159949
2020-06-29,15:30:00,1001999.28,512010.SH:398700:999540.90,512010
2020-06-30,15:30:00,1015076.67,159967.SZ:573100:1012667.70,159967
2020-07-01,15:30:00,996164.37,159967.SZ:573100:993755.40,159967
2020-07-02,15:30:00,990986.69,159915.SZ:420700:988645.00,159915
2020-07-03,15:30:00,1011116.36,515050.SH:777200:1008028.40,515050
2020-07-06,15:30:00,1085939.01,512690.SH:661500:1083537.00,512690
2020-07-07,15:30:00,1114762.16,159928.SZ:270000:1111860.00,159928
2020-07-08,15:30:00,1121019.83,515030.SH:1001300:1118452.10,515030
2020-07-09,15:30:00,1139888.92,512710.SH:815800:1134777.80,512710
2020-07-10,15:30:00,1111359.96,512890.SH:861500:1107889.00,512890
2020-07-13,15:30:00,1139785.62,512890.SH:862100:1137109.90,512890
2020-07-14,15:30:00,1130661.11,510880.SH:410300:1128325.00,510880
2020-07-15,15:30:00,1114249.11,510880.SH:410300:1111913.00,510880
2020-07-16,15:30:00,1084707.51,510880.SH:410300:1082371.40,510880
2020-07-17,15:30:00,1087709.62,161226.SZ:1253200:1085271.20,161226
2020-07-20,15:30:00,1100241.62,161226.SZ:1253200:1097803.20,161226
2020-07-21,15:30:00,1156635.62,161226.SZ:1253200:1154197.20,161226
2020-07-22,15:30:00,1269415.3,161226.SZ:1252900:1266681.90,161226
2020-07-23,15:30:00,1248116.0,161226.SZ:1252900:1245382.60,161226
2020-07-24,15:30:00,1239345.7,161226.SZ:1252900:1236612.30,161226
2020-07-27,15:30:00,1311621.21,513030.SH:1189700:1308670.00,513030
2020-07-28,15:30:00,1319949.11,513030.SH:1189700:1316997.90,513030
2020-07-29,15:30:00,1313737.27,159980.SZ:1254300:1310743.50,159980
2020-07-30,15:30:00,1312779.54,512010.SH:441500:1309489.00,512010
2020-07-31,15:30:00,1330439.54,512010.SH:441500:1327149.00,512010
2020-08-03,15:30:00,1363993.54,512010.SH:441500:1360703.00,512010
2020-08-04,15:30:00,1351190.04,512010.SH:441500:1347899.50,512010
2020-08-05,15:30:00,1372382.04,512010.SH:441500:1369091.50,512010
2020-08-06,15:30:00,1338828.04,512010.SH:441500:1335537.50,512010
2020-08-07,15:30:00,1290174.04,518880.SH:293900:1286694.20,518880
2020-08-10,15:30:00,1280537.37,159992.SZ:833900:1276700.90,159992
2020-08-11,15:30:00,1262171.53,159992.SZ:834400:1259109.60,159992
2020-08-12,15:30:00,1210583.22,513500.SH:552300:1207880.10,513500
2020-08-13,15:30:00,1224390.72,513500.SH:552300:1221687.60,513500
2020-08-14,15:30:00,1224390.72,513500.SH:552300:1221687.60,513500
2020-08-17,15:30:00,1224390.72,513500.SH:552300:1221687.60,513500
2020-08-18,15:30:00,1222733.82,513500.SH:552300:1220030.70,513500
2020-08-19,15:30:00,1229913.72,513500.SH:552300:1227210.60,513500
2020-08-20,15:30:00,1218823.5,513100.SH:296100:1215786.60,513100
2020-08-21,15:30:00,1249617.9,513100.SH:296100:1246581.00,513100
2020-08-24,15:30:00,1303212.0,513100.SH:296100:1300175.10,513100
2020-08-25,15:30:00,1362432.0,513100.SH:296100:1359395.10,513100
2020-08-26,15:30:00,1336375.2,513100.SH:296100:1333338.30,513100
2020-08-27,15:30:00,1393818.6,513100.SH:296100:1390781.70,513100
2020-08-28,15:30:00,1436295.96,513500.SH:621400:1432948.40,513500
2020-08-31,15:30:00,1440350.96,512690.SH:713400:1436074.20,512690
2020-09-01,15:30:00,1407553.12,159928.SZ:288300:1404021.00,159928
2020-09-02,15:30:00,1411885.37,512690.SH:721200:1409224.80,512690
2020-09-03,15:30:00,1434960.55,512690.SH:721000:1431906.00,512690
2020-09-04,15:30:00,1378867.73,159980.SZ:1278600:1375773.60,159980
2020-09-07,15:30:00,1365021.7,512690.SH:719300:1361634.90,512690
2020-09-08,15:30:00,1319084.63,159980.SZ:1211900:1316123.40,159980
2020-09-09,15:30:00,1300480.75,159985.SZ:1247600:1297504.00,159985
2020-09-10,15:30:00,1309213.95,159985.SZ:1247600:1306237.20,159985
2020-09-11,15:30:00,1336661.15,159985.SZ:1247600:1333684.40,159985
2020-09-14,15:30:00,1359117.95,159985.SZ:1247600:1356141.20,159985
2020-09-15,15:30:00,1369043.23,513100.SH:283900:1365842.90,513100
2020-09-16,15:30:00,1366488.13,513100.SH:283900:1363287.80,513100
2020-09-17,15:30:00,1324739.94,159985.SZ:1233000:1321776.00,159985
2020-09-18,15:30:00,1364195.94,159985.SZ:1233000:1361232.00,159985
2020-09-21,15:30:00,1351865.94,159985.SZ:1233000:1348902.00,159985
2020-09-22,15:30:00,1335836.94,159985.SZ:1233000:1332873.00,159985
2020-09-23,15:30:00,1329671.94,159985.SZ:1233000:1326708.00,159985
2020-09-24,15:30:00,1330904.94,159985.SZ:1233000:1327941.00,159985
2020-09-25,15:30:00,1325668.33,511880.SH:12900:1309788.60,511880
2020-09-28,15:30:00,1332099.37,513520.SH:962200:1069966.40,513520
2020-09-29,15:30:00,1334252.02,513520.SH:1193900:1331198.50,513520
2020-09-30,15:30:00,1319925.22,513520.SH:1193900:1316871.70,513520
2020-10-09,15:30:00,1324469.47,159985.SZ:590400:673056.00|513520.SH:588400:651358.80,159985
2020-10-12,15:30:00,1330396.46,159985.SZ:969100:1113495.90|513520.SH:195900:216861.30,159985
2020-10-13,15:30:00,1311721.73,159985.SZ:1159200:1308736.80,159985
2020-10-14,15:30:00,1309403.33,159985.SZ:1159200:1306418.40,159985
2020-10-15,15:30:00,1304883.97,515030.SH:1074200:1301930.40,515030
2020-10-16,15:30:00,1272657.97,515030.SH:1074200:1269704.40,515030
2020-10-19,15:30:00,1260841.77,515030.SH:1074200:1257888.20,515030
2020-10-20,15:30:00,1305958.17,515030.SH:1074200:1303004.60,515030
2020-10-21,15:30:00,1276954.77,515030.SH:1074200:1274001.20,515030
2020-10-22,15:30:00,1289845.17,515030.SH:1074200:1286891.60,515030
2020-10-23,15:30:00,1279364.64,159985.SZ:1127600:1275315.60,159985
2020-10-26,15:30:00,1288376.79,159985.SZ:1128500:1285361.50,159985
2020-10-27,15:30:00,1283996.61,513520.SH:390700:432114.20,513520
2020-10-28,15:30:00,1292668.48,159980.SZ:1061700:1142389.20|513520.SH:135700:150219.90,159980
2020-10-29,15:30:00,1281300.91,511880.SH:12400:1261216.40,511880
2020-10-30,15:30:00,1246074.32,515030.SH:1000900:1244118.70,515030
2020-11-02,15:30:00,1282850.19,511880.SH:12400:1261861.20,511880
2020-11-03,15:30:00,1285845.33,159980.SZ:1195700:1282986.10,159980
2020-11-04,15:30:00,1299213.8,515030.SH:986500:1296261.00,515030
2020-11-05,15:30:00,1355007.77,512690.SH:636200:1351288.80,512690
2020-11-06,15:30:00,1337828.15,512690.SH:636400:1334530.80,512690
2020-11-09,15:30:00,1362647.75,512690.SH:636400:1359350.40,512690
2020-11-10,15:30:00,1397649.75,512690.SH:636400:1394352.40,512690
2020-11-11,15:30:00,1398286.15,512690.SH:636400:1394988.80,512690
2020-11-12,15:30:00,1439652.15,512690.SH:636400:1436354.80,512690
2020-11-13,15:30:00,1374328.19,512400.SH:1554600:1369602.60,512400
2020-11-16,15:30:00,1443992.99,513520.SH:1200600:1441920.60,513520
2020-11-17,15:30:00,1441586.73,513520.SH:1199700:1438440.30,513520
2020-11-18,15:30:00,1423591.23,513520.SH:1199700:1420444.80,513520
2020-11-19,15:30:00,1425990.63,513520.SH:1199700:1422844.20,513520
2020-11-20,15:30:00,1422391.53,513520.SH:1199700:1419245.10,513520
2020-11-23,15:30:00,1439187.33,513520.SH:1199700:1436040.90,513520
2020-11-24,15:30:00,1462597.07,512690.SH:640900:1460611.10,512690
2020-11-25,15:30:00,1394100.81,515220.SH:1077400:1390923.40,515220
2020-11-26,15:30:00,1397105.44,513520.SH:1108100:1364071.10,513520
2020-11-27,15:30:00,1403795.75,513520.SH:1132200:1400531.40,513520
2020-11-30,15:30:00,1403795.75,513520.SH:1132200:1400531.40,513520
2020-12-01,15:30:00,1420778.75,513520.SH:1132200:1417514.40,513520
2020-12-02,15:30:00,1418761.95,513520.SH:758600:944457.00|515220.SH:355800:474281.40,513520
2020-12-03,15:30:00,1394082.57,513520.SH:437100:543315.30|515220.SH:663100:850757.30,513520
2020-12-04,15:30:00,1380341.04,513520.SH:1039500:1283782.50,513520
2020-12-07,15:30:00,1377057.35,513520.SH:1115100:1373803.20,513520
2020-12-08,15:30:00,1368840.44,159981.SZ:1070800:1038676.00|513520.SH:270800:330105.20,159981
2020-12-09,15:30:00,1386452.36,159981.SZ:1407200:1383277.60,159981
2020-12-10,15:30:00,1393724.84,512670.SH:800500:1390468.50,512670
2020-12-11,15:30:00,1370100.21,159981.SZ:1346700:1366900.50,159981
2020-12-14,15:30:00,1371859.82,501018.SH:2431300:1371253.20,501018
2020-12-15,15:30:00,1360453.22,159980.SZ:1157200:1357395.60,159980
2020-12-16,15:30:00,1366239.22,159980.SZ:1157200:1363181.60,159980
2020-12-17,15:30:00,1381282.82,159980.SZ:1157200:1378225.20,159980
2020-12-18,15:30:00,1397483.62,159980.SZ:1157200:1394426.00,159980
2020-12-21,15:30:00,1392854.82,159980.SZ:1157200:1389797.20,159980
2020-12-22,15:30:00,1358893.99,512690.SH:525700:1355254.60,512690
2020-12-23,15:30:00,1365316.84,159967.SZ:2207800:1362212.60,159967
2020-12-24,15:30:00,1350301.25,512690.SH:541000:1347090.00,512690
2020-12-25,15:30:00,1369880.34,515030.SH:836900:1365820.80,515030
2020-12-28,15:30:00,1379410.94,512690.SH:527900:1376763.20,512690
2020-12-29,15:30:00,1356161.59,512010.SH:463700:1353540.30,512010
2020-12-30,15:30:00,1381420.66,159967.SZ:2170600:1378331.00,159967
2020-12-31,15:30:00,1431344.46,159967.SZ:2170600:1428254.80,159967
2021-01-04,15:30:00,1508394.38,512670.SH:662400:1504972.80,512670
2021-01-05,15:30:00,1492718.74,512660.SH:1076900:1490429.60,512660
2021-01-06,15:30:00,1537628.79,159949.SZ:1170200:1532962.00,159949
2021-01-07,15:30:00,1568052.94,159949.SZ:1171000:1564456.00,159949
2021-01-08,15:30:00,1560430.82,512010.SH:492500:1557285.00,512010
2021-01-11,15:30:00,1533985.38,159928.SZ:279500:1529703.50,159928
2021-01-12,15:30:00,1558670.14,159985.SZ:1172800:1555132.80,159985
2021-01-13,15:30:00,1613327.05,159915.SZ:532100:1609602.50,159915
2021-01-14,15:30:00,1593107.25,159915.SZ:532100:1589382.70,159915
2021-01-15,15:30:00,1600572.3,512400.SH:1499500:1596967.50,512400
2021-01-18,15:30:00,1622650.49,501018.SH:2641200:1619055.60,501018
2021-01-19,15:30:00,1594011.55,159949.SZ:1214900:1590304.10,159949
2021-01-20,15:30:00,1647191.22,501018.SH:2646600:1646185.20,501018
2021-01-21,15:30:00,1636595.49,501018.SH:2642400:1633003.20,501018
2021-01-22,15:30:00,1638400.22,159915.SZ:504000:1633464.00,159915
2021-01-25,15:30:00,1657593.41,512170.SH:590800:1654830.80,512170
2021-01-26,15:30:00,1606891.0,159995.SZ:1180600:1603254.80,159995
2021-01-27,15:30:00,1596265.6,159995.SZ:1180600:1592629.40,159995
2021-01-28,15:30:00,1538734.33,510900.SH:1247200:1535303.20,510900
2021-01-29,15:30:00,1527445.29,511880.SH:15000:1504575.00,511880
2021-02-01,15:30:00,1527580.29,511880.SH:15000:1504710.00,511880
2021-02-02,15:30:00,1529665.19,501018.SH:2434200:1526243.40,501018
2021-02-03,15:30:00,1546704.59,501018.SH:2434200:1543282.80,501018
2021-02-04,15:30:00,1571046.59,501018.SH:2434200:1567624.80,501018
2021-02-05,15:30:00,1578349.19,501018.SH:2434200:1574927.40,501018
2021-02-08,15:30:00,1597817.79,501018.SH:2434100:1594335.50,501018
2021-02-09,15:30:00,1629455.69,501018.SH:2434000:1625912.00,501018
2021-02-10,15:30:00,1624498.78,512800.SH:1266300:1620864.00,512800
2021-02-18,15:30:00,1656156.28,512800.SH:1266300:1652521.50,512800
2021-02-19,15:30:00,1668550.39,159825.SZ:1365700:1666154.00,159825
2021-02-22,15:30:00,1652171.93,159825.SZ:1364700:1648557.60,159825
2021-02-23,15:30:00,1613960.33,159825.SZ:1364700:1610346.00,159825
2021-02-24,15:30:00,1592994.02,501018.SH:2267400:1587180.00,501018
2021-02-25,15:30:00,1627005.91,501018.SH:2270400:1623336.00,501018
2021-02-26,15:30:00,1606487.11,159980.SZ:1217000:1602789.00,159980
2021-03-01,15:30:00,1590666.11,159980.SZ:1217000:1586968.00,159980
2021-03-02,15:30:00,1558269.71,513500.SH:654100:1554795.70,513500
2021-03-03,15:30:00,1557615.61,513500.SH:654100:1554141.60,513500
2021-03-04,15:30:00,1522833.17,511880.SH:15000:1507815.00,511880
2021-03-05,15:30:00,1531094.85,501018.SH:2092700:1527671.00,501018
2021-03-08,15:30:00,1595477.17,511880.SH:15700:1578635.00,511880
2021-03-09,15:30:00,1612774.08,513030.SH:1368300:1607752.50,513030
2021-03-10,15:30:00,1603258.2,501018.SH:2194300:1597450.40,501018
2021-03-11,15:30:00,1642750.5,501018.SH:2197100:1639036.60,501018
2021-03-12,15:30:00,1655933.1,501018.SH:2197100:1652219.20,501018
2021-03-15,15:30:00,1673509.9,501018.SH:2197100:1669796.00,501018
2021-03-16,15:30:00,1647144.7,501018.SH:2197100:1643430.80,501018
2021-03-17,15:30:00,1655933.1,501018.SH:2197100:1652219.20,501018
2021-03-18,15:30:00,1641717.71,513030.SH:1374100:1637927.20,513030
2021-03-19,15:30:00,1629708.26,515210.SH:1092000:1625988.00,515210
2021-03-22,15:30:00,1632637.21,159980.SZ:1281600:1631476.80,159980
2021-03-23,15:30:00,1627025.33,511880.SH:16000:1610160.00,511880
2021-03-24,15:30:00,1627121.33,511880.SH:16000:1610256.00,511880
2021-03-25,15:30:00,1627153.33,511880.SH:16000:1610288.00,511880
2021-03-26,15:30:00,1629247.38,513030.SH:1237100:1459778.00,513030
2021-03-29,15:30:00,1636251.03,513030.SH:1377600:1632456.00,513030
2021-03-30,15:30:00,1645894.23,513030.SH:1377600:1642099.20,513030
2021-03-31,15:30:00,1659670.23,513030.SH:1377600:1655875.20,513030
2021-04-01,15:30:00,1667935.83,513030.SH:1377600:1664140.80,513030
2021-04-02,15:30:00,1677579.03,513030.SH:1377600:1673784.00,513030
2021-04-06,15:30:00,1699654.45,513030.SH:26900:33087.00|513500.SH:658700:1666511.00,513030
2021-04-07,15:30:00,1696902.65,513500.SH:670200:1692925.20,513500
2021-04-08,15:30:00,1699084.13,513090.SH:1336900:1695189.20,513090
2021-04-09,15:30:00,1685715.13,513090.SH:1336900:1681820.20,513090
2021-04-12,15:30:00,1678745.6,513100.SH:361300:1674625.50,513100
2021-04-13,15:30:00,1675132.6,513100.SH:361300:1671012.50,513100
2021-04-14,15:30:00,1696810.6,513100.SH:361300:1692690.50,513100
2021-04-15,15:30:00,1679829.5,513100.SH:361300:1675709.40,513100
2021-04-16,15:30:00,1695365.4,513100.SH:361300:1691245.30,513100
2021-04-19,15:30:00,1698617.1,513100.SH:361300:1694497.00,513100
2021-04-20,15:30:00,1666379.63,512480.SH:1746400:1662572.80,512480
2021-04-21,15:30:00,1665244.24,512690.SH:636800:1660774.40,512690
2021-04-22,15:30:00,1664601.61,512690.SH:637000:1660659.00,512690
2021-04-23,15:30:00,1682437.61,512690.SH:637000:1678495.00,512690
2021-04-26,15:30:00,1649313.61,512690.SH:637000:1645371.00,512690
2021-04-27,15:30:00,1679252.61,512690.SH:637000:1675310.00,512690
2021-04-28,15:30:00,1708322.68,159967.SZ:2428100:1704526.20,159967
2021-04-29,15:30:00,1708322.68,159967.SZ:2428100:1704526.20,159967
2021-04-30,15:30:00,1735031.78,159967.SZ:2428100:1731235.30,159967
2021-05-06,15:30:00,1681267.73,159949.SZ:1292400:1677535.20,159949
2021-05-07,15:30:00,1620524.93,159949.SZ:1292400:1616792.40,159949
2021-05-10,15:30:00,1641212.11,159980.SZ:1131700:1637569.90,159980
2021-05-11,15:30:00,1602734.31,159980.SZ:1131700:1599092.10,159980
2021-05-12,15:30:00,1612919.61,159980.SZ:1131700:1609277.40,159980
2021-05-13,15:30:00,1580100.31,159980.SZ:1131700:1576458.10,159980
2021-05-14,15:30:00,1565774.03,518880.SH:417800:1562154.20,518880
2021-05-17,15:30:00,1574379.76,159992.SZ:987300:1570794.30,159992
2021-05-18,15:30:00,1549697.26,159992.SZ:987300:1546111.80,159992
2021-05-19,15:30:00,1542667.76,515120.SH:1330300:1539157.10,515120
2021-05-20,15:30:00,1545328.36,515120.SH:1330300:1541817.70,515120
2021-05-21,15:30:00,1517392.06,515120.SH:1330300:1513881.40,515120
2021-05-24,15:30:00,1504089.06,515120.SH:1330300:1500578.40,515120
2021-05-25,15:30:00,1546884.22,512010.SH:468800:1543758.40,512010
2021-05-26,15:30:00,1548879.77,512690.SH:1054100:1545310.60,512690
2021-05-27,15:30:00,1559420.77,512690.SH:1054100:1555851.60,512690
2021-05-28,15:30:00,1562583.07,512690.SH:1054100:1559013.90,512690
2021-05-31,15:30:00,1566799.47,512690.SH:1054100:1563230.30,512690
2021-06-01,15:30:00,1570287.52,515030.SH:835100:1565812.50,515030
2021-06-02,15:30:00,1558592.68,515030.SH:835500:1554865.50,515030
2021-06-03,15:30:00,1550929.66,512690.SH:1039200:1547368.80,512690
2021-06-04,15:30:00,1586262.46,512690.SH:1039200:1582701.60,512690
2021-06-07,15:30:00,1619516.86,512690.SH:1039200:1615956.00,512690
2021-06-08,15:30:00,1536428.85,512670.SH:846900:1532889.00,512670
2021-06-09,15:30:00,1557585.73,512480.SH:1382600:1554042.40,512480
2021-06-10,15:30:00,1575354.77,159995.SZ:1159100:1571739.60,159995
2021-06-11,15:30:00,1549854.57,159995.SZ:1159100:1546239.40,159995
2021-06-15,15:30:00,1571877.47,159995.SZ:1159100:1568262.30,159995
2021-06-16,15:30:00,1522036.17,159995.SZ:1159100:1518421.00,159995
2021-06-17,15:30:00,1608940.67,501018.SH:1964900:1605323.30,501018
2021-06-18,15:30:00,1579467.17,501018.SH:1964900:1575849.80,501018
2021-06-21,15:30:00,1605010.87,501018.SH:1964900:1601393.50,501018
2021-06-22,15:30:00,1628589.67,501018.SH:1964900:1624972.30,501018
2021-06-23,15:30:00,1638414.17,501018.SH:1964900:1634796.80,501018
2021-06-24,15:30:00,1640379.07,501018.SH:1964900:1636761.70,501018
2021-06-25,15:30:00,1640379.07,501018.SH:1964900:1636761.70,501018
2021-06-28,15:30:00,1647463.13,588080.SH:1029200:1643632.40,588080
2021-06-29,15:30:00,1659585.59,515790.SH:1240400:1655934.00,515790
2021-06-30,15:30:00,1681912.79,515790.SH:1240400:1678261.20,515790
2021-07-01,15:30:00,1648171.0,515030.SH:786300:1644153.30,515030
2021-07-02,15:30:00,1642666.9,515030.SH:786300:1638649.20,515030
2021-07-05,15:30:00,1665049.27,501018.SH:1579700:1342745.00,501018
2021-07-06,15:30:00,1687117.29,501018.SH:1948300:1683331.20,501018
2021-07-07,15:30:00,1640532.62,513100.SH:332700:1636551.30,513100
2021-07-08,15:30:00,1637538.32,513100.SH:332700:1633557.00,513100
2021-07-09,15:30:00,1635209.42,513100.SH:332700:1631228.10,513100
2021-07-12,15:30:00,1645523.12,513100.SH:332700:1641541.80,513100
2021-07-13,15:30:00,1658492.79,159967.SZ:1960700:1654830.80,159967
2021-07-14,15:30:00,1646728.59,159967.SZ:1960700:1643066.60,159967
