trade_date,target_symbol,rank,momentum_score,annualized_return,r_squared,close,is_weak,candidates_json
2026-05-21,159509,1,3.354053298596839,4.214583043508082,0.7958209065931785,2.562,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.354053298596839, ""annualized_return"": 4.214583043508082, ""r_squared"": 0.7958209065931785, ""close"": 2.562}]"
2026-05-22,159509,1,3.069458047475712,3.82030348437641,0.8034592173183699,2.637,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.069458047475712, ""annualized_return"": 3.82030348437641, ""r_squared"": 0.8034592173183699, ""close"": 2.637}]"
2026-05-25,159509,1,3.147853341282434,3.8822407295926746,0.8108341446442728,2.703,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.147853341282434, ""annualized_return"": 3.8822407295926746, ""r_squared"": 0.8108341446442728, ""close"": 2.703}, {""symbol"": ""513100"", ""rank"": 2, ""momentum_score"": 2.94992644760633, ""annualized_return"": 3.420274473144807, ""r_squared"": 0.8624823740809284, ""close"": 2.231}]"
2026-05-26,515980,1,4.850131557786411,5.764248921709897,0.8414160498030117,1.174,False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.850131557786411, ""annualized_return"": 5.764248921709897, ""r_squared"": 0.8414160498030117, ""close"": 1.174}, {""symbol"": ""588220"", ""rank"": 2, ""momentum_score"": 4.809266842324028, ""annualized_return"": 5.442428362882122, ""r_squared"": 0.8836619467742901, ""close"": 1.837}]"
2026-05-27,159819,1,4.38810164729714,5.24289883902588,0.8369609603439231,2.006,False,"[{""symbol"": ""159819"", ""rank"": 1, ""momentum_score"": 4.38810164729714, ""annualized_return"": 5.24289883902588, ""r_squared"": 0.8369609603439231, ""close"": 2.006}, {""symbol"": ""515980"", ""rank"": 2, ""momentum_score"": 4.250006518285418, ""annualized_return"": 5.153826395449345, ""r_squared"": 0.8246312918180617, ""close"": 1.147}, {""symbol"": ""159967"", ""rank"": 3, ""momentum_score"": 4.120320531257847, ""annualized_return"": 5.304342962161755, ""r_squared"": 0.7767824517852507, ""close"": 0.925}]"
2026-05-28,515980,1,4.150353179488871,5.020242683217425,0.826723615048217,1.172,False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.150353179488871, ""annualized_return"": 5.020242683217425, ""r_squared"": 0.826723615048217, ""close"": 1.172}, {""symbol"": ""588790"", ""rank"": 2, ""momentum_score"": 4.069381261349032, ""annualized_return"": 5.55996009553455, ""r_squared"": 0.7319083575109347, ""close"": 0.974}, {""symbol"": ""159819"", ""rank"": 3, ""momentum_score"": 4.041263917438721, ""annualized_return"": 4.873949366052746, ""r_squared"": 0.8291559090839736, ""close"": 2.04}]"
2026-05-29,513100,1,3.7193681649004415,4.186181247848142,0.8884871305589884,2.273,False,"[{""symbol"": ""513100"", ""rank"": 1, ""momentum_score"": 3.7193681649004415, ""annualized_return"": 4.186181247848142, ""r_squared"": 0.8884871305589884, ""close"": 2.273}, {""symbol"": ""515880"", ""rank"": 2, ""momentum_score"": 3.707282124273927, ""annualized_return"": 4.939172247921527, ""r_squared"": 0.7505877378206446, ""close"": 0.7622735908803041}, {""symbol"": ""515050"", ""rank"": 3, ""momentum_score"": 3.558822452272407, ""annualized_return"": 4.496236013723174, ""r_squared"": 0.7915114868103802, ""close"": 1.202}]"
2026-06-01,513100,1,4.427314702209402,5.063309472117885,0.8743914877392516,2.365,True,"[{""symbol"": ""513100"", ""rank"": 1, ""momentum_score"": 4.427314702209402, ""annualized_return"": 5.063309472117885, ""r_squared"": 0.8743914877392516, ""close"": 2.365}]"
2026-06-02,513100,1,4.871533177614671,5.554420345916749,0.8770551874410994,2.343,True,"[{""symbol"": ""513100"", ""rank"": 1, ""momentum_score"": 4.871533177614671, ""annualized_return"": 5.554420345916749, ""r_squared"": 0.8770551874410994, ""close"": 2.343}]"
2026-06-03,513100,1,4.765433935797518,5.429997964749365,0.8776124718156278,2.299,False,"[{""symbol"": ""513100"", ""rank"": 1, ""momentum_score"": 4.765433935797518, ""annualized_return"": 5.429997964749365, ""r_squared"": 0.8776124718156278, ""close"": 2.299}]"
