trade_date,target_symbol,held_symbol,shares,cash,position_value,equity
2020-04-15,511880,511880,9800,4890.403463299619,987712.6000000001,992603.0034632997
2020-04-16,159928,159928,1228800,1899.6768284472637,990247.8821052631,992147.5589337103
2020-04-17,159928,159928,1228800,1899.6768284472637,998716.9010526314,1000616.5778810787
2020-04-20,513520,513520,1055200,1951.8446650693659,1003495.2,1005447.0446650693
2020-04-21,513520,513520,1055200,1951.8446650693659,989777.6,991729.4446650693
2020-04-22,513520,513520,1055200,1951.8446650693659,980280.8,982232.6446650694
2020-04-23,513030,513030,1154400,1913.8731186534278,989320.7999999999,991234.6731186534
2020-04-24,513030,513030,1154400,1913.8731186534278,976622.4,978536.2731186535
2020-04-27,159980,159980,1117300,1966.1799400972668,989927.8,991893.9799400973
2020-04-28,513520,513520,1026000,1881.4118014172418,983934.0,985815.4118014172
2020-04-29,159928,159928,1199100,1978.3207610965474,1004880.5107894735,1006858.8315505701
2020-04-30,159928,159928,1199100,1978.3207610965474,1004574.424736842,1006552.7454979386
2020-05-06,159928,159928,1199100,1978.3207610965474,1011002.231842105,1012980.5526032016
2020-05-07,159967,159967,2560200,1987.613435390056,1024560.4925118483,1026548.1059472384
2020-05-08,159967,159967,2560200,1987.613435390056,1030774.1343127963,1032761.7477481863
2020-05-11,159967,159967,2560200,1987.613435390056,1022489.2785781991,1024476.8920135892
2020-05-12,159967,159967,2560200,1987.613435390056,1039749.3946919432,1041737.0081273332
2020-05-13,159967,159967,2560200,1987.613435390056,1054938.296872038,1056925.9103074279
2020-05-14,159967,159967,2560200,1987.613435390056,1045963.036492891,1047950.6499282811
2020-05-15,159995,159995,913200,2057.603943037335,1047440.4,1049498.0039430372
2020-05-18,159995,159995,913200,2057.603943037335,999954.0,1002011.6039430373
2020-05-19,513520,513520,1055000,2046.8518419377506,1056055.0,1058101.8518419378
2020-05-20,159949,159949,1322100,2018.9353141058236,1052391.6,1054410.535314106
2020-05-21,513520,513520,1048600,2095.94290404988,1046502.8,1048598.7429040498
2020-05-22,161226,161226,1298700,2029.7009608238004,1037661.3,1039691.0009608238
2020-05-25,161226,161226,1298700,2029.7009608238004,1046752.2000000001,1048781.900960824
2020-05-26,161226,161226,1298700,2029.7009608238004,1072726.2,1074755.9009608238
2020-05-27,161226,161226,1298700,2029.7009608238004,1062336.5999999999,1064366.3009608237
2020-05-28,161226,161226,1298700,2029.7009608238004,1077921.0,1079950.7009608238
2020-05-29,161226,161226,1298700,2029.7009608238004,1080518.4,1082548.1009608237
2020-06-01,161226,161226,1298700,2029.7009608238004,1128570.3,1130600.0009608238
2020-06-02,513520,513520,1035900,2190.2581917936914,1123951.5,1126141.7581917937
2020-06-03,513030,513030,1104300,2231.1695319875143,1127490.2999999998,1129721.4695319873
2020-06-04,513030,513030,1104300,2231.1695319875143,1153993.5,1156224.6695319875
2020-06-05,161226,161226,1416800,2256.4341964358464,1178777.5999999999,1181034.0341964357
2020-06-08,161226,161226,1416800,2256.4341964358464,1175944.0,1178200.4341964358
2020-06-09,513520,513520,1052500,2257.156330935657,1168275.0,1170532.1563309357
2020-06-10,513520,513520,1052500,2257.156330935657,1177747.5,1180004.6563309357
2020-06-11,513520,513520,1052500,2257.156330935657,1144067.5,1146324.6563309357
2020-06-12,513520,513520,1052500,2257.156330935657,1128280.0,1130537.1563309357
2020-06-15,513520,513520,1052500,2257.156330935657,1095652.5,1097909.6563309357
2020-06-16,515030,515030,1213800,2272.3669330116827,1151896.2,1154168.5669330116
2020-06-17,513030,513030,1092900,2177.834584407741,1134430.2,1136608.0345844077
2020-06-18,513030,513030,1092900,2177.834584407741,1133337.2999999998,1135515.1345844076
2020-06-19,513030,513030,1092900,2177.834584407741,1134430.2,1136608.0345844077
2020-06-22,513030,513030,1092900,2177.834584407741,1119129.6,1121307.4345844078
2020-06-23,515030,515030,1136500,2167.1341817078646,1125135.0,1127302.1341817079
2020-06-24,159949,159949,1218500,2229.367786937626,1122238.5,1124467.8677869376
2020-06-29,159992,159992,883000,2131.846970657585,1110814.0,1112945.8469706576
2020-06-30,159992,159992,883000,2131.846970657585,1132006.0,1134137.8469706576
2020-07-01,159967,159967,2387500,2162.1885821048636,1116406.3151658766,1118568.5037479815
2020-07-02,159967,159967,2387500,2162.1885821048636,1102885.8234597158,1105048.0120418207
2020-07-03,159915,159915,470700,2249.0494822352193,1120266.0,1122515.0494822352
2020-07-06,515050,515050,2429000,2205.2640194599517,1152682.3147147147,1154887.5787341746
2020-07-07,159967,159967,2339200,2269.901608718792,1163840.6900473933,1166110.591656112
2020-07-08,159967,159967,2339200,2269.901608718792,1167625.5378199052,1169895.439428624
2020-07-09,515030,515030,1073200,2420.3758769384585,1222374.8,1224795.1758769385
2020-07-10,510500,510500,166500,2666.557648038259,1220445.0,1223111.5576480383
2020-07-13,515880,515880,5628400,2409.632520517567,1258866.8919825882,1261276.5245031058
2020-07-14,510880,510880,447400,2542.0527249695733,1230350.0,1232892.0527249696
2020-07-15,510880,510880,447400,2542.0527249695733,1212454.0,1214996.0527249696
2020-07-16,510880,510880,447400,2542.0527249695733,1180241.2,1182783.2527249695
2020-07-17,161226,161226,1363500,2296.564609149471,1180791.0,1183087.5646091495
2020-07-20,161226,161226,1363500,2296.564609149471,1194426.0,1196722.5646091495
2020-07-21,161226,161226,1363500,2296.564609149471,1255783.5,1258080.0646091495
2020-07-22,159980,159980,1330800,2728.123961589299,1377378.0,1380106.1239615893
2020-07-23,515220,515220,2501300,2630.0346799786203,1367476.6064701378,1370106.6411501165
2020-07-24,513090,513090,1054700,2577.4686412347946,1332086.0999999999,1334663.5686412347
2020-07-27,161226,161226,1266600,2604.6062052904163,1319797.2,1322401.8062052904
2020-07-28,513030,513030,1212200,2624.088547182502,1341905.4,1344529.4885471824
2020-07-29,513030,513030,1212200,2624.088547182502,1340693.2000000002,1343317.2885471827
2020-07-30,159967,159967,2430200,2560.0036781937815,1338875.4992417064,1341435.5029199002
2020-07-31,159967,159967,2430200,2560.0036781937815,1366400.1056872038,1368960.1093653976
2020-08-03,159967,159967,2430200,2560.0036781937815,1393269.3643601893,1395829.368038383
2020-08-04,159967,159967,2430200,2560.0036781937815,1372298.2356398103,1374858.239318004
2020-08-05,159967,159967,2430200,2560.0036781937815,1387371.234407583,1389931.2380857768
2020-08-06,159967,159967,2430200,2560.0036781937815,1350016.4113744076,1352576.4150526014
2020-08-07,518880,518880,302200,2669.207711400464,1323031.6,1325700.8077114006
2020-08-10,159992,159992,858100,2528.902546378784,1313751.0999999999,1316280.0025463786
2020-08-11,159992,159992,858100,2528.902546378784,1294872.9,1297401.8025463787
2020-08-12,513030,513030,1122300,2442.671206426574,1247997.6,1250440.2712064267
2020-08-13,513030,513030,1122300,2442.671206426574,1259220.6,1261663.2712064267
2020-08-14,511880,511880,12300,11669.074856380466,1246002.3,1257671.3748563805
2020-08-17,513030,513030,1127300,2410.0339926828165,1254684.9,1257094.9339926827
2020-08-18,159981,159981,1429600,2405.6898089069873,1255188.8,1257594.489808907
2020-08-19,510880,510880,441400,2635.6713680110406,1250044.8,1252680.471368011
2020-08-20,159980,159980,1158400,2474.6727887471206,1242963.2,1245437.872788747
2020-08-21,159980,159980,1158400,2474.6727887471206,1241804.8,1244279.4727887472
2020-08-24,159980,159980,1158400,2474.6727887471206,1234854.4000000001,1237329.0727887473
2020-08-25,510880,510880,439200,2440.153829626972,1231956.0,1234396.153829627
2020-08-26,510880,510880,439200,2440.153829626972,1214388.0,1216828.153829627
2020-08-27,159980,159980,1132700,2405.687784538837,1214254.4000000001,1216660.087784539
2020-08-28,159980,159980,1132700,2405.687784538837,1224448.7,1226854.3877845388
2020-08-31,159928,159928,983600,2370.533199092606,1225003.9126315787,1227374.4458306713
2020-09-01,159928,159928,983600,2370.533199092606,1222744.2210526315,1225114.754251724
2020-09-02,159928,159928,983600,2370.533199092606,1229021.1421052627,1231391.6753043553
2020-09-03,159928,159928,983600,2370.533199092606,1220233.452631579,1222603.9858306716
2020-09-04,159928,159928,983600,2370.533199092606,1192363.9231578945,1194734.4563569871
2020-09-07,159985,159985,1102300,2235.1316280290484,1153005.8,1155240.931628029
2020-09-08,159980,159980,1064200,2248.629613605095,1155721.2000000002,1157969.8296136053
2020-09-09,159980,159980,1064200,2248.629613605095,1133373.0,1135621.629613605
2020-09-10,159985,159985,1070800,2227.1355510530993,1121127.5999999999,1123354.735551053
2020-09-11,159985,159985,1070800,2227.1355510530993,1144685.2,1146912.335551053
2020-09-14,159985,159985,1070800,2227.1355510530993,1163959.5999999999,1166186.735551053
2020-09-15,159985,159985,1070800,2227.1355510530993,1167172.0,1169399.135551053
2020-09-16,159985,159985,1070800,2227.1355510530993,1145756.0,1147983.135551053
2020-09-17,159985,159985,1070800,2227.1355510530993,1147897.6,1150124.7355510532
2020-09-18,159985,159985,1070800,2227.1355510530993,1182163.2000000002,1184390.3355510533
2020-09-21,159985,159985,1070800,2227.1355510530993,1171455.2000000002,1173682.3355510533
2020-09-22,159985,159985,1070800,2227.1355510530993,1157534.8,1159761.9355510531
2020-09-23,159985,159985,1070800,2227.1355510530993,1152180.8,1154407.9355510531
2020-09-24,159985,159985,1070800,2227.1355510530993,1153251.5999999999,1155478.735551053
2020-09-25,511880,511880,11300,2216.7328243693337,1147334.2,1149550.9328243693
2020-09-28,511880,511880,11300,2216.7328243693337,1147435.9000000001,1149652.6328243695
2020-09-29,511880,511880,11300,2216.7328243693337,1147616.7,1149833.4328243693
2020-09-30,513520,513520,1040500,2288.544960939558,1147671.5,1149960.0449609396
2020-10-09,513520,513520,1040500,2288.544960939558,1151833.5,1154122.0449609396
2020-10-12,511880,511880,11300,5286.377055723686,1148260.8,1153547.1770557237
2020-10-13,159985,159985,1019200,2284.201102187624,1150676.8,1152961.0011021877
2020-10-14,511880,511880,11200,12039.357055947417,1138312.0,1150351.3570559474
2020-10-15,159985,159985,1018200,2279.2160457193386,1147511.4,1149790.6160457192
2020-10-16,515030,515030,985000,2247.7476003193296,1164270.0,1166517.7476003193
2020-10-19,515030,515030,985000,2247.7476003193296,1153435.0,1155682.7476003193
2020-10-20,515030,515030,985000,2247.7476003193296,1194805.0,1197052.7476003193
2020-10-21,515030,515030,985000,2247.7476003193296,1168210.0,1170457.7476003193
2020-10-22,515030,515030,985000,2247.7476003193296,1180030.0,1182277.7476003193
2020-10-23,159985,159985,1026300,2236.9377954131924,1160745.3,1162982.2377954132
2020-10-26,159980,159980,1099100,2265.0202985473443,1168343.3,1170608.3202985474
2020-10-27,159985,159985,1031700,2340.4749089577235,1170979.5,1173319.9749089577
2020-10-28,159980,159980,1083000,2270.695002797758,1165308.0,1167578.6950027978
2020-10-29,159980,159980,1083000,2270.695002797758,1156644.0,1158914.6950027978
2020-10-30,515030,515030,920500,2247.971469167853,1144181.5,1146429.4714691679
2020-11-02,511880,511880,11600,8650.523620151682,1180450.8,1189101.3236201517
2020-11-03,511880,511880,11600,8650.523620151682,1180323.2,1188973.7236201516
2020-11-04,515030,515030,902900,2307.444791939808,1186410.6,1188718.04479194
2020-11-05,515030,515030,902900,2307.444791939808,1257739.7,1260047.1447919398
2020-11-06,159949,159949,1106700,2444.895629055798,1246144.2,1248589.0956290558
2020-11-09,512400,512400,1435300,2535.6908897736575,1287464.1,1289999.7908897738
2020-11-10,512400,512400,1435300,2535.6908897736575,1255887.5,1258423.1908897737
2020-11-11,512400,512400,1435300,2535.6908897736575,1242969.8,1245505.4908897737
2020-11-12,512400,512400,1435300,2535.6908897736575,1247275.7,1249811.3908897736
2020-11-13,512400,512400,1435300,2535.6908897736575,1264499.3,1267034.9908897737
2020-11-16,513520,513520,1102500,2552.8772777237464,1324102.5,1326655.3772777237
2020-11-17,513520,513520,1102500,2552.8772777237464,1321897.5,1324450.3772777237
2020-11-18,513520,513520,1102500,2552.8772777237464,1305360.0,1307912.8772777237
2020-11-19,513520,513520,1102500,2552.8772777237464,1307565.0,1310117.8772777237
2020-11-20,513520,513520,1102500,2552.8772777237464,1304257.5,1306810.3772777237
2020-11-23,512400,512400,1368300,2544.500036899699,1319041.2,1321585.7000368997
2020-11-24,515210,515210,998300,2610.6630523577332,1334727.0999999999,1337337.7630523576
2020-11-25,515210,515210,998300,2610.6630523577332,1287807.0,1290417.6630523577
2020-11-26,513520,513520,1034400,2458.267505429685,1273346.4000000001,1275804.6675054298
2020-11-27,513520,513520,1034400,2458.267505429685,1279552.8,1282011.0675054297
2020-11-30,513520,513520,1034400,2458.267505429685,1279552.8,1282011.0675054297
2020-12-01,513520,513520,1034400,2458.267505429685,1295068.8,1297527.0675054297
2020-12-02,515220,515220,1944600,2498.243212551577,1287144.2896630932,1289642.5328756447
2020-12-03,513520,513520,996200,2466.6714107713196,1238276.6,1240743.2714107714
2020-12-04,513520,513520,996200,2466.6714107713196,1230307.0,1232773.6714107713
2020-12-07,513520,513520,996200,2466.6714107713196,1227318.4,1229785.0714107712
2020-12-08,513520,513520,996200,2466.6714107713196,1214367.8,1216834.4714107714
2020-12-09,159981,159981,1259100,2428.9827468656003,1237695.3,1240124.2827468656
2020-12-10,159980,159980,1079400,2503.2656047856435,1252104.0,1254607.2656047856
2020-12-11,159980,159980,1079400,2503.2656047856435,1262898.0,1265401.2656047856
2020-12-14,501018,501018,2245800,2454.207792161731,1266631.2,1269085.4077921617
2020-12-15,159980,159980,1075400,2518.7213832777925,1261444.2,1263962.9213832777
2020-12-16,159980,159980,1075400,2518.7213832777925,1266821.2,1269339.9213832777
2020-12-17,159980,159980,1075400,2518.7213832777925,1280801.4000000001,1283320.121383278
2020-12-18,159981,159981,1253800,2552.57145976997,1295175.4,1297727.9714597699
2020-12-21,159981,159981,1253800,2552.57145976997,1298936.8,1301489.37145977
2020-12-22,159981,159981,1253800,2552.57145976997,1266338.0,1268890.57145977
2020-12-23,159981,159981,1253800,2552.57145976997,1256307.6,1258860.17145977
2020-12-24,159967,159967,2052300,2442.4805533420295,1268321.4,1270763.880553342
2020-12-25,159967,159967,2052300,2442.4805533420295,1280635.2,1283077.680553342
2020-12-28,159967,159967,2052300,2442.4805533420295,1282687.5,1285129.980553342
2020-12-29,159967,159967,2052300,2442.4805533420295,1256007.5999999999,1258450.080553342
2020-12-30,159967,159967,2052300,2442.4805533420295,1303210.5,1305652.980553342
2020-12-31,159967,159967,2052300,2442.4805533420295,1350413.4000000001,1352855.8805533422
2021-01-04,159967,159967,2052300,2442.4805533420295,1391459.4000000001,1393901.8805533422
2021-01-05,159967,159967,2052300,2442.4805533420295,1397616.3,1400058.780553342
2021-01-06,512660,512660,1012900,2825.91022239998,1417047.1,1419873.0102224
2021-01-07,159949,159949,1089700,2808.8193056159653,1455839.2000000002,1458648.0193056162
2021-01-08,512400,512400,1275500,2790.040957276011,1446416.9999999998,1449207.0409572758
2021-01-11,159928,159928,994700,2739.1886400221847,1389650.8702631576,1392390.0589031798
2021-01-12,159985,159985,1072300,2817.471895415336,1421869.8,1424687.2718954154
2021-01-13,159915,159915,490700,2843.104858065257,1484367.5,1487210.6048580653
2021-01-14,159915,159915,490700,2843.104858065257,1465720.9000000001,1468564.0048580654
2021-01-15,159915,159915,490700,2843.104858065257,1467193.0,1470036.1048580653
2021-01-18,501018,501018,2437000,2887.1762404451147,1493881.0,1496768.176240445
2021-01-19,159995,159995,1060400,2978.2572195811663,1493043.2,1496021.4572195811
2021-01-20,501018,501018,2428300,2890.2922315292526,1510402.6,1513292.8922315293
2021-01-21,501018,501018,2428300,2890.2922315292526,1500689.4,1503579.6922315292
2021-01-22,159949,159949,1034800,2971.563794161193,1482868.4000000001,1485839.9637941613
2021-01-25,159915,159915,456200,2995.4812941530254,1479000.4,1481995.881294153
2021-01-26,159915,159915,456200,2995.4812941530254,1437942.4000000001,1440937.8812941532
2021-01-27,159915,159915,456200,2995.4812941530254,1444329.2,1447324.681294153
2021-01-28,159995,159995,1076600,2704.673630213132,1394197.0,1396901.6736302131
2021-01-29,511880,511880,13600,4079.5608672527596,1364148.0,1368227.5608672528
2021-02-01,511880,511880,13600,4079.5608672527596,1364270.4,1368349.9608672527
2021-02-02,511880,511880,13600,4079.5608672527596,1364447.2,1368526.7608672527
2021-02-03,511880,511880,13600,4079.5608672527596,1364746.4000000001,1368825.960867253
2021-02-04,501018,501018,2120400,2646.5148365008645,1365537.6,1368184.114836501
2021-02-05,511880,511880,13600,8693.357373141218,1365168.0,1373861.3573731412
2021-02-08,501018,501018,2092300,2679.8675740112085,1370456.5,1373136.3675740112
2021-02-09,512800,512800,2147500,2684.642719893018,1396952.9797411365,1399637.6224610296
2021-02-10,512800,512800,2147500,2684.642719893018,1382907.8221722003,1385592.4648920933
2021-02-18,512800,512800,2147500,2684.642719893018,1409917.7405740009,1412602.383293894
2021-02-19,512800,512800,2147500,2684.642719893018,1399113.7732132806,1401798.4159331736
2021-02-22,159825,159825,1138900,2630.834511486115,1375791.2,1378422.034511486
2021-02-23,159825,159825,1138900,2630.834511486115,1343902.0,1346532.834511486
2021-02-24,501018,501018,1888100,2562.754498086404,1321670.0,1324232.7544980864
2021-02-25,501018,501018,1888100,2562.754498086404,1349991.5,1352554.2544980864
2021-02-26,501018,501018,1888100,2562.754498086404,1340551.0,1343113.7544980864
2021-03-01,159980,159980,1031800,2637.9443687424064,1345467.2,1348105.1443687424
2021-03-02,159980,159980,1031800,2637.9443687424064,1325863.0,1328500.9443687424
2021-03-03,513030,513030,1179100,2667.3313909345306,1348890.4,1351557.7313909344
2021-03-04,513030,513030,1179100,2667.3313909345306,1337099.4,1339766.7313909344
2021-03-05,511880,511880,13200,6026.0098273183685,1327180.8,1333206.8098273184
2021-03-08,511880,511880,13200,6026.0098273183685,1327260.0,1333286.0098273184
2021-03-09,511880,511880,13200,6026.0098273183685,1327273.2,1333299.2098273183
2021-03-10,511880,511880,13200,6026.0098273183685,1327405.2000000002,1333431.2098273186
2021-03-11,501018,501018,1783200,2591.8035419739317,1330267.2,1332859.003541974
2021-03-12,501018,501018,1783200,2591.8035419739317,1340966.4,1343558.2035419738
2021-03-15,501018,501018,1783200,2591.8035419739317,1355232.0,1357823.803541974
2021-03-16,501018,501018,1783200,2591.8035419739317,1333833.6,1336425.403541974
2021-03-17,501018,501018,1783200,2591.8035419739317,1340966.4,1343558.2035419738
2021-03-18,501018,501018,1783200,2591.8035419739317,1332050.4,1334642.2035419738
2021-03-19,515210,515210,835600,2434.7814178059343,1244208.4000000001,1246643.181417806
2021-03-22,513030,513030,1062800,2394.649978238158,1251978.4,1254373.049978238
2021-03-23,159980,159980,979900,2414.9295815920923,1251332.2999999998,1253747.229581592
2021-03-24,511880,511880,12300,2505.120813906193,1237884.3,1240389.4208139062
2021-03-25,511880,511880,12300,2505.120813906193,1237908.9,1240414.020813906
2021-03-26,511880,511880,12300,2505.120813906193,1238007.3,1240512.4208139062
2021-03-29,513030,513030,1044400,2365.5931816261727,1237614.0,1239979.5931816262
2021-03-30,513030,513030,1044400,2365.5931816261727,1244924.8,1247290.3931816262
2021-03-31,513030,513030,1044400,2365.5931816261727,1255368.8,1257734.3931816262
2021-04-01,513030,513030,1044400,2365.5931816261727,1261635.2,1264000.7931816261
2021-04-02,513030,513030,1044400,2365.5931816261727,1268946.0,1271311.5931816262
2021-04-06,513030,513030,1044400,2365.5931816261727,1284612.0,1286977.5931816262
2021-04-07,513030,513030,1044400,2365.5931816261727,1282523.2,1284888.7931816261
2021-04-08,513090,513090,1016600,2506.085960650118,1289048.8,1291554.8859606502
2021-04-09,513090,513090,1016600,2506.085960650118,1278882.8,1281388.8859606502
2021-04-12,513030,513030,1000800,2468.038220490096,1261008.0,1263476.03822049
2021-04-13,513030,513030,1000800,2468.038220490096,1237989.6,1240457.6382204902
2021-04-14,513520,513520,947700,2405.5842417965177,1242434.7,1244840.2842417965
2021-04-15,513030,513030,1002300,2424.6078048485797,1240847.4,1243272.0078048485
2021-04-16,513030,513030,1002300,2424.6078048485797,1244856.6,1247281.2078048487
2021-04-19,513030,513030,1002300,2424.6078048485797,1257886.5,1260311.1078048486
2021-04-20,513030,513030,1002300,2424.6078048485797,1248865.8,1251290.4078048486
2021-04-21,513030,513030,1002300,2424.6078048485797,1235835.9000000001,1238260.5078048487
2021-04-22,515210,515210,787700,2452.4516907904763,1242202.9,1244655.3516907904
2021-04-23,515210,515210,787700,2452.4516907904763,1264258.5,1266710.9516907905
2021-04-26,515210,515210,787700,2452.4516907904763,1249292.2,1251744.6516907904
2021-04-27,515210,515210,787700,2452.4516907904763,1241415.2,1243867.6516907904
2021-04-28,159967,159967,1779900,2417.6637809944805,1249489.7999999998,1251907.4637809943
2021-04-29,159967,159967,1779900,2417.6637809944805,1249489.7999999998,1251907.4637809943
2021-04-30,159967,159967,1779900,2417.6637809944805,1269068.7,1271486.3637809944
2021-05-06,159967,159967,1779900,2417.6637809944805,1229910.9,1232328.5637809944
2021-05-07,159980,159980,838900,2306.8367846827023,1177815.5999999999,1180122.4367846826
2021-05-10,159980,159980,838900,2306.8367846827023,1213888.3,1216195.1367846827
2021-05-11,159980,159980,838900,2306.8367846827023,1185365.7,1187672.5367846827
2021-05-12,161226,161226,1298800,2327.940258714836,1192298.4000000001,1194626.340258715
2021-05-13,159980,159980,841500,2348.590684525203,1172209.5,1174558.0906845252
2021-05-14,159980,159980,841500,2348.590684525203,1157062.5,1159411.0906845252
2021-05-17,515120,515120,991100,2250.9121942091733,1167515.8,1169766.7121942092
2021-05-18,159992,159992,733800,2221.4147715934087,1149130.8,1151352.2147715935
2021-05-19,159992,159992,733800,2221.4147715934087,1144728.0,1146949.4147715934
2021-05-20,515120,515120,987800,2250.441454389598,1144860.2,1147110.6414543896
2021-05-21,515120,515120,987800,2250.441454389598,1124116.4,1126366.8414543895
2021-05-24,515120,515120,987800,2250.441454389598,1114238.4,1116488.8414543895
2021-05-25,515120,515120,987800,2250.441454389598,1142884.6,1145135.0414543897
2021-05-26,515120,515120,987800,2250.441454389598,1140909.0,1143159.4414543896
2021-05-27,159967,159967,1534200,2238.1190868618432,1138376.4,1140614.5190868618
2021-05-28,159967,159967,1534200,2238.1190868618432,1138376.4,1140614.5190868618
2021-05-31,515170,515170,1170100,2227.6714984697755,1165419.6,1167647.2714984699
2021-06-01,515030,515030,626200,2295.8544359696098,1174125.0,1176420.8544359696
2021-06-02,515030,515030,626200,2295.8544359696098,1165358.2,1167654.0544359696
2021-06-03,515030,515030,626200,2295.8544359696098,1160348.6,1162644.4544359697
2021-06-04,501018,501018,1522400,2300.7294047374744,1193561.6,1195862.3294047376
2021-06-07,515170,515170,1179300,2308.7281364635564,1189913.7,1192222.4281364635
2021-06-08,501018,501018,1461400,2229.761118623195,1139892.0,1142121.7611186232
2021-06-09,501018,501018,1461400,2229.761118623195,1166197.2,1168426.9611186231
2021-06-10,501018,501018,1461400,2229.761118623195,1155967.4000000001,1158197.1611186233
2021-06-11,159995,159995,870400,2348.4412163509987,1161113.6,1163462.041216351
2021-06-15,501018,501018,1464100,2274.5465136228595,1177136.4000000001,1179410.946513623
2021-06-16,501018,501018,1464100,2274.5465136228595,1199097.9,1201372.4465136228
2021-06-17,513030,513030,958700,2347.4389936449006,1195498.9000000001,1197846.338993645
2021-06-18,501018,501018,1488700,2353.125854896847,1193937.4000000001,1196290.525854897
2021-06-21,513520,513520,996400,2418.35786252073,1212618.8,1215037.1578625208
2021-06-22,501018,501018,1499300,2395.153134098742,1239921.0999999999,1242316.2531340986
2021-06-23,501018,501018,1499300,2395.153134098742,1247417.5999999999,1249812.7531340986
2021-06-24,588080,588080,810500,2517.79379069875,1248170.0,1250687.7937906987
2021-06-25,159851,159851,2146300,2478.573205727851,1274318.4162737206,1276796.9894794484
2021-06-28,588080,588080,798800,2566.137372481171,1275683.6,1278249.7373724813
2021-06-29,588080,588080,798800,2566.137372481171,1276482.4000000001,1279048.5373724813
2021-06-30,515790,515790,959500,2562.1805984110106,1298203.5,1300765.680598411
2021-07-01,515790,515790,959500,2562.1805984110106,1255026.0,1257588.180598411
2021-07-02,516160,516160,353300,2704.4688301184215,1240830.1193158953,1243534.5881460137
2021-07-05,501018,501018,1490100,2426.9884685995057,1266585.0,1269011.9884685995
2021-07-06,501018,501018,1490100,2426.9884685995057,1287446.4,1289873.3884685994
2021-07-07,501018,501018,1490100,2426.9884685995057,1263604.8,1266031.7884685996
2021-07-08,501018,501018,1490100,2426.9884685995057,1220391.9,1222818.8884685994
2021-07-09,511880,511880,12200,10693.41278164764,1235347.5999999999,1246041.0127816475
2021-07-12,159985,159985,966600,2409.996800695546,1243047.6,1245457.5968006956
2021-07-13,516150,516150,1021300,2438.794628845295,1251092.5,1253531.2946288453
2021-07-14,159967,159967,1453300,2375.2284715375863,1217865.4,1220240.6284715375
2021-07-15,159967,159967,1453300,2375.2284715375863,1242571.5,1244946.7284715376
2021-07-16,159967,159967,1453300,2375.2284715375863,1196065.9,1198441.1284715375
2021-07-19,159980,159980,865700,2311.53187090368,1195531.7,1197843.2318709036
2021-07-20,159985,159985,889400,2326.415144015802,1179344.4000000001,1181670.815144016
2021-07-21,518880,518880,316800,2504.75097249588,1170576.0,1173080.7509724959
2021-07-22,159870,159870,1065500,2234.5681245957967,1161395.0,1163629.5681245958
2021-07-23,159870,159870,1065500,2234.5681245957967,1150740.0,1152974.5681245958
2021-07-26,159980,159980,808600,2175.888814419741,1138508.8,1140684.6888144198
2021-07-27,159980,159980,808600,2175.888814419741,1143360.4,1145536.2888144196
2021-07-28,159980,159980,808600,2175.888814419741,1140934.6,1143110.4888144198
2021-07-29,159980,159980,808600,2175.888814419741,1145786.2,1147962.0888144197
2021-07-30,159980,159980,808600,2175.888814419741,1150637.8,1152813.6888144198
2021-08-02,159980,159980,808600,2175.888814419741,1149020.6,1151196.4888144198
2021-08-03,159995,159995,662800,2186.2400259636343,1127422.8,1129609.0400259637
2021-08-04,512660,512660,919400,2344.4922589955386,1182348.4000000001,1184692.8922589957
2021-08-05,512660,512660,919400,2344.4922589955386,1223721.4,1226065.8922589954
2021-08-06,512660,512660,919400,2344.4922589955386,1233834.8,1236179.2922589956
2021-08-09,512660,512660,919400,2344.4922589955386,1225560.2,1227904.6922589955
2021-08-10,512660,512660,919400,2344.4922589955386,1273369.0,1275713.4922589955
2021-08-11,159995,159995,737500,2538.3888984955847,1267025.0,1269563.3888984956
2021-08-12,159995,159995,737500,2538.3888984955847,1273662.5,1276200.8888984956
2021-08-13,515220,515220,1264500,2385.3949487658683,1219368.1941041346,1221753.5890529004
2021-08-16,159980,159980,869100,2424.3542524094228,1219347.3,1221771.6542524095
2021-08-17,159980,159980,869100,2424.3542524094228,1226300.1,1228724.4542524095
2021-08-18,513030,513030,968800,2344.1249524094164,1211000.0,1213344.1249524094
2021-08-19,513030,513030,968800,2344.1249524094164,1192592.8,1194936.9249524095
2021-08-20,511880,511880,11700,4971.940263749799,1187433.0,1192404.9402637498
2021-08-23,511880,511880,11700,4971.940263749799,1187339.4,1192311.3402637497
2021-08-24,513030,513030,952300,2317.717105295742,1189422.7000000002,1191740.417105296
2021-08-25,512660,512660,856800,2384.184386207955,1184954.4,1187338.5843862079
2021-08-26,515220,515220,1146500,2306.352304138476,1180158.0269908116,1182464.37929495
2021-08-27,511880,511880,11600,6031.816055388888,1177550.8,1183582.616055389
2021-08-30,513030,513030,947600,2364.453161196783,1180709.6,1183074.0531611969
2021-08-31,515210,515210,544800,2396.872127916664,1187664.0,1190060.8721279167
2021-09-01,513030,513030,928500,2320.871166846715,1161553.5,1163874.3711668467
2021-09-02,513030,513030,928500,2320.871166846715,1156911.0,1159231.8711668467
2021-09-03,513030,513030,928500,2320.871166846715,1164339.0,1166659.8711668467
2021-09-06,513030,513030,928500,2320.871166846715,1163410.5,1165731.3711668467
