date,code,account_value,buffered_value,price,shares,order_value
2024-05-20,513920,9552105.05,9533000.84,1.229,7756700,9532984.3
2024-05-21,513630,9449371.44,9430472.69,1.193,7904800,9430426.4
2024-05-22,513630,9503761.99,9484754.47,1.2,7903900,9484680.0
2024-05-23,513630,9353582.89,9334875.73,1.181,7904200,9334860.2
2024-05-24,159985,9297320.54,9278725.9,2.338,3968600,9278586.8
2024-05-27,513100,9216100.76,9197668.56,1.374,6694000,9197556.0
2024-05-28,161226,9247727.43,9229231.97,1.024,9012900,9229209.6
2024-05-29,159509,9272917.58,9254371.75,1.472,6286900,9254316.8
2024-05-30,511880,9113909.94,9095682.12,100.809,90200,9092971.8
2024-05-31,511880,9113452.1,9095225.2,100.819,90200,9093873.8
2024-06-03,159509,9112807.79,9094582.17,1.474,6170000,9094580.0
2024-06-04,159509,9124238.33,9105989.85,1.476,6169300,9105886.8
2024-06-05,159509,9148910.53,9130612.71,1.48,6169300,9130564.0
2024-06-06,159509,9531407.13,9512344.32,1.542,6168800,9512289.6
2024-06-07,159509,9568414.93,9549278.1,1.548,6168700,9549147.6
2024-06-11,159509,9642434.33,9623149.46,1.56,6168600,9623016.0
2024-06-12,159509,9907679.13,9887863.77,1.603,6168300,9887784.9
2024-06-13,159509,10290108.73,10269528.51,1.665,6167800,10269387.0
2024-06-14,513100,10116395.66,10096162.87,1.435,7035600,10096086.0
2024-06-17,513310,10156585.82,10136272.65,1.372,7387900,10136198.8
2024-06-18,513310,10236839.1,10216365.43,1.383,7387100,10216359.3
2024-06-19,513310,10192511.5,10172126.48,1.377,7387100,10172036.7
2024-06-20,513310,10355027.7,10334317.65,1.399,7386900,10334273.1
2024-06-21,513310,10118641.9,10098404.62,1.367,7387200,10098302.4
2024-06-24,513100,10080694.77,10060533.38,1.445,6962300,10060523.5
2024-06-25,513500,9974258.61,9954310.09,1.906,5222600,9954275.6
2024-06-26,513100,10050598.92,10030497.72,1.452,6908000,10030416.0
2024-06-27,513100,10070319.88,10050179.24,1.455,6907300,10050121.5
2024-06-28,159509,10193628.83,10173241.57,1.71,5949200,10173132.0
2024-07-01,159509,10174763.92,10154414.39,1.707,5948600,10154260.2
2024-07-02,159509,10145015.92,10124725.89,1.702,5948700,10124687.4
2024-07-03,513100,10019088.24,9999050.06,1.502,6657100,9998964.2
2024-07-04,513100,10244426.36,10223937.51,1.536,6656200,10223923.2
2024-07-05,513100,10117953.56,10097717.65,1.517,6656300,10097607.1
2024-07-08,513100,10271043.46,10250501.37,1.54,6656100,10250394.0
2024-07-09,513100,10457409.26,10436494.44,1.568,6655900,10436451.2
2024-07-10,513520,10329911.16,10309251.34,1.573,6553800,10309127.4
2024-07-11,513520,10453402.45,10432495.64,1.592,6553000,10432376.0
2024-07-12,513500,9974033.05,9954084.98,1.97,5052800,9954016.0
2024-07-15,513400,10189290.92,10168912.33,1.079,9424300,10168819.7
2024-07-16,513400,10235395.53,10214924.74,1.084,9423300,10214857.2
2024-07-17,513520,10762021.08,10740497.04,1.522,7056800,10740449.6
2024-07-18,513520,10513959.03,10492931.12,1.487,7056400,10492866.8
2024-07-19,513520,10443390.03,10422503.25,1.477,7056500,10422450.5
2024-07-22,513290,10273003.72,10252457.72,1.281,8003400,10252355.4
2024-07-23,513290,10504074.2,10483066.05,1.31,8002300,10483013.0
2024-07-24,511880,10342990.9,10322304.92,101.023,102100,10314448.3
2024-07-25,511880,10341551.01,10320867.91,101.024,102100,10314550.4
2024-07-26,159502,10341132.09,10320449.83,1.106,9331300,10320417.8
2024-07-29,159502,10414750.45,10393920.95,1.114,9330200,10393842.8
2024-07-30,513400,10227120.73,10206666.49,1.084,9415700,10206618.8
2024-07-31,513400,10216684.36,10196251.0,1.083,9414800,10196228.4
2024-08-01,159502,10319212.19,10298573.76,1.084,9500500,10298542.0
2024-08-02,518880,10193658.33,10173271.01,5.496,1851000,10173096.0
2024-08-05,511880,10021358.05,10001315.33,101.068,98900,9995625.2
2024-08-06,511880,10020358.43,10000317.72,101.073,98900,9996119.7
2024-08-07,511880,10020754.03,10000712.53,101.077,98900,9996515.3
2024-08-08,511880,10021446.33,10001403.44,101.084,98900,9997207.6
2024-08-09,511880,10022039.73,10001995.66,101.09,98900,9997801.0
2024-08-12,511880,10022633.13,10002587.87,101.096,98900,9998394.4
2024-08-13,511880,10022929.83,10002883.98,101.099,98900,9998691.1
2024-08-14,511880,10023325.43,10003278.78,101.103,98900,9999086.7
2024-08-15,511880,10023325.43,10003278.78,101.103,98900,9999086.7
2024-08-16,511880,10025006.73,10004956.72,101.12,98900,10000768.0
2024-08-19,511880,10025006.73,10004956.72,101.12,98900,10000768.0
2024-08-20,511880,10025303.43,10005252.83,101.123,98900,10001064.7
2024-08-21,518880,10024303.33,10004254.72,5.532,1808400,10004068.8
2024-08-22,518880,9992560.12,9972575.0,5.515,1808200,9972223.0
2024-08-23,518880,9983514.12,9963547.09,5.51,1808200,9963182.0
2024-08-26,518880,10010637.12,9990615.85,5.525,1808200,9990305.0
2024-08-27,518880,10007020.72,9987006.68,5.523,1808200,9986688.6
2024-08-28,513520,10029526.3,10009467.25,1.491,6713200,10009381.2
2024-08-29,513030,9993961.78,9973973.86,1.417,7038700,9973837.9
2024-08-30,513030,9964809.6,9944879.98,1.413,7038100,9944835.3
2024-09-02,513030,9978880.8,9958923.04,1.415,7038100,9958911.5
2024-09-03,513030,10007033.2,9987019.13,1.419,7038000,9986922.0
2024-09-04,511880,9787873.32,9768297.58,101.182,96500,9764063.0
2024-09-05,159529,9785630.94,9766059.68,1.112,8782400,9766028.8
2024-09-06,159529,9837348.74,9817674.04,1.118,8781400,9817605.2
2024-09-09,159985,9731348.54,9711885.85,1.953,4972800,9711878.4
2024-09-10,159529,9746201.63,9726709.23,1.121,8676800,9726692.8
2024-09-11,159529,9736909.78,9717435.96,1.12,8676200,9717344.0
2024-09-12,159529,9823666.78,9804019.44,1.13,8676100,9803993.0
2024-09-13,159529,9893070.58,9873284.43,1.138,8675900,9873174.2
2024-09-18,159985,9892078.26,9872294.1,1.981,4983400,9872115.4
2024-09-19,159985,9781456.25,9761893.33,1.959,4983100,9761892.9
2024-09-20,159529,9685805.63,9666434.01,1.14,8479300,9666402.0
2024-09-23,159529,9710276.89,9690856.33,1.143,8478400,9690811.2
2024-09-24,159851,9751690.56,9732187.18,0.829,11739600,9732128.4
2024-09-25,159851,10196822.15,10176428.51,0.867,11737500,10176412.5
2024-09-26,159851,10220292.15,10199851.57,0.869,11737400,10199800.6
2024-09-27,512200,11756712.81,11733199.39,1.499,7827300,11733122.7
2024-09-30,159605,13022261.99,12996217.46,1.016,12791500,12996164.0
2024-10-08,512980,13262676.95,13236151.59,0.79,16754600,13236134.0
2024-10-09,511380,12472642.27,12447696.98,11.013,1130200,12446892.6
2024-10-10,159980,12386526.23,12361753.17,1.71,7229000,12361590.0
2024-10-11,159980,12392519.07,12367734.03,1.711,7228300,12367621.3
2024-10-14,512800,12434642.77,12409773.48,1.448,8570200,12409649.6
2024-10-15,517520,12337898.07,12313222.27,1.191,10338500,12313153.5
2024-10-16,515220,12438810.1,12413932.48,1.198,10362200,12413915.6
2024-10-17,161226,12457049.64,12432135.54,0.937,13268000,12432116.0
2024-10-18,161226,12601754.43,12576550.92,0.948,13266400,12576547.2
2024-10-21,161226,13185471.03,13159100.09,0.992,13265200,13159078.4
2024-10-22,513970,13210677.87,13184256.51,0.846,15584200,13184233.2
2024-10-23,159928,13472945.93,13446000.04,0.843,15950100,13445934.3
2024-10-24,159883,13199132.16,13172733.89,0.512,25727900,13172684.8
2024-10-25,159605,13376574.91,13349821.76,0.956,13964200,13349775.2
2024-10-28,513180,13318053.74,13291417.63,0.619,21472400,13291415.6
2024-10-29,512170,13508627.73,13481610.48,0.35,38518800,13481580.0
2024-10-30,562500,13197811.83,13171416.21,0.716,18395800,13171392.8
2024-10-31,518880,13195177.55,13168787.2,6.118,2152400,13168383.2
2024-11-01,518880,13060411.92,13034291.09,6.056,2152200,13033723.2
2024-11-04,159502,12955808.27,12929896.66,1.05,12314100,12929805.0
2024-11-05,159638,12990160.92,12964180.6,0.874,14833100,12964129.4
2024-11-06,159516,13254537.19,13228028.12,1.125,11758200,13227975.0
2024-11-07,561980,13122564.33,13096319.2,1.34,9773300,13096222.0
2024-11-08,561980,13903118.71,13875312.47,1.42,9771300,13875246.0
2024-11-11,159998,14741973.95,14712490.0,0.996,14771500,14712414.0
2024-11-12,516510,14709491.42,14680072.44,1.252,11725200,14679950.4
2024-11-13,512880,14835519.74,14805848.7,1.276,11603300,14805810.8
2024-11-14,512200,14913773.55,14883946.0,1.673,8896500,14883844.5
2024-11-15,159529,14448225.04,14419328.59,1.233,11694500,14419318.5
2024-11-18,159529,14470172.11,14441231.77,1.235,11693300,14441225.5
2024-11-19,159529,14762499.61,14732974.61,1.26,11692800,14732928.0
2024-11-20,159529,14727416.21,14697961.38,1.257,11692800,14697849.6
2024-11-21,159529,14552024.21,14522920.16,1.242,11693100,14522830.2
2024-11-22,159518,14667486.24,14638151.26,1.042,14048100,14638120.2
2024-11-25,159518,14792455.32,14762870.41,1.051,14046400,14762766.4
2024-11-26,159529,14608389.11,14579172.33,1.367,10665000,14579055.0
2024-11-27,159529,15460131.2,15429210.94,1.447,10662800,15429071.6
2024-11-28,159518,16652697.47,16619392.08,1.025,16214000,16619350.0
2024-11-29,159518,16699677.54,16666278.18,1.028,16212300,16666244.4
2024-12-02,159518,16715884.84,16682453.07,1.029,16212200,16682353.8
2024-12-03,159518,16634818.84,16601549.2,1.024,16212400,16601497.6
2024-12-04,513500,16600732.13,16567530.67,2.216,7476300,16567480.8
2024-12-05,513500,16696267.28,16662874.75,2.229,7475400,16662666.6
2024-12-06,513500,16651409.88,16618107.06,2.223,7475500,16618036.5
2024-12-09,513500,16688782.38,16655404.82,2.228,7475400,16655191.2
2024-12-10,159529,16500245.55,16467245.06,1.384,11898200,16467108.8
2024-12-11,159529,16581886.24,16548722.47,1.391,11896900,16548587.9
2024-12-12,159529,16665159.54,16631829.22,1.398,11896800,16631726.4
2024-12-13,512980,16663491.37,16630164.38,0.891,18664600,16630158.6
2024-12-16,159529,16156271.53,16123958.99,1.403,11492400,16123837.2
2024-12-17,159529,16982111.95,16948147.72,1.475,11490200,16948045.0
2024-12-18,159529,18108146.55,18071930.25,1.573,11488800,18071882.4
2024-12-19,159529,17706033.55,17670621.48,1.538,11489300,17670543.4
2024-12-20,511880,16004015.13,15972007.1,101.576,157200,15967747.2
2024-12-23,513100,15999878.32,15967878.57,1.639,9742400,15967793.6
2024-12-24,513100,16232099.14,16199634.94,1.663,9741200,16199615.6
2024-12-25,159529,16220733.95,16188292.49,1.567,10330700,16188206.9
2024-12-26,159529,16725319.43,16691868.8,1.616,10329100,16691825.6
2024-12-27,159529,17551642.43,17516539.15,1.696,10328100,17516457.6
2024-12-30,515050,16661758.01,16628434.49,1.185,14032400,16628394.0
2024-12-31,515050,16182993.57,16150627.58,1.151,14031800,16150601.8
2025-01-02,501018,15662248.83,15630924.33,1.252,12484700,15630844.4
2025-01-03,159509,15908791.69,15876974.11,1.628,9752400,15876907.2
2025-01-06,159509,16141261.6,16108979.08,1.652,9751100,16108817.2
2025-01-07,159509,16511798.4,16478774.8,1.69,9750700,16478683.0
2025-01-08,159529,16100657.08,16068455.77,1.705,9424300,16068431.5
2025-01-09,501018,16738231.71,16704755.25,1.268,13174000,16704632.0
2025-01-10,501018,16960519.25,16926598.21,1.285,13172400,16926534.0
2025-01-13,501018,17711341.05,17675918.37,1.342,13171300,17675884.6
2025-01-14,159518,17591038.61,17555856.54,1.141,15386300,17555768.3
2025-01-15,159518,17189239.24,17154860.76,1.115,15385500,17154832.5
2025-01-16,501018,17973894.74,17937946.95,1.354,13248100,17937927.4
2025-01-17,520830,18618217.17,18580980.74,1.197,15522900,18580911.3
2025-01-20,520830,18492175.88,18455191.53,1.189,15521600,18455182.4
2025-01-21,513030,18443765.22,18406877.69,1.705,10795800,18406839.0
2025-01-22,513030,19035693.53,18997622.15,1.76,10794100,18997616.0
2025-01-23,501018,19629364.03,19590105.3,1.304,15023000,19589992.0
2025-01-24,513310,19875459.78,19835708.86,1.538,12897000,19835586.0
2025-01-27,159985,19561995.61,19522871.62,1.895,10302300,19522858.5
2025-02-05,159985,20425436.53,20384585.65,1.979,10300400,20384491.6
2025-02-06,159985,20270925.53,20230383.68,1.964,10300600,20230378.4
2025-02-07,562500,20289496.63,20248917.64,0.906,22349700,20248828.2
2025-02-10,513030,20240751.93,20200270.43,1.635,12354900,20200261.5
2025-02-11,562500,20199650.89,20159251.59,0.91,22153000,20159230.0
2025-02-12,159998,20217769.83,20177334.29,1.002,20137000,20177274.0
2025-02-13,159851,19972114.54,19932170.31,1.565,12736200,19932153.0
2025-02-14,510900,20299236.19,20258637.72,1.073,18880300,20258561.9
2025-02-17,510900,20410492.13,20369671.15,1.079,18878200,20369577.8
2025-02-18,159732,21012492.17,20970467.18,0.892,23509400,20970384.8
2025-02-19,513120,20937776.94,20895901.39,0.819,25513900,20895884.1
2025-02-20,512170,21239733.95,21197254.48,0.359,59045200,21197226.8
2025-02-21,512170,21355704.63,21312993.22,0.361,59038700,21312970.7
2025-02-24,588220,21058404.35,21016287.54,1.035,20305500,21016192.5
2025-02-25,512170,21460270.5,21417349.96,0.352,60844700,21417334.4
2025-02-26,588220,21395148.42,21352358.12,1.058,20181800,21352344.4
2025-02-27,588220,21049922.58,21007822.74,1.041,20180400,21007796.4
2025-02-28,561980,20704784.31,20663374.74,1.395,14812400,20663298.0
2025-03-03,159985,20285945.92,20245374.03,2.018,10032300,20245181.4
2025-03-04,159985,20293953.71,20253365.8,2.019,10031300,20253194.7
2025-03-05,518880,19770347.95,19730807.25,6.532,3020600,19730559.2
2025-03-06,518880,19762333.69,19722809.03,6.53,3020300,19722559.0
2025-03-07,159323,19709016.47,19669598.44,1.285,15307000,19669495.0
2025-03-10,159892,19062252.86,19024128.36,0.566,33611500,19024109.0
2025-03-11,159892,19093961.95,19055774.03,0.567,33608000,19055736.0
2025-03-12,159323,19159260.66,19120942.14,1.302,14685800,19120911.6
2025-03-13,159323,18658031.37,18620715.3,1.268,14685100,18620706.8
2025-03-14,513030,19037938.71,18999862.84,1.733,10963500,18999745.5
2025-03-17,159323,19308198.86,19269582.46,1.295,14879900,19269470.5
2025-03-18,159323,19797308.61,19757713.99,1.328,14877700,19757585.6
2025-03-19,159323,19886569.81,19846796.67,1.334,14877600,19846718.4
2025-03-20,159323,20005585.61,19965574.44,1.342,14877400,19965470.8
2025-03-21,517520,18887890.64,18850114.86,1.291,14601100,18850020.1
2025-03-24,513030,18898720.28,18860922.84,1.817,10380200,18860823.4
2025-03-25,159980,18459023.31,18422105.26,1.747,10544900,18421940.3
2025-03-26,513030,18518602.0,18481564.79,1.795,10296100,18481499.5
2025-03-27,159980,18206053.58,18169641.48,1.759,10329500,18169590.5
2025-03-28,518880,18016507.26,17980474.24,6.919,2598700,17980405.3
2025-03-31,518880,18248592.22,18212095.03,7.009,2598300,18211484.7
2025-04-01,518880,18440861.42,18403979.7,7.083,2598300,18403758.9
2025-04-02,518880,18290160.02,18253579.7,7.025,2598300,18253057.5
2025-04-03,518880,18573374.72,18536227.97,7.134,2598200,18535558.8
2025-04-07,511880,17989577.56,17953598.41,100.397,178800,17950983.6
2025-04-08,511880,17986530.77,17950557.71,100.395,178700,17940586.5
2025-04-09,511880,17988669.67,17952692.33,100.407,178700,17942730.9
2025-04-10,518880,17986160.67,17950188.35,7.159,2507300,17949760.7
2025-04-11,518880,18370489.9,18333748.92,7.313,2507000,18333691.0
2025-04-14,518880,18390540.9,18353759.81,7.321,2507000,18353747.0
2025-04-15,518880,18405582.9,18368771.73,7.327,2506900,18368056.3
2025-04-16,518880,18799161.2,18761562.87,7.484,2506800,18760891.2
2025-04-17,518880,19074904.2,19036754.39,7.594,2506800,19036639.2
2025-04-18,518880,19042315.8,19004231.16,7.581,2506800,19004050.8
2025-04-21,518880,19300516.2,19261915.16,7.684,2506700,19261482.8
2025-04-22,518880,20067561.4,20027426.27,7.99,2506500,20026935.0
2025-04-23,159865,19100647.7,19062446.41,0.588,32419100,19062430.8
2025-04-24,511880,19226498.65,19188045.65,100.451,191000,19186141.0
2025-04-25,511880,19224770.94,19186321.4,100.457,190900,19177241.3
2025-04-28,518880,19220748.03,19182306.53,7.505,2555900,19182029.5
2025-04-29,518880,19208606.22,19170189.01,7.501,2555600,19169555.6
2025-04-30,518880,19190712.02,19152330.6,7.494,2555600,19151666.4
2025-05-06,518880,19459050.02,19420131.92,7.599,2555600,19420004.4
2025-05-07,518880,19594496.82,19555307.83,7.652,2555500,19554686.0
2025-05-08,513030,19597646.84,19558451.55,1.851,10566400,19558406.4
2025-05-09,513030,19880983.8,19841221.83,1.878,10565000,19841070.0
2025-05-12,513030,20039453.8,19999374.89,1.893,10564900,19999355.7
2025-05-13,513030,19542898.5,19503812.71,1.846,10565400,19503728.4
2025-05-14,513030,19690809.1,19651427.48,1.86,10565200,19651272.0
2025-05-15,513030,19373848.1,19335100.41,1.83,10565600,19335048.0
2025-05-16,513750,19709974.99,19670555.04,1.303,15096300,19670478.9
2025-05-19,513750,19708007.94,19668591.92,1.303,15094800,19668524.4
2025-05-20,513750,19919330.14,19879491.48,1.317,15094500,19879456.5
2025-05-21,513750,20085364.64,20045193.91,1.328,15094200,20045097.6
2025-05-22,159323,19932428.22,19892563.37,1.304,15255000,19892520.0
2025-05-23,159323,20113498.97,20073271.97,1.316,15253200,20073211.2
2025-05-26,159529,18967611.05,18929675.83,1.598,11845800,18929588.4
2025-05-27,513030,18833534.36,18795867.29,1.879,10003100,18795824.9
2025-05-28,159529,18939798.29,18901918.7,1.603,11791500,18901774.5
2025-05-29,159529,18914325.12,18876496.47,1.601,11790400,18876430.4
2025-05-30,159509,18676648.05,18639294.76,1.541,12095500,18639165.5
2025-06-03,159509,18698975.14,18661577.19,1.543,12094300,18661504.9
2025-06-04,159509,18856196.04,18818483.65,1.556,12094100,18818419.6
2025-06-05,513120,18878494.98,18840737.99,1.058,17807800,18840652.4
2025-06-06,513120,18751956.31,18714452.4,1.051,17806300,18714421.3
2025-06-09,159892,20067614.3,20027479.07,0.719,27854600,20027457.4
2025-06-10,515120,20871311.43,20829568.81,0.614,33924300,20829520.2
2025-06-11,515120,20699606.98,20658207.77,0.609,33921500,20658193.5
2025-06-12,515120,21106659.98,21064446.66,0.621,33920200,21064444.2
2025-06-13,515120,20699612.58,20658213.36,0.609,33921500,20658193.5
2025-06-16,161226,20663623.65,20622296.41,1.021,20198100,20622260.1
2025-06-17,161226,20802948.13,20761342.23,1.028,20195800,20761282.4
2025-06-18,161226,21247250.73,21204756.23,1.05,20195000,21204750.0
2025-06-19,501018,20942230.55,20900346.08,1.386,15079600,20900325.6
2025-06-20,159518,22068907.38,22024769.57,0.943,23356000,22024708.0
2025-06-23,159518,22370332.91,22325592.25,0.956,23353100,22325563.6
2025-06-24,513310,21107154.06,21064939.76,1.639,12852300,21064919.7
2025-06-25,513120,21385663.4,21342892.08,1.165,18320000,21342800.0
2025-06-26,159851,20886804.31,20845030.7,1.706,12218600,20844931.6
2025-06-27,159851,20518164.83,20477128.5,1.676,12217800,20477032.8
2025-06-30,513090,20516112.13,20475079.9,1.841,11121700,20475049.7
2025-07-01,513090,20391725.92,20350942.47,1.83,11120700,20350881.0
2025-07-02,159851,20367446.66,20326711.77,1.611,12617400,20326631.4
2025-07-03,513090,20174139.26,20133790.98,1.828,11014100,20133774.8
2025-07-04,513090,21108324.38,21066107.73,1.913,11012000,21065956.0
2025-07-07,513090,20744923.38,20703433.54,1.88,11012400,20703312.0
2025-07-08,513090,21339587.98,21296908.81,1.934,11011800,21296821.2
2025-07-09,159851,21601710.07,21558506.65,1.698,12696400,21558487.2
2025-07-10,159851,21739214.62,21695736.19,1.709,12694900,21695584.1
2025-07-11,159851,22323175.02,22278528.67,1.755,12694300,22278496.5
2025-07-14,515050,21368964.88,21326226.95,1.217,17523600,21326221.2
2025-07-15,515050,22348153.86,22303457.55,1.273,17520300,22303341.9
2025-07-16,515050,22593433.06,22548246.19,1.287,17520000,22548240.0
2025-07-17,515050,23224148.06,23177699.76,1.323,17519000,23177637.0
2025-07-18,159363,23344446.03,23297757.14,1.2,19414700,23297640.0
2025-07-21,159583,22835054.78,22789384.67,1.393,16359900,22789340.7
2025-07-22,516150,23034524.32,22988455.27,1.36,16903200,22988352.0
2025-07-23,515210,23317252.31,23270617.81,1.428,16295900,23270545.2
2025-07-24,560860,23442952.37,23396066.46,1.028,22758800,23396046.4
2025-07-25,560860,23486130.36,23439158.1,1.03,22756400,23439092.0
2025-07-28,159583,23643060.32,23595774.2,1.413,16699000,23595687.0
2025-07-29,515120,24334633.06,24285963.79,0.7,34694200,24285940.0
2025-07-30,512170,24746064.64,24696572.51,0.379,65162400,24696549.6
2025-07-31,560860,24480501.79,24431540.79,1.001,24407100,24431507.1
2025-08-01,159509,24280378.22,24231817.46,1.787,13560000,24231720.0
2025-08-04,518880,23773862.04,23726314.32,7.444,3187300,23726261.2
2025-08-05,159509,23816921.51,23769287.67,1.797,13227200,23769278.4
2025-08-06,159509,23774862.98,23727313.26,1.794,13225900,23727264.6
2025-08-07,159583,24036976.8,23988902.85,1.48,16208700,23988876.0
2025-08-08,159583,24245291.02,24196800.44,1.493,16206800,24196752.4
2025-08-11,159509,24697358.77,24647964.05,1.851,13316000,24647916.0
2025-08-12,159583,24833273.65,24783607.1,1.538,16114100,24783485.8
2025-08-13,159583,26346276.46,26293583.9,1.632,16111200,26293478.4
2025-08-14,159583,26088492.26,26036315.27,1.616,16111500,26036184.0
2025-08-15,159583,26072375.86,26020231.1,1.615,16111500,26020072.5
2025-08-18,159363,27584098.4,27528930.2,0.715,38502000,27528930.0
2025-08-19,588790,28348555.61,28291858.5,0.71,39847600,28291796.0
2025-08-20,588790,28026945.63,27970891.74,0.702,39844500,27970839.0
2025-08-21,588200,29219359.01,29160920.3,1.868,15610700,29160787.6
2025-08-22,588220,31508070.28,31445054.14,1.259,24976200,31445035.8
2025-08-25,588220,31904544.98,31840735.89,1.275,24973100,31840702.5
2025-08-26,159915,32151061.93,32086759.81,2.73,11753300,32086509.0
2025-08-27,159667,32720498.74,32655057.74,1.422,22964100,32654950.2
2025-08-28,516520,31703648.39,31640241.09,1.261,25091300,31640129.3
2025-08-29,159667,32224184.97,32159736.6,1.42,22647700,32159734.0
2025-09-01,513310,32557434.56,32492319.69,1.938,16765900,32492314.2
2025-09-02,159840,32400058.08,32335257.97,0.675,47904000,32335200.0
2025-09-03,517520,32776784.72,32711231.15,1.786,18315300,32711125.8
2025-09-04,516160,31964449.88,31900520.98,2.376,13426100,31900413.6
2025-09-05,161226,33126023.69,33059771.64,1.127,29334300,33059756.1
2025-09-08,516520,32914092.17,32848263.99,1.264,25987500,32848200.0
2025-09-09,516150,32795389.78,32729799.0,1.691,19355200,32729643.2
2025-09-10,513310,32440485.09,32375604.12,1.957,16543400,32375433.8
2025-09-11,513310,33611828.95,33544605.29,2.028,16540700,33544539.6
2025-09-12,512400,34336187.51,34267515.14,1.568,21854200,34267385.6
2025-09-15,512400,34267198.18,34198663.78,1.55,22063600,34198580.0
2025-09-16,159819,33204798.97,33138389.37,1.468,22573800,33138338.4
2025-09-17,159363,33220742.84,33154301.36,0.865,38328600,33154239.0
2025-09-18,515790,33865633.04,33797901.77,0.915,36937500,33797812.5
2025-09-19,515980,33230998.77,33164536.77,1.724,19236900,33164415.6
2025-09-22,515880,34012999.91,33944973.91,2.702,12562900,33944955.8
2025-09-23,517520,33403252.02,33336445.52,1.872,17807900,33336388.8
2025-09-24,159915,33628064.29,33560808.17,3.141,10684700,33560642.7
2025-09-25,159732,34540144.48,34471064.19,1.199,28749800,34471010.2
2025-09-26,159732,33789202.58,33721624.17,1.173,28748100,33721521.3
2025-09-29,159949,33469627.95,33402688.69,1.523,21932100,33402588.3
2025-09-30,159995,33791896.03,33724312.24,1.897,17777700,33724296.9
2025-10-09,159949,35598295.24,35527098.65,1.559,22788300,35526959.7
2025-10-10,513330,33882245.79,33814481.3,0.602,56170200,33814460.4
2025-10-13,161226,32302874.57,32238268.83,1.324,24349100,32238208.4
2025-10-14,159509,35631920.05,35560656.21,2.06,17262400,35560544.0
2025-10-15,518880,35883718.05,35811950.61,9.148,3914700,35811675.6
2025-10-16,518880,36385133.18,36312362.91,9.277,3914200,36312033.4
2025-10-17,159502,37555639.55,37480528.27,1.137,32964400,37480522.8
2025-10-20,159502,37881534.51,37805771.44,1.147,32960500,37805693.5
2025-10-21,159502,38441858.01,38364974.29,1.164,32959500,38364858.0
2025-10-22,513310,38273235.5,38196689.03,2.387,16001900,38196535.3
2025-10-23,159509,37977592.65,37901637.46,2.187,17330400,37901584.8
2025-10-24,159502,38836445.68,38758772.79,1.137,34088600,38758738.2
2025-10-27,159502,39582519.01,39503353.97,1.159,34083900,39503240.1
2025-10-28,159502,40059688.61,39979569.23,1.173,34083100,39979476.3
2025-10-29,159502,40230099.11,40149638.91,1.178,34082800,40149538.4
2025-10-30,159502,40127845.71,40047590.01,1.175,34083000,40047525.0
2025-10-31,159502,40468670.71,40387733.36,1.185,34082400,40387644.0
2025-11-03,159502,41150313.71,41068013.08,1.205,34081300,41067966.5
2025-11-04,159509,39851242.02,39771539.53,2.237,17778900,39771399.3
2025-11-05,159985,39345528.32,39266837.26,1.969,19942500,39266782.5
2025-11-06,159509,39457318.0,39378403.36,2.272,17332000,39378304.0
2025-11-07,513520,38929534.33,38851675.26,1.917,20266900,38851647.3
2025-11-10,513310,39651299.44,39571996.84,2.688,14721700,39571929.6
2025-11-11,513310,39794559.25,39714970.13,2.698,14720100,39714829.8
2025-11-12,513290,39731708.25,39652244.84,1.477,26846400,39652132.8
2025-11-13,513290,39969360.64,39889421.92,1.486,26843400,39889292.4
2025-11-14,516160,39696959.55,39617565.64,3.094,12804600,39617432.4
2025-11-17,513290,39151296.65,39072994.05,1.489,26241000,39072849.0
2025-11-18,513290,38937461.36,38859586.44,1.481,26238700,38859514.7
2025-11-19,513290,40406823.56,40326009.92,1.537,26236800,40325961.6
2025-11-20,513290,38911320.96,38833498.32,1.48,26238800,38833424.0
2025-11-21,159502,38304000.57,38227392.57,1.201,31829600,38227349.6
2025-11-24,513290,39410279.7,39331459.14,1.506,26116500,39331449.0
2025-11-25,513290,40085375.55,40005204.8,1.532,26113000,40005116.0
2025-11-26,513290,42409427.55,42324608.7,1.621,26110100,42324472.1
2025-11-27,513290,42200541.75,42116140.67,1.613,26110400,42116075.2
2025-11-28,513290,42017763.95,41933728.42,1.606,26110600,41933623.6
2025-12-01,161226,41491405.81,41408423.0,1.591,26026600,41408320.6
2025-12-02,161226,42398195.98,42313399.59,1.626,26023000,42313398.0
2025-12-03,159502,43564877.53,43477747.78,1.274,34126900,43477670.6
2025-12-04,159502,45574016.87,45482868.83,1.333,34120600,45482759.8
2025-12-05,159502,46802353.47,46708748.76,1.369,34118800,46708637.2
2025-12-08,159502,45574071.67,45482923.52,1.333,34120700,45482893.1
2025-12-09,159502,45198738.97,45108341.49,1.322,34121200,45108226.4
2025-12-10,159502,45301097.57,45210495.37,1.325,34121100,45210457.5
2025-12-11,159583,44955394.64,44865483.85,1.249,35921100,44865453.9
2025-12-12,159502,44443576.44,44354689.29,1.325,33475200,44354640.0
2025-12-15,159206,44501649.22,44412645.92,1.388,31997500,44412530.0
2025-12-16,518880,43788892.11,43701314.32,9.246,4726500,43701219.0
2025-12-17,518880,44110650.49,44022429.18,9.315,4725900,44021758.5
2025-12-18,515880,44139321.3,44051042.66,2.952,14922400,44050924.8
