rank,grid_id,initial_entry_label,initial_entry_minute,stop_loss_profile,stop_loss_windows,trend_check_label,trend_check_minutes,force_buy_minute,total_return,annualized_return,max_drawdown,trade_count,buy_count,sell_count,stop_loss_count,win_rate,final_equity,daily_volatility,score_return_drawdown,entry_mode_breakdown,execution_mode_breakdown
40,244,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1030_1100_1340,"[1030, 1100, 1340]",1340,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
41,245,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1030_1100_1340,"[1030, 1100, 1340]",1440,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
42,246,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1030_1100_1340,"[1030, 1100, 1340]",1455,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
43,247,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1100_1340_1410,"[1100, 1340, 1410]",1340,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
44,248,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1100_1340_1410,"[1100, 1340, 1410]",1440,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
45,249,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1100_1340_1410,"[1100, 1340, 1410]",1455,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
46,250,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1340_1410_1430,"[1340, 1410, 1430]",1340,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
47,251,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1340_1410_1430,"[1340, 1410, 1430]",1440,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
48,252,1320,1320.0,full,"[[941, 1028], [1041, 1129], [1301, 1456]]",1340_1410_1430,"[1340, 1410, 1430]",1455,0.6197236633351026,2.2358520563607382,-0.583082214183076,117,59,46,12,0.43103448275862066,1619723.6633351026,0.18005423796701256,1.062840965237403,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
49,265,1320,1320.0,post_1000,"[[1001, 1129], [1301, 1456]]",1000_1030_1100,"[1000, 1030, 1100]",1340,0.6197211707778718,2.2358399310924946,-0.583082214183076,117,59,46,12,0.43103448275862066,1619721.1707778717,0.18005333182169728,1.0628366904418936,"{""initial_real"": 49, ""trend_proxy"": 5, ""force_proxy"": 5}","{""minute"": 38, ""stop_real"": 11, ""daily_close"": 8, ""stop_proxy"": 1}"
