trade_date,target_symbol,rank,momentum_score,annualized_return,r_squared,close,is_weak,candidates_json
2020-04-15,512290,1,1.8494524301493036,3.05781005424335,0.6048290761497112,1.496,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 1.8494524301493036, ""annualized_return"": 3.05781005424335, ""r_squared"": 0.6048290761497112, ""close"": 1.496}]"
2020-04-16,512290,1,3.1968304499254625,4.358440284543244,0.7334803831688803,1.544,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 3.1968304499254625, ""annualized_return"": 4.358440284543244, ""r_squared"": 0.7334803831688803, ""close"": 1.544}]"
2020-04-17,512290,1,4.460625437363474,5.286753605217026,0.8437362075966015,1.513,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 4.460625437363474, ""annualized_return"": 5.286753605217026, ""r_squared"": 0.8437362075966015, ""close"": 1.513}]"
2020-04-20,513520,1,2.867766423454581,3.6341463247647745,0.789116938938941,0.951,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.867766423454581, ""annualized_return"": 3.6341463247647745, ""r_squared"": 0.789116938938941, ""close"": 0.951}]"
2020-04-21,513520,1,3.167078626330311,3.7265199359994527,0.8498756697194215,0.938,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.167078626330311, ""annualized_return"": 3.7265199359994527, ""r_squared"": 0.8498756697194215, ""close"": 0.938}, {""symbol"": ""513030"", ""rank"": 2, ""momentum_score"": 2.9990426302607425, ""annualized_return"": 4.225430834740447, ""r_squared"": 0.709760199031861, ""close"": 0.86}]"
2020-04-22,513030,1,2.9956598414588544,4.026938331351941,0.7439050700468857,0.852,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 2.9956598414588544, ""annualized_return"": 4.026938331351941, ""r_squared"": 0.7439050700468857, ""close"": 0.852}]"
2020-04-23,513030,1,2.8477219908935116,3.7669212575572715,0.755981289808051,0.857,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 2.8477219908935116, ""annualized_return"": 3.7669212575572715, ""r_squared"": 0.755981289808051, ""close"": 0.857}]"
2020-04-24,159980,1,1.2152631613075275,1.4540147203796203,0.8357983892970777,0.872,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.2152631613075275, ""annualized_return"": 1.4540147203796203, ""r_squared"": 0.8357983892970777, ""close"": 0.872}]"
2020-04-27,513520,1,1.4164506138032502,1.931198258401539,0.733456861635559,0.953,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 1.4164506138032502, ""annualized_return"": 1.931198258401539, ""r_squared"": 0.733456861635559, ""close"": 0.953}]"
2020-04-28,159949,1,1.598858420755683,1.945205180494666,0.821948469389277,0.764,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 1.598858420755683, ""annualized_return"": 1.945205180494666, ""r_squared"": 0.821948469389277, ""close"": 0.764}]"
2020-04-29,512290,1,3.544915273661552,4.140190123454666,0.8562204072656443,1.515,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 3.544915273661552, ""annualized_return"": 4.140190123454666, ""r_squared"": 0.8562204072656443, ""close"": 1.515}]"
2020-04-30,512290,1,2.455779166272354,3.122857524830243,0.7863884748971532,1.5,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 2.455779166272354, ""annualized_return"": 3.122857524830243, ""r_squared"": 0.7863884748971532, ""close"": 1.5}]"
