date,time,value,positions,symbol
2020-05-13,15:10:00,1068593.34,512690.XSHG:837500:1066137.50,512690
2020-05-14,15:10:00,1066918.34,512690.XSHG:837500:1064462.50,512690
2020-05-15,15:10:00,1040633.93,159995.XSHE:905300:1038379.10,159995
2020-05-18,15:10:00,999022.26,512480.XSHG:511700:996791.60,512480
2020-05-19,15:10:00,1032527.71,513100.XSHG:274900:1030325.20,513100
2020-05-20,15:10:00,1022044.23,512690.XSHG:791200:1019856.80,512690
2020-05-21,15:10:00,1028047.69,513100.XSHG:275700:1025604.00,513100
2020-05-22,15:10:00,1008941.25,161226.XSHE:1260100:1006819.90,161226
2020-05-25,15:10:00,1017757.55,161226.XSHE:1259900:1015479.40,161226
2020-05-26,15:10:00,1042950.75,161226.XSHE:1259800:1040594.80,161226
2020-05-27,15:10:00,1032872.35,161226.XSHE:1259800:1030516.40,161226
2020-05-28,15:10:00,1047989.95,161226.XSHE:1259800:1045634.00,161226
2020-05-29,15:10:00,1050509.55,161226.XSHE:1259800:1048153.60,161226
2020-06-01,15:10:00,1097116.75,161226.XSHE:1259700:1094679.30,161226
2020-06-02,15:10:00,1093042.3,512690.XSHG:813900:1090626.00,512690
2020-06-03,15:10:00,1084933.38,513030.XSHG:1060300:1082566.30,513030
2020-06-04,15:10:00,1107724.86,161226.XSHE:1334900:1105297.20,161226
2020-06-05,15:10:00,1113059.46,161226.XSHE:1334800:1110553.60,161226
2020-06-08,15:10:00,1106818.36,513520.XSHG:1007700:1104439.20,513520
2020-06-09,15:10:00,1120920.56,513520.XSHG:1007600:1118436.00,513520
2020-06-10,15:10:00,1129988.96,513520.XSHG:1007600:1127504.40,513520
2020-06-11,15:10:00,1097745.76,513520.XSHG:1007600:1095261.20,513520
2020-06-12,15:10:00,1082631.76,513520.XSHG:1007600:1080147.20,513520
2020-06-15,15:10:00,1063406.76,512690.XSHG:779600:1061035.60,512690
2020-06-16,15:10:00,1074098.74,513030.XSHG:1040600:1071818.00,513030
2020-06-17,15:10:00,1082418.04,513030.XSHG:1040500:1080039.00,513030
2020-06-18,15:10:00,1081377.54,513030.XSHG:1040500:1078998.50,513030
