trade_date,jq_top10_raw,is_weak,candidates_json,local_target,jq_target,target_match,local_top1
2021-02-22,"159825.XSHE:2.8900,501018.XSHG:2.0274,512800.XSHG:1.4560,513100.XSHG:0.5576,513500.XSHG:0.1999",False,"[{""symbol"": ""159825"", ""rank"": 1, ""momentum_score"": 2.7723347042692774, ""annualized_return"": 3.7008247420748095, ""r_squared"": 0.7491126701436317, ""close"": 1.208}]",159825,159825,True,159825
2021-02-23,"159825.XSHE:3.1841,501018.XSHG:2.6924,512800.XSHG:1.4111,159980.XSHE:0.9145,513100.XSHG:0.4088,513500.XSHG:0.2133",False,"[{""symbol"": ""159825"", ""rank"": 1, ""momentum_score"": 3.1200930527525372, ""annualized_return"": 3.928526809720384, ""r_squared"": 0.7942145246489007, ""close"": 1.18}]",159825,159825,True,159825
2021-02-24,"501018.XSHG:3.2238,159980.XSHE:1.3491,161226.XSHE:0.3984,513520.XSHG:0.1243",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.261573943933957, ""annualized_return"": 4.247468599369097, ""r_squared"": 0.7678865346805434, ""close"": 0.7}]",501018,501018,True,501018
2021-02-25,"501018.XSHG:4.2838,159980.XSHE:2.1027,161226.XSHE:0.5066,513500.XSHG:0.2323,513520.XSHG:0.1455",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.326506420494757, ""annualized_return"": 5.232697955701062, ""r_squared"": 0.8268213562338329, ""close"": 0.715}]",501018,501018,True,501018
2021-02-26,159980.XSHE:2.6427,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 2.55732654874954, ""annualized_return"": 4.1832228261286755, ""r_squared"": 0.6113292681365945, ""close"": 1.317}]",159980,159980,True,159980
2021-03-01,159980.XSHE:2.8073,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 2.818777389348689, ""annualized_return"": 4.349025905922822, ""r_squared"": 0.6481399399138716, ""close"": 1.304}]",159980,159980,True,159980
2021-03-02,513500.XSHG:0.0882,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.00035853125460949526, ""annualized_return"": 0.047502862446059835, ""r_squared"": 0.007547571580904466, ""close"": 1.135}]",513030,513500,False,513030
2021-03-03,"513500.XSHG:0.0978,513030.XSHG:0.0038",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.004570556128286889, ""annualized_return"": 0.09205544635329677, ""r_squared"": 0.04965003494465381, ""close"": 1.144}]",513030,513500,False,513030
2021-03-04,,True,[],511880,511880,True,511880
2021-03-05,501018.XSHG:4.3897,True,[],511880,501018,False,511880
2021-03-08,,True,[],511880,511880,True,511880
2021-03-09,"513030.XSHG:0.0457,513500.XSHG:0.0190",True,[],511880,513030,False,511880
2021-03-10,"501018.XSHG:4.7688,513030.XSHG:0.1028,513500.XSHG:0.0227",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.737935508084134, ""annualized_return"": 5.404921437898603, ""r_squared"": 0.8765965541815927, ""close"": 0.728}]",501018,501018,True,501018
2021-03-11,"501018.XSHG:4.6065,513030.XSHG:0.2439,513500.XSHG:0.0403",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.633186484092363, ""annualized_return"": 5.283366423389906, ""r_squared"": 0.8769383216694677, ""close"": 0.746}]",501018,501018,True,501018
2021-03-12,"501018.XSHG:4.5150,159980.XSHE:0.3476,513030.XSHG:0.2913,513500.XSHG:0.0585",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.464565803818441, ""annualized_return"": 5.093065119863512, ""r_squared"": 0.8765970390612413, ""close"": 0.752}]",501018,501018,True,501018
2021-03-15,"501018.XSHG:4.2745,513030.XSHG:0.2977,159980.XSHE:0.2357,513500.XSHG:0.0641",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.298041719338475, ""annualized_return"": 4.888583381148625, ""r_squared"": 0.8791998385283966, ""close"": 0.76}]",501018,501018,True,501018
2021-03-16,"501018.XSHG:3.7476,513030.XSHG:0.2759,159980.XSHE:0.1373,513500.XSHG:0.0742",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.7232012328909616, ""annualized_return"": 4.27218929788512, ""r_squared"": 0.8714972519438859, ""close"": 0.748}]",501018,501018,True,501018
2021-03-17,"501018.XSHG:3.1768,513030.XSHG:0.2753,513500.XSHG:0.0887",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.310756968489676, ""annualized_return"": 3.8346977603711245, ""r_squared"": 0.8633684257215773, ""close"": 0.752}]",501018,501018,True,501018
2021-03-18,"513030.XSHG:0.3482,513500.XSHG:0.1158,159980.XSHE:0.0101",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.7941919863388356, ""annualized_return"": 3.308422235348763, ""r_squared"": 0.8445693407825501, ""close"": 0.747}]",501018,513030,False,501018
2021-03-19,"515210.XSHG:3.7604,515220.XSHG:0.9237,510880.XSHG:0.6216,513030.XSHG:0.4167",False,"[{""symbol"": ""515210"", ""rank"": 1, ""momentum_score"": 3.7196269527202324, ""annualized_return"": 4.837635759901494, ""r_squared"": 0.7688935540686455, ""close"": 1.489}]",515210,515210,True,515210
2021-03-22,159980.XSHE:0.0005,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.0005096588806425001, ""annualized_return"": -0.11883485328972954, ""r_squared"": -0.004288799678995758, ""close"": 1.273}]",159980,159980,True,159980
2021-03-23,,True,[],511880,511880,True,511880
2021-03-24,,True,[],511880,511880,True,511880
2021-03-25,,True,[],511880,511880,True,511880
2021-03-26,"513030.XSHG:0.3657,513500.XSHG:0.1658",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.37469705127842745, ""annualized_return"": 0.6473640616873182, ""r_squared"": 0.5788042207684507, ""close"": 1.18}]",513030,513030,True,513030
2021-03-29,"513030.XSHG:0.3331,513500.XSHG:0.2217",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.3586636689072275, ""annualized_return"": 0.6250306135387012, ""r_squared"": 0.5738337629201893, ""close"": 1.185}]",513030,513030,True,513030
2021-03-30,"513030.XSHG:0.3728,513500.XSHG:0.2986",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.36140381715992603, ""annualized_return"": 0.6236214818338863, ""r_squared"": 0.579524323147343, ""close"": 1.192}]",513030,513030,True,513030
2021-03-31,"513030.XSHG:0.3921,513500.XSHG:0.3388",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.4069622423002927, ""annualized_return"": 0.6676512310691989, ""r_squared"": 0.6095431617022107, ""close"": 1.202}]",513030,513030,True,513030
2021-04-01,"513030.XSHG:0.4233,513500.XSHG:0.3779",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.4379578081333919, ""annualized_return"": 0.7008720491104596, ""r_squared"": 0.6248755513780924, ""close"": 1.208}]",513030,513030,True,513030
2021-04-02,"513030.XSHG:0.5244,513500.XSHG:0.5098,510880.XSHG:0.1181",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.5243771884509788, ""annualized_return"": 0.7833236825948708, ""r_squared"": 0.6694259347731004, ""close"": 1.215}]",513030,513030,True,513030
2021-04-06,"513500.XSHG:0.5898,513030.XSHG:0.5766",False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.5828984576396079, ""annualized_return"": 0.8580060640080074, ""r_squared"": 0.6793640302688676, ""close"": 1.23}]",513030,513500,False,513030
2021-04-07,"513500.XSHG:0.6705,513090.XSHG:0.6555,513030.XSHG:0.6201,513100.XSHG:0.3130",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 0.660139560709726, ""annualized_return"": 1.431170387129693, ""r_squared"": 0.46125853821897445, ""close"": 1.266}, {""symbol"": ""513030"", ""rank"": 2, ""momentum_score"": 0.6316368637994398, ""annualized_return"": 0.9125757853739171, ""r_squared"": 0.6921472977070438, ""close"": 1.228}]",513090,513500,False,513090
2021-04-08,"513090.XSHG:0.8598,513500.XSHG:0.8091,513030.XSHG:0.6793,513100.XSHG:0.5800",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 0.8434449470879939, ""annualized_return"": 1.5534693864814484, ""r_squared"": 0.5429427540882321, ""close"": 1.268}]",513090,513090,True,513090
2021-04-09,"513090.XSHG:1.1018,513500.XSHG:0.9338,513100.XSHG:0.9059,515120.XSHG:0.8560,159992.XSHE:0.8442,513030.XSHG:0.7467,510880.XSHG:0.1292,518880.XSHG:0.1059",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 1.0733109953286608, ""annualized_return"": 1.6432823248457762, ""r_squared"": 0.6531506966883442, ""close"": 1.258}]",513090,513090,True,513090
2021-04-12,"513100.XSHG:1.0614,513500.XSHG:0.9698,513030.XSHG:0.8036,159985.XSHE:0.4273,518880.XSHG:0.0958,513520.XSHG:0.0388",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.8487177378340415, ""annualized_return"": 1.171276422982137, ""r_squared"": 0.7246092563471545, ""close"": 1.26}]",513030,513100,False,513030
2021-04-13,"513100.XSHG:1.1631,513500.XSHG:0.9841,513030.XSHG:0.8062,518880.XSHG:0.0710,513520.XSHG:0.0399",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.03776403783302422, ""annualized_return"": 0.22749547159970196, ""r_squared"": 0.16599907491553645, ""close"": 1.311}]",513520,513100,False,513520
2021-04-14,"513100.XSHG:1.2938,513500.XSHG:1.0254,513030.XSHG:0.7735,518880.XSHG:0.0533,513520.XSHG:0.0377",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.7783684689908293, ""annualized_return"": 1.076784811076939, ""r_squared"": 0.7228635294477729, ""close"": 1.242}]",513030,513100,False,513030
2021-04-15,"513100.XSHG:1.2605,513500.XSHG:1.0507,513030.XSHG:0.7949,518880.XSHG:0.0443,513520.XSHG:0.0346,159980.XSHE:0.0100",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.8121268778200033, ""annualized_return"": 1.0886748777129327, ""r_squared"": 0.7459774212169787, ""close"": 1.238}]",513030,513100,False,513030
2021-04-16,"513100.XSHG:1.3916,513500.XSHG:1.1236,513030.XSHG:0.8527,159985.XSHE:0.6438,518880.XSHG:0.0685,513520.XSHG:0.0368,159980.XSHE:0.0281",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.8526583497012701, ""annualized_return"": 1.1060963542983027, ""r_squared"": 0.7708716753181857, ""close"": 1.242}]",513030,513100,False,513030
2021-04-19,"513100.XSHG:1.5217,513500.XSHG:1.1988,513030.XSHG:1.0809,159985.XSHE:0.6182,518880.XSHG:0.1134,159980.XSHE:0.0878,513520.XSHG:0.0421",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.0754287934720652, ""annualized_return"": 1.2398440797931318, ""r_squared"": 0.8673903525445721, ""close"": 1.255}]",513030,513100,False,513030
2021-04-20,"512690.XSHG:1.7775,513100.XSHG:1.4911,512480.XSHG:1.2130,513500.XSHG:1.1555,513030.XSHG:1.0913,159995.XSHE:1.0393,515210.XSHG:0.9658,159967.XSHE:0.8639,515170.XSHG:0.8636,159981.XSHE:0.7817",False,"[{""symbol"": ""159837"", ""rank"": 1, ""momentum_score"": 1.0824319844406747, ""annualized_return"": 1.520332568659383, ""r_squared"": 0.7119705298395038, ""close"": 0.915}, {""symbol"": ""513030"", ""rank"": 2, ""momentum_score"": 1.0711572661806807, ""annualized_return"": 1.2211025759251712, ""r_squared"": 0.8772049844945384, ""close"": 1.246}, {""symbol"": ""512290"", ""rank"": 3, ""momentum_score"": 1.0122960800368654, ""annualized_return"": 1.1738668717513905, ""r_squared"": 0.862360208297331, ""close"": 1.9}, {""symbol"": ""515210"", ""rank"": 4, ""momentum_score"": 0.9878082852288651, ""annualized_return"": 2.147364921610565, ""r_squared"": 0.46000950992902967, ""close"": 1.587}, {""symbol"": ""159995"", ""rank"": 5, ""momentum_score"": 0.9816817413390232, ""annualized_return"": 1.618138339098517, ""r_squared"": 0.6066735566539565, ""close"": 1.178}]",159837,512690,False,159837
2021-04-21,"512690.XSHG:1.7072,513100.XSHG:1.2099,515210.XSHG:1.1341,513500.XSHG:0.9975,512480.XSHG:0.9550,513030.XSHG:0.8825,159967.XSHE:0.8747,159981.XSHE:0.8221,159995.XSHE:0.7852,515170.XSHG:0.7837",False,"[{""symbol"": ""515210"", ""rank"": 1, ""momentum_score"": 1.140172622987349, ""annualized_return"": 2.163417657683764, ""r_squared"": 0.5270238129645575, ""close"": 1.543}]",515210,512690,False,515210
2021-04-22,"512690.XSHG:1.8429,515210.XSHG:1.4273,513100.XSHG:1.2181,159967.XSHE:1.0210,513500.XSHG:0.9904,515220.XSHG:0.9592,512480.XSHG:0.9215,159981.XSHE:0.8940,159949.XSHE:0.8399,515980.XSHG:0.8390",False,"[{""symbol"": ""515210"", ""rank"": 1, ""momentum_score"": 1.385588000128174, ""annualized_return"": 2.3143704025349967, ""r_squared"": 0.5986889560160722, ""close"": 1.577}]",515210,512690,False,515210
2021-04-23,"512690.XSHG:1.9431,515210.XSHG:1.5730,159967.XSHE:1.2752,159949.XSHE:1.1144,515220.XSHG:1.1105,513100.XSHG:1.0573,512170.XSHG:1.0035,159915.XSHE:0.9857,159981.XSHE:0.9815,512480.XSHG:0.9058",False,"[{""symbol"": ""515210"", ""rank"": 1, ""momentum_score"": 1.6856384779868412, ""annualized_return"": 2.549232770538152, ""r_squared"": 0.6612336454591383, ""close"": 1.605}]",515210,512690,False,515210
2021-04-26,"512690.XSHG:2.2719,515210.XSHG:1.9693,159967.XSHE:1.8268,159949.XSHE:1.6509,515220.XSHG:1.5243,515030.XSHG:1.4078,512170.XSHG:1.3851,159915.XSHE:1.3719,159981.XSHE:1.1643,512480.XSHG:1.0706",False,"[{""symbol"": ""515210"", ""rank"": 1, ""momentum_score"": 1.8591111863267658, ""annualized_return"": 2.6134690361516197, ""r_squared"": 0.7113576478657426, ""close"": 1.586}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 1.699144193079584, ""annualized_return"": 2.3273224482093804, ""r_squared"": 0.7300854225794493, ""close"": 0.672}]",515210,512690,False,515210
2021-04-27,"512690.XSHG:2.0054,159967.XSHE:1.8793,159949.XSHE:1.6300,515210.XSHG:1.6085,512170.XSHG:1.4663,159915.XSHE:1.3025,515030.XSHG:1.2743,159981.XSHE:1.1038,159985.XSHE:1.0640,512480.XSHG:0.8673",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 1.9995254978967998, ""annualized_return"": 2.6998432371240786, ""r_squared"": 0.7406079991617329, ""close"": 0.685}, {""symbol"": ""515210"", ""rank"": 2, ""momentum_score"": 1.8349138831180691, ""annualized_return"": 2.513838607337801, ""r_squared"": 0.7299250945394918, ""close"": 1.576}, {""symbol"": ""512290"", ""rank"": 3, ""momentum_score"": 1.8153051359864074, ""annualized_return"": 2.160003257185948, ""r_squared"": 0.8404177771247375, ""close"": 2.025}]",159967,512690,False,159967
2021-04-28,"159967.XSHE:2.4793,512690.XSHG:2.2691,159949.XSHE:2.1623,515220.XSHG:1.8465,512170.XSHG:1.8201,515210.XSHG:1.8063,515030.XSHG:1.6993,159915.XSHE:1.6676,515120.XSHG:1.1940,159981.XSHE:1.1845",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.5152928302882795, ""annualized_return"": 3.3538028258253645, ""r_squared"": 0.7499823218346984, ""close"": 0.702}]",159967,159967,True,159967
2021-04-29,"159967.XSHE:2.8074,159949.XSHE:2.4563,512690.XSHG:2.4076,515220.XSHG:2.0960,512170.XSHG:2.0144,159915.XSHE:1.8461,515030.XSHG:1.8358,515210.XSHG:1.5145,515120.XSHG:1.4524,159981.XSHE:1.3983",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.9180416353117957, ""annualized_return"": 3.8390690067735616, ""r_squared"": 0.7600909569906852, ""close"": 0.702}]",159967,159967,True,159967
2021-04-30,"159967.XSHE:3.3041,159949.XSHE:2.8551,512690.XSHG:2.4904,512170.XSHG:2.2638,159915.XSHE:2.0625,515030.XSHG:1.9751,515120.XSHG:1.8773,159992.XSHE:1.8183,159981.XSHE:1.5990,512400.XSHG:1.0543",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 3.320362904747805, ""annualized_return"": 4.347145946030124, ""r_squared"": 0.7638029516308299, ""close"": 0.713}]",159967,159967,True,159967
2021-05-06,"159949.XSHE:2.7455,512170.XSHG:2.0686,515030.XSHG:1.9425,159981.XSHE:1.9284,159915.XSHE:1.9122,512400.XSHG:1.1619,159980.XSHE:1.0028,515210.XSHG:0.9705,516160.XSHG:0.9322,512480.XSHG:0.9060",False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 2.7454862580070576, ""annualized_return"": 3.5040413487097055, ""r_squared"": 0.7835199373483503, ""close"": 1.298}, {""symbol"": ""159814"", ""rank"": 2, ""momentum_score"": 2.5108807358430725, ""annualized_return"": 3.198477721494938, ""r_squared"": 0.7850236751592913, ""close"": 0.6}]",159949,159949,True,159949
2021-05-07,"159980.XSHE:1.2696,159985.XSHE:0.8308,161226.XSHE:0.7767,501018.XSHG:0.5531,513500.XSHG:0.2508,518880.XSHG:0.2336",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.28110206228263, ""annualized_return"": 1.6249021346191368, ""r_squared"": 0.7884179822207626, ""close"": 1.404}]",159980,159980,True,159980
2021-05-10,"159980.XSHE:1.6802,161226.XSHE:0.9524,159985.XSHE:0.7601,501018.XSHG:0.5710,518880.XSHG:0.2836,513500.XSHG:0.2274,513030.XSHG:0.0368",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.7168915688973305, ""annualized_return"": 2.2160479349615363, ""r_squared"": 0.7747538046495959, ""close"": 1.447}]",159980,159980,True,159980
2021-05-11,"159980.XSHE:1.9900,161226.XSHE:1.0041,159985.XSHE:0.7118,501018.XSHG:0.6183,518880.XSHG:0.3013",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.0113941493161607, ""annualized_return"": 1.276441588943316, ""r_squared"": 0.7923544313166957, ""close"": 0.913}]",161226,159980,False,161226
2021-05-12,"159980.XSHE:2.2145,161226.XSHE:0.9824,159985.XSHE:0.7887,501018.XSHG:0.7079,518880.XSHG:0.2945",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 2.2350833905564644, ""annualized_return"": 2.7135593815530212, ""r_squared"": 0.8236721870730849, ""close"": 1.422}]",159980,159980,True,159980
