trade_date,liquidity_threshold,source,lookback_days,daily_total_mean
2019-11-19,561360.2304904315,joinquant_formula,3,11227204609.80863
2019-11-20,590409.2233787429,joinquant_formula,3,11808184467.574858
2019-11-21,632231.9449284382,joinquant_formula,3,12644638898.568764
2019-11-22,634694.6257916621,joinquant_formula,3,12693892515.833242
2019-11-25,664935.7422941681,joinquant_formula,3,13298714845.883362
2019-11-26,682797.7570021808,joinquant_formula,3,13655955140.043615
2019-11-27,675623.9933914813,joinquant_formula,3,13512479867.829628
2019-11-28,637582.6111768321,joinquant_formula,3,12751652223.536642
2019-11-29,586455.6144129672,joinquant_formula,3,11729112288.259344
2019-12-02,613606.8671125926,joinquant_formula,3,12272137342.251852
2019-12-03,571524.7016636193,joinquant_formula,3,11430494033.272385
2019-12-04,586553.7010581222,joinquant_formula,3,11731074021.162443
2019-12-05,569156.6636521682,joinquant_formula,3,11383133273.043365
2019-12-06,640258.3814669898,joinquant_formula,3,12805167629.339796
2019-12-09,654512.2503694815,joinquant_formula,3,13090245007.389631
2019-12-10,685266.8214899175,joinquant_formula,3,13705336429.79835
2019-12-11,645744.0808841774,joinquant_formula,3,12914881617.683548
2019-12-12,646541.553581285,joinquant_formula,3,12930831071.625702
2019-12-13,612756.1750602799,joinquant_formula,3,12255123501.205597
2019-12-16,690055.8285063031,joinquant_formula,3,13801116570.126062
2019-12-17,763674.0665955589,joinquant_formula,3,15273481331.911177
2019-12-18,878775.7751326283,joinquant_formula,3,17575515502.652565
2019-12-19,870900.6928752443,joinquant_formula,3,17418013857.504887
2019-12-20,806405.9582590909,joinquant_formula,3,16128119165.181818
2019-12-23,726480.4165806889,joinquant_formula,3,14529608331.61378
2019-12-24,756604.6225614191,joinquant_formula,3,15132092451.228384
2019-12-25,760379.67214686,joinquant_formula,3,15207593442.9372
2019-12-26,811759.2983576476,joinquant_formula,3,16235185967.152952
2019-12-27,753798.486818545,joinquant_formula,3,15075969736.370901
2019-12-30,832432.0484126246,joinquant_formula,3,16648640968.252493
2019-12-31,870733.0102857745,joinquant_formula,3,17414660205.71549
2020-01-02,855850.8317116165,joinquant_formula,3,17117016634.23233
2020-01-03,845999.9609036817,joinquant_formula,3,16919999218.073633
2020-01-06,760497.8625838152,joinquant_formula,3,15209957251.676306
2020-01-07,840668.3105236102,joinquant_formula,3,16813366210.472204
2020-01-08,780829.6007937649,joinquant_formula,3,15616592015.875298
2020-01-09,825679.8250591613,joinquant_formula,3,16513596501.183226
2020-01-10,773576.388002684,joinquant_formula,3,15471527760.05368
2020-01-13,739799.7872131534,joinquant_formula,3,14795995744.26307
2020-01-14,689973.9259344521,joinquant_formula,3,13799478518.689041
2020-01-15,663965.6697357718,joinquant_formula,3,13279313394.715437
2020-01-16,662299.2997208947,joinquant_formula,3,13245985994.417892
2020-01-17,641113.6794472801,joinquant_formula,3,12822273588.945602
2020-01-20,626209.7235961272,joinquant_formula,3,12524194471.922544
2020-01-21,672082.6208353225,joinquant_formula,3,13441652416.706451
2020-01-22,771837.7037225789,joinquant_formula,3,15436754074.451578
2020-01-23,899197.8787381422,joinquant_formula,3,17983957574.762844
2020-02-03,981271.9059428972,joinquant_formula,3,19625438118.857944
2020-02-04,1096758.9209171974,joinquant_formula,3,21935178418.34395
2020-02-05,1177608.6870276635,joinquant_formula,3,23552173740.55327
2020-02-06,1185760.4740317354,joinquant_formula,3,23715209480.63471
2020-02-07,1093082.5100242367,joinquant_formula,3,21861650200.484734
2020-02-10,928242.3764942449,joinquant_formula,3,18564847529.8849
2020-02-11,886476.8867735771,joinquant_formula,3,17729537735.471542
2020-02-12,811576.7440496894,joinquant_formula,3,16231534880.993788
2020-02-13,835241.7031283572,joinquant_formula,3,16704834062.567144
2020-02-14,828005.8078810315,joinquant_formula,3,16560116157.62063
2020-02-17,857111.7294970992,joinquant_formula,3,17142234589.941984
2020-02-18,962198.1911729279,joinquant_formula,3,19243963823.458557
2020-02-19,1059000.6576082692,joinquant_formula,3,21180013152.165386
2020-02-20,1129185.9073702397,joinquant_formula,3,22583718147.404797
2020-02-21,1150511.6427520858,joinquant_formula,3,23010232855.041718
2020-02-24,1200717.0886549577,joinquant_formula,3,24014341773.099155
2020-02-25,1270623.8143289236,joinquant_formula,3,25412476286.578472
2020-02-26,1418548.9897598445,joinquant_formula,3,28370979795.196888
2020-02-27,1508388.4820874375,joinquant_formula,3,30167769641.748753
2020-02-28,1524501.3677047228,joinquant_formula,3,30490027354.094456
2020-03-02,1486539.1572138001,joinquant_formula,3,29730783144.276
2020-03-03,1423545.8694346435,joinquant_formula,3,28470917388.69287
2020-03-04,1444636.7324873,joinquant_formula,3,28892734649.746
2020-03-05,1374751.4330089171,joinquant_formula,3,27495028660.17834
2020-03-06,1435774.7405851842,joinquant_formula,3,28715494811.703686
2020-03-09,1318650.3136416792,joinquant_formula,3,26373006272.833584
2020-03-10,1332837.9160561506,joinquant_formula,3,26656758321.123013
2020-03-11,1352134.2750742193,joinquant_formula,3,27042685501.484386
2020-03-12,1461498.3907445262,joinquant_formula,3,29229967814.890522
2020-03-13,1382715.8623009091,joinquant_formula,3,27654317246.018185
2020-03-16,1367280.4166719345,joinquant_formula,3,27345608333.43869
2020-03-17,1397440.8663110947,joinquant_formula,3,27948817326.221893
2020-03-18,1531632.5558640435,joinquant_formula,3,30632651117.280872
2020-03-19,1494939.1619155111,joinquant_formula,3,29898783238.310223
2020-03-20,1571160.2153775017,joinquant_formula,3,31423204307.550034
2020-03-23,1479995.233241185,joinquant_formula,3,29599904664.8237
2020-03-24,1470672.5762072438,joinquant_formula,3,29413451524.14488
2020-03-25,1373396.6461470663,joinquant_formula,3,27467932922.941326
2020-03-26,1467748.3817356187,joinquant_formula,3,29354967634.71237
2020-03-27,1368986.3122442826,joinquant_formula,3,27379726244.88565
2020-03-30,1296680.6600461171,joinquant_formula,3,25933613200.922344
2020-03-31,1175679.6495142053,joinquant_formula,3,23513592990.284107
2020-04-01,1115041.0795298642,joinquant_formula,3,22300821590.597286
2020-04-02,1060157.3161329508,joinquant_formula,3,21203146322.659016
2020-04-03,1044802.7943438545,joinquant_formula,3,20896055886.87709
2020-04-07,1044430.0941122795,joinquant_formula,3,20888601882.24559
2020-04-08,1113152.983834127,joinquant_formula,3,22263059676.68254
2020-04-09,1025923.6374863309,joinquant_formula,3,20518472749.72662
2020-04-10,1011779.3199678896,joinquant_formula,3,20235586399.35779
2020-04-13,974277.8819009077,joinquant_formula,3,19485557638.018154
2020-04-14,975416.2794290874,joinquant_formula,3,19508325588.58175
2020-04-15,995961.5725045258,joinquant_formula,3,19919231450.090515
2020-04-16,945984.2548496933,joinquant_formula,3,18919685096.993866
2020-04-17,956936.4053016928,joinquant_formula,3,19138728106.033855
2020-04-20,1039611.5778623655,joinquant_formula,3,20792231557.24731
2020-04-21,993694.6521673626,joinquant_formula,3,19873893043.34725
2020-04-22,1027819.4615299666,joinquant_formula,3,20556389230.59933
2020-04-23,899659.6888503837,joinquant_formula,3,17993193777.007675
2020-04-24,890834.7202254997,joinquant_formula,3,17816694404.509995
2020-04-27,834917.7793268146,joinquant_formula,3,16698355586.536291
2020-04-28,818231.157594154,joinquant_formula,3,16364623151.88308
2020-04-29,906502.5263318433,joinquant_formula,3,18130050526.636868
2020-04-30,947265.0050467657,joinquant_formula,3,18945300100.935314
2020-05-06,1100216.6772268007,joinquant_formula,3,22004333544.536015
2020-05-07,1150046.4722677246,joinquant_formula,3,23000929445.354492
2020-05-08,1170101.8004717955,joinquant_formula,3,23402036009.43591
2020-05-11,1129885.0850086142,joinquant_formula,3,22597701700.172283
2020-05-12,1071244.700651787,joinquant_formula,3,21424894013.03574
2020-05-13,1041589.5885098199,joinquant_formula,3,20831791770.1964
2020-05-14,932958.4521574413,joinquant_formula,3,18659169043.148827
2020-05-15,849993.9670046383,joinquant_formula,3,16999879340.092766
2020-05-18,875455.8822770424,joinquant_formula,3,17509117645.540848
2020-05-19,971674.4951503916,joinquant_formula,3,19433489903.00783
2020-05-20,1057459.893531357,joinquant_formula,3,21149197870.62714
2020-05-21,1024046.6826244026,joinquant_formula,3,20480933652.488052
2020-05-22,961544.6955336625,joinquant_formula,3,19230893910.67325
2020-05-25,987059.7266863558,joinquant_formula,3,19741194533.727116
2020-05-26,979983.6505405556,joinquant_formula,3,19599673010.81111
2020-05-27,988756.4496350322,joinquant_formula,3,19775128992.700645
2020-05-28,904298.7097562137,joinquant_formula,3,18085974195.124275
2020-05-29,913283.0816864982,joinquant_formula,3,18265661633.729965
2020-06-01,874961.8593898901,joinquant_formula,3,17499237187.797802
2020-06-02,1010529.8457191979,joinquant_formula,3,20210596914.383957
2020-06-03,1021172.8729841474,joinquant_formula,3,20423457459.68295
2020-06-04,1099487.6133828948,joinquant_formula,3,21989752267.657894
2020-06-05,945493.6334462459,joinquant_formula,3,18909872668.92492
2020-06-08,894348.7993700185,joinquant_formula,3,17886975987.40037
2020-06-09,839914.9159523883,joinquant_formula,3,16798298319.047766
2020-06-10,829344.9092348126,joinquant_formula,3,16586898184.696253
2020-06-11,841754.7420665798,joinquant_formula,3,16835094841.331594
2020-06-12,897071.6413260748,joinquant_formula,3,17941432826.521496
2020-06-15,1017237.2193040994,joinquant_formula,3,20344744386.08199
2020-06-16,1084770.9312885252,joinquant_formula,3,21695418625.770504
2020-06-17,1074067.099201027,joinquant_formula,3,21481341984.020542
2020-06-18,1006127.8968744122,joinquant_formula,3,20122557937.488243
2020-06-19,1027188.8124400838,joinquant_formula,3,20543776248.801678
2020-06-22,1160384.1736004127,joinquant_formula,3,23207683472.008255
2020-06-23,1333422.158161573,joinquant_formula,3,26668443163.231464
2020-06-24,1360664.266019639,joinquant_formula,3,27213285320.39278
2020-06-29,1287080.0070366156,joinquant_formula,3,25741600140.73231
2020-06-30,1189512.950932376,joinquant_formula,3,23790259018.647522
2020-07-01,1252951.722509317,joinquant_formula,3,25059034450.186344
2020-07-02,1307215.6355520752,joinquant_formula,3,26144312711.041504
2020-07-03,1422324.733641292,joinquant_formula,3,28446494672.82584
2020-07-06,1544016.6647564664,joinquant_formula,3,30880333295.12933
2020-07-07,1927864.6496625233,joinquant_formula,3,38557292993.250465
2020-07-08,2264785.6709592007,joinquant_formula,3,45295713419.18401
2020-07-09,2365902.6387743624,joinquant_formula,3,47318052775.48724
2020-07-10,2205994.5704722046,joinquant_formula,3,44119891409.44409
2020-07-13,1910014.889357579,joinquant_formula,3,38200297787.15158
2020-07-14,1829924.1092295682,joinquant_formula,3,36598482184.59136
2020-07-15,1845070.8705529403,joinquant_formula,3,36901417411.05881
2020-07-16,1942094.64669827,joinquant_formula,3,38841892933.9654
2020-07-17,2082833.7007246984,joinquant_formula,3,41656674014.493965
2020-07-20,2076779.9210822461,joinquant_formula,3,41535598421.64492
2020-07-21,2075299.4057874812,joinquant_formula,3,41505988115.749626
2020-07-22,1872187.1785537675,joinquant_formula,3,37443743571.07535
2020-07-23,1785868.9719598796,joinquant_formula,3,35717379439.19759
2020-07-24,1710645.8911429117,joinquant_formula,3,34212917822.858234
2020-07-27,1815177.354977052,joinquant_formula,3,36303547099.54104
2020-07-28,1719985.2591240269,joinquant_formula,3,34399705182.48054
2020-07-29,1607986.254420375,joinquant_formula,3,32159725088.407497
2020-07-30,1568532.2663444367,joinquant_formula,3,31370645326.888733
2020-07-31,1532554.2174971476,joinquant_formula,3,30651084349.94295
2020-08-03,1666977.1148753485,joinquant_formula,3,33339542297.50697
2020-08-04,1606470.3836279684,joinquant_formula,3,32129407672.55937
2020-08-05,1652076.2036746119,joinquant_formula,3,33041524073.492237
2020-08-06,1532278.2716126447,joinquant_formula,3,30645565432.252895
2020-08-07,1532201.5570280561,joinquant_formula,3,30644031140.561123
2020-08-10,1577825.357885559,joinquant_formula,3,31556507157.71118
2020-08-11,1573599.6389629862,joinquant_formula,3,31471992779.259724
2020-08-12,1500664.647190481,joinquant_formula,3,30013292943.80962
2020-08-13,1420001.9749214402,joinquant_formula,3,28400039498.428802
2020-08-14,1309376.1073522675,joinquant_formula,3,26187522147.04535
2020-08-17,1259967.938657644,joinquant_formula,3,25199358773.15288
2020-08-18,1390294.7865459188,joinquant_formula,3,27805895730.918377
2020-08-19,1441859.445489672,joinquant_formula,3,28837188909.793438
2020-08-20,1427147.7606272001,joinquant_formula,3,28542955212.544003
2020-08-21,1213186.108321377,joinquant_formula,3,24263722166.42754
2020-08-24,1183201.3376539475,joinquant_formula,3,23664026753.078953
2020-08-25,1153408.0946218218,joinquant_formula,3,23068161892.436436
2020-08-26,1123219.111294412,joinquant_formula,3,22464382225.88824
2020-08-27,1163507.710363241,joinquant_formula,3,23270154207.264816
2020-08-28,1195868.3923692377,joinquant_formula,3,23917367847.384754
2020-08-31,1296792.3719823314,joinquant_formula,3,25935847439.646626
2020-09-01,1384614.769438188,joinquant_formula,3,27692295388.76376
2020-09-02,1336182.4319369802,joinquant_formula,3,26723648638.739605
2020-09-03,1279845.1799490575,joinquant_formula,3,25596903598.98115
2020-09-04,1145002.1956759833,joinquant_formula,3,22900043913.519665
2020-09-07,1192040.7523483122,joinquant_formula,3,23840815046.966244
2020-09-08,1197165.746360855,joinquant_formula,3,23943314927.2171
2020-09-09,1262167.668003045,joinquant_formula,3,25243353360.0609
2020-09-10,1285341.3286096987,joinquant_formula,3,25706826572.193974
2020-09-11,1278867.9257791513,joinquant_formula,3,25577358515.583027
2020-09-14,1202482.1457653407,joinquant_formula,3,24049642915.306812
2020-09-15,1099603.7164371167,joinquant_formula,3,21992074328.742336
2020-09-16,1037786.1390814378,joinquant_formula,3,20755722781.628757
2020-09-17,954492.7419107755,joinquant_formula,3,19089854838.21551
2020-09-18,990897.3669186585,joinquant_formula,3,19817947338.37317
2020-09-21,1117837.3333246468,joinquant_formula,3,22356746666.492935
2020-09-22,1240776.600516484,joinquant_formula,3,24815532010.329678
2020-09-23,1290764.609224179,joinquant_formula,3,25815292184.48358
2020-09-24,1176212.1648992365,joinquant_formula,3,23524243297.98473
2020-09-25,1155968.7797830647,joinquant_formula,3,23119375595.661297
2020-09-28,1145818.5226835913,joinquant_formula,3,22916370453.671825
2020-09-29,1170971.1612173028,joinquant_formula,3,23419423224.346058
2020-09-30,1167666.2989375566,joinquant_formula,3,23353325978.751133
2020-10-09,1154270.3219517572,joinquant_formula,3,23085406439.035145
2020-10-12,1186286.1958102651,joinquant_formula,3,23725723916.205303
2020-10-13,1330111.8382281363,joinquant_formula,3,26602236764.562725
2020-10-14,1334226.1215790906,joinquant_formula,3,26684522431.581814
2020-10-15,1306772.847766634,joinquant_formula,3,26135456955.332684
2020-10-16,1125698.6896736498,joinquant_formula,3,22513973793.472996
2020-10-19,1096954.958375717,joinquant_formula,3,21939099167.51434
2020-10-20,1144003.833590069,joinquant_formula,3,22880076671.80138
2020-10-21,1172036.6544004234,joinquant_formula,3,23440733088.00847
2020-10-22,1200496.0480679101,joinquant_formula,3,24009920961.358204
2020-10-23,1127893.6500900511,joinquant_formula,3,22557873001.80102
2020-10-26,1203289.1490201761,joinquant_formula,3,24065782980.403522
2020-10-27,1210201.661078035,joinquant_formula,3,24204033221.5607
2020-10-28,1190178.2979485635,joinquant_formula,3,23803565958.971268
2020-10-29,1120271.4929683686,joinquant_formula,3,22405429859.36737
2020-10-30,1174787.8273378748,joinquant_formula,3,23495756546.757496
2020-11-02,1285937.65421988,joinquant_formula,3,25718753084.397602
2020-11-03,1283195.5234821748,joinquant_formula,3,25663910469.643497
2020-11-04,1276436.4625341964,joinquant_formula,3,25528729250.68393
2020-11-05,1265726.7755397195,joinquant_formula,3,25314535510.79439
2020-11-06,1375971.4506096803,joinquant_formula,3,27519429012.193607
2020-11-09,1390073.08234643,joinquant_formula,3,27801461646.9286
2020-11-10,1650542.1211954127,joinquant_formula,3,33010842423.908253
2020-11-11,1746116.192051371,joinquant_formula,3,34922323841.02742
2020-11-12,1743534.9818035099,joinquant_formula,3,34870699636.0702
2020-11-13,1420231.7058481376,joinquant_formula,3,28404634116.962753
2020-11-16,1279574.8433250282,joinquant_formula,3,25591496866.500565
2020-11-17,1220017.9860793035,joinquant_formula,3,24400359721.58607
2020-11-18,1334189.2466636149,joinquant_formula,3,26683784933.272297
2020-11-19,1365262.688615705,joinquant_formula,3,27305253772.3141
2020-11-20,1403308.1132296952,joinquant_formula,3,28066162264.593903
2020-11-23,1342967.9884798622,joinquant_formula,3,26859359769.597244
2020-11-24,1425059.5402553773,joinquant_formula,3,28501190805.107544
2020-11-25,1436576.8779885964,joinquant_formula,3,28731537559.77193
2020-11-26,1530203.0977603155,joinquant_formula,3,30604061955.20631
2020-11-27,1438657.9651404447,joinquant_formula,3,28773159302.808895
2020-11-30,1448005.969483361,joinquant_formula,3,28960119389.66722
2020-12-01,1573089.9300682095,joinquant_formula,3,31461798601.364193
2020-12-02,1696605.8650529566,joinquant_formula,3,33932117301.05913
2020-12-03,1759063.468728185,joinquant_formula,3,35181269374.5637
2020-12-04,1628794.6864657344,joinquant_formula,3,32575893729.314686
2020-12-07,1513909.1374453912,joinquant_formula,3,30278182748.90782
2020-12-08,1471857.3154136261,joinquant_formula,3,29437146308.272522
2020-12-09,1376968.0681108225,joinquant_formula,3,27539361362.21645
2020-12-10,1428510.6144404265,joinquant_formula,3,28570212288.80853
2020-12-11,1381953.1327488807,joinquant_formula,3,27639062654.97761
2020-12-14,1424593.2430466758,joinquant_formula,3,28491864860.933517
2020-12-15,1312155.4199541353,joinquant_formula,3,26243108399.082706
2020-12-16,1319903.3804885934,joinquant_formula,3,26398067609.771866
2020-12-17,1257763.8629609132,joinquant_formula,3,25155277259.218266
2020-12-18,1437033.4315655036,joinquant_formula,3,28740668631.310074
2020-12-21,1508248.0882658525,joinquant_formula,3,30164961765.31705
2020-12-22,1670747.289633667,joinquant_formula,3,33414945792.67334
2020-12-23,1693769.3145616094,joinquant_formula,3,33875386291.23219
2020-12-24,1766555.3643809154,joinquant_formula,3,35331107287.61831
2020-12-25,1718225.9450375377,joinquant_formula,3,34364518900.750755
2020-12-28,1598992.4862529165,joinquant_formula,3,31979849725.05833
2020-12-29,1574552.3691306433,joinquant_formula,3,31491047382.612865
2020-12-30,1624694.4372525949,joinquant_formula,3,32493888745.0519
2020-12-31,1668753.2231902895,joinquant_formula,3,33375064463.80579
2021-01-04,1736260.1259433057,joinquant_formula,3,34725202518.86611
2021-01-05,1786186.4143395885,joinquant_formula,3,35723728286.79177
2021-01-06,1923005.1087070445,joinquant_formula,3,38460102174.14089
2021-01-07,1856581.7989188437,joinquant_formula,3,37131635978.37688
2021-01-08,1780016.12640041,joinquant_formula,3,35600322528.0082
2021-01-11,1742586.0878613133,joinquant_formula,3,34851721757.226265
2021-01-12,1835060.5373786434,joinquant_formula,3,36701210747.57287
2021-01-13,1919729.8558763524,joinquant_formula,3,38394597117.52705
2021-01-14,1953124.3814210223,joinquant_formula,3,39062487628.42045
2021-01-15,1960714.9227724918,joinquant_formula,3,39214298455.44984
2021-01-18,1971663.4986372807,joinquant_formula,3,39433269972.74561
2021-01-19,1967267.4099277812,joinquant_formula,3,39345348198.555626
2021-01-20,1905368.0057362271,joinquant_formula,3,38107360114.72454
2021-01-21,1840012.520774905,joinquant_formula,3,36800250415.4981
2021-01-22,1848465.9031344203,joinquant_formula,3,36969318062.68841
2021-01-25,1807060.2725632375,joinquant_formula,3,36141205451.26475
2021-01-26,1857622.4457752781,joinquant_formula,3,37152448915.50556
2021-01-27,1802779.332297459,joinquant_formula,3,36055586645.94918
2021-01-28,1756887.4784099099,joinquant_formula,3,35137749568.1982
2021-01-29,1724669.2823058446,joinquant_formula,3,34493385646.11689
2021-02-01,1748853.2208898594,joinquant_formula,3,34977064417.79719
2021-02-02,1699878.3141781338,joinquant_formula,3,33997566283.56268
2021-02-03,1618974.4605979004,joinquant_formula,3,32379489211.958008
2021-02-04,1450193.6189221155,joinquant_formula,3,29003872378.44231
2021-02-05,1543367.3518999075,joinquant_formula,3,30867347037.99815
2021-02-08,1594640.4670585175,joinquant_formula,3,31892809341.17035
2021-02-09,1645451.7497797247,joinquant_formula,3,32909034995.594494
2021-02-10,1659407.755831484,joinquant_formula,3,33188155116.62968
2021-02-18,1639566.3697175605,joinquant_formula,3,32791327394.35121
2021-02-19,1863440.866983778,joinquant_formula,3,37268817339.67556
2021-02-22,1938716.6862607482,joinquant_formula,3,38774333725.214966
2021-02-23,2120807.2618580027,joinquant_formula,3,42416145237.16006
2021-02-24,1983791.8098170878,joinquant_formula,3,39675836196.34176
2021-02-25,2111703.0624128073,joinquant_formula,3,42234061248.25614
2021-02-26,2005131.521169011,joinquant_formula,3,40102630423.38022
2021-03-01,2050779.8489650222,joinquant_formula,3,41015596979.300446
2021-03-02,1833966.409846851,joinquant_formula,3,36679328196.93702
2021-03-03,1794193.532370245,joinquant_formula,3,35883870647.4049
2021-03-04,1664034.6335106546,joinquant_formula,3,33280692670.213093
2021-03-05,1796372.6450075943,joinquant_formula,3,35927452900.151886
2021-03-08,1845515.185911426,joinquant_formula,3,36910303718.22852
2021-03-09,1990773.4292504708,joinquant_formula,3,39815468585.009415
2021-03-10,2104899.6598196407,joinquant_formula,3,42097993196.392815
2021-03-11,2110734.543865608,joinquant_formula,3,42214690877.31216
2021-03-12,2068978.4742958923,joinquant_formula,3,41379569485.91785
2021-03-15,1746425.1075649005,joinquant_formula,3,34928502151.29801
2021-03-16,1625087.992422551,joinquant_formula,3,32501759848.45102
2021-03-17,1428064.4539272203,joinquant_formula,3,28561289078.544407
2021-03-18,1396309.3376218004,joinquant_formula,3,27926186752.43601
2021-03-19,1332103.6346307294,joinquant_formula,3,26642072692.61459
2021-03-22,1350096.7597047354,joinquant_formula,3,27001935194.094707
2021-03-23,1372055.1871315935,joinquant_formula,3,27441103742.63187
2021-03-24,1394486.0321221405,joinquant_formula,3,27889720642.44281
2021-03-25,1479304.0064751313,joinquant_formula,3,29586080129.502625
2021-03-26,1451125.145280799,joinquant_formula,3,29022502905.61598
2021-03-29,1511025.8993347548,joinquant_formula,3,30220517986.695095
2021-03-30,1557702.7968060693,joinquant_formula,3,31154055936.121387
2021-03-31,1617110.6931113978,joinquant_formula,3,32342213862.227955
2021-04-01,1495663.4309410802,joinquant_formula,3,29913268618.821606
2021-04-02,1364615.1296150468,joinquant_formula,3,27292302592.300934
2021-04-06,1345330.8706738271,joinquant_formula,3,26906617413.476543
2021-04-07,1387364.671680062,joinquant_formula,3,27747293433.601242
2021-04-08,1423245.687477764,joinquant_formula,3,28464913749.55528
2021-04-09,1365005.9422655695,joinquant_formula,3,27300118845.31139
2021-04-12,1289104.653322081,joinquant_formula,3,25782093066.44162
2021-04-13,1364814.927745239,joinquant_formula,3,27296298554.90478
2021-04-14,1370421.6731708986,joinquant_formula,3,27408433463.417973
2021-04-15,1435082.8937910604,joinquant_formula,3,28701657875.82121
2021-04-16,1316180.6111461066,joinquant_formula,3,26323612222.922134
2021-04-19,1287955.8406777452,joinquant_formula,3,25759116813.554905
2021-04-20,1374198.2691915748,joinquant_formula,3,27483965383.831493
2021-04-21,1569244.6761708322,joinquant_formula,3,31384893523.416645
2021-04-22,1563957.1117249732,joinquant_formula,3,31279142234.499462
2021-04-23,1431728.9280918208,joinquant_formula,3,28634578561.836414
2021-04-26,1154131.5696579104,joinquant_formula,3,23082631393.158207
2021-04-27,1250981.0196735114,joinquant_formula,3,25019620393.470226
2021-04-28,1269075.5063968827,joinquant_formula,3,25381510127.937653
2021-04-29,1323747.1290493144,joinquant_formula,3,26474942580.986286
2021-04-30,1320107.5588464197,joinquant_formula,3,26402151176.928394
2021-05-06,1414964.4908127526,joinquant_formula,3,28299289816.25505
2021-05-07,1524637.6246595315,joinquant_formula,3,30492752493.19063
2021-05-10,1481817.2655195142,joinquant_formula,3,29636345310.390285
2021-05-11,1468574.7664072486,joinquant_formula,3,29371495328.14497
2021-05-12,1505093.0587535752,joinquant_formula,3,30101861175.071503
2021-05-13,1494253.3366043218,joinquant_formula,3,29885066732.086437
2021-05-14,1433267.2541795664,joinquant_formula,3,28665345083.591328
2021-05-17,1503832.2257088532,joinquant_formula,3,30076644514.177063
2021-05-18,1651537.954170569,joinquant_formula,3,33030759083.41138
2021-05-19,1751568.4435754826,joinquant_formula,3,35031368871.50965
2021-05-20,1673662.2631606606,joinquant_formula,3,33473245263.213215
2021-05-21,1488890.790928474,joinquant_formula,3,29777815818.569477
2021-05-24,1416704.8236827464,joinquant_formula,3,28334096473.654926
2021-05-25,1296823.3700461695,joinquant_formula,3,25936467400.92339
2021-05-26,1594636.0777956294,joinquant_formula,3,31892721555.912586
2021-05-27,1634540.1949535708,joinquant_formula,3,32690803899.071415
2021-05-28,1679839.683121444,joinquant_formula,3,33596793662.42888
2021-05-31,1494211.0089402741,joinquant_formula,3,29884220178.80548
2021-06-01,1432826.6858546867,joinquant_formula,3,28656533717.093735
2021-06-02,1493447.0049074073,joinquant_formula,3,29868940098.148148
2021-06-03,1560512.5265971948,joinquant_formula,3,31210250531.943897
2021-06-04,1593780.9731982707,joinquant_formula,3,31875619463.965412
2021-06-07,1566567.172929951,joinquant_formula,3,31331343458.59902
2021-06-08,1458633.8968735468,joinquant_formula,3,29172677937.470936
2021-06-09,1480691.944471982,joinquant_formula,3,29613838889.43964
2021-06-10,1398745.9737247603,joinquant_formula,3,27974919474.49521
2021-06-11,1477546.2541275742,joinquant_formula,3,29550925082.551483
2021-06-15,1514563.5454667702,joinquant_formula,3,30291270909.335403
2021-06-16,1578720.0883510543,joinquant_formula,3,31574401767.021088
2021-06-17,1579759.96975707,joinquant_formula,3,31595199395.1414
2021-06-18,1554230.8220224618,joinquant_formula,3,31084616440.449238
2021-06-21,1582389.285589184,joinquant_formula,3,31647785711.78368
