date,ths_time,ths_weak,ths_threshold,ths_pool,jq_time,jq_weak,jq_threshold,jq_pool,weak_match,threshold_ratio,pool_diff,requested,fetched,total_cached,universe,valid
2021-09-03,09:40:00,False,1165072.0,67,09:40:00,True,2443112.0,8,False,0.476880306756301,59,114,67,114,535,531
2021-09-06,09:40:00,True,1200115.0,9,09:40:00,True,2513398.0,8,True,0.47748705139416836,1,114,67,114,535,532
2021-09-07,09:40:00,True,1144832.0,9,09:40:00,False,2406061.0,68,False,0.4758117105094177,-59,114,67,114,534,532
2021-09-08,09:40:00,False,1165937.0,67,09:40:00,False,2407196.0,68,True,0.48435482611303776,-1,114,67,114,534,532
2021-09-09,09:40:00,False,1107166.0,67,09:40:00,False,2298988.0,68,True,0.48158842064421387,-1,114,67,114,536,532
2021-09-10,09:40:00,False,1011177.0,67,09:40:00,False,2117756.0,69,True,0.4774756865285708,-2,114,67,114,537,534
2021-09-13,09:40:00,False,1023198.0,67,09:40:00,False,2139038.0,69,True,0.47834493823859137,-2,114,67,114,539,535
2021-09-14,09:40:00,False,1021865.0,67,09:40:00,False,2109214.0,69,True,0.4844766818350343,-2,114,67,114,539,537
2021-09-15,09:40:00,False,1064255.0,67,09:40:00,False,2209775.0,69,True,0.4816123813510425,-2,114,67,114,539,537
2021-09-16,09:40:00,False,973290.0,67,09:40:00,True,2063391.0,9,False,0.47169440983313393,58,114,67,114,540,537
2021-09-17,09:40:00,True,997647.0,9,09:40:00,True,2150818.0,9,True,0.46384538347735604,0,114,67,114,541,538
2021-09-22,09:40:00,True,1041436.0,9,09:40:00,True,2214429.0,8,True,0.4702955028135921,1,114,67,114,541,539
2021-09-23,09:40:00,True,1025171.0,9,09:40:00,True,2186382.0,9,True,0.46888924259347176,0,114,67,114,540,539
2021-09-24,09:40:00,True,978993.0,9,09:40:00,True,2055333.0,9,True,0.4763184359906643,0,114,68,114,541,538
2021-09-27,09:40:00,True,938304.0,9,09:40:00,True,1978453.0,9,True,0.47426145579399664,0,114,68,114,544,539
2021-09-28,09:40:00,True,1075616.0,9,09:40:00,True,2249057.0,9,True,0.47825199628110804,0,114,68,114,545,542
2021-09-29,09:40:00,True,1051627.0,9,09:40:00,True,2218950.0,9,True,0.47393001194258544,0,114,68,114,547,544
2021-09-30,09:40:00,True,1073623.0,9,09:40:00,True,2275987.0,9,True,0.4717175449596153,0,114,69,114,549,546
2021-10-08,09:40:00,True,943852.0,9,09:40:00,True,2033142.0,9,True,0.4642331917790297,0,114,69,114,550,548
2021-10-11,09:40:00,True,956469.0,9,09:40:00,False,2056327.0,70,False,0.46513467945516446,-61,114,69,114,551,549
2021-10-12,09:40:00,True,898846.0,9,09:40:00,False,1948838.0,70,False,0.4612215073802953,-61,114,69,114,551,550
2021-10-13,09:40:00,True,960381.0,9,09:40:00,True,2039766.0,9,True,0.47082900685666884,0,114,69,114,552,550
2021-10-14,09:40:00,True,960902.0,9,09:40:00,False,2020296.0,69,False,0.47562436395458885,-60,114,69,114,552,551
2021-10-15,09:40:00,True,913811.0,9,09:40:00,False,1874861.0,70,False,0.48740199940155565,-61,114,69,114,555,551
2021-10-18,09:40:00,False,861920.0,69,09:40:00,False,1775362.0,70,True,0.4854897198430517,-1,114,69,114,557,553
2021-10-19,09:40:00,False,881879.0,69,09:40:00,False,1839191.0,70,True,0.47949288573073706,-1,114,69,114,558,555
2021-10-20,09:40:00,False,902338.0,68,09:40:00,False,1921971.0,70,True,0.4694857518661832,-2,114,69,114,558,556
2021-10-21,09:40:00,False,866050.0,69,09:40:00,False,1861868.0,70,True,0.4651511277920884,-1,114,69,114,558,556
2021-10-22,09:40:00,False,824478.0,70,09:40:00,False,1769295.0,70,True,0.4659923867981315,0,114,70,114,557,557
2021-10-25,09:40:00,False,824068.0,70,09:40:00,False,1766941.0,72,True,0.46638116383059763,-2,114,70,114,558,557
2021-10-26,09:40:00,False,844649.0,70,09:40:00,False,1810267.0,71,True,0.4665880778912724,-1,114,70,114,558,558
2021-10-27,09:40:00,False,835178.0,70,09:40:00,False,1828579.0,71,True,0.45673607757717877,-1,114,70,114,558,558
2021-10-28,09:40:00,False,833316.0,69,09:40:00,False,1834520.0,71,True,0.45424198155375795,-2,114,70,114,558,558
2021-10-29,09:40:00,True,848545.0,9,09:40:00,True,1836380.0,9,True,0.46207484289743955,0,114,70,114,559,558
2021-11-01,09:40:00,True,909547.0,9,09:40:00,False,1914648.0,71,False,0.4750465881979351,-62,114,70,114,559,559
2021-11-02,09:40:00,True,918115.0,9,09:40:00,False,1944657.0,71,False,0.4721218189120241,-62,114,70,114,559,559
2021-11-03,09:40:00,True,1011290.0,9,09:40:00,False,2102164.0,70,False,0.4810709345227109,-61,114,70,114,560,559
2021-11-04,09:40:00,True,973011.0,9,09:40:00,False,2013012.0,70,False,0.4833607549284356,-61,114,70,114,560,560
2021-11-05,09:40:00,True,955202.0,9,09:40:00,False,1949434.0,70,False,0.4899894020520828,-61,114,70,114,562,560
2021-11-08,09:40:00,True,832818.0,9,09:40:00,False,1768275.0,71,False,0.47097764770751155,-62,114,70,114,568,562
2021-11-09,09:40:00,True,817710.0,9,09:40:00,False,1912325.0,71,False,0.42759991110297674,-62,114,70,114,568,568
2021-11-10,09:40:00,True,845677.0,9,09:40:00,False,2094897.0,70,False,0.40368428614867463,-61,114,70,114,568,567
2021-11-11,09:40:00,True,919897.0,9,09:40:00,False,2344010.0,69,False,0.39244585134022464,-60,114,70,114,569,567
2021-11-12,09:40:00,False,994173.0,70,09:40:00,False,2479431.0,69,True,0.40096820601178257,1,114,70,114,571,568
2021-11-15,09:40:00,False,958661.0,70,09:40:00,False,2458255.0,71,True,0.3899762229711726,-1,114,70,114,571,570
2021-11-16,09:40:00,False,889287.0,70,09:40:00,False,2346735.0,71,True,0.37894649374556566,-1,114,70,114,571,570
2021-11-17,09:40:00,False,864290.0,70,09:40:00,False,2285120.0,70,True,0.3782252135555244,0,114,70,114,572,570
2021-11-18,09:40:00,False,844776.0,69,09:40:00,False,2232686.0,70,True,0.37836758057335423,-1,114,70,114,572,571
2021-11-19,09:40:00,False,838237.0,69,09:40:00,True,2240274.0,9,False,0.3741671777648627,60,114,70,114,572,571
2021-11-22,09:40:00,False,807502.0,70,09:40:00,False,2212814.0,69,True,0.3649208654681324,1,114,70,114,572,571
2021-11-23,09:40:00,False,919655.0,69,09:40:00,False,2389906.0,68,True,0.3848080217380935,1,114,70,114,573,571
2021-11-24,09:40:00,False,945329.0,67,09:40:00,False,2392164.0,68,True,0.39517733733974764,-1,114,70,114,575,572
2021-11-25,09:40:00,False,926893.0,69,09:40:00,False,2338556.0,68,True,0.39635270654198573,1,114,70,114,576,574
2021-11-26,09:40:00,False,807663.0,70,09:40:00,False,2139815.0,69,True,0.37744524643485533,1,114,70,114,577,575
2021-11-29,09:40:00,False,778691.0,70,09:40:00,False,2107320.0,70,True,0.3695172066890648,0,114,70,114,577,576
2021-11-30,09:40:00,False,809197.0,70,09:40:00,False,2144175.0,70,True,0.37739316986719834,0,114,70,114,577,576
2021-12-01,09:40:00,False,864737.0,70,09:40:00,False,2217207.0,70,True,0.39001184823969975,0,114,70,114,578,576
2021-12-02,09:40:00,False,850691.0,70,09:40:00,False,2170725.0,71,True,0.39189257045457165,-1,114,70,114,581,577
2021-12-03,09:40:00,True,791564.0,9,09:40:00,True,2082241.0,9,True,0.3801500402691139,0,114,70,114,584,580
2021-12-06,09:40:00,True,795937.0,9,09:40:00,False,2113339.0,72,False,0.37662533081535904,-63,114,70,114,584,583
2021-12-07,09:40:00,True,925579.0,9,09:40:00,True,2338631.0,9,True,0.39577812831524084,0,114,71,114,584,583
2021-12-08,09:40:00,True,1004976.0,9,09:40:00,True,2505673.0,9,True,0.4010802686543695,0,114,71,114,584,583
2021-12-09,09:40:00,True,1022844.0,9,09:40:00,False,2560302.0,71,False,0.399501308829974,-62,114,71,114,584,583
2021-12-10,09:40:00,False,1023755.0,70,09:40:00,False,2662568.0,70,True,0.38449910011687966,0,114,71,114,588,583
2021-12-13,09:40:00,False,974654.0,70,09:40:00,False,2611660.0,71,True,0.3731932946861383,-1,114,71,114,590,587
2021-12-14,09:40:00,False,996937.0,70,09:40:00,False,2705474.0,70,True,0.3684888489041107,0,114,71,114,590,589
2021-12-15,09:40:00,False,899046.0,71,09:40:00,False,2474470.0,71,True,0.3633287128152695,0,114,71,114,590,589
2021-12-16,09:40:00,False,888780.0,71,09:40:00,False,2399253.0,71,True,0.3704402995432328,0,114,71,114,590,589
2021-12-17,09:40:00,False,839596.0,71,09:40:00,False,2234313.0,71,True,0.3757736718176907,0,114,71,114,590,589
2021-12-20,09:40:00,True,918085.0,9,09:40:00,True,2364098.0,9,True,0.38834473020999977,0,114,71,114,594,588
2021-12-21,09:40:00,True,1074564.0,9,09:40:00,True,2686690.0,9,True,0.3999583130171326,0,114,71,114,595,591
2021-12-22,09:40:00,True,1087185.0,9,09:40:00,True,2707884.0,9,True,0.40148876392046334,0,114,71,114,595,592
2021-12-23,09:40:00,True,1007978.0,9,09:40:00,True,2591950.0,9,True,0.3888879029302263,0,114,71,114,600,592
2021-12-24,09:40:00,True,812130.0,9,09:40:00,True,2278788.0,8,True,0.35638681614963746,1,114,71,114,601,597
2021-12-27,09:40:00,True,778411.0,9,09:40:00,True,2259011.0,9,True,0.3445804380766628,0,114,71,114,601,598
2021-12-28,09:40:00,True,749210.0,9,09:40:00,True,2188769.0,9,True,0.34229742837183824,0,114,71,114,608,597
2021-12-29,09:40:00,True,796937.0,9,09:40:00,False,2260893.0,71,False,0.3524877117139113,-62,114,71,114,610,604
2021-12-30,09:40:00,True,808008.0,9,09:40:00,True,2303731.0,8,True,0.350738866647191,1,114,71,114,611,606
2021-12-31,09:40:00,True,880886.0,9,09:40:00,True,2419216.0,8,True,0.3641204423251169,1,114,71,114,611,605
2022-01-04,09:40:00,True,894970.0,9,09:40:00,False,2399244.0,72,False,0.3730216684922417,-63,114,72,114,611,605
2022-01-05,09:40:00,True,937404.0,9,09:40:00,True,2424430.0,9,True,0.3866492330155954,0,114,72,114,613,605
2022-01-06,09:40:00,True,995920.0,9,09:40:00,True,2520411.0,9,True,0.3951419034435257,0,114,72,114,613,608
2022-01-07,09:40:00,True,1061688.0,9,09:40:00,True,2598213.0,9,True,0.40862238777190324,0,114,72,114,615,608
2022-01-10,09:40:00,True,1057449.0,9,09:40:00,True,2566544.0,8,True,0.41201280788484435,1,114,72,114,617,610
2022-01-11,09:40:00,True,977646.0,9,09:40:00,True,2415573.0,8,True,0.40472633201314967,1,114,72,114,620,612
2022-01-12,09:40:00,True,918046.0,9,09:40:00,True,2316690.0,8,True,0.3962748576633041,1,114,73,114,621,615
2022-01-13,09:40:00,True,947744.0,9,09:40:00,True,2376103.0,7,True,0.3988648640231505,2,114,73,114,621,616
2022-01-14,09:40:00,True,958218.0,9,09:40:00,True,2420256.0,8,True,0.395915969219785,1,114,73,114,621,616
2022-01-17,09:40:00,True,968617.0,9,09:40:00,True,2430408.0,8,True,0.39854090342033105,1,114,73,114,622,616
2022-01-18,09:40:00,True,898894.0,9,09:40:00,True,2305685.0,8,True,0.38985984642308036,1,114,73,114,622,617
2022-01-19,09:40:00,False,882501.0,73,09:40:00,False,2273919.0,73,True,0.3880969374898578,0,114,73,114,622,617
2022-01-20,09:40:00,True,913794.0,9,09:40:00,True,2294093.0,9,True,0.3983247409760633,0,114,73,114,623,617
2022-01-21,09:40:00,True,998474.0,9,09:40:00,True,2436597.0,9,True,0.40978216750656754,0,114,73,114,624,618
2022-01-24,09:40:00,True,1104182.0,9,09:40:00,True,2542723.0,9,True,0.43425178440593015,0,114,73,114,626,619
2022-01-25,09:40:00,True,1067377.0,9,09:40:00,True,2484623.0,8,True,0.4295931414947056,1,114,73,114,626,621
2022-01-26,09:40:00,True,1068764.0,9,09:40:00,True,2471010.0,9,True,0.4325211148477748,0,114,73,114,624,621
2022-01-27,09:40:00,True,976854.0,9,09:40:00,True,2371090.0,9,True,0.4119852051166341,0,114,73,114,625,621
2022-01-28,09:40:00,True,1037853.0,9,09:40:00,True,2525481.0,9,True,0.41095260665196054,0,114,73,114,626,622
2022-02-07,09:40:00,True,1045657.0,9,09:40:00,True,2541633.0,9,True,0.41141148230291313,0,114,73,114,626,623
2022-02-08,09:40:00,True,1040993.0,9,09:40:00,True,2491461.0,9,True,0.4178243207499535,0,114,73,114,629,623
2022-02-09,09:40:00,True,1001596.0,9,09:40:00,True,2369718.0,9,True,0.4226646377332662,0,114,73,114,630,626
2022-02-10,09:40:00,True,937587.0,9,09:40:00,True,2271804.0,8,True,0.41270593766011504,1,114,73,114,630,627
2022-02-11,09:40:00,True,935428.0,9,09:40:00,True,2276626.0,8,True,0.4108834740532701,1,114,73,114,632,627
2022-02-14,09:40:00,True,953303.0,9,09:40:00,True,2301378.0,9,True,0.41423138658664505,0,114,73,114,634,629
2022-02-15,09:40:00,True,967168.0,9,09:40:00,True,2268055.0,9,True,0.42643057597809575,0,114,73,114,635,631
2022-02-16,09:40:00,True,1016073.0,9,09:40:00,True,2328375.0,9,True,0.436387179900145,0,114,73,114,637,632
2022-02-17,09:40:00,True,943618.0,9,09:40:00,False,2167919.0,74,False,0.4352644171668775,-65,114,73,114,638,634
2022-02-18,09:40:00,False,923469.0,72,09:40:00,False,2143383.0,74,True,0.4308464702761942,-2,114,73,114,640,635
2022-02-21,09:40:00,False,818827.0,72,09:40:00,False,1966348.0,73,True,0.4164201860504855,-1,114,73,114,640,637
2022-02-22,09:40:00,False,824846.0,72,09:40:00,False,2022469.0,74,True,0.4078411090602625,-2,114,73,114,640,636
2022-02-23,09:40:00,False,845609.0,72,09:40:00,True,2068739.0,9,False,0.40875576861073337,63,114,73,114,640,636
2022-02-24,09:40:00,False,949261.0,72,09:40:00,False,2215450.0,74,True,0.4284732221444853,-2,114,73,114,640,636
2022-02-25,09:40:00,True,1173960.0,9,09:40:00,True,2558010.0,8,True,0.4589348751568602,1,114,73,114,640,636
2022-02-28,09:40:00,True,1203294.0,9,09:40:00,True,2612308.0,8,True,0.4606248574057883,1,114,73,114,640,636
2022-03-01,09:40:00,True,1144520.0,9,09:40:00,True,2543300.0,8,True,0.4500137616482523,1,114,73,114,640,636
2022-03-02,09:40:00,False,944150.0,72,09:40:00,False,2217586.0,73,True,0.42575575423005013,-1,114,73,114,641,636
2022-03-03,09:40:00,False,877576.0,72,09:40:00,True,2084426.0,8,False,0.42101566570365173,64,114,73,114,641,637
2022-03-04,09:40:00,True,893630.0,9,09:40:00,True,2132976.0,8,True,0.4189592381723939,1,114,73,114,641,638
2022-03-07,09:40:00,True,958478.0,9,09:40:00,True,2282309.0,8,True,0.41995978633918546,1,114,73,114,641,638
2022-03-08,09:40:00,True,1114416.0,9,09:40:00,True,2581500.0,8,True,0.43169320162696107,1,114,73,114,642,638
2022-03-09,09:40:00,True,1322941.0,9,09:40:00,True,2916869.0,9,True,0.45354830813450997,0,114,73,114,642,639
2022-03-10,09:40:00,True,1550130.0,9,09:40:00,True,3207727.0,8,True,0.4832487303314777,1,114,73,114,642,639
2022-03-11,09:40:00,True,1602512.0,9,09:40:00,True,3240552.0,8,True,0.4945182178838667,1,114,73,114,642,639
2022-03-14,09:40:00,True,1538818.0,9,09:40:00,True,3139118.0,9,True,0.4902071218730866,0,114,73,114,643,639
2022-03-15,09:40:00,True,1367876.0,9,09:40:00,True,2922352.0,9,True,0.4680736612153498,0,114,73,114,646,640
2022-03-16,09:40:00,True,1482157.0,9,09:40:00,True,3215603.0,9,True,0.4609266131422318,0,114,73,114,647,642
2022-03-17,09:40:00,True,1716814.0,9,09:40:00,True,3634480.0,9,True,0.4723685369021153,0,114,73,114,645,643
2022-03-18,09:40:00,True,1819433.0,9,09:40:00,True,3885442.0,9,True,0.4682692471023889,0,114,73,114,648,643
2022-03-21,09:40:00,False,1711707.0,72,09:40:00,False,3628523.0,73,True,0.47173657160227456,-1,114,73,114,649,646
2022-03-22,09:40:00,False,1435945.0,71,09:40:00,False,3125971.0,73,True,0.45935966776403236,-2,114,73,114,650,647
2022-03-23,09:40:00,False,1261623.0,72,09:40:00,False,2711521.0,74,True,0.4652824005419836,-2,114,73,114,650,648
2022-03-24,09:40:00,False,1175610.0,72,09:40:00,False,2558657.0,73,True,0.4594636952119803,-1,114,73,114,651,648
2022-03-25,09:40:00,False,1098907.0,72,09:40:00,False,2429350.0,73,True,0.45234610080885834,-1,114,73,114,653,649
2022-03-28,09:40:00,True,1141321.0,9,09:40:00,True,2562382.0,9,True,0.44541407175042597,0,114,73,114,653,651
2022-03-29,09:40:00,True,1114805.0,9,09:40:00,True,2548266.0,9,True,0.4374759149947455,0,114,73,114,654,651
2022-03-30,09:40:00,True,1093339.0,9,09:40:00,True,2511928.0,9,True,0.4352588927708119,0,114,73,114,654,652
2022-03-31,09:40:00,True,1118692.0,9,09:40:00,False,2494562.0,73,False,0.4484522733850672,-64,114,73,114,654,652
2022-04-01,09:40:00,True,1035553.0,9,09:40:00,True,2321698.0,9,True,0.446032602000777,0,114,73,114,654,652
2022-04-06,09:40:00,True,1065131.0,9,09:40:00,True,2370025.0,9,True,0.4494176221769813,0,114,73,114,654,652
2022-04-07,09:40:00,True,964784.0,9,09:40:00,True,2238658.0,9,True,0.4309653372690246,0,114,73,114,655,651
2022-04-08,09:40:00,True,975340.0,9,09:40:00,True,2280664.0,9,True,0.4276561562772947,0,114,73,114,655,652
2022-04-11,09:40:00,True,936137.0,9,09:40:00,True,2217332.0,9,True,0.42219072290482434,0,114,73,114,655,652
2022-04-12,09:40:00,True,991152.0,9,09:40:00,True,2303137.0,9,True,0.430348693976954,0,114,73,114,656,652
2022-04-13,09:40:00,True,1103814.0,9,09:40:00,True,2517461.0,9,True,0.4384631976423865,0,114,73,114,656,653
2022-04-14,09:40:00,True,1103497.0,9,09:40:00,True,2548857.0,9,True,0.4329379796512711,0,114,73,114,656,653
2022-04-15,09:40:00,True,1087232.0,9,09:40:00,True,2544564.0,9,True,0.4272763428233678,0,114,73,114,656,653
2022-04-18,09:40:00,True,960237.0,9,09:40:00,True,2298480.0,9,True,0.4177704395948627,0,114,73,114,656,653
2022-04-19,09:40:00,True,931266.0,9,09:40:00,True,2234757.0,9,True,0.41671913322119586,0,114,73,114,657,653
2022-04-20,09:40:00,True,842777.0,9,09:40:00,True,2079665.0,9,True,0.4052465180690159,0,114,73,114,657,654
2022-04-21,09:40:00,True,866117.0,9,09:40:00,True,2152819.0,9,True,0.4023176123956543,0,114,73,114,657,654
2022-04-22,09:40:00,True,975716.0,9,09:40:00,True,2355499.0,9,True,0.41422900200764257,0,114,73,114,658,654
2022-04-25,09:40:00,True,1067040.0,9,09:40:00,True,2520783.0,9,True,0.4232970469889713,0,114,73,114,659,655
2022-04-26,09:40:00,True,1234082.0,9,09:40:00,True,2794732.0,9,True,0.44157436204974215,0,114,73,114,658,656
2022-04-27,09:40:00,True,1328964.0,9,09:40:00,True,2942316.0,9,True,0.4516727639043529,0,114,73,114,658,656
2022-04-28,09:40:00,True,1539181.0,9,09:40:00,True,3264157.0,8,True,0.47154012506138643,1,114,73,114,658,656
2022-04-29,09:40:00,True,1480791.0,9,09:40:00,True,3147157.0,9,True,0.4705170412534233,0,114,73,114,659,656
2022-05-05,09:40:00,False,1538819.0,72,09:40:00,False,3263532.0,73,True,0.4715195070861876,-1,114,73,114,659,657
2022-05-06,09:40:00,False,1351763.0,72,09:40:00,False,2944719.0,72,True,0.4590465168323361,0,114,73,114,659,657
2022-05-09,09:40:00,False,1285335.0,72,09:40:00,True,2825520.0,9,False,0.454902106514907,63,114,73,114,659,657
2022-05-10,09:40:00,False,977741.0,71,09:40:00,True,2267505.0,9,False,0.43119684410839226,62,114,73,114,659,657
2022-05-11,09:40:00,False,997375.0,72,09:40:00,False,2313301.0,71,True,0.4311479569671219,1,114,73,114,660,657
2022-05-12,09:40:00,False,1153428.0,72,09:40:00,False,2611535.0,72,True,0.44166668262152337,0,114,73,114,661,658
2022-05-13,09:40:00,False,1264206.0,71,09:40:00,False,2821541.0,72,True,0.44805515851089883,-1,114,73,114,661,659
2022-05-16,09:40:00,False,1170444.0,71,09:40:00,False,2678041.0,73,True,0.4370523080117145,-2,114,73,114,664,659
2022-05-17,09:40:00,False,960090.0,71,09:40:00,False,2309064.0,72,True,0.41579185332238516,-1,114,73,114,664,661
2022-05-18,09:40:00,False,934617.0,72,09:40:00,False,2272220.0,72,True,0.41132328735773827,0,114,73,114,664,661
2022-05-19,09:40:00,False,930610.0,73,09:40:00,False,2294804.0,73,True,0.4055291868063678,0,114,73,114,664,661
2022-05-20,09:40:00,False,952800.0,72,09:40:00,False,2349006.0,73,True,0.40561837645369997,-1,114,73,114,665,662
2022-05-23,09:40:00,False,1007007.0,72,09:40:00,False,2479361.0,71,True,0.4061558603204616,1,114,73,114,665,663
2022-05-24,09:40:00,False,999305.0,72,09:40:00,False,2438412.0,71,True,0.4098179470901554,1,114,73,114,665,663
2022-05-25,09:40:00,True,1020716.0,9,09:40:00,True,2468503.0,9,True,0.41349595281026597,0,114,73,114,665,663
2022-05-26,09:40:00,True,950866.0,9,09:40:00,True,2281096.0,9,True,0.41684611257044857,0,114,73,114,665,663
2022-05-27,09:40:00,True,1002166.0,9,09:40:00,True,2351066.0,8,True,0.4262602581127029,1,114,73,114,667,663
2022-05-30,09:40:00,True,994859.0,9,09:40:00,True,2353967.0,8,True,0.4226308185288919,1,114,73,114,667,665
2022-05-31,09:40:00,True,990180.0,9,09:40:00,False,2396971.0,71,False,0.41309636203358324,-62,114,73,114,667,665
2022-06-01,09:40:00,False,1035085.0,73,09:40:00,False,2513558.0,72,True,0.41180072232269954,1,114,73,114,667,665
2022-06-02,09:40:00,False,989828.0,72,09:40:00,False,2413865.0,72,True,0.4100593860882858,0,114,73,114,668,665
2022-06-06,09:40:00,False,1003319.0,72,09:40:00,False,2481788.0,73,True,0.4042726453669693,-1,114,73,114,668,666
2022-06-07,09:40:00,False,1035112.0,72,09:40:00,False,2567957.0,73,True,0.40308774640696865,-1,114,73,114,668,666
2022-06-08,09:40:00,False,1142527.0,72,09:40:00,False,2791998.0,73,True,0.4092148346811137,-1,114,73,114,669,666
2022-06-09,09:40:00,False,1299824.0,71,09:40:00,False,3064519.0,73,True,0.42415269737273614,-2,114,73,114,669,667
2022-06-10,09:40:00,False,1302780.0,71,09:40:00,False,3103010.0,73,True,0.41984395796339685,-2,114,73,114,669,667
2022-06-13,09:40:00,False,1338586.0,72,09:40:00,False,3152980.0,74,True,0.4245463022283681,-2,114,73,114,669,667
2022-06-14,09:40:00,False,1311128.0,73,09:40:00,False,3077802.0,74,True,0.42599491455265803,-1,114,73,114,669,667
2022-06-15,09:40:00,False,1399407.0,73,09:40:00,False,3183831.0,74,True,0.43953557836455515,-1,114,73,114,668,667
2022-06-16,09:40:00,False,1588862.0,73,09:40:00,False,3554577.0,74,True,0.4469904576550177,-1,114,73,114,668,667
2022-06-17,09:40:00,False,1628499.0,72,09:40:00,False,3643566.0,72,True,0.4469519695814485,0,114,73,114,668,666
2022-06-20,09:40:00,False,1623002.0,72,09:40:00,False,3649587.0,73,True,0.4447084012519773,-1,114,73,114,668,666
2022-06-21,09:40:00,False,1457798.0,72,09:40:00,False,3360599.0,73,True,0.43379111878566884,-1,114,73,114,668,666
2022-06-22,09:40:00,False,1388538.0,72,09:40:00,False,3281840.0,73,True,0.42309740877068963,-1,114,73,114,667,666
2022-06-23,09:40:00,False,1258146.0,72,09:40:00,False,3083610.0,73,True,0.4080107406578653,-1,114,73,114,667,666
2022-06-24,09:40:00,False,1245505.0,72,09:40:00,False,3021044.0,74,True,0.4122763521484626,-2,114,73,114,667,666
2022-06-27,09:40:00,False,1285270.0,72,09:40:00,False,3090798.0,73,True,0.4158375927511277,-1,114,73,114,669,665
2022-06-28,09:40:00,False,1435558.0,72,09:40:00,False,3395104.0,73,True,0.42283181899582456,-1,114,73,114,670,667
2022-06-29,09:40:00,False,1464267.0,72,09:40:00,False,3508695.0,74,True,0.4173252448559935,-2,114,73,114,670,668
2022-06-30,09:40:00,False,1527470.0,72,09:40:00,False,3654084.0,74,True,0.4180172103323295,-2,114,73,114,670,668
2022-07-01,09:40:00,False,1490300.0,72,09:40:00,False,3591301.0,74,True,0.41497496311225374,-2,114,73,114,670,669
2022-07-04,09:40:00,False,1349615.0,72,09:40:00,False,3265632.0,74,True,0.41327834857081264,-2,114,73,114,670,669
2022-07-05,09:40:00,False,1300310.0,72,09:40:00,False,3103545.0,74,True,0.4189757197011804,-2,114,73,114,670,669
2022-07-06,09:40:00,False,1259080.0,72,09:40:00,False,3005314.0,74,True,0.4189512310527286,-2,114,73,114,670,669
2022-07-07,09:40:00,False,1374794.0,72,09:40:00,True,3259861.0,9,False,0.42173393282719723,63,114,73,114,670,669
2022-07-08,09:40:00,False,1323380.0,72,09:40:00,True,3143751.0,9,False,0.4209557309087138,63,114,73,114,672,669
2022-07-11,09:40:00,False,1253426.0,72,09:40:00,True,2962283.0,9,False,0.42312837767357137,63,114,73,114,672,671
2022-07-12,09:40:00,True,1196652.0,9,09:40:00,True,2844289.0,9,True,0.42072096049311447,0,114,73,114,675,671
2022-07-13,09:40:00,True,1191445.0,9,09:40:00,True,2875394.0,9,True,0.414358866993532,0,114,73,114,675,674
2022-07-14,09:40:00,True,1189424.0,9,09:40:00,True,2867131.0,9,True,0.41484815308404116,0,114,73,114,675,674
2022-07-15,09:40:00,True,1167210.0,9,09:40:00,True,2822713.0,9,True,0.41350643866379616,0,114,74,114,677,674
2022-07-18,09:40:00,True,1147732.0,9,09:40:00,True,2786975.0,9,True,0.4118199840328672,0,114,74,114,679,676
2022-07-19,09:40:00,True,1157735.0,9,09:40:00,True,2795522.0,9,True,0.4141391124806029,0,114,74,114,683,678
2022-07-20,09:40:00,True,1102971.0,9,09:40:00,True,2725965.0,9,True,0.404616713714226,0,114,74,114,684,682
2022-07-21,09:40:00,True,1028648.0,9,09:40:00,True,2582173.0,9,True,0.3983652528316267,0,114,74,114,687,683
2022-07-22,09:40:00,True,996577.0,9,09:40:00,True,2567911.0,9,True,0.38808860587458055,0,114,74,114,688,686
2022-07-25,09:40:00,True,1027053.0,9,09:40:00,True,2612405.0,9,True,0.39314463109663317,0,114,74,114,688,687
2022-07-26,09:40:00,True,1022882.0,9,09:40:00,True,2617528.0,9,True,0.39078168409277764,0,114,74,114,688,687
2022-07-27,09:40:00,True,1002800.0,9,09:40:00,True,2547174.0,9,True,0.3936912044485379,0,114,74,114,688,687
2022-07-28,09:40:00,True,950578.0,9,09:40:00,True,2418291.0,9,True,0.3930784177751974,0,114,74,114,690,687
2022-07-29,09:40:00,True,1018017.0,9,09:40:00,True,2560070.0,9,True,0.3976520173276512,0,114,74,114,690,689
2022-08-01,09:40:00,True,1148741.0,9,09:40:00,True,2818906.0,9,True,0.4075130564836146,0,114,74,114,691,689
2022-08-02,09:40:00,True,1210686.0,9,09:40:00,True,2969957.0,9,True,0.4076442857590194,0,114,74,114,691,690
2022-08-03,09:40:00,True,1304730.0,9,09:40:00,True,3123269.0,9,True,0.41774499730890935,0,114,74,114,693,690
2022-08-04,09:40:00,True,1287768.0,9,09:40:00,True,3171518.0,9,True,0.4060415233336213,0,114,74,114,696,692
2022-08-05,09:40:00,True,1305476.0,9,09:40:00,True,3361808.0,9,True,0.38832556767072957,0,114,74,114,697,695
2022-08-08,09:40:00,True,1232675.0,9,09:40:00,True,3405075.0,9,True,0.3620111157610332,0,114,74,114,700,696
2022-08-09,09:40:00,True,1112520.0,9,09:40:00,True,3254693.0,8,True,0.34182025770172486,1,114,74,114,700,699
2022-08-10,09:40:00,False,1053196.0,73,09:40:00,False,3057926.0,74,True,0.34441513627210074,-1,114,74,114,700,698
