trade_date,jq_weak,local_weak,below_count,above_count,weak_days_count,match,000300_close,000300_ma10,000300_relation,399101_close,399101_ma10,399101_relation,399006_close,399006_ma10,399006_relation,000510_close,000510_ma10,000510_relation
2022-01-19,False,True,4,0,0,False,4780.378,4798.1651,below,14033.94,14106.5483,below,3075.977,3110.6155,below,5750.425,5767.935700000001,below
2022-02-16,True,False,1,3,0,False,4617.989,4608.9611,above,13336.08,13225.4095,above,2818.397,2840.3402,below,5527.48,5505.169,above
2022-02-22,False,True,3,1,0,False,4574.153,4615.1966999999995,below,13412.392,13342.315200000001,above,2765.91,2806.0493999999994,below,5490.207,5525.552600000001,below
2022-02-23,True,False,0,4,0,False,4623.047,4612.2953,above,13641.931,13368.0929,above,2843.866,2802.0762999999997,above,5563.016,5525.3117,above
2022-02-24,False,True,4,0,0,False,4529.319,4601.240900000001,below,13332.335,13365.265599999999,below,2783.899,2797.8145,below,5453.184,5515.406500000001,below
2022-03-01,True,False,0,4,0,False,4619.686,4603.398,above,13509.561,13460.117800000002,above,2885.786,2830.6202999999996,above,5559.841,5529.665300000001,above
2022-03-02,False,True,3,1,0,False,4578.601,4599.4592,below,13428.368,13469.3466,below,2834.636,2832.2442,above,5512.81,5528.1983,below
2022-03-18,True,False,0,4,0,False,4265.902,4226.212299999999,above,12355.085,12315.072699999999,above,2713.795,2621.5565,above,5121.245,5075.4926,above
2022-03-25,False,True,4,0,0,False,4174.574,4203.468699999999,below,12196.781,12250.1425,below,2637.944,2660.936,below,5018.997,5049.4461,below
2022-03-30,True,False,1,3,0,False,4254.099,4225.674500000001,above,12286.41,12294.0743,below,2696.826,2678.2668000000003,above,5107.479,5078.5832,above
2022-03-31,False,True,4,0,0,False,4222.597,4224.1646,below,12153.557,12277.5235,below,2659.492,2673.1434,below,5061.53,5076.2558,below
2022-04-29,True,False,0,4,0,False,4016.241,3981.3072000000006,above,10960.049,10938.1962,above,2319.137,2304.9502999999995,above,4745.735,4706.3283,above
2022-05-06,False,True,3,1,0,False,3908.815,3943.0811000000003,below,10835.61,10795.425500000001,above,2244.969,2264.1557000000003,below,4630.757,4656.449299999999,below
2022-05-10,True,False,0,4,0,False,3919.868,3916.1495999999997,above,11054.249,10723.5699,above,2276.345,2246.9866,above,4655.095,4625.481699999999,above
2022-05-24,False,True,4,0,0,False,3959.154,3996.8435000000004,below,11249.911,11335.751199999999,below,2318.075,2364.3953,below,4718.346,4763.0061000000005,below
2022-05-30,True,False,1,3,0,False,4029.018,4009.4674,above,11583.72,11444.9032,above,2350.385,2357.6737000000003,below,4821.243,4786.8551,above
2022-07-06,False,True,3,1,0,False,4423.97,4445.6055,below,12921.23,12920.9368,above,2802.715,2807.9247,below,5308.38,5323.694399999999,below
2022-08-09,True,False,0,4,0,False,4156.291,4154.6302,above,12855.361,12734.457,above,2694.8,2682.6639999999998,above,5040.32,5020.5441,above
2022-08-10,False,True,3,1,0,False,4109.737,4143.1003,below,12819.346,12732.8111,above,2658.585,2677.0976,below,4990.325,5010.1998,below
2022-08-11,True,False,0,4,0,False,4193.543,4139.887299999999,above,13034.05,12744.9073,above,2721.492,2678.6567000000005,above,5084.099,5008.897800000001,above
2022-08-19,False,True,3,1,0,False,4151.074,4171.0447,below,12947.813,12997.0442,below,2734.218,2717.9329000000002,above,5029.82,5058.8414999999995,below
2022-08-22,True,False,0,4,0,False,4181.397,4174.376899999999,above,13100.057,13022.8594,above,2779.015,2728.2658,above,5080.279,5064.1943,above
2022-08-24,False,True,4,0,0,False,4082.42,4172.1242999999995,below,12714.649,13037.4226,below,2679.048,2738.8627,below,4944.173,5061.340399999999,below
2022-09-09,True,False,1,3,0,False,4093.787,4056.5667999999996,above,12467.547,12414.4821,above,2548.216,2560.0802000000003,below,4939.151,4891.1404999999995,above
2022-09-15,False,True,4,0,0,False,4027.119,4052.510599999999,below,12095.741,12361.6075,below,2424.192,2526.6381,below,4837.22,4883.931500000001,below
2022-10-14,True,False,0,4,0,False,3842.47,3801.7783000000004,above,11657.942,11409.602499999999,above,2434.219,2325.9865,above,4616.749,4555.2444000000005,above
2022-10-24,False,True,4,0,0,False,3633.373,3769.954199999999,below,11401.862,11538.449699999997,below,2336.838,2383.1716,below,4393.897,4535.3794,below
2022-11-02,True,False,0,4,0,False,3677.805,3640.8705999999997,above,11642.717,11441.5288,above,2375.862,2338.7493999999997,above,4452.054,4403.462300000001,above
2022-11-21,False,True,3,1,0,False,3769.127,3782.1463000000003,below,11993.094,11957.2999,above,2387.295,2396.6943,below,4565.353,4576.986000000001,below
2022-11-30,True,False,1,3,0,False,3853.037,3789.9746999999998,above,11856.156,11840.8569,above,2345.313,2347.5599,below,4638.822,4575.8792,above
2022-12-13,False,True,3,1,0,False,3945.681,3934.8816999999995,above,12035.694,12062.3981,below,2376.205,2390.4417000000003,below,4722.216,4723.4698,below
2022-12-27,True,False,1,3,0,False,3887.854,3880.9468,above,11723.274,11728.7844,below,2359.5,2337.4543000000003,above,4629.312,4627.7919999999995,above
2022-12-28,False,True,3,1,0,False,3871.264,3872.5846000000006,below,11603.479,11686.207999999999,below,2338.258,2334.4722,above,4607.086,4616.0389,below
2022-12-30,True,False,0,4,0,False,3871.634,3854.7964999999995,above,11615.327,11602.7114,above,2346.767,2326.8025000000002,above,4605.177,4590.8886,above
2023-02-06,False,True,3,1,0,False,4086.878,4156.8886,below,12567.647,12478.336599999999,above,2544.091,2578.1783,below,4906.488,4963.3566,below
2023-02-13,True,False,0,4,0,False,4143.574,4131.3566,above,12730.345,12634.5465,above,2573.181,2567.2961999999998,above,4977.024,4954.545999999999,above
2023-02-16,False,True,4,0,0,False,4093.488,4114.2093,below,12509.394,12636.372399999998,below,2512.499,2550.097,below,4909.83,4939.5719,below
2023-02-21,True,False,1,3,0,False,4144.354,4113.17,above,12614.6,12609.4033,above,2469.807,2523.8751,below,4970.09,4937.010899999999,above
2023-02-22,False,True,4,0,0,False,4106.951,4116.251,below,12578.137,12613.2353,below,2451.898,2516.4772000000003,below,4929.67,4940.7685,below
2023-03-01,True,False,1,3,0,False,4126.942,4091.7727000000004,above,12590.899,12510.7655,above,2443.946,2453.3534000000004,below,4952.184,4909.921,above
2023-03-07,False,True,4,0,0,False,4048.852,4091.8039000000003,below,12282.937,12491.5137,below,2383.731,2427.7405000000003,below,4855.379,4910.5334,below
2023-03-21,True,False,1,3,0,False,3982.378,3982.080299999999,above,12112.35,12076.312300000001,above,2337.257,2338.3157,below,4781.259,4777.287399999999,above
2023-04-13,False,True,4,0,0,False,4068.979,4087.4271999999996,below,12393.65,12463.302,below,2405.76,2423.5883999999996,below,4900.547,4917.123600000001,below
2023-04-17,True,False,1,3,0,False,4149.384,4102.6203000000005,above,12461.854,12484.4725,below,2434.442,2431.5876,above,4984.758,4937.5264,above
2023-04-20,False,True,4,0,0,False,4113.019,4113.55,below,12304.7,12447.966,below,2386.674,2426.0981,below,4943.701,4948.556,below
2023-06-02,True,False,0,4,0,False,3861.834,3858.2001000000005,above,11731.148,11617.9796,above,2233.275,2230.7745000000004,above,4629.377,4610.014300000001,above
