date,code,account_value,buffered_value,price,shares,order_value
2024-05-29,159509,9269910.79,9251370.96,1.472,6283600,9249459.2
2024-05-30,511880,9110986.6,9092764.63,100.809,90100,9082890.9
2024-05-31,511880,9110528.77,9092307.71,100.819,90100,9083791.9
2024-06-03,159509,9109890.66,9091670.88,1.474,6166700,9089715.8
2024-06-04,159509,9121315.09,9103072.46,1.476,6166100,9101163.6
2024-06-05,159509,9145974.49,9127682.54,1.48,6166100,9125828.0
2024-06-06,159509,9528272.69,9509216.15,1.542,6165500,9507201.0
2024-06-07,159509,9565260.69,9546130.17,1.548,6165500,9544194.0
2024-06-11,159509,9639246.69,9619968.2,1.56,6165400,9618024.0
2024-06-12,159509,9904353.89,9884545.18,1.603,6165000,9882495.0
2024-06-13,159509,10286578.89,10266005.73,1.665,6164500,10263892.5
2024-06-14,513100,10112958.76,10092732.85,1.435,7031800,10090633.0
2024-06-17,513310,10153127.22,10132820.96,1.372,7383900,10130710.8
2024-06-18,513310,10233337.05,10212870.37,1.383,7383000,10210689.0
2024-06-19,513310,10189034.05,10168655.98,1.377,7383100,10166528.7
2024-06-20,513310,10351460.05,10330757.13,1.399,7382900,10328677.1
2024-06-21,513310,10115202.25,10094971.84,1.367,7383200,10092834.4
2024-06-24,513100,10077275.65,10057121.1,1.445,6958500,10055032.5
2024-06-25,513500,9970897.59,9950955.79,1.906,5219800,9948938.8
2024-06-26,513100,10047196.97,10027102.57,1.452,6904300,10025043.6
2024-06-27,513100,10066907.36,10046773.55,1.455,6903600,10044738.0
2024-06-28,159509,10190150.26,10169769.96,1.71,5946000,10167660.0
2024-07-01,159509,10171295.5,10150952.91,1.707,5945400,10148797.8
2024-07-02,159509,10141563.5,10121280.37,1.702,5945500,10119241.0
2024-07-03,513100,10015703.56,9995672.15,1.502,6653500,9993557.0
2024-07-04,513100,10240923.2,10220441.36,1.536,6652500,10218240.0
2024-07-05,513100,10114520.7,10094291.66,1.517,6652700,10092145.9
2024-07-08,513100,10267525.5,10246990.45,1.54,6652500,10244850.0
2024-07-09,513100,10453790.5,10432882.92,1.568,6652200,10430649.6
2024-07-10,513520,10326363.28,10305710.55,1.573,6550300,10303621.9
2024-07-11,513520,10449788.62,10428889.04,1.592,6549400,10426644.8
2024-07-12,513500,9970682.56,9950741.2,1.97,5050100,9948697.0
2024-07-15,513400,10185825.41,10165453.76,1.079,9419200,10163316.8
2024-07-16,513400,10231905.07,10211441.26,1.084,9418200,10209328.8
2024-07-17,513520,10758245.6,10736729.11,1.522,7052900,10734513.8
2024-07-18,513520,10510320.65,10489300.01,1.487,7052500,10487067.5
2024-07-19,513520,10439790.65,10418911.07,1.477,7052600,10416690.2
2024-07-22,513290,10269498.51,10248959.51,1.281,7999100,10246847.1
2024-07-23,513290,10500447.72,10479446.83,1.31,7997900,10477249.0
2024-07-24,511880,10339452.99,10318774.09,101.023,102100,10314448.3
2024-07-25,511880,10338013.1,10317337.07,101.024,102100,10314550.4
2024-07-26,159502,10337594.18,10316918.99,1.106,9326200,10314777.2
2024-07-29,159502,10411172.3,10390349.96,1.114,9325100,10388161.4
2024-07-30,513400,10223645.14,10203197.85,1.084,9410600,10201090.4
2024-07-31,513400,10213214.43,10192788.0,1.083,9409700,10190705.1
2024-08-01,159502,10315686.71,10295055.33,1.084,9495300,10292905.2
2024-08-02,518880,10190201.57,10169821.17,5.496,1850000,10167600.0
2024-08-05,511880,10017994.38,9997958.39,101.068,98900,9995625.2
2024-08-06,511880,10016994.77,9996960.78,101.073,98800,9986012.4
2024-08-07,511880,10017384.47,9997349.7,101.077,98800,9986407.6
2024-08-08,511880,10018076.07,9998039.91,101.084,98800,9987099.2
2024-08-09,511880,10018668.87,9998631.53,101.09,98800,9987692.0
2024-08-12,511880,10019261.67,9999223.14,101.096,98800,9988284.8
2024-08-13,511880,10019558.07,9999518.95,101.099,98800,9988581.2
2024-08-14,511880,10019953.27,9999913.36,101.103,98800,9988976.4
2024-08-15,511880,10019953.27,9999913.36,101.103,98800,9988976.4
2024-08-16,511880,10021632.87,10001589.6,101.12,98800,9990656.0
2024-08-19,511880,10021632.87,10001589.6,101.12,98800,9990656.0
2024-08-20,511880,10021929.27,10001885.41,101.123,98800,9990952.4
2024-08-21,518880,10020930.17,10000888.31,5.532,1807400,9998536.8
2024-08-22,518880,9989204.52,9969226.11,5.515,1807200,9966708.0
2024-08-23,518880,9980163.52,9960203.19,5.51,1807200,9957672.0
2024-08-26,518880,10007271.52,9987256.97,5.525,1807200,9984780.0
2024-08-27,518880,10003657.12,9983649.8,5.523,1807200,9981165.6
2024-08-28,513520,10026150.25,10006097.95,1.491,6709600,10004013.6
2024-08-29,513030,9990604.8,9970623.59,1.417,7035000,9968595.0
2024-08-30,513030,9961467.94,9941545.01,1.413,7034300,9939465.9
2024-09-02,513030,9975531.54,9955580.48,1.415,7034300,9953534.5
2024-09-03,513030,10003668.74,9983661.41,1.419,7034200,9981529.8
2024-09-04,511880,9784627.2,9765057.94,101.182,96400,9753944.8
2024-09-05,159529,9782387.14,9762822.37,1.112,8777700,9760802.4
2024-09-06,159529,9834077.26,9814409.11,1.118,8776700,9812350.6
2024-09-09,159985,9728133.46,9708677.2,1.953,4970100,9706605.3
2024-09-10,159529,9742904.62,9723418.82,1.121,8672100,9721424.1
2024-09-11,159529,9733617.47,9714150.23,1.12,8671600,9712192.0
2024-09-12,159529,9820328.47,9800687.81,1.13,8671400,9798682.0
2024-09-13,159529,9889694.67,9869915.28,1.138,8671200,9867825.6
2024-09-18,159985,9888702.88,9868925.48,1.981,4980700,9866766.7
2024-09-19,159985,9778140.81,9758584.52,1.959,4980400,9756603.6
2024-09-20,159529,9682542.01,9663176.92,1.14,8474700,9661158.0
2024-09-23,159529,9706999.99,9687585.99,1.143,8473800,9685553.4
2024-09-24,159851,9748391.2,9728894.42,0.829,11733300,9726905.7
2024-09-25,159851,10193283.91,10172897.34,0.867,11731000,10170777.0
2024-09-26,159851,10216740.91,10196307.43,0.869,11731000,10194239.0
2024-09-27,512200,11752328.81,11728824.15,1.499,7822800,11726377.2
2024-09-30,159605,13017150.41,12991116.1,1.016,12783900,12988442.4
2024-10-08,512980,13257422.53,13230907.68,0.79,16744600,13228234.0
2024-10-09,511380,12467859.38,12442923.66,11.013,1129600,12440284.8
2024-10-10,159980,12381789.06,12357025.48,1.71,7224800,12354408.0
2024-10-11,159980,12387778.42,12363002.86,1.711,7224100,12360435.1
2024-10-14,512800,12429877.64,12405017.88,1.448,8565200,12402409.6
2024-10-15,517520,12333189.38,12308523.0,1.191,10332500,12306007.5
2024-10-16,515220,12434042.84,12409174.76,1.198,10356100,12406607.8
2024-10-17,161226,12452271.65,12427367.11,0.937,13260200,12424807.4
2024-10-18,161226,12596891.37,12571697.59,0.948,13258600,12569152.8
2024-10-21,161226,13180264.77,13153904.24,0.992,13257300,13151241.6
2024-10-22,513970,13205456.59,13179045.68,0.846,15574900,13176365.4
2024-10-23,159928,13467568.14,13440633.01,0.843,15940600,13437925.8
2024-10-24,159883,13193917.46,13167529.62,0.512,25712600,13164851.2
2024-10-25,159605,13371254.69,13344512.18,0.956,13955800,13341744.8
2024-10-28,513180,13312768.72,13286143.18,0.619,21459500,13283430.5
2024-10-29,512170,13503228.22,13476221.77,0.35,38495700,13473495.0
2024-10-30,562500,13192598.72,13166213.52,0.716,18384800,13163516.8
2024-10-31,518880,13189966.02,13163586.08,6.118,2151100,13160429.8
2024-11-01,518880,13055281.77,13029171.21,6.056,2151000,13026456.0
2024-11-04,159502,12950736.45,12924834.98,1.05,12306900,12922245.0
2024-11-05,159638,12985069.01,12959098.87,0.874,14824300,12956438.2
2024-11-06,159516,13249288.44,13222789.86,1.125,11751200,13220100.0
2024-11-07,561980,13117394.15,13091159.36,1.34,9767500,13088450.0
2024-11-08,561980,13897485.3,13869690.33,1.42,9765400,13866868.0
2024-11-11,159998,14735834.03,14706362.36,0.996,14762400,14703350.4
2024-11-12,516510,14703371.52,14673964.77,1.252,11718000,14670936.0
2024-11-13,512880,14829322.44,14799663.79,1.276,11596100,14796623.6
2024-11-14,512200,14907527.7,14877712.64,1.673,8891000,14874643.0
2024-11-15,159529,14442267.0,14413382.47,1.233,11687300,14410440.9
2024-11-18,159529,14464200.56,14435272.16,1.235,11686100,14432333.5
2024-11-19,159529,14756348.06,14726835.36,1.26,11685600,14723856.0
2024-11-20,159529,14721286.26,14691843.68,1.257,11685600,14688799.2
2024-11-21,159529,14546002.26,14516910.25,1.242,11685900,14513887.8
2024-11-22,159518,14661393.18,14632070.4,1.042,14039400,14629054.8
2024-11-25,159518,14786284.88,14756712.31,1.051,14037800,14753727.8
2024-11-26,159529,14602331.35,14573126.69,1.367,10658500,14570169.5
2024-11-27,159529,15453554.34,15422647.23,1.447,10656200,15419521.4
2024-11-28,159518,16645382.43,16612091.67,1.025,16203600,16608690.0
2024-11-29,159518,16692332.37,16658947.7,1.028,16201900,16655553.2
2024-12-02,159518,16708529.27,16675112.21,1.029,16201900,16671755.1
2024-12-03,159518,16627519.77,16594264.73,1.024,16202000,16590848.0
2024-12-04,513500,16593454.92,16560268.01,2.216,7471500,16556844.0
2024-12-05,513500,16688928.74,16655550.88,2.229,7470700,16652190.3
2024-12-06,513500,16644099.54,16610811.34,2.223,7470700,16607366.1
2024-12-09,513500,16681453.04,16648090.13,2.228,7470700,16644719.6
2024-12-10,159529,16493039.74,16460053.66,1.384,11890700,16456728.8
2024-12-11,159529,16574628.97,16541479.71,1.391,11889400,16538155.4
2024-12-12,159529,16657849.77,16624534.07,1.398,11889200,16621101.6
2024-12-13,512980,16656182.66,16622870.29,0.891,18652600,16619466.6
2024-12-16,159529,16149288.93,16116990.35,1.403,11485200,16113735.6
2024-12-17,159529,16974611.95,16940662.73,1.475,11482800,16937130.0
2024-12-18,159529,18099921.35,18063721.51,1.573,11481300,18060084.9
2024-12-19,159529,17698070.85,17662674.71,1.538,11481800,17659008.4
2024-12-20,511880,15997163.48,15965169.16,101.576,157100,15957589.6
2024-12-23,513100,15993029.3,15961043.24,1.639,9736300,15957795.7
2024-12-24,513100,16225104.72,16192654.51,1.663,9735000,16189305.0
2024-12-25,159529,16213746.77,16181319.27,1.567,10324200,16178021.4
2024-12-26,159529,16718014.76,16684578.73,1.616,10322500,16681160.0
2024-12-27,159529,17543809.76,17508722.14,1.696,10321400,17505094.4
2024-12-30,515050,16654502.62,16621193.61,1.185,14023500,16617847.5
2024-12-31,515050,16176041.83,16143689.75,1.151,14022900,16140357.9
2025-01-02,501018,15655627.38,15624316.13,1.252,12476900,15621078.8
2025-01-03,159509,15902016.21,15870212.18,1.628,9746300,15866976.4
2025-01-06,159509,16134340.72,16102072.03,1.652,9745000,16098740.0
2025-01-07,159509,16504645.72,16471636.42,1.69,9744500,16468205.0
2025-01-08,159529,16093765.82,16061578.29,1.705,9418300,16058201.5
2025-01-09,501018,16730934.54,16697472.67,1.268,13165700,16694107.6
2025-01-10,501018,16953082.03,16919175.86,1.285,13164000,16915740.0
2025-01-13,501018,17703425.03,17668018.18,1.342,13162800,17664477.6
2025-01-14,159518,17583200.22,17548033.82,1.141,15376400,17544472.4
2025-01-15,159518,17181661.99,17147298.67,1.115,15375600,17143794.0
2025-01-16,501018,17965812.59,17929880.96,1.354,13239500,17926283.0
2025-01-17,520830,18609720.42,18572500.98,1.197,15512700,18568701.9
2025-01-20,520830,18483761.95,18446794.42,1.189,15511400,18443054.6
2025-01-21,513030,18435383.09,18398512.33,1.705,10788700,18394733.5
2025-01-22,513030,19026922.12,18988868.28,1.76,10786900,18984944.0
2025-01-23,501018,19620196.62,19580956.23,1.304,15013000,19576952.0
2025-01-24,513310,19866110.09,19826377.87,1.538,12888400,19822359.2
2025-01-27,159985,19552854.95,19513749.24,1.895,10295400,19509783.0
2025-02-05,159985,20415717.57,20374886.14,1.979,10293400,20370638.6
2025-02-06,159985,20261311.57,20220788.95,1.964,10293600,20216630.4
2025-02-07,562500,20279870.05,20239310.31,0.906,22334700,20235238.2
2025-02-10,513030,20231158.07,20190695.75,1.635,12346500,20186527.5
2025-02-11,562500,20190084.97,20149704.8,0.91,22138000,20145580.0
2025-02-12,159998,20208191.64,20167775.25,1.002,20123400,20163646.8
2025-02-13,159851,19962702.26,19922776.85,1.565,12727600,19918694.0
2025-02-14,510900,20289603.03,20249023.82,1.073,18867600,20244934.8
2025-02-17,510900,20400784.13,20359982.56,1.079,18865500,20355874.5
2025-02-18,159732,21002379.17,20960374.42,0.892,23493400,20956112.8
2025-02-19,513120,20927714.8,20885859.37,0.819,25496500,20881633.5
2025-02-20,512170,21229465.88,21187006.95,0.359,59004900,21182759.1
2025-02-21,512170,21345357.21,21302666.49,0.361,58998300,21298386.3
2025-02-24,588220,21048260.37,21006163.85,1.035,20291700,21001909.5
2025-02-25,512170,21449853.4,21406953.69,0.352,60803000,21402656.0
2025-02-26,588220,21384775.95,21342006.4,1.058,20167900,21337638.2
2025-02-27,588220,21039787.89,20997708.31,1.041,20166600,20993430.6
2025-02-28,561980,20694885.63,20653495.85,1.395,14802400,20649348.0
2025-03-03,159985,20276330.0,20235777.34,2.018,10025600,20231660.8
2025-03-04,159985,20284332.44,20243763.77,2.019,10024600,20239667.4
2025-03-05,518880,19761076.4,19721554.25,6.532,3018600,19717495.2
2025-03-06,518880,19753067.45,19713561.31,6.53,3018300,19709499.0
2025-03-07,159323,19699785.53,19660385.96,1.285,15296800,19656388.0
2025-03-10,159892,19053452.9,19015345.99,0.566,33589200,19011487.2
2025-03-11,159892,19085140.95,19046970.67,0.567,33585800,19043148.6
2025-03-12,159323,19150396.52,19112095.73,1.302,14676000,19108152.0
2025-03-13,159323,18649501.7,18612202.7,1.268,14675400,18608407.2
2025-03-14,513030,19029158.11,18991099.79,1.733,10956300,18987267.9
2025-03-17,159323,19299240.76,19260642.28,1.295,14870100,19256779.5
2025-03-18,159323,19788028.38,19748452.33,1.328,14867800,19744438.4
2025-03-19,159323,19877230.18,19837475.72,1.334,14867600,19833378.4
2025-03-20,159323,19996165.98,19956173.65,1.342,14867400,19952050.8
2025-03-21,517520,18879222.28,18841463.84,1.291,14591500,18837626.5
2025-03-24,513030,18890044.8,18852264.71,1.817,10373400,18848467.8
2025-03-25,159980,18450635.87,18413734.6,1.747,10538000,18409886.0
2025-03-26,513030,18510175.57,18473155.22,1.795,10289300,18469293.5
2025-03-27,159980,18197833.58,18161437.92,1.759,10322700,18157629.3
2025-03-28,518880,18008412.04,17972395.21,6.919,2597000,17968643.0
2025-03-31,518880,18240345.17,18203864.48,7.009,2596600,18199569.4
2025-04-01,518880,18432488.57,18395623.6,7.083,2596600,18391717.8
2025-04-02,518880,18281885.77,18245322.0,7.025,2596600,18241115.0
2025-04-03,518880,18564915.17,18527785.34,7.134,2596500,18523431.0
2025-04-07,511880,17981499.99,17945536.99,100.397,178700,17940943.9
2025-04-08,511880,17978454.91,17942498.0,100.395,178600,17930547.0
2025-04-09,511880,17980592.61,17944631.42,100.407,178600,17932690.2
2025-04-10,518880,17978085.01,17942128.84,7.159,2505700,17938306.3
2025-04-11,518880,18362168.98,18325444.64,7.313,2505300,18321258.9
2025-04-14,518880,18382206.38,18345441.97,7.321,2505300,18341301.3
2025-04-15,518880,18397238.18,18360443.7,7.327,2505300,18356333.1
2025-04-16,518880,18790570.28,18752989.14,7.484,2505200,18748916.8
2025-04-17,518880,19066137.28,19028005.01,7.594,2505100,19023729.4
2025-04-18,518880,19033565.98,18995498.85,7.581,2505100,18991163.1
2025-04-21,518880,19291591.28,19253008.1,7.684,2505000,19248420.0
2025-04-22,518880,20058116.28,20018000.05,7.99,2504800,20013352.0
2025-04-23,159865,19091858.38,19053674.66,0.588,32397700,19049847.6
2025-04-24,511880,19217625.86,19179190.61,100.451,190800,19166050.8
2025-04-25,511880,19215900.87,19177469.07,100.457,190800,19167195.6
2025-04-28,518880,19211880.06,19173456.3,7.505,2554200,19169271.0
2025-04-29,518880,19199746.33,19161346.84,7.501,2553900,19156803.9
2025-04-30,518880,19181864.03,19143500.3,7.494,2553900,19138926.6
2025-05-06,518880,19450023.53,19411123.48,7.599,2553900,19407086.1
2025-05-07,518880,19585380.23,19546209.47,7.652,2553800,19541677.6
2025-05-08,513030,19588528.15,19549351.1,1.851,10559300,19545264.3
2025-05-09,513030,19871674.73,19831931.38,1.878,10558000,19827924.0
2025-05-12,513030,20030039.73,19989979.65,1.893,10557800,19985915.4
2025-05-13,513030,19533818.13,19494750.49,1.846,10558400,19490806.4
2025-05-14,513030,19681630.73,19642267.46,1.86,10558200,19638252.0
2025-05-15,513030,19364879.73,19326149.97,1.83,10558600,19322238.0
2025-05-16,513750,19700783.91,19661382.35,1.303,15086200,19657318.6
2025-05-19,513750,19698818.2,19659420.56,1.303,15084700,19655364.1
2025-05-20,513750,19909999.0,19870179.0,1.317,15084400,19866154.8
2025-05-21,513750,20075922.4,20035770.55,1.328,15084100,20031684.8
2025-05-22,159323,19923088.31,19883242.14,1.304,15244800,19879219.2
2025-05-23,159323,20104036.8,20063828.73,1.316,15243000,20059788.0
2025-05-26,159529,18958915.15,18920997.32,1.598,11838000,18917124.0
2025-05-27,513030,18824926.74,18787276.89,1.879,9996500,18783423.5
2025-05-28,159529,18931120.56,18893258.32,1.603,11783800,18889431.4
2025-05-29,159529,18905664.02,18867852.69,1.601,11782600,18863942.6
2025-05-30,159509,18668144.19,18630807.9,1.541,12087600,18626991.6
2025-06-03,159509,18690456.69,18653075.78,1.543,12086400,18649315.2
2025-06-04,159509,18847574.89,18809879.74,1.556,12086100,18805971.6
2025-06-05,513120,18869859.08,18832119.36,1.058,17796100,18828273.8
2025-06-06,513120,18743403.55,18705916.74,1.051,17794600,18702124.6
2025-06-09,159892,20058197.06,20018080.66,0.719,27835900,20014012.1
2025-06-10,515120,20861351.75,20819629.04,0.614,33901400,20815459.6
2025-06-11,515120,20689763.2,20648383.67,0.609,33898600,20644247.4
2025-06-12,515120,21096541.4,21054348.32,0.621,33897100,21050099.1
2025-06-13,515120,20689771.2,20648391.66,0.609,33898600,20644247.4
2025-06-16,161226,20653806.56,20612498.95,1.021,20184400,20608272.4
2025-06-17,161226,20793036.54,20751450.46,1.028,20182100,20747198.8
2025-06-18,161226,21237037.74,21194563.66,1.05,20181200,21190260.0
2025-06-19,501018,20932225.98,20890361.53,1.386,15069300,20886049.8
2025-06-20,159518,22058125.78,22014009.53,0.943,23339900,22009525.7
2025-06-23,159518,22359343.53,22314624.84,0.956,23336900,22310076.4
2025-06-24,513310,21097040.94,21054846.86,1.639,12843500,21050496.5
2025-06-25,513120,21375359.59,21332608.87,1.165,18307500,21328237.5
2025-06-26,159851,20876840.87,20835087.19,1.706,12210300,20830771.8
2025-06-27,159851,20508448.79,20467431.89,1.676,12209600,20463289.6
2025-06-30,513090,20506397.46,20465384.67,1.841,11114200,20461242.2
2025-07-01,513090,20382095.14,20341330.95,1.83,11113200,20337156.0
2025-07-02,159851,20357832.25,20317116.58,1.611,12608900,20312937.9
2025-07-03,513090,20164655.07,20124325.76,1.828,11006700,20120247.6
2025-07-04,513090,21098212.55,21056016.12,1.913,11004600,21051799.8
2025-07-07,513090,20735055.75,20693585.63,1.88,11005000,20689400.0
2025-07-08,513090,21329320.75,21286662.1,1.934,11004300,21282316.2
2025-07-09,159851,21591264.3,21548081.78,1.698,12687700,21543714.6
2025-07-10,159851,21728673.55,21685216.2,1.709,12686200,21680715.8
2025-07-11,159851,22312233.75,22267609.28,1.755,12685500,22263052.5
2025-07-14,515050,21358685.09,21315967.72,1.217,17511600,21311617.2
2025-07-15,515050,22337203.52,22292529.12,1.273,17508300,22288065.9
2025-07-16,515050,22582314.72,22537150.09,1.287,17507800,22532538.6
2025-07-17,515050,23212590.52,23166165.34,1.323,17506800,23161496.4
2025-07-18,159363,23332804.72,23286139.11,1.2,19401200,23281440.0
2025-07-21,159583,22823767.67,22778120.14,1.393,16348500,22773460.5
2025-07-22,516150,23023237.21,22977190.74,1.36,16891600,22972576.0
2025-07-23,515210,23305771.18,23259159.64,1.428,16284600,23254408.8
2025-07-24,560860,23431384.07,23384521.3,1.028,22743000,23379804.0
2025-07-25,560860,23474532.09,23427583.03,1.03,22740600,23422818.0
2025-07-28,159583,23631353.09,23584090.38,1.413,16687400,23579296.2
2025-07-29,515120,24322925.82,24274279.97,0.7,34670600,24269420.0
2025-07-30,512170,24734077.54,24684609.38,0.379,65117800,24679646.2
2025-07-31,560860,24468696.45,24419759.06,1.001,24390400,24414790.4
2025-08-01,159509,24268709.81,24220172.39,1.787,13550800,24215279.6
2025-08-04,518880,23762537.29,23715012.22,7.444,3185100,23709884.4
2025-08-05,159509,23805567.04,23757955.9,1.797,13218200,23753105.4
2025-08-06,159509,23763537.13,23716010.05,1.794,13216900,23711118.6
2025-08-07,159583,24025472.58,23977421.63,1.48,16197700,23972596.0
2025-08-08,159583,24233645.42,24185178.13,1.493,16195800,24180329.4
2025-08-11,159509,24685405.17,24636034.36,1.851,13306900,24631071.9
2025-08-12,159583,24821147.69,24771505.39,1.538,16103000,24766414.0
2025-08-13,159583,26333107.11,26280440.9,1.632,16099900,26275036.8
2025-08-14,159583,26075503.71,26023352.7,1.616,16100300,26018084.8
2025-08-15,159583,26059398.41,26007279.61,1.615,16100300,26001984.5
2025-08-18,159363,27570075.07,27514934.92,0.715,38474700,27509410.5
2025-08-19,588790,28333990.24,28277322.26,0.71,39819200,28271632.0
2025-08-20,588790,28012609.47,27956584.26,0.702,39816200,27950972.4
2025-08-21,588200,29204175.93,29145767.58,1.868,15599500,29139866.0
2025-08-22,588220,31491245.14,31428262.65,1.259,24957800,31421870.2
2025-08-25,588220,31887427.76,31823652.9,1.275,24954700,31817242.5
2025-08-26,159915,32133763.08,32069495.55,2.73,11744700,32063031.0
2025-08-27,159667,32702783.22,32637377.66,1.422,22947100,32630776.2
2025-08-28,516520,31686685.63,31623312.26,1.261,25072900,31616926.9
2025-08-29,159667,32206840.5,32142426.81,1.42,22630900,32135878.0
2025-09-01,513310,32539842.87,32474763.19,1.938,16753400,32468089.2
2025-09-02,159840,32382583.73,32317818.57,0.675,47868600,32311305.0
2025-09-03,517520,32759031.98,32693513.91,1.786,18301700,32686836.2
2025-09-04,516160,31947300.34,31883405.74,2.376,13416200,31876891.2
2025-09-05,161226,33108017.64,33041801.6,1.127,29312500,33035187.5
2025-09-08,516520,32896243.62,32830451.13,1.264,25968200,32823804.8
2025-09-09,516150,32777541.23,32711986.14,1.691,19340800,32705292.8
2025-09-10,513310,32422900.58,32358054.78,1.957,16531200,32351558.4
2025-09-11,513310,33593380.63,33526193.86,2.028,16528300,33519392.4
2025-09-12,512400,34317196.16,34248561.77,1.568,21837800,34241670.4
2025-09-15,512400,34248258.59,34179762.08,1.55,22047000,34172850.0
2025-09-16,159819,33186658.71,33120285.39,1.468,22556900,33113529.2
2025-09-17,159363,33202590.65,33136185.47,0.865,38300000,33129500.0
2025-09-18,515790,33846999.64,33779305.64,0.915,36909800,33772467.0
2025-09-19,515980,33212841.29,33146415.61,1.724,19222600,33139762.4
2025-09-22,515880,33994261.13,33926272.6,2.702,12553400,33919286.8
2025-09-23,517520,33384974.32,33318204.38,1.872,17794600,33311491.2
2025-09-24,159915,33609618.69,33542399.46,3.141,10676700,33535514.7
2025-09-25,159732,34521015.97,34451973.94,1.199,28728100,34444991.9
2025-09-26,159732,33770643.48,33703102.2,1.173,28726600,33696301.8
2025-09-29,159949,33451307.85,33384405.24,1.523,21915700,33377611.1
2025-09-30,159995,33773334.96,33705788.29,1.897,17764300,33698877.1
2025-10-09,159949,35578372.59,35507215.84,1.559,22771000,35499989.0
2025-10-10,513330,33863618.37,33795891.13,0.602,56128100,33789116.2
2025-10-13,161226,32285433.72,32220862.85,1.324,24331100,32214376.4
2025-10-14,159509,35612018.21,35540794.17,2.06,17249300,35533558.0
2025-10-15,518880,35863625.12,35791897.87,9.148,3911700,35784231.6
2025-10-16,518880,36364656.0,36291926.69,9.277,3911200,36284202.4
2025-10-17,159502,37534265.24,37459196.71,1.137,32939000,37451643.0
2025-10-20,159502,37859910.08,37784190.26,1.147,32935100,37776559.7
2025-10-21,159502,38419801.78,38342962.17,1.164,32934000,38335176.0
2025-10-22,513310,38251309.73,38174807.11,2.387,15989500,38166936.5
2025-10-23,159509,37955894.12,37879982.33,2.187,17317000,37872279.0
2025-10-24,159502,38814083.08,38736454.91,1.137,34062100,38728607.7
2025-10-27,159502,39559576.42,39480457.27,1.159,34057400,39472526.6
2025-10-28,159502,40036375.02,39956302.27,1.173,34056500,39948274.5
2025-10-29,159502,40206652.52,40126239.21,1.178,34056200,40118203.6
2025-10-30,159502,40104478.92,40024269.96,1.175,34056300,40016152.5
2025-10-31,159502,40445036.92,40364146.84,1.185,34055700,40356004.5
2025-11-03,159502,41126145.92,41043893.63,1.205,34054500,41035672.5
2025-11-04,159509,39828095.76,39748439.57,2.237,17765000,39740305.0
2025-11-05,159985,39322777.44,39244131.88,1.969,19927000,39236263.0
2025-11-06,159509,39434480.23,39355611.27,2.272,17318500,39347632.0
2025-11-07,513520,38907107.66,38829293.44,1.917,20251100,38821358.7
2025-11-10,513310,39628310.08,39549053.46,2.688,14710200,39541017.6
2025-11-11,513310,39771457.98,39691915.07,2.698,14708600,39683802.8
2025-11-12,513290,39708656.09,39629238.77,1.477,26825500,39621263.5
2025-11-13,513290,39946123.46,39866231.21,1.486,26822500,39858235.0
2025-11-14,516160,39673934.46,39594586.59,3.094,12794600,39586492.4
2025-11-17,513290,39128697.7,39050440.3,1.489,26220700,39042622.3
2025-11-18,513290,38915027.83,38837197.78,1.481,26218300,38829302.3
2025-11-19,513290,40383247.63,40302481.14,1.537,26216200,40294299.4
2025-11-20,513290,38888919.23,38811141.4,1.48,26218400,38803232.0
2025-11-21,159502,38282071.01,38205506.87,1.201,31805000,38197805.0
2025-11-24,513290,39387495.14,39308720.15,1.506,26096100,39300726.6
2025-11-25,513290,40062063.66,39981939.54,1.532,26092600,39973863.2
2025-11-26,513290,42384300.06,42299531.46,1.621,26089400,42290917.4
2025-11-27,513290,42175579.86,42091228.7,1.613,26089700,42082686.1
2025-11-28,513290,41992946.96,41908961.07,1.606,26090000,41900540.0
2025-12-01,161226,41467004.09,41384070.08,1.591,26006100,41375705.1
2025-12-02,161226,42373080.02,42288333.86,1.626,26002300,42279739.8
2025-12-03,159502,43538833.53,43451755.87,1.274,34099700,43443017.8
2025-12-04,159502,45546371.53,45455278.79,1.333,34093100,45446102.3
2025-12-05,159502,46773718.13,46680170.7,1.369,34091100,46670715.9
2025-12-08,159502,45546433.53,45455340.67,1.333,34093200,45446235.6
2025-12-09,159502,45171403.33,45081060.53,1.322,34093800,45072003.6
2025-12-10,159502,45273679.73,45183132.37,1.325,34093600,45174020.0
2025-12-11,159583,44928255.42,44838398.91,1.249,35892200,44829357.8
2025-12-12,159502,44416849.0,44328015.3,1.325,33448400,44319130.0
2025-12-15,159206,44474875.29,44385925.54,1.388,31971900,44376997.2
2025-12-16,518880,43762688.42,43675163.05,9.246,4722700,43666084.2
2025-12-17,518880,44084188.12,43996019.74,9.315,4722100,43986361.5
2025-12-18,515880,44112835.87,44024610.2,2.952,14910500,44015796.0
2025-12-19,159980,44268031.81,44179495.75,1.911,23113800,44170471.8
2025-12-22,159980,44864570.99,44774841.84,1.937,23110900,44765813.3
2025-12-23,515880,44836980.82,44747306.85,3.077,14539600,44738349.2
2025-12-24,159363,45206024.94,45115612.89,0.983,45886600,45106527.8
2025-12-25,159363,45293287.49,45202700.91,0.985,45881800,45193573.0
2025-12-26,159638,44967622.65,44877687.4,1.005,44645400,44868627.0
2025-12-29,515880,46119313.25,46027074.62,3.112,14787200,46017766.4
