date,value,weak,pool,target,pending,position,positions_raw
2024-07-30,11782140.92,True,17,513400,,513400,513400.XSHG:10884100:11765712.10
2024-07-31,11880097.82,True,17,513400,,513400,513400.XSHG:10884100:11863669.00
2024-08-01,12006682.7,False,102,159502,,159502,159502.XSHE:10951900:11981378.60
2024-08-02,11757203.59,True,17,518880,,518880,518880.XSHG:2131400:11733357.00
2024-08-05,11539173.45,True,17,511880,,511880,511880.XSHG:113900:11512898.10
2024-08-06,11539173.45,True,17,511880,,511880,511880.XSHG:113900:11512898.10
2024-08-07,11539742.95,True,17,511880,,511880,511880.XSHG:113900:11513467.60
2024-08-08,11539173.45,True,17,511880,,511880,511880.XSHG:113900:11512898.10
2024-08-09,11540995.85,True,17,511880,,511880,511880.XSHG:113900:11514720.50
2024-08-12,11541451.45,True,17,511880,,511880,511880.XSHG:113900:11515176.10
2024-08-13,11541679.25,True,17,511880,,511880,511880.XSHG:113900:11515403.90
2024-08-14,11541907.05,True,17,511880,,511880,511880.XSHG:113900:11515631.70
2024-08-15,11542248.75,True,17,511880,,511880,511880.XSHG:113900:11515973.40
2024-08-16,11543957.25,True,17,511880,,511880,511880.XSHG:113900:11517681.90
2024-08-19,11544071.15,True,17,511880,,511880,511880.XSHG:113900:11517795.80
2024-08-20,11544868.45,True,17,511880,,511880,511880.XSHG:113900:11518593.10
2024-08-21,11523453.19,True,17,518880,,518880,518880.XSHG:2078500:11508654.50
2024-08-22,11494354.19,True,17,518880,,518880,518880.XSHG:2078500:11479555.50
2024-08-23,11454862.69,True,17,518880,,518880,518880.XSHG:2078500:11440064.00
2024-08-26,11525531.69,True,17,518880,,518880,518880.XSHG:2078500:11510733.00
2024-08-27,11517217.69,True,17,518880,,518880,518880.XSHG:2078500:11502419.00
2024-08-28,11525240.94,True,17,513520,,513520,513520.XSHG:7702700:11500131.10
2024-08-29,11454491.63,True,17,513030,,513030,513030.XSHG:8080800:11434332.00
2024-08-30,11438330.03,True,17,513030,,513030,513030.XSHG:8080800:11418170.40
2024-09-02,11470653.23,False,102,513030,,513030,513030.XSHG:8080800:11450493.60
2024-09-03,11519138.03,True,17,513030,,513030,513030.XSHG:8080800:11498978.40
2024-09-04,11233873.47,True,17,511880,,511880,511880.XSHG:110600:11191282.20
2024-09-05,11225265.44,True,17,159529,,159529,159529.XSHE:10067700:11195282.40
2024-09-06,11235333.14,True,17,159529,,159529,159529.XSHE:10067700:11205350.10
2024-09-09,11167028.16,True,17,159985,,159529,159529.XSHE:4476400:4950898.40|159985.XSHE:3168300:6216204.60
2024-09-10,11168884.46,True,17,159529,,159529,159529.XSHE:4476400:5013568.00
2024-09-11,11191266.46,True,17,159529,,159529,159529.XSHE:4476400:5035950.00
2024-09-12,11222601.26,True,17,159529,,159529,159529.XSHE:4476400:5067284.80
2024-09-13,11249459.66,True,17,159529,,159529,159529.XSHE:4476400:5094143.20
2024-09-18,11271566.33,True,17,159985,,159985,159985.XSHE:5650400:11249946.40
2024-09-19,11022948.73,True,17,159985,,159985,159985.XSHE:5650400:11001328.80
2024-09-20,10975431.45,True,17,159529,,159529,159529.XSHE:9627300:10946240.10
2024-09-23,11062077.15,True,17,159529,,159529,159529.XSHE:9627300:11032885.80
2024-09-24,11183013.42,False,104,159851,,159851,159851.XSHE:13317500:11160065.00
2024-09-25,11436045.92,False,104,159851,,159851,159851.XSHE:13317500:11413097.50
2024-09-26,12128555.92,False,104,159851,,159851,159851.XSHE:13317500:12105607.50
2024-09-27,13648320.25,False,104,512200,,512200,512200.XSHG:8871400:13608727.60
2024-09-30,14863951.68,False,105,159605,,159605,159605.XSHE:14572800:14864256.00
2024-10-08,15695419.5,False,103,512980,,512980,512980.XSHG:19488000:15687840.00
2024-10-09,14142324.27,False,101,511380,,511380,511380.XSHG:1299300:14112996.60
2024-10-10,14227477.51,False,101,159980,,159980,159980.XSHE:8352700:14207942.70
2024-10-11,14285946.41,False,101,159980,,159980,159980.XSHE:8352700:14266411.60
2024-10-14,14303084.94,False,101,512800,,512800,512800.XSHG:9858900:14255969.40
2024-10-15,14051514.78,False,101,517520,,517520,517520.XSHG:11945000:14047320.00
2024-10-16,14332956.74,False,100,515220,,515220,515220.XSHG:11958300:14290168.50
2024-10-17,14362316.55,True,17,161226,,161226,161226.XSHE:15321900:14341298.40
2024-10-18,14423604.15,True,17,161226,,161226,161226.XSHE:15321900:14402586.00
2024-10-21,15220342.95,True,17,161226,,161226,161226.XSHE:15321900:15199324.80
2024-10-22,15258752.26,False,102,513970,,513970,513970.XSHG:18003300:15230791.80
2024-10-23,15443618.01,False,103,159928,,159928,159928.XSHE:18461200:15433563.20
2024-10-24,15255959.03,False,104,159883,,159883,159883.XSHE:29844800:15220848.00
2024-10-25,15394867.82,False,104,159605,,159605,159605.XSHE:16232400:15372082.80
2024-10-28,15472975.66,False,104,513180,,513180,513180.XSHG:24858700:15462111.40
2024-10-29,15565477.84,False,105,512170,,512170,512170.XSHG:44650600:15538408.80
2024-10-30,15362553.39,False,105,562500,,562500,562500.XSHG:21252500:15323052.50
2024-10-31,15227849.0,True,17,518880,,518880,518880.XSHG:2490200:15197690.60
2024-11-01,15098358.6,True,17,518880,,518880,518880.XSHG:2490200:15068200.20
2024-11-04,15042319.54,True,17,159502,,159502,159502.XSHE:14214500:15010512.00
2024-11-05,15116823.45,False,104,159638,,159638,159638.XSHE:17158400:15082233.60
2024-11-06,15099599.92,False,104,159516,,159516,159516.XSHE:13649800:15055729.40
2024-11-07,15609982.45,False,104,561980,,561980,561980.XSHG:11351900:15586158.70
2024-11-08,16030002.75,False,103,561980,,561980,561980.XSHG:11351900:16006179.00
2024-11-11,17239375.01,False,102,159998,,159998,159998.XSHE:17076900:17179361.40
2024-11-12,16814673.5,False,103,516510,,516510,516510.XSHG:13528500:16748283.00
2024-11-13,17012050.7,False,103,512880,,512880,512880.XSHG:13228600:17011979.60
2024-11-14,16897417.8,False,104,512200,,512200,512200.XSHG:10223300:16858221.70
2024-11-15,16559478.74,True,17,159529,,159529,159529.XSHE:13438400:16529232.00
2024-11-18,16787931.54,True,17,159529,,159529,159529.XSHE:13438400:16757684.80
2024-11-19,16814808.34,True,17,159529,,159529,159529.XSHE:13438400:16784561.60
2024-11-20,16868561.94,True,17,159529,,159529,159529.XSHE:13438400:16838315.20
2024-11-21,16761054.74,True,17,159529,,159529,159529.XSHE:13438400:16730808.00
2024-11-22,16900165.36,True,17,159518,,159518,159518.XSHE:16135200:16861284.00
2024-11-25,17029246.96,True,17,159518,,159518,159518.XSHE:16135200:16990365.60
2024-11-26,16932543.37,True,17,159529,,159529,159529.XSHE:12385400:16881300.20
2024-11-27,18530259.97,True,17,159529,,159529,159529.XSHE:12385400:18479016.80
2024-11-28,19401408.48,True,17,159518,,159518,159518.XSHE:18822200:19349221.60
2024-11-29,19476697.28,True,17,159518,,159518,159518.XSHE:18822200:19424510.40
2024-12-02,19457875.08,False,105,159518,,159518,159518.XSHE:18822200:19405688.20
2024-12-03,19382586.28,False,106,159518,,159518,159518.XSHE:18822200:19330399.40
2024-12-04,19296786.4,False,105,513500,,513500,513500.XSHG:8682300:19248659.10
2024-12-05,19435703.2,False,106,513500,,513500,513500.XSHG:8682300:19387575.90
2024-12-06,19392291.7,False,106,513500,,513500,513500.XSHG:8682300:19344164.40
2024-12-09,19383609.4,False,106,513500,,513500,513500.XSHG:8682300:19335482.10
2024-12-10,19193517.29,False,106,159529,,159529,159529.XSHE:13800200:19127077.20
2024-12-11,19262518.29,False,105,159529,,159529,159529.XSHE:13800200:19196078.20
2024-12-12,19345319.49,False,105,159529,,159529,159529.XSHE:13800200:19278879.40
2024-12-13,19087150.76,False,105,512980,,512980,512980.XSHG:21624500:19029560.00
2024-12-16,18780403.33,True,17,159529,,159529,159529.XSHE:13349300:18742417.20
2024-12-17,19861696.63,True,17,159529,,159529,159529.XSHE:13349300:19823710.50
2024-12-18,20756099.73,True,17,159529,,159529,159529.XSHE:13349300:20718113.60
2024-12-19,19314375.33,True,17,159529,,159529,159529.XSHE:13349300:19276389.20
2024-12-20,18588891.23,True,17,511880,,511880,511880.XSHG:182500:18537620.00
2024-12-23,18750385.52,True,17,513100,,513100,513100.XSHG:11326900:18712038.80
2024-12-24,18705077.92,True,17,513100,,513100,513100.XSHG:11326900:18666731.20
2024-12-25,19482805.09,True,17,159529,,159529,159529.XSHE:11909100:19399923.90
2024-12-26,19744805.29,True,17,159529,,159529,159529.XSHE:11909100:19661924.10
2024-12-27,18970713.79,False,107,159529,,159529,159529.XSHE:11909100:18887832.60
2024-12-30,19181515.51,False,106,515050,,515050,515050.XSHG:16195900:19175945.60
2024-12-31,18559015.8,False,106,515050,,515050,515050.XSHG:16216400:18502912.40
2025-01-02,18187035.87,True,17,501018,,501018,501018.XSHG:14472200:18133666.60
2025-01-03,18397174.3,True,17,159509,,159509,159509.XSHE:11325700:18358959.70
2025-01-06,18838876.6,True,17,159509,,159509,159509.XSHE:11325700:18800662.00
2025-01-07,18850202.3,True,17,159509,,159509,159509.XSHE:11325700:18811987.70
2025-01-08,19317429.65,True,17,159529,,159529,159529.XSHE:11192000:19317392.00
2025-01-09,19895562.47,True,17,501018,,501018,501018.XSHG:15573400:19840511.60
2025-01-10,20160310.27,True,17,501018,,501018,501018.XSHG:15573400:20105259.40
2025-01-13,21063567.47,True,17,501018,,501018,501018.XSHG:15573400:21008516.60
2025-01-14,20566613.29,True,17,159518,,159518,159518.XSHE:18462100:20566779.40
2025-01-15,21526642.49,False,108,159518,,159518,159518.XSHE:18462100:21526808.60
2025-01-16,21526642.49,False,108,501018,,159518,159518.XSHE:18462100:21526808.60
2025-01-17,22286411.5,False,108,520830,,520830,520830.XSHG:18694300:22227522.70
2025-01-20,22249022.9,False,108,520830,,520830,520830.XSHG:18694300:22190134.10
2025-01-21,22306219.7,False,108,513030,,513030,513030.XSHG:12914700:22290772.20
2025-01-22,23455628.0,False,108,513030,,513030,513030.XSHG:12914700:23440180.50
2025-01-23,23455599.4,False,108,501018,,513030,513030.XSHG:12914700:23440180.50|501018.XSHG:11800:15375.40
2025-01-24,23732417.83,False,108,513310,,513310,513310.XSHG:15425200:23693107.20
2025-01-27,23434909.51,False,109,159985,,159985,159985.XSHE:12236100:23370951.00
2025-02-05,24389325.31,True,17,159985,,159985,159985.XSHE:12236100:24325366.80
2025-02-06,24156839.41,True,17,159985,,159985,159985.XSHE:12236100:24092880.90
2025-02-07,24271269.67,False,108,562500,,562500,562500.XSHG:26882400:24194160.00
2025-02-10,24088030.83,False,108,513030,,513030,513030.XSHG:14891400:24019828.20
2025-02-11,24285825.38,False,109,562500,,562500,562500.XSHG:26773100:24256428.60
2025-02-12,24550670.08,False,109,159998,,159998,159998.XSHE:24237400:24455536.60
2025-02-13,23978601.53,False,109,159851,,159851,159851.XSHE:15276400:23861736.80
2025-02-14,24561970.53,False,107,510900,,510900,510900.XSHG:22639900:24428452.10
2025-02-17,24788369.53,False,107,510900,,510900,510900.XSHG:22639900:24654851.10
2025-02-18,24787269.55,False,108,159732,,159732,159732.XSHE:28404500:24768724.00
2025-02-19,25314358.18,False,108,513120,,513120,513120.XSHG:30777600:25268409.60
2025-02-20,25659740.42,False,109,512170,,512170,512170.XSHG:70994600:25558056.00
2025-02-21,25943718.82,False,107,512170,,512170,512170.XSHG:70994600:25842034.40
2025-02-24,25385298.65,False,107,588220,,588220,588220.XSHG:24292000:25312264.00
2025-02-25,25608110.8,False,107,512170,,512170,512170.XSHG:73248100:25563586.90
2025-02-26,25817366.42,False,107,588220,,588220,588220.XSHG:24236000:25738632.00
2025-02-27,25793130.42,False,108,588220,,588220,588220.XSHG:24236000:25714396.00
2025-02-28,24900327.53,False,108,561980,,561980,561980.XSHG:18056900:24792123.70
2025-03-03,25046714.43,True,17,159985,,159985,159985.XSHE:12248500:24986940.00
2025-03-04,24764998.93,True,17,159985,,159985,159985.XSHE:12248500:24705224.50
2025-03-05,24148491.56,True,17,518880,,518880,518880.XSHG:3679800:24091650.60
2025-03-06,24104333.96,True,17,518880,,518880,518880.XSHG:3679800:24047493.00
2025-03-07,23471210.71,False,108,159323,,159323,159323.XSHE:18619400:23404585.80
2025-03-10,23181507.82,False,109,159892,,159892,159892.XSHE:40905500:23152513.00
2025-03-11,23140602.32,False,109,159892,,159892,159892.XSHE:40905500:23111607.50
2025-03-12,22949693.05,False,108,159323,,159323,159323.XSHE:17854000:22906682.00
2025-03-13,22590358.09,False,108,159323,,,
2025-03-14,22562200.68,True,17,513030,,513030,513030.XSHG:12974100:22484115.30
2025-03-17,22885512.87,False,109,159323,,159323,159323.XSHE:17588000:22829224.00
2025-03-18,23501092.87,False,109,159323,,159323,159323.XSHE:17588000:23444804.00
2025-03-19,23342800.87,False,108,159323,,159323,159323.XSHE:17588000:23286512.00
2025-03-20,23290036.87,False,110,159323,,159323,159323.XSHE:17588000:23233748.00
2025-03-21,22270263.91,False,109,517520,,517520,517520.XSHG:17261300:22198031.80
2025-03-24,21688328.75,True,17,513030,,,
2025-03-25,21728204.33,True,17,159980,,159980,159980.XSHE:12363500:21673215.50
2025-03-26,21673410.41,True,17,513030,,513030,513030.XSHG:12027600:21589542.00
2025-03-27,21245568.98,True,17,159980,,159980,159980.XSHE:12072200:21210855.40
2025-03-28,21108313.76,True,17,518880,,518880,518880.XSHG:3035400:21059605.20
2025-03-31,21332933.36,True,17,518880,,518880,518880.XSHG:3035400:21284224.80
2025-04-01,21466490.96,True,17,518880,,518880,518880.XSHG:3035400:21417782.40
2025-04-02,21384535.16,True,17,518880,,518880,518880.XSHG:3035400:21335826.60
2025-04-03,21581836.16,True,17,518880,,518880,518880.XSHG:3035400:21533127.60
2025-04-07,21017828.32,True,17,511880,,511880,511880.XSHG:208800:20962476.00
2025-04-08,21019498.72,True,17,511880,,511880,511880.XSHG:208800:20964146.40
2025-04-09,21020542.72,True,17,511880,,511880,511880.XSHG:208800:20965190.40
2025-04-10,21032725.26,True,17,518880,,518880,518880.XSHG:2929100:20984072.40
2025-04-11,21351997.16,True,17,518880,,518880,518880.XSHG:2929100:21303344.30
2025-04-14,21510168.56,True,17,518880,,518880,518880.XSHG:2929100:21461515.70
2025-04-15,21504310.36,True,17,518880,,518880,518880.XSHG:2929100:21455657.50
2025-04-16,22025690.16,True,17,518880,,518880,518880.XSHG:2929100:21977037.30
2025-04-17,22207294.36,True,17,518880,,518880,518880.XSHG:2929100:22158641.50
2025-04-18,22260018.16,False,110,518880,,518880,518880.XSHG:2929100:22211365.30
2025-04-21,22673021.26,False,110,518880,,518880,518880.XSHG:2929100:22624368.40
2025-04-22,23428729.06,False,110,518880,,518880,518880.XSHG:2929100:23380076.20
2025-04-23,22214195.08,False,110,159865,,159865,159865.XSHE:37807500:22155195.00
2025-04-24,22435539.43,False,110,511880,,511880,511880.XSHG:222700:22370437.70
2025-04-25,22436875.63,False,108,511880,,511880,511880.XSHG:222700:22371773.90
2025-04-28,22330435.1,False,108,518880,,518880,518880.XSHG:2986000:22290490.00
2025-04-29,22485707.1,False,108,518880,,518880,518880.XSHG:2986000:22445762.00
2025-04-30,22348351.1,False,109,518880,,518880,518880.XSHG:2986000:22308406.00
2025-05-06,22769377.1,False,109,518880,,518880,518880.XSHG:2986000:22729432.00
2025-05-07,22945551.1,False,109,518880,,518880,518880.XSHG:2986000:22905606.00
2025-05-08,22838435.23,False,108,513030,,513030,513030.XSHG:12331200:22788057.60
2025-05-09,23085059.23,False,109,513030,,513030,513030.XSHG:12331200:23034681.60
2025-05-12,23479657.63,False,109,513030,,513030,513030.XSHG:12331200:23429280.00
2025-05-13,22813772.83,False,109,513030,,513030,513030.XSHG:12331200:22763395.20
2025-05-14,22912422.43,False,109,513030,,513030,513030.XSHG:12331200:22862044.80
2025-05-15,22443836.83,False,109,513030,,513030,513030.XSHG:12331200:22393459.20
2025-05-16,22964274.82,False,109,513750,,513750,513750.XSHG:17588800:22918206.40
2025-05-19,22929097.22,False,110,513750,,513750,513750.XSHG:17588800:22883028.80
2025-05-20,23210518.02,False,110,513750,,513750,513750.XSHG:17588800:23164449.60
2025-05-21,23245695.62,False,109,513750,,513750,513750.XSHG:17588800:23199627.20
2025-05-22,23116779.62,False,111,159323,,159323,159323.XSHE:17782000:23063254.00
2025-05-23,23170125.62,False,112,159323,,159323,159323.XSHE:17782000:23116600.00
2025-05-26,22146130.32,True,17,159529,,159529,159529.XSHE:13852600:22094897.00
2025-05-27,22079948.14,True,17,513030,,513030,513030.XSHG:11672900:22026762.30
2025-05-28,22160305.78,True,17,159529,,159529,159529.XSHE:13813100:22128586.20
2025-05-29,22187931.98,True,17,159529,,159529,159529.XSHE:13813100:22156212.40
2025-05-30,21741373.55,True,17,159509,,159509,159509.XSHE:14147500:21702265.00
2025-06-03,21868701.05,True,17,159509,,159509,159509.XSHE:14147500:21829592.50
2025-06-04,22066766.05,True,17,159509,,159509,159509.XSHE:14147500:22027657.50
2025-06-05,22211752.74,False,110,513120,,513120,513120.XSHG:20976800:22151500.80
2025-06-06,22715195.94,False,110,513120,,513120,513120.XSHG:20976800:22654944.00
2025-06-09,23759494.72,False,110,159892,,159892,159892.XSHE:32823300:23698422.60
2025-06-10,24632045.5,False,110,515120,,515120,515120.XSHG:40051100:24591375.40
2025-06-11,24431790.0,False,110,515120,,515120,515120.XSHG:40051100:24391119.90
2025-06-12,25072607.6,False,110,515120,,515120,515120.XSHG:40051100:25031937.50
2025-06-13,24551943.3,False,110,515120,,515120,515120.XSHG:40051100:24511273.20
2025-06-16,24505905.23,True,17,161226,,161226,161226.XSHE:23806900:24449686.30
2025-06-17,24553519.03,True,17,161226,,161226,161226.XSHE:23806900:24497300.10
2025-06-18,25005850.13,True,17,161226,,161226,161226.XSHE:23806900:24949631.20
2025-06-19,25518274.42,True,17,501018,,501018,501018.XSHG:17659100:25446763.10
2025-06-20,25828042.1,True,17,159518,,159518,159518.XSHE:27337600:25752019.20
2025-06-23,26238106.1,True,17,159518,,159518,159518.XSHE:27337600:26162083.20
2025-06-24,24735295.26,True,17,513310,,513310,513310.XSHG:15009300:24675289.20
2025-06-25,25071319.59,False,110,513120,,513120,513120.XSHG:21452500:25035067.50
2025-06-26,23929434.1,False,110,159851,,159851,159851.XSHE:14303800:23873042.20
2025-06-27,23729180.9,False,110,159851,,159851,159851.XSHE:14303800:23672789.00
2025-06-30,24058272.01,False,110,513090,,513090,513090.XSHG:13033800:24021293.40
2025-07-01,23940967.81,False,109,513090,,513090,513090.XSHG:13033800:23903989.20
2025-07-02,23831272.03,False,110,159851,,159851,159851.XSHE:14867500:23758265.00
2025-07-03,23971739.78,False,109,513090,,513090,513090.XSHG:12875200:23870620.80
2025-07-04,24139117.38,False,110,513090,,513090,513090.XSHG:12875200:24037998.40
2025-07-07,24332245.38,False,109,513090,,513090,513090.XSHG:12875200:24231126.40
2025-07-08,25233509.38,False,109,513090,,513090,513090.XSHG:12875200:25132390.40
2025-07-09,25133147.21,False,111,159851,,159851,159851.XSHE:14877500:25083465.00
2025-07-10,24984372.21,False,111,159851,,159851,159851.XSHE:14877500:24934690.00
2025-07-11,25921654.71,False,111,159851,,159851,159851.XSHE:14877500:25871972.50
2025-07-14,24989719.0,False,110,515050,,515050,515050.XSHG:20493200:24919731.20
2025-07-15,26342270.2,False,110,515050,,515050,515050.XSHG:20493200:26272282.40
2025-07-16,26157831.4,False,110,515050,,515050,515050.XSHG:20493200:26087843.60
2025-07-17,27366930.2,False,110,515050,,515050,515050.XSHG:20493200:27296942.40
2025-07-18,27343411.75,False,110,159363,,159363,159363.XSHE:22886200:27257464.20
2025-07-21,27381408.44,False,111,159583,,159583,159583.XSHE:19301400:27292179.60
2025-07-22,27355058.8,False,111,516150,,159583,159583.XSHE:6518400:9171388.80|516150.XSHG:13311700:18183782.20
2025-07-23,27105271.99,False,112,515210,,515210,515210.XSHG:19192300:27041950.70
2025-07-24,27874812.16,False,112,560860,,560860,560860.XSHG:26751700:27795016.30
2025-07-25,27821308.76,False,112,560860,,560860,560860.XSHG:26751700:27741512.90
2025-07-28,27881878.76,False,111,159583,,159583,159583.XSHE:19420400:27790592.40
2025-07-29,28738843.35,False,110,515120,,515120,515120.XSHG:40774500:28705248.00
2025-07-30,28874870.61,False,110,512170,,512170,512170.XSHG:76902800:28838550.00
2025-07-31,28794157.24,False,111,560860,,560860,560860.XSHG:28831500:28716174.00
2025-08-01,28718125.78,True,17,159509,,159509,159509.XSHE:16169300:28668168.90
2025-08-04,28355682.47,True,17,518880,,518880,518880.XSHG:3798800:28285864.80
2025-08-05,28550605.91,True,17,159509,,159509,159509.XSHE:15749800:28475638.40
2025-08-06,28408857.71,True,17,159509,,159509,159509.XSHE:15749800:28333890.20
2025-08-07,28797634.06,False,113,159583,,159583,159583.XSHE:19293200:28727574.80
2025-08-08,28701168.06,False,113,159583,,159583,159583.XSHE:19293200:28631108.80
2025-08-11,29437278.85,True,17,159509,,159583,159583.XSHE:8000300:12144455.40|159509.XSHE:9307500:17293335.00
2025-08-12,29690252.84,False,113,159583,,159583,159583.XSHE:8000300:12408465.30
2025-08-13,30490282.84,False,113,159583,,159583,159583.XSHE:8000300:13208495.30
2025-08-14,30130269.34,False,113,159583,,159583,159583.XSHE:8000300:12848481.80
2025-08-15,30194271.74,False,112,159583,,159583,159583.XSHE:8000300:12912484.20
2025-08-18,30854881.58,False,112,159363,,159363,159363.XSHE:43186800:30792188.40
2025-08-19,31449186.83,False,112,588790,,588790,588790.XSHG:44809900:31411739.90
2025-08-20,32793483.83,False,112,588790,,588790,588790.XSHG:44809900:32756036.90
2025-08-21,32445972.65,False,112,588200,,588200,588200.XSHG:17535300:32370163.80
2025-08-22,35542423.42,False,112,588220,,588220,588220.XSHG:27965800:35376737.00
2025-08-25,36241568.42,False,112,588220,,588220,588220.XSHG:27965800:36075882.00
2025-08-26,35894056.71,False,113,159915,,159915,159915.XSHE:13190900:35826484.40
2025-08-27,35623951.94,False,113,159667,,159667,159667.XSHE:25798000:35575442.00
2025-08-28,36231633.36,False,113,516520,,516520,516520.XSHG:28031500:36048509.00
2025-08-29,36132684.67,False,113,159667,,159667,159667.XSHE:25426300:36079919.70
2025-09-01,36494772.04,False,113,513310,,513310,513310.XSHG:18749000:36448056.00
2025-09-02,36485947.57,False,113,159840,,159840,159840.XSHE:53735800:36486608.20
2025-09-03,36922973.92,False,113,517520,,517520,517520.XSHG:20463400:36752266.40
2025-09-04,35697500.65,False,113,516160,,516160,516160.XSHG:15268600:35697986.80
2025-09-05,37618562.87,True,17,161226,,161226,161226.XSHE:33314300:37545216.10
2025-09-08,37478232.47,False,113,516520,,516520,516520.XSHG:29503000:37380301.00
2025-09-09,37143404.65,False,113,516150,,516150,516150.XSHG:22134500:37119556.50
2025-09-10,36766776.44,True,17,513310,,513310,513310.XSHG:18964600:36734430.20
2025-09-11,38302909.04,True,17,513310,,513310,513310.XSHG:18964600:38270562.80
2025-09-12,39164070.22,False,113,512400,,512400,512400.XSHG:25018200:39078428.40
2025-09-15,38863851.82,False,113,512400,,512400,512400.XSHG:25018200:38402937.00
2025-09-16,37983342.64,False,113,159819,,159819,159819.XSHE:25657400:37870322.40
2025-09-17,37935121.72,False,113,159363,,159363,159363.XSHE:43393800:37839393.60
2025-09-18,37673293.02,False,113,515790,,515790,515790.XSHG:41966100:37643591.70
2025-09-19,37467731.9,False,113,515980,,515980,515980.XSHG:21821800:37402565.20
2025-09-22,38729591.16,False,113,515880,,515880,515880.XSHG:14227000:38583624.00
2025-09-23,38207555.44,False,113,517520,,517520,517520.XSHG:20165100:38152369.20
2025-09-24,38369897.37,False,113,159915,,159915,159915.XSHE:12142600:38370616.00
2025-09-25,39018890.65,False,113,159732,,159732,159732.XSHE:32680100:38987359.30
2025-09-26,37936656.45,False,113,159732,,,
2025-09-29,38160897.76,False,113,159949,,159949,159949.XSHE:24768000:38117952.00
2025-09-30,38128527.26,False,113,159995,,159995,159995.XSHE:20106100:38060847.30
2025-10-09,39833980.39,False,113,159949,,159949,159949.XSHE:25792500:39797827.50
2025-10-10,38227446.89,False,113,513330,,513330,513330.XSHG:64142800:38164966.00
2025-10-13,37795688.05,False,113,161226,,161226,161226.XSHE:27716400:37694304.00
2025-10-14,40515245.85,True,17,159509,,159509,159509.XSHE:19947500:40393687.50
2025-10-15,41675005.79,True,17,518880,,518880,518880.XSHG:4525000:41571175.00
2025-10-16,41932930.79,True,17,518880,,518880,518880.XSHG:4525000:41829100.00
2025-10-17,43278649.09,True,17,159502,,159502,159502.XSHE:38110000:43178630.00
2025-10-20,43926519.09,True,17,159502,,159502,159502.XSHE:38110000:43826500.00
2025-10-21,44574389.09,True,17,159502,,159502,159502.XSHE:38110000:44474370.00
2025-10-22,44655537.15,True,17,513310,,513310,513310.XSHG:18445600:44490787.20
2025-10-23,43933293.63,True,17,159509,,159509,159509.XSHE:19905700:43852257.10
2025-10-24,44710509.79,False,113,159502,,159502,159502.XSHE:39033800:44576599.60
2025-10-27,45335050.59,False,113,159502,,159502,159502.XSHE:39033800:45201140.40
2025-10-28,45842489.99,False,113,159502,,159502,159502.XSHE:39033800:45708579.80
2025-10-29,46310895.59,False,113,159502,,159502,159502.XSHE:39033800:46176985.40
2025-10-30,45959591.39,False,113,159502,,159502,159502.XSHE:39033800:45825681.20
2025-10-31,46310895.59,False,113,159502,,159502,159502.XSHE:39033800:46176985.40
2025-11-03,47208672.99,False,114,159502,,159502,159502.XSHE:39033800:47074762.80
2025-11-04,45401218.56,False,114,159509,,159509,159509.XSHE:20308300:45246892.40
2025-11-05,45265736.86,True,17,159985,,159985,159985.XSHE:22747100:45130246.40
2025-11-06,45139160.72,True,17,159509,,159509,159509.XSHE:19800900:45047047.50
2025-11-07,44740662.35,False,114,513520,,513520,513520.XSHG:23135700:44651901.00
2025-11-10,45290594.53,False,114,513310,,513310,513310.XSHG:16762900:45176015.50
2025-11-11,45474986.43,False,114,513310,,513310,513310.XSHG:16762900:45360407.40
2025-11-12,45325992.85,True,17,513290,,513290,513290.XSHG:30596600:45221774.80
2025-11-13,45784941.85,True,17,513290,,513290,513290.XSHG:30596600:45680723.80
2025-11-14,44714487.21,False,114,516160,,516160,516160.XSHG:14631100:44639486.10
2025-11-17,44761862.87,True,17,513290,,513290,513290.XSHG:29725000:44646950.00
2025-11-18,44107912.87,True,17,513290,,513290,513290.XSHG:29725000:43993000.00
2025-11-19,43810662.87,True,17,513290,,513290,513290.XSHG:29725000:43695750.00
2025-11-20,44345712.87,True,17,513290,,513290,513290.XSHG:29725000:44230800.00
2025-11-21,43330602.56,True,17,159502,,159502,159502.XSHE:35888300:43209513.20
2025-11-24,44540870.07,True,17,513290,,513290,513290.XSHG:29441100:44426619.90
2025-11-25,46189571.67,True,17,513290,,513290,513290.XSHG:29441100:46075321.50
2025-11-26,47072804.67,True,17,513290,,513290,513290.XSHG:29441100:46958554.50
2025-11-27,47043363.57,True,17,513290,,513290,513290.XSHG:29441100:46929113.40
2025-11-28,47484980.07,True,17,513290,,513290,513290.XSHG:29441100:47370729.90
2025-12-01,47412164.8,False,114,161226,,161226,161226.XSHE:29218200:47245829.40
2025-12-02,47207637.4,False,114,161226,,161226,161226.XSHE:29218200:47041302.00
2025-12-03,49940691.96,False,114,159502,,159502,159502.XSHE:38417800:49866304.40
2025-12-04,51861581.96,False,114,159502,,159502,159502.XSHE:38417800:51787194.40
2025-12-05,52053670.96,False,114,159502,,159502,159502.XSHE:38417800:51979283.40
2025-12-08,51362150.56,False,114,159502,,159502,159502.XSHE:38417800:51287763.00
2025-12-09,51477403.96,False,113,159502,,159502,159502.XSHE:38417800:51403016.40
2025-12-10,50555376.76,False,113,159502,,159502,159502.XSHE:38417800:50480989.20
