date,time,value,positions,symbol
2020-05-19,15:30:00,996248.17,512690.SH:763900:993833.90,512690
2020-05-20,15:30:00,987081.37,512690.SH:763900:984667.10,512690
2020-05-21,15:30:00,993309.85,513100.SH:266200:990264.00,513100
2020-05-22,15:30:00,974500.43,161226.SZ:1216900:972303.10,161226
2020-05-25,15:30:00,983018.73,161226.SZ:1216900:980821.40,161226
2020-05-26,15:30:00,1007356.73,161226.SZ:1216900:1005159.40,161226
2020-05-27,15:30:00,997621.53,161226.SZ:1216900:995424.20,161226
2020-05-28,15:30:00,1012224.33,161226.SZ:1216900:1010027.00,161226
2020-05-29,15:30:00,1014658.13,161226.SZ:1216900:1012460.80,161226
2020-06-01,15:30:00,1059678.03,161226.SZ:1216800:1057399.20,161226
2020-06-02,15:30:00,1055636.42,512690.SH:785900:1053106.00,512690
2020-06-03,15:30:00,1047702.01,513030.SH:1023800:1045299.80,513030
2020-06-04,15:30:00,1067296.99,161226.SZ:1287600:1066132.80,161226
2020-06-05,15:30:00,1072442.33,161226.SZ:1286200:1070118.40,161226
2020-06-08,15:30:00,1067293.36,513520.SH:970700:1063887.20,513520
2020-06-09,15:30:00,1080882.92,513520.SH:971500:1078365.00,513520
2020-06-10,15:30:00,1089626.42,513520.SH:971500:1087108.50,513520
2020-06-11,15:30:00,1058538.42,513520.SH:971500:1056020.50,513520
2020-06-12,15:30:00,1043965.92,513520.SH:971500:1041448.00,513520
2020-06-15,15:30:00,1025327.39,512690.SH:751600:1022927.60,512690
2020-06-16,15:30:00,1035788.07,513030.SH:1002300:1032369.00,513030
2020-06-17,15:30:00,1043805.93,513030.SH:1003200:1041321.60,513030
2020-06-18,15:30:00,1042802.73,513030.SH:1003200:1040318.40,513030
2020-06-19,15:30:00,1033242.4,515030.SH:1058400:1031940.00,515030
2020-06-22,15:30:00,1042771.95,515030.SH:1057400:1040481.60,515030
2020-06-23,15:30:00,1048058.38,159949.SZ:1135400:1046838.80,159949
2020-06-24,15:30:00,1046913.53,159949.SZ:1134300:1044690.30,159949
2020-06-29,15:30:00,1038567.0,512010.SH:413300:1036143.10,512010
2020-06-30,15:30:00,1052123.25,159967.SZ:594100:1049774.70,159967
2020-07-01,15:30:00,1032517.95,159967.SZ:594100:1030169.40,159967
2020-07-02,15:30:00,1027148.62,159915.SZ:436000:1024600.00,159915
2020-07-03,15:30:00,1048010.91,515050.SH:805500:1044733.50,515050
2020-07-06,15:30:00,1125555.56,512690.SH:685500:1122849.00,512690
2020-07-07,15:30:00,1155424.29,159928.SZ:279800:1152216.40,159928
2020-07-08,15:30:00,1161909.37,515030.SH:1037800:1159222.60,515030
2020-07-09,15:30:00,1181466.34,512710.SH:845500:1176090.50,512710
2020-07-10,15:30:00,1151898.39,512890.SH:892900:1148269.40,512890
2020-07-13,15:30:00,1181360.25,512890.SH:893500:1178526.50,512890
2020-07-14,15:30:00,1171903.82,510880.SH:425300:1169575.00,510880
2020-07-15,15:30:00,1154891.82,510880.SH:425300:1152563.00,510880
2020-07-16,15:30:00,1124270.22,510880.SH:425300:1121941.40,510880
2020-07-17,15:30:00,1127381.86,161226.SZ:1298900:1124847.40,161226
2020-07-20,15:30:00,1140370.86,161226.SZ:1298900:1137836.40,161226
2020-07-21,15:30:00,1198821.36,161226.SZ:1298900:1196286.90,161226
2020-07-22,15:30:00,1315714.05,161226.SZ:1298600:1312884.60,161226
2020-07-23,15:30:00,1296786.79,513090.SH:969900:1294816.50,513090
2020-07-24,15:30:00,1243358.43,161226.SZ:1258200:1241843.40,161226
2020-07-27,15:30:00,1315939.86,513030.SH:1193600:1312960.00,513030
2020-07-28,15:30:00,1324295.06,513030.SH:1193600:1321315.20,513030
2020-07-29,15:30:00,1318063.03,159980.SZ:1258500:1315132.50,159980
2020-07-30,15:30:00,1317101.56,512010.SH:443000:1313938.00,512010
2020-07-31,15:30:00,1334821.56,512010.SH:443000:1331658.00,512010
2020-08-03,15:30:00,1368489.56,512010.SH:443000:1365326.00,512010
2020-08-04,15:30:00,1355642.56,512010.SH:443000:1352479.00,512010
2020-08-05,15:30:00,1376906.56,512010.SH:443000:1373743.00,512010
2020-08-06,15:30:00,1343238.56,512010.SH:443000:1340075.00,512010
2020-08-07,15:30:00,1294419.25,518880.SH:294900:1291072.20,518880
2020-08-10,15:30:00,1284749.41,159992.SZ:836600:1280834.60,159992
2020-08-11,15:30:00,1266324.17,159992.SZ:837100:1263183.90,159992
2020-08-12,15:30:00,1214569.09,513500.SH:554100:1211816.70,513500
2020-08-13,15:30:00,1228421.59,513500.SH:554100:1225669.20,513500
2020-08-14,15:30:00,1228421.59,513500.SH:554100:1225669.20,513500
2020-08-17,15:30:00,1228421.59,513500.SH:554100:1225669.20,513500
2020-08-18,15:30:00,1226759.29,513500.SH:554100:1224006.90,513500
2020-08-19,15:30:00,1224030.4,512890.SH:877900:1221158.90,512890
