date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,signal_target_match,top1_match,top10_overlap
2022-05-30,13:10:00,501018,"['501018', '513520', '159985', '513030']",13:10:00,501018,"['501018', '513520', '159985', '513030']",True,True,4
2022-05-31,13:10:00,159755,"['159755', '159840', '516520', '515220', '159870', '512670', '512400', '512100', '562500', '512660']",13:10:00,159755,"['159755', '159840', '516520', '515220', '159870', '512670', '512400', '512100', '562500', '512660']",True,True,10
2022-06-01,13:10:00,516520,"['516520', '515220', '159870', '512400', '512100', '562500', '512670', '512660', '159732', '501018']",13:10:00,516520,"['516520', '515220', '159870', '512400', '512100', '562500', '512670', '512660', '159732', '501018']",True,True,10
2022-06-02,13:10:00,515220,"['515220', '516520', '562500', '512100', '512400', '159870', '512670', '512660', '512480', '515050']",13:10:00,515220,"['515220', '516520', '562500', '512100', '512400', '159870', '159732', '512670', '512660', '512480']",True,True,9
2022-06-06,13:10:00,515220,"['515220', '562500', '512400', '512100', '159732', '159870', '512480', '588080', '512670', '512660']",13:10:00,515220,"['515220', '562500', '512400', '512100', '159732', '159870', '512480', '588080', '512670', '512660']",True,True,10
2022-06-07,13:10:00,516520,"['516520', '515220', '562500', '512400', '512100', '159732', '159870', '588080', '512480', '515880']",13:10:00,516520,"['516520', '515220', '562500', '512400', '512100', '159732', '159870', '588080', '512480', '515880']",True,True,10
2022-06-08,13:10:00,516520,"['516520', '512400', '562500', '512100', '159732', '159870', '513330', '588080', '159605', '512480']",13:10:00,516520,"['516520', '512400', '562500', '512100', '159732', '159870', '513330', '588080', '159605', '512480']",True,True,10
2022-06-09,13:10:00,159605,"['159605', '512400', '513330', '159870', '512100', '513180', '588080', '159967', '513360', '501018']",13:10:00,159605,"['159605', '512400', '513330', '159870', '512100', '513180', '588080', '159967', '513360', '501018']",True,True,10
2022-06-10,13:10:00,512400,"['512400', '513180', '513360', '159870', '512100', '159967', '501018', '588080', '510900', '159892']",13:10:00,512400,"['512400', '513180', '513360', '159870', '512100', '159967', '501018', '588080', '510900', '159892']",True,True,10
2022-06-13,13:10:00,513180,"['513180', '159870', '159967', '512100', '501018', '510900', '588080', '515210', '510500', '515880']",13:10:00,513180,"['513180', '159870', '159967', '512100', '501018', '510900', '588080', '515210', '510500', '515880']",True,True,10
2022-06-14,13:10:00,516520,"['516520', '159870', '562500', '501018', '159967', '512100', '510900', '159852', '512690', '159981']",13:10:00,516520,"['516520', '159870', '562500', '501018', '159967', '512100', '510900', '159852', '512690', '159981']",True,True,10
2022-06-15,13:10:00,516520,"['516520', '159870', '562500', '501018', '159852', '159967', '512100', '512880', '512690', '510500']",13:10:00,516520,"['516520', '159870', '562500', '501018', '159852', '159967', '512100', '512880', '512690', '510500']",True,True,10
2022-06-16,13:10:00,513180,"['513180', '516520', '159870', '562500', '512880', '159852', '501018', '159967', '512100', '159998']",13:10:00,513180,"['513180', '516520', '159870', '512880', '159852', '501018', '159967', '512100', '159998', '512690']",True,True,9
2022-06-17,13:10:00,516520,"['516520', '513180', '159870', '562500', '159852', '159967', '512690', '159998', '159949', '159915']",13:10:00,516520,"['516520', '513180', '159870', '562500', '159852', '159967', '512690', '159998', '159949', '159915']",True,True,10
2022-06-20,13:10:00,516520,"['516520', '159870', '159967', '562500', '159949', '159852', '159915', '512690', '513180', '159998']",13:10:00,516520,"['516520', '159870', '159967', '562500', '159949', '159852', '159915', '512690', '513180', '159998']",True,True,10
2022-06-21,13:10:00,512400,"['512400', '516520', '159949', '562500', '159967', '159915', '513330', '512690', '159852', '512880']",13:10:00,512400,"['512400', '516520', '159949', '562500', '159967', '159915', '513330', '512690', '159852', '512880']",True,True,10
2022-06-22,13:10:00,515790,"['515790', '159605', '159949', '159915', '159967', '562500', '512690', '516520', '159852', '159851']",13:10:00,515790,"['515790', '159605', '159949', '159915', '159967', '562500', '512690', '516520', '159852', '159851']",True,True,10
2022-06-23,13:10:00,515790,"['515790', '159949', '159605', '159915', '159967', '562500', '516520', '159865', '512690', '159892']",13:10:00,515790,"['515790', '159949', '159605', '159915', '159967', '562500', '516520', '159865', '512690', '159892']",True,True,10
2022-06-24,13:10:00,159915,"['159915', '159967', '159605', '562800', '562500', '159892', '516520', '159865', '512690', '159851']",13:10:00,159915,"['159915', '159967', '159605', '562800', '562500', '159892', '516520', '516150', '159865', '512690']",True,True,9
2022-06-27,13:10:00,159605,"['159605', '562800', '562500', '516520', '159865', '512690', '515170', '512070', '159851', '159852']",13:10:00,159605,"['159605', '562800', '562500', '516520', '159865', '516150', '512690', '515170', '512070', '159851']",True,True,9
2022-06-28,13:10:00,562500,"['562500', '159605', '562800', '516520', '159865', '512690', '515170', '513180', '159928', '512010']",13:10:00,562500,"['562500', '159605', '562800', '516520', '516150', '159865', '512690', '515170', '513180', '159928']",True,True,9
2022-06-29,13:10:00,516520,"['516520', '159605', '512690', '515170', '512010', '159865', '513180', '159928', '159992', '515120']",13:10:00,516520,"['516520', '159605', '512690', '516150', '515170', '512010', '159865', '513180', '159928', '159992']",True,True,9
2022-06-30,13:10:00,512690,"['512690', '515170', '512010', '159766', '159928', '159992', '515120', '512170', '512070', '159852']",13:10:00,512690,"['512690', '515170', '512010', '159766', '159928', '159992', '515120', '512170', '512070', '159852']",True,True,10
2022-07-01,13:10:00,512690,"['512690', '512010', '515170', '515120', '159992', '159928', '512170', '510300', '512070', '512100']",13:10:00,512690,"['512690', '512010', '515170', '515120', '159992', '159928', '512170', '510300', '512070', '512100']",True,True,10
2022-07-04,13:10:00,159967,"['159967', '512010', '159915', '562800', '515120', '159992', '512690', '515170', '562500', '513360']",13:10:00,159967,"['159967', '512010', '159915', '562800', '515120', '159992', '512690', '515170', '562500', '513360']",True,True,10
2022-07-05,13:10:00,159992,"['159992', '515120', '159949', '159967', '562800', '159915', '515170', '512690', '512170', '159928']",13:10:00,159992,"['159992', '515120', '159949', '159967', '562800', '159915', '515170', '512690', '512170', '159928']",True,True,10
2022-07-06,13:10:00,562800,"['562800', '159766', '159967', '159949', '512170', '159915', '515170', '159928', '512690', '159865']",13:10:00,562800,"['562800', '159766', '159967', '159949', '512170', '159915', '515170', '159928', '512690', '159865']",True,True,10
2022-07-07,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-07-08,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-07-11,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-07-12,13:10:00,513100,['513100'],13:10:00,513100,['513100'],True,True,1
2022-07-13,13:10:00,513500,['513500'],13:10:00,513500,['513500'],True,True,1
2022-07-14,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-07-15,13:10:00,513100,['513100'],13:10:00,513100,['513100'],True,True,1
2022-07-18,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,True,2
2022-07-19,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,True,2
2022-07-20,13:10:00,513500,"['513500', '513100']",13:10:00,513500,"['513500', '513100']",True,True,2
2022-07-21,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,True,2
2022-07-22,13:10:00,513100,"['513100', '513500', '513520']",13:10:00,513100,"['513100', '513500', '513520']",True,True,3
2022-07-25,13:10:00,513100,"['513100', '513500', '513520']",13:10:00,513100,"['513100', '513500', '513520']",True,True,3
2022-07-26,13:10:00,513100,"['513100', '513500', '513520']",13:10:00,513100,"['513100', '513500', '513520']",True,True,3
2022-07-27,13:10:00,513100,"['513100', '513500', '513520']",13:10:00,513100,"['513100', '513500', '513520']",True,True,3
2022-07-28,13:10:00,513100,"['513100', '513500', '513520', '159985']",13:10:00,513100,"['513100', '513500', '513520', '159985']",True,True,4
2022-07-29,13:10:00,513100,"['513100', '513500', '513520', '159985']",13:10:00,513100,"['513100', '513500', '513520', '159985']",True,True,4
2022-08-01,13:10:00,513100,"['513100', '513500', '513520', '159985', '513030']",13:10:00,513100,"['513100', '513500', '513520', '159985', '513030']",True,True,5
2022-08-02,13:10:00,513100,"['513100', '513520', '513500', '513030', '159985']",13:10:00,513100,"['513100', '513520', '513500', '513030', '159985']",True,True,5
2022-08-03,13:10:00,513100,"['513100', '513520', '513500', '513030', '159985']",13:10:00,513100,"['513100', '513520', '513500', '513030', '159985']",True,True,5
2022-08-04,13:10:00,513100,"['513100', '513500', '513520', '513030', '159980']",13:10:00,513100,"['513100', '513500', '513520', '513030', '159980']",True,True,5
2022-08-05,13:10:00,513100,"['513100', '513520', '513500', '513030', '159980', '161226', '159985', '518880']",13:10:00,513100,"['513100', '513520', '513500', '513030', '159980', '161226', '159985', '518880']",True,True,8
2022-08-08,13:10:00,513100,"['513100', '513520', '513500', '513030', '159980', '161226', '159985', '518880']",13:10:00,513100,"['513100', '513520', '513500', '513030', '159980', '161226', '159985', '518880']",True,True,8
2022-08-09,13:10:00,513100,"['513100', '513500', '513030', '159980', '161226', '518880', '159985']",13:10:00,513100,"['513100', '513500', '513030', '159980', '161226', '518880', '159985']",True,True,7
2022-08-10,13:10:00,513100,"['513100', '513500', '513520', '513030', '516520', '159980', '588080', '161226', '562500', '515880']",13:10:00,513100,"['513100', '513500', '513520', '513030', '516520', '159980', '588080', '161226', '562500', '515880']",True,True,10
2022-08-11,13:10:00,513100,"['513100', '513500', '513520', '513030', '159980', '161226', '518880', '159985']",13:10:00,513100,"['513100', '513500', '513520', '513030', '159980', '161226', '518880', '159985']",True,True,8
2022-08-12,13:10:00,513100,"['513100', '512480', '513500', '588080', '159980', '513520', '513030', '161226', '515050', '159732']",13:10:00,513100,"['513100', '512480', '513500', '588080', '159980', '513520', '513030', '161226', '515050', '159732']",True,True,10
2022-08-15,13:10:00,512480,"['512480', '513100', '513500', '588080', '159980', '513520', '513030', '161226', '159732', '515050']",13:10:00,512480,"['512480', '513100', '513500', '588080', '159980', '513520', '513030', '161226', '159732', '515050']",True,True,10
2022-08-16,13:10:00,512480,"['512480', '513100', '513500', '513520', '159980', '588080', '513030', '161226', '159732', '159995']",13:10:00,512480,"['512480', '513100', '513500', '513520', '159980', '588080', '513030', '161226', '159732', '159995']",True,True,10
2022-08-17,13:10:00,513100,"['513100', '512480', '513500', '513520', '159980', '159732', '513030', '588080', '161226', '159995']",13:10:00,513100,"['513100', '512480', '513500', '513520', '159980', '159732', '513030', '588080', '161226', '159995']",True,True,10
2022-08-18,13:10:00,512480,"['512480', '513100', '513500', '513520', '159980', '159732', '159995', '513030', '588080', '515050']",13:10:00,512480,"['512480', '513100', '513500', '513520', '159980', '159732', '159995', '513030', '588080', '515050']",True,True,10
2022-08-19,13:10:00,513100,"['513100', '512480', '513500', '159732', '513520', '159995', '159980', '515050', '588080', '513030']",13:10:00,513100,"['513100', '512480', '513500', '159732', '513520', '159995', '159980', '515050', '588080', '513030']",True,True,10
2022-08-22,13:10:00,513500,"['513500', '159980', '159985']",13:10:00,513500,"['513500', '159980', '159985']",True,True,3
2022-08-23,13:10:00,513500,"['513500', '515220', '159732', '513100', '512480', '159980', '515050', '159995', '515790', '513520']",13:10:00,513500,"['513500', '515220', '159732', '513100', '512480', '159980', '515050', '159995', '515790', '513520']",True,True,10
2022-08-24,13:10:00,515220,"['515220', '513500', '159985', '159980', '513100', '513520', '518880', '511380']",13:10:00,515220,"['515220', '513500', '159985', '159980', '513100', '513520', '518880', '511380']",True,True,8
2022-08-25,13:10:00,159985,"['159985', '159980', '518880']",13:10:00,159985,"['159985', '159980', '518880']",True,True,3
2022-08-26,13:10:00,159985,"['159985', '159980', '518880']",13:10:00,159985,"['159985', '159980', '518880']",True,True,3
2022-08-29,13:10:00,159985,"['159985', '159980', '501018']",13:10:00,159985,"['159985', '159980', '501018']",True,True,3
2022-08-30,13:10:00,518880,"['518880', '501018']",13:10:00,518880,"['518880', '501018']",True,True,2
2022-08-31,13:10:00,159985,"['159985', '501018']",13:10:00,159985,"['159985', '501018']",True,True,2
2022-09-01,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-09-02,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-05,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-06,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-07,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-08,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-09,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-13,13:10:00,515220,"['515220', '512890', '512200', '510880', '513360', '159985', '159611', '512070']",13:10:00,515220,"['515220', '512890', '512200', '510880', '513360', '159985', '159611', '512070']",True,True,8
2022-09-14,13:10:00,512890,"['512890', '515220', '512200', '510880', '159985', '513360', '512070', '159611', '159981', '512800']",13:10:00,512890,"['512890', '515220', '512200', '510880', '159985', '513360', '512070', '159611', '159981', '512800']",True,True,10
2022-09-15,13:10:00,512890,"['512890', '512200', '515220', '159985', '510880', '159981', '513360', '512070', '512800']",13:10:00,512890,"['512890', '512200', '515220', '159985', '510880', '159981', '513360', '512070', '512800']",True,True,9
2022-09-16,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-19,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2022-09-20,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2022-09-21,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,True,2
2022-09-22,13:10:00,159985,"['159985', '159980', '161226']",13:10:00,159985,"['159985', '159980', '161226']",True,True,3
2022-09-23,13:10:00,159985,"['159985', '161226', '159980']",13:10:00,159985,"['159985', '161226', '159980']",True,True,3
2022-09-26,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-09-27,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-28,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-29,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-09-30,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-10-10,13:10:00,159985,"['159985', '161226', '518880']",13:10:00,159985,"['159985', '161226', '518880']",True,True,3
2022-10-11,13:10:00,161226,"['161226', '159980', '518880', '513290']",13:10:00,161226,"['161226', '159980', '518880', '513290']",True,True,4
2022-10-12,13:10:00,161226,"['161226', '518880', '513290']",13:10:00,161226,"['161226', '518880', '513290']",True,True,3
2022-10-13,13:10:00,159985,"['159985', '161226', '518880', '159980', '513290']",13:10:00,159985,"['159985', '161226', '518880', '159980', '513290']",True,True,5
2022-10-14,13:10:00,159985,"['159985', '161226', '518880', '159980', '513290', '501018']",13:10:00,159985,"['159985', '161226', '518880', '159980', '513290', '501018']",True,True,6
2022-10-17,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-10-18,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-10-19,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-10-20,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-10-21,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-10-24,13:10:00,159883,"['159883', '518880']",13:10:00,159883,"['159883', '518880']",True,True,2
2022-10-25,13:10:00,501018,"['501018', '513290', '518880', '161226']",13:10:00,501018,"['501018', '513290', '518880', '161226']",True,True,4
2022-10-26,13:10:00,513290,"['513290', '501018', '518880', '513030', '161226', '159980', '159985']",13:10:00,513290,"['513290', '501018', '518880', '513030', '161226', '159980', '159985']",True,True,7
2022-10-27,13:10:00,513290,"['513290', '513030', '501018', '518880', '161226', '159980', '513500', '159985']",13:10:00,513290,"['513290', '513030', '501018', '518880', '161226', '159980', '513500', '159985']",True,True,8
2022-10-28,13:10:00,513290,"['513290', '513030', '501018', '518880', '161226', '513500', '159985']",13:10:00,513290,"['513290', '513030', '501018', '518880', '161226', '513500', '159985']",True,True,7
2022-10-31,13:10:00,513030,"['513030', '513290', '501018', '513500', '161226', '513520', '159985']",13:10:00,513030,"['513030', '513290', '501018', '513500', '161226', '513520', '159985']",True,True,7
2022-11-01,13:10:00,513030,"['513030', '513290', '501018', '513500', '161226', '513520', '518880', '159985']",13:10:00,513030,"['513030', '513290', '501018', '513500', '161226', '513520', '518880', '159985']",True,True,8
2022-11-02,13:10:00,513030,"['513030', '513290', '501018', '513500', '513520', '161226', '518880', '513100', '159985', '159980']",13:10:00,513030,"['513030', '513290', '501018', '513500', '513520', '161226', '518880', '513100', '159985', '159980']",True,True,10
2022-11-03,13:10:00,515400,"['515400', '159998', '513030', '513290', '515120', '159992', '513360', '513120', '159883', '159892']",13:10:00,515400,"['515400', '159998', '513030', '513290', '515120', '159992', '513360', '513120', '159883', '159892']",True,True,10
2022-11-04,13:10:00,159998,"['159998', '159851', '513360', '513120', '513030', '513290', '515120', '159992', '159892', '588080']",13:10:00,159998,"['159998', '159851', '513360', '513120', '513030', '513290', '515120', '159992', '159892', '588080']",True,True,10
2022-11-07,13:10:00,513360,"['513360', '513120', '159998', '159851', '513030', '513290', '515120', '159892', '159992', '588080']",13:10:00,513360,"['513360', '513120', '159998', '159851', '513030', '513290', '515120', '159892', '159992', '588080']",True,True,10
2022-11-08,13:10:00,159998,"['159998', '159892', '513030', '159851', '513290', '588080', '515120', '159992', '515980', '501018']",13:10:00,159998,"['159998', '159892', '513030', '159851', '513290', '588080', '515120', '159992', '515980', '501018']",True,True,10
2022-11-09,13:10:00,159892,"['159892', '159998', '513030', '588080', '513290', '515120', '159992', '515980', '159819', '512480']",13:10:00,159892,"['159892', '159998', '513030', '159851', '588080', '513290', '515120', '159992', '515980', '159819']",True,True,9
2022-11-10,13:10:00,159892,"['159892', '513030', '159998', '159851', '588080', '513290', '515120', '515980', '159992', '159819']",13:10:00,159892,"['159892', '513030', '159998', '159851', '588080', '513290', '515120', '515980', '159992', '159819']",True,True,10
2022-11-11,13:10:00,159892,"['159892', '513030', '159851', '159998', '588080', '513290', '515120', '159992', '515980', '159819']",13:10:00,159892,"['159892', '513030', '159851', '159998', '588080', '513290', '515120', '159992', '515980', '159819']",True,True,10
2022-11-14,13:10:00,513030,"['513030', '516510', '513360', '159852', '159851', '159998', '513290', '588080', '515980', '515120']",13:10:00,513030,"['513030', '516510', '513360', '159852', '159851', '159998', '513290', '588080', '515980', '515120']",True,True,10
2022-11-15,13:10:00,515400,"['515400', '513030', '516510', '513360', '159852', '159851', '513290', '159998', '161226', '588080']",13:10:00,515400,"['515400', '513030', '516510', '513360', '159852', '159851', '513290', '159998', '161226', '588080']",True,True,10
2022-11-16,13:10:00,513030,"['513030', '515400', '516510', '513360', '159852', '159851', '161226', '513290', '159998', '159869']",13:10:00,513030,"['513030', '515400', '516510', '513360', '159852', '159851', '161226', '513290', '159998', '159869']",True,True,10
2022-11-17,13:10:00,515400,"['515400', '516510', '513360', '159851', '161226', '159869', '159852', '513180', '513290', '512980']",13:10:00,515400,"['515400', '516510', '513360', '159851', '161226', '159869', '159852', '513180', '513290', '512980']",True,True,10
2022-11-18,13:10:00,515400,"['515400', '513180', '159869', '513360', '516510', '159851', '512980', '159852', '159998', '161226']",13:10:00,515400,"['515400', '513180', '159869', '513360', '516510', '159851', '512980', '159852', '159998', '161226']",True,True,10
2022-11-21,13:10:00,513180,"['513180', '513030', '159605', '513360', '512980', '515400', '516510', '159851', '513090', '161226']",13:10:00,513180,"['513180', '513030', '159605', '513360', '512980', '515400', '516510', '159851', '513090', '161226']",True,True,10
2022-11-22,13:10:00,513030,"['513030', '513520', '513290', '513500', '513100']",13:10:00,513030,"['513030', '513520', '513290', '513500', '513100']",True,True,5
2022-11-23,13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159985']",13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159985']",True,True,6
2022-11-24,13:10:00,513030,"['513030', '513520', '161226', '513290', '513500', '518880', '513100', '159985']",13:10:00,513030,"['513030', '513520', '161226', '513290', '513500', '518880', '513100', '159985']",True,True,8
2022-11-25,13:10:00,513030,"['513030', '513520', '161226', '513290', '513500', '518880', '513100', '159985']",13:10:00,513030,"['513030', '513520', '161226', '513290', '513500', '518880', '513100', '159985']",True,True,8
2022-11-28,13:10:00,513030,"['513030', '513520', '161226', '513500', '513290', '518880', '159985']",13:10:00,513030,"['513030', '513520', '161226', '513500', '513290', '518880', '159985']",True,True,7
2022-11-29,13:10:00,513030,"['513030', '513520', '161226', '159980', '518880', '159985']",13:10:00,513030,"['513030', '513520', '161226', '159980', '518880', '159985']",True,True,6
2022-11-30,13:10:00,513520,"['513520', '161226', '159980', '159985']",13:10:00,513520,"['513520', '161226', '159980', '159985']",True,True,4
2022-12-01,13:10:00,513090,"['513090', '510900', '513180', '513030', '512070', '512800', '513330', '512980', '159892', '513520']",13:10:00,513090,"['513090', '510900', '513180', '513030', '512070', '512800', '513330', '512980', '159892', '513520']",True,True,10
2022-12-02,13:10:00,513090,"['513090', '510900', '513180', '513030', '512070', '512800', '513330', '512890', '512980', '159892']",13:10:00,513090,"['513090', '510900', '513180', '513030', '512070', '512800', '513330', '512890', '512980', '159892']",True,True,10
2022-12-05,13:10:00,513090,"['513090', '513180', '510900', '512070', '512800', '513030', '513330', '512890', '512980', '159611']",13:10:00,513090,"['513090', '513180', '510900', '512070', '512800', '513030', '513330', '512890', '512980', '159611']",True,True,10
2022-12-06,13:10:00,513090,"['513090', '513180', '510900', '512070', '512800', '513330', '512890', '513030', '512980', '515170']",13:10:00,513090,"['513090', '513180', '510900', '512070', '512800', '513330', '512890', '513030', '512980', '515170']",True,True,10
2022-12-07,13:10:00,512200,"['512200', '513090', '510900', '512070', '513330', '512800', '512890', '515170', '512980', '512690']",13:10:00,512200,"['512200', '513090', '510900', '512070', '513330', '512800', '512890', '515170', '512980', '512690']",True,True,10
2022-12-08,13:10:00,512200,"['512200', '513090', '510900', '512070', '513330', '512800', '515170', '512690', '512890', '512980']",13:10:00,512200,"['512200', '513090', '510900', '512070', '513330', '512800', '515170', '512690', '512890', '512980']",True,True,10
2022-12-09,13:10:00,512200,"['512200', '510900', '513090', '513330', '512070', '512800', '515170', '512690', '512890', '159928']",13:10:00,512200,"['512200', '510900', '513090', '513330', '512070', '512800', '515170', '512690', '512890', '159928']",True,True,10
2022-12-12,13:10:00,513330,"['513330', '510900', '513090', '515170', '512690', '512070', '512800', '159928', '159892', '513360']",13:10:00,513330,"['513330', '510900', '513090', '515170', '512690', '512070', '512800', '159928', '159892', '513360']",True,True,10
2022-12-13,13:10:00,513330,"['513330', '515170', '512690', '510900', '513090', '512070', '159928', '512800', '159766', '513360']",13:10:00,513330,"['513330', '515170', '512690', '510900', '513090', '512070', '159928', '512800', '159766', '513360']",True,True,10
2022-12-14,13:10:00,161226,"['161226', '159985', '159980', '513030', '513520']",13:10:00,161226,"['161226', '159985', '159980', '513030', '513520']",True,True,5
2022-12-15,13:10:00,161226,"['161226', '513030', '513520']",13:10:00,161226,"['161226', '513030', '513520']",True,True,3
2022-12-16,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2022-12-19,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-12-20,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2022-12-21,13:10:00,161226,"['161226', '159985']",13:10:00,161226,"['161226', '159985']",True,True,2
2022-12-22,13:10:00,161226,"['161226', '159985', '159980']",13:10:00,161226,"['161226', '159985', '159980']",True,True,3
2022-12-23,13:10:00,159985,"['159985', '518880']",13:10:00,159985,"['159985', '518880']",True,True,2
2022-12-26,13:10:00,161226,"['161226', '159985', '159980', '518880']",13:10:00,161226,"['161226', '159985', '159980', '518880']",True,True,4
2022-12-27,13:10:00,159985,"['159985', '161226', '159980', '518880']",13:10:00,159985,"['159985', '161226', '159980', '518880']",True,True,4
2022-12-28,13:10:00,512690,"['512690', '159766', '515170', '159605', '513330', '159928', '513180', '159985', '510900', '161226']",13:10:00,512690,"['512690', '159766', '515170', '159605', '513330', '159928', '513180', '159985', '510900', '161226']",True,True,10
2022-12-29,13:10:00,159985,"['159985', '159980', '518880']",13:10:00,159985,"['159985', '159980', '518880']",True,True,3
2022-12-30,13:10:00,159985,"['159985', '159980', '518880']",13:10:00,159985,"['159985', '161226', '159980', '518880']",True,True,3
2023-01-03,13:10:00,159985,"['159985', '512690', '159981', '159766', '515170', '513120', '513330', '161226', '159928', '510900']",13:10:00,159985,"['159985', '512690', '159981', '159766', '515170', '513120', '513330', '161226', '159928', '510900']",True,True,10
2023-01-04,13:10:00,513360,"['513360', '159985', '159981', '513120', '513330', '512690', '159766', '161226', '510900']",13:10:00,513360,"['513360', '159985', '159981', '513120', '513330', '512690', '159766', '161226', '510900']",True,True,9
2023-01-05,13:10:00,513360,"['513360', '513120', '159985', '159981', '513330', '512690', '510900', '518880']",13:10:00,513360,"['513360', '513120', '159985', '159981', '513330', '512690', '510900', '518880']",True,True,8
2023-01-06,13:10:00,513360,"['513360', '513120', '513330', '159981', '159985', '510900', '512690', '518880']",13:10:00,513360,"['513360', '513120', '513330', '159981', '159985', '510900', '512690', '518880']",True,True,8
2023-01-09,13:10:00,513360,"['513360', '513120', '513330', '159981', '510900', '512690', '159985', '518880']",13:10:00,513360,"['513360', '513120', '513330', '159981', '510900', '512690', '159985', '518880']",True,True,8
2023-01-10,13:10:00,513120,"['513120', '513360', '513330', '159981', '512690', '510900', '159985', '518880']",13:10:00,513120,"['513120', '513360', '513330', '159981', '512690', '510900', '159985', '518880']",True,True,8
2023-01-11,13:10:00,513120,"['513120', '513360', '513330', '159605', '510900', '512010', '512690', '159981', '518880']",13:10:00,513120,"['513120', '513360', '513330', '159605', '510900', '512010', '512690', '159981', '518880']",True,True,9
2023-01-12,13:10:00,513120,"['513120', '513360', '513330', '159605', '512010', '510900', '159892', '512690', '512170', '159981']",13:10:00,513120,"['513120', '513360', '513330', '159605', '512010', '510900', '159892', '512690', '512170', '159981']",True,True,10
2023-01-13,13:10:00,513120,"['513120', '513330', '512010', '159605', '159892', '515120', '159992', '512170', '510900', '512690']",13:10:00,513120,"['513120', '513330', '512010', '159605', '159892', '515120', '159992', '512170', '510900', '512690']",True,True,10
2023-01-16,13:10:00,512010,"['512010', '159892', '515120', '159992', '512170', '513330', '159605', '159869', '512690', '159851']",13:10:00,512010,"['512010', '159892', '515120', '159992', '512170', '513330', '159605', '159869', '512690', '159851']",True,True,10
2023-01-17,13:10:00,512010,"['512010', '159992', '515120', '512170', '159892', '159605', '159851', '513360', '512690', '515790']",13:10:00,512010,"['512010', '159992', '515120', '512170', '159892', '159605', '159851', '513360', '512690', '515790']",True,True,10
2023-01-18,13:10:00,512010,"['512010', '515120', '159992', '512170', '159892', '159851', '515790', '159605', '515400', '159869']",13:10:00,512010,"['512010', '515120', '159992', '512170', '159892', '159851', '515790', '159605', '515400', '159869']",True,True,10
2023-01-19,13:10:00,512010,"['512010', '515120', '159992', '512170', '159892', '159851', '515400', '159852', '516510', '515790']",13:10:00,512010,"['512010', '515120', '159992', '512170', '159892', '159851', '515400', '159852', '516510', '515790']",True,True,10
2023-01-20,13:10:00,512010,"['512010', '515120', '159992', '512170', '159851', '159892', '159852', '515400', '516510', '512070']",13:10:00,512010,"['512010', '515120', '159992', '512170', '159851', '159892', '159852', '515400', '516510', '512070']",True,True,10
2023-01-30,13:10:00,512010,"['512010', '515120', '159992', '159851', '512170', '159852', '515400', '516510', '159949', '159892']",13:10:00,512010,"['512010', '515120', '159992', '159851', '512170', '159852', '515400', '516510', '159949', '159892']",True,True,10
