date,time,value,weak,pool,target
2020-07-13,15:30:00,1139785.62,False,44,512890
2020-07-14,15:30:00,1130661.11,False,44,510880
2020-07-15,15:30:00,1114249.11,False,44,510880
2020-07-16,15:30:00,1084707.51,False,44,510880
2020-07-17,15:30:00,1087709.62,True,9,161226
2020-07-20,15:30:00,1100241.62,True,9,161226
2020-07-21,15:30:00,1156635.62,True,9,161226
2020-07-22,15:30:00,1269415.3,True,9,161226
2020-07-23,15:30:00,1248116.0,True,9,161226
2020-07-24,15:30:00,1239345.7,False,44,161226
2020-07-27,15:30:00,1311621.21,True,9,513030
2020-07-28,15:30:00,1319949.11,True,9,513030
2020-07-29,15:30:00,1313737.27,True,9,159980
2020-07-30,15:30:00,1312779.54,False,44,512010
2020-07-31,15:30:00,1330439.54,False,43,512010
2020-08-03,15:30:00,1363993.54,False,44,512010
2020-08-04,15:30:00,1351190.04,False,44,512010
2020-08-05,15:30:00,1372382.04,False,44,512010
2020-08-06,15:30:00,1338828.04,False,44,512010
2020-08-07,15:30:00,1290174.04,False,43,518880
2020-08-10,15:30:00,1280537.37,False,43,159992
2020-08-11,15:30:00,1262171.53,False,43,159992
2020-08-12,15:30:00,1210583.22,True,9,513500
2020-08-13,15:30:00,1224390.72,True,9,513500
2020-08-14,15:30:00,1224390.72,True,9,513500
2020-08-17,15:30:00,1224390.72,True,9,513500
2020-08-18,15:30:00,1222733.82,True,9,513500
2020-08-19,15:30:00,1229913.72,True,9,513500
2020-08-20,15:30:00,1218823.5,True,9,513100
2020-08-21,15:30:00,1249617.9,True,9,513100
2020-08-24,15:30:00,1303212.0,True,9,513100
2020-08-25,15:30:00,1362432.0,False,44,513100
2020-08-26,15:30:00,1336375.2,False,44,513100
2020-08-27,15:30:00,1393818.6,True,9,513100
2020-08-28,15:30:00,1436295.96,True,9,513500
2020-08-31,15:30:00,1440350.96,False,44,512690
2020-09-01,15:30:00,1407553.12,False,44,159928
2020-09-02,15:30:00,1411885.37,False,44,512690
2020-09-03,15:30:00,1434960.55,False,44,512690
2020-09-04,15:30:00,1378867.73,False,44,159980
2020-09-07,15:30:00,1365021.7,False,44,512690
2020-09-08,15:30:00,1319084.63,True,9,159980
2020-09-09,15:30:00,1300480.75,True,9,159985
2020-09-10,15:30:00,1309213.95,True,9,159985
2020-09-11,15:30:00,1336661.15,True,9,159985
2020-09-14,15:30:00,1359117.95,True,9,159985
2020-09-15,15:30:00,1369043.23,True,9,513100
2020-09-16,15:30:00,1366488.13,True,9,513100
2020-09-17,15:30:00,1324739.94,True,9,159985
2020-09-18,15:30:00,1364195.94,True,9,159985
2020-09-21,15:30:00,1351865.94,False,45,159985
2020-09-22,15:30:00,1335836.94,False,45,159985
2020-09-23,15:30:00,1329671.94,False,44,159985
2020-09-24,15:30:00,1330904.94,False,44,159985
2020-09-25,15:30:00,1325668.33,True,9,511880
2020-09-28,15:30:00,1332099.37,True,9,513520
2020-09-29,15:30:00,1334252.02,True,9,513520
2020-09-30,15:30:00,1319925.22,True,9,513520
2020-10-09,15:30:00,1324469.47,True,9,159985
2020-10-12,15:30:00,1330396.46,False,46,159985
2020-10-13,15:30:00,1311721.73,False,45,159985
2020-10-14,15:30:00,1309403.33,False,46,159985
2020-10-15,15:30:00,1304883.97,False,46,515030
2020-10-16,15:30:00,1272657.97,False,46,515030
2020-10-19,15:30:00,1260841.77,False,46,515030
2020-10-20,15:30:00,1305958.17,False,46,515030
2020-10-21,15:30:00,1276954.77,False,46,515030
2020-10-22,15:30:00,1289845.17,False,46,515030
2020-10-23,15:30:00,1279364.64,True,9,159985
2020-10-26,15:30:00,1288376.79,True,9,159985
2020-10-27,15:30:00,1283996.61,True,9,513520
2020-10-28,15:30:00,1292668.48,True,9,159980
2020-10-29,15:30:00,1281300.91,True,9,511880
2020-10-30,15:30:00,1246074.32,False,45,515030
2020-11-02,15:30:00,1282850.19,True,9,511880
2020-11-03,15:30:00,1285845.33,True,9,159980
2020-11-04,15:30:00,1299213.8,False,45,515030
2020-11-05,15:30:00,1355007.77,False,45,512690
2020-11-06,15:30:00,1337828.15,False,45,512690
2020-11-09,15:30:00,1362647.75,False,45,512690
2020-11-10,15:30:00,1397649.75,False,45,512690
2020-11-11,15:30:00,1398286.15,False,45,512690
2020-11-12,15:30:00,1439652.15,False,45,512690
2020-11-13,15:30:00,1374328.19,False,45,512400
2020-11-16,15:30:00,1443992.99,True,9,513520
2020-11-17,15:30:00,1441586.73,True,9,513520
2020-11-18,15:30:00,1423591.23,True,9,513520
2020-11-19,15:30:00,1425990.63,True,9,513520
2020-11-20,15:30:00,1422391.53,True,9,513520
2020-11-23,15:30:00,1439187.33,True,9,513520
2020-11-24,15:30:00,1462597.07,False,47,512690
2020-11-25,15:30:00,1394100.81,False,47,515220
2020-11-26,15:30:00,1397105.44,True,9,513520
2020-11-27,15:30:00,1403795.75,True,9,513520
2020-11-30,15:30:00,1403795.75,True,9,513520
2020-12-01,15:30:00,1420778.75,True,9,513520
2020-12-02,15:30:00,1418761.95,False,46,515220
2020-12-03,15:30:00,1394082.57,False,46,515220
2020-12-04,15:30:00,1380341.04,False,46,513520
2020-12-07,15:30:00,1377057.35,False,46,513520
2020-12-08,15:30:00,1368840.44,False,46,159981
2020-12-09,15:30:00,1386452.36,False,46,159981
2020-12-10,15:30:00,1393724.84,False,46,512670
2020-12-11,15:30:00,1370100.21,False,46,159981
2020-12-14,15:30:00,1371859.82,True,9,501018
2020-12-15,15:30:00,1360453.22,True,9,159980
2020-12-16,15:30:00,1366239.22,True,9,159980
2020-12-17,15:30:00,1381282.82,True,9,159980
2020-12-18,15:30:00,1397483.62,True,9,159980
2020-12-21,15:30:00,1392854.82,True,9,159980
2020-12-22,15:30:00,1358893.99,False,46,512690
2020-12-23,15:30:00,1365316.84,False,47,159967
2020-12-24,15:30:00,1350301.25,False,47,512690
2020-12-25,15:30:00,1369880.34,False,47,515030
2020-12-28,15:30:00,1379410.94,False,47,512690
2020-12-29,15:30:00,1356161.59,False,47,512010
2020-12-30,15:30:00,1381420.66,False,47,159967
2020-12-31,15:30:00,1431344.46,False,47,159967
2021-01-04,15:30:00,1508394.38,False,48,512670
2021-01-05,15:30:00,1492718.74,False,48,512660
2021-01-06,15:30:00,1537628.79,False,48,159949
2021-01-07,15:30:00,1568052.94,False,49,159949
2021-01-08,15:30:00,1560430.82,False,50,512010
2021-01-11,15:30:00,1533985.38,False,50,159928
2021-01-12,15:30:00,1558670.14,False,50,159985
2021-01-13,15:30:00,1613327.05,False,50,159915
2021-01-14,15:30:00,1593107.25,False,49,159915
2021-01-15,15:30:00,1600572.3,False,49,512400
2021-01-18,15:30:00,1622650.49,True,9,501018
2021-01-19,15:30:00,1594011.55,False,51,159949
2021-01-20,15:30:00,1647191.22,True,9,501018
2021-01-21,15:30:00,1636595.49,True,9,501018
2021-01-22,15:30:00,1638400.22,False,51,159915
2021-01-25,15:30:00,1657593.41,False,52,512170
2021-01-26,15:30:00,1606891.0,False,52,159995
2021-01-27,15:30:00,1596265.6,False,51,159995
2021-01-28,15:30:00,1538734.33,False,51,510900
2021-01-29,15:30:00,1527445.29,True,9,511880
2021-02-01,15:30:00,1527580.29,True,9,511880
2021-02-02,15:30:00,1529665.19,True,9,501018
2021-02-03,15:30:00,1546704.59,True,9,501018
2021-02-04,15:30:00,1571046.59,True,9,501018
2021-02-05,15:30:00,1578349.19,True,9,501018
2021-02-08,15:30:00,1597817.79,True,9,501018
2021-02-09,15:30:00,1629455.69,True,9,501018
2021-02-10,15:30:00,1624498.78,False,52,512800
2021-02-18,15:30:00,1656156.28,False,52,512800
2021-02-19,15:30:00,1668550.39,False,54,159825
2021-02-22,15:30:00,1652171.93,False,54,159825
2021-02-23,15:30:00,1613960.33,False,54,159825
2021-02-24,15:30:00,1592994.02,False,54,501018
2021-02-25,15:30:00,1627005.91,True,9,501018
2021-02-26,15:30:00,1606487.11,True,9,159980
2021-03-01,15:30:00,1590666.11,True,9,159980
2021-03-02,15:30:00,1558269.71,True,9,513500
2021-03-03,15:30:00,1557615.61,True,9,513500
2021-03-04,15:30:00,1522833.17,True,9,511880
2021-03-05,15:30:00,1531094.85,True,9,501018
2021-03-08,15:30:00,1595477.17,True,9,511880
2021-03-09,15:30:00,1612774.08,True,9,513030
2021-03-10,15:30:00,1603258.2,True,9,501018
2021-03-11,15:30:00,1642750.5,True,9,501018
2021-03-12,15:30:00,1655933.1,True,9,501018
2021-03-15,15:30:00,1673509.9,True,9,501018
2021-03-16,15:30:00,1647144.7,True,9,501018
2021-03-17,15:30:00,1655933.1,True,9,501018
2021-03-18,15:30:00,1641717.71,True,9,513030
2021-03-19,15:30:00,1629708.26,False,57,515210
2021-03-22,15:30:00,1632637.21,True,9,159980
2021-03-23,15:30:00,1627025.33,True,9,511880
2021-03-24,15:30:00,1627121.33,True,9,511880
2021-03-25,15:30:00,1627153.33,True,9,511880
2021-03-26,15:30:00,1629247.38,True,9,513030
2021-03-29,15:30:00,1636251.03,False,58,513030
2021-03-30,15:30:00,1645894.23,False,58,513030
2021-03-31,15:30:00,1659670.23,False,58,513030
2021-04-01,15:30:00,1667935.83,False,58,513030
2021-04-02,15:30:00,1677579.03,False,58,513030
2021-04-06,15:30:00,1699654.45,False,58,513500
2021-04-07,15:30:00,1696902.65,False,58,513500
2021-04-08,15:30:00,1699084.13,False,58,513090
2021-04-09,15:30:00,1685715.13,False,58,513090
2021-04-12,15:30:00,1678745.6,True,9,513100
2021-04-13,15:30:00,1675132.6,True,9,513100
2021-04-14,15:30:00,1696810.6,True,9,513100
2021-04-15,15:30:00,1679829.5,True,9,513100
2021-04-16,15:30:00,1695365.4,True,9,513100
2021-04-19,15:30:00,1698617.1,True,9,513100
2021-04-20,15:30:00,1666379.63,False,60,512480
2021-04-21,15:30:00,1665244.24,False,60,512690
2021-04-22,15:30:00,1664601.61,False,60,512690
2021-04-23,15:30:00,1682437.61,False,60,512690
2021-04-26,15:30:00,1649313.61,False,60,512690
2021-04-27,15:30:00,1679252.61,False,60,512690
2021-04-28,15:30:00,1708322.68,False,60,159967
2021-04-29,15:30:00,1708322.68,False,60,159967
2021-04-30,15:30:00,1735031.78,False,60,159967
2021-05-06,15:30:00,1681267.73,False,60,159949
2021-05-07,15:30:00,1620524.93,False,59,159949
2021-05-10,15:30:00,1641212.11,True,9,159980
2021-05-11,15:30:00,1602734.31,True,9,159980
2021-05-12,15:30:00,1612919.61,True,9,159980
2021-05-13,15:30:00,1580100.31,True,9,159980
2021-05-14,15:30:00,1565774.03,True,9,518880
2021-05-17,15:30:00,1574379.76,False,61,159992
2021-05-18,15:30:00,1549697.26,False,61,159992
2021-05-19,15:30:00,1542667.76,False,60,515120
2021-05-20,15:30:00,1545328.36,False,60,515120
2021-05-21,15:30:00,1517392.06,False,60,515120
2021-05-24,15:30:00,1504089.06,False,60,515120
2021-05-25,15:30:00,1546884.22,False,60,512010
2021-05-26,15:30:00,1548879.77,False,60,512690
2021-05-27,15:30:00,1559420.77,False,61,512690
2021-05-28,15:30:00,1562583.07,False,62,512690
2021-05-31,15:30:00,1566799.47,False,62,512690
2021-06-01,15:30:00,1570287.52,False,62,515030
2021-06-02,15:30:00,1558592.68,False,62,515030
2021-06-03,15:30:00,1550929.66,False,62,512690
2021-06-04,15:30:00,1586262.46,False,61,512690
2021-06-07,15:30:00,1619516.86,False,61,512690
2021-06-08,15:30:00,1536428.85,False,61,512670
2021-06-09,15:30:00,1557585.73,False,62,512480
2021-06-10,15:30:00,1575354.77,False,62,159995
2021-06-11,15:30:00,1549854.57,False,62,159995
2021-06-15,15:30:00,1571877.47,False,61,159995
2021-06-16,15:30:00,1522036.17,False,61,159995
2021-06-17,15:30:00,1608940.67,True,9,501018
2021-06-18,15:30:00,1579467.17,True,9,501018
2021-06-21,15:30:00,1605010.87,True,9,501018
2021-06-22,15:30:00,1628589.67,True,9,501018
2021-06-23,15:30:00,1638414.17,True,9,501018
2021-06-24,15:30:00,1640379.07,True,9,501018
2021-06-25,15:30:00,1640379.07,False,63,501018
2021-06-28,15:30:00,1647463.13,False,63,588080
2021-06-29,15:30:00,1659585.59,False,64,515790
2021-06-30,15:30:00,1681912.79,False,64,515790
2021-07-01,15:30:00,1648171.0,False,64,515030
2021-07-02,15:30:00,1642666.9,False,64,515030
2021-07-05,15:30:00,1665049.27,True,9,501018
2021-07-06,15:30:00,1687117.29,True,9,501018
2021-07-07,15:30:00,1640532.62,True,9,513100
2021-07-08,15:30:00,1637538.32,True,9,513100
2021-07-09,15:30:00,1635209.42,True,9,513100
2021-07-12,15:30:00,1645523.12,True,9,513100
2021-07-13,15:30:00,1658492.79,False,64,159967
2021-07-14,15:30:00,1646728.59,False,64,159967
2021-07-15,15:30:00,1680060.49,False,64,159967
2021-07-16,15:30:00,1626773.81,False,64,159870
2021-07-19,15:30:00,1604016.31,False,64,159870
2021-07-20,15:30:00,1591881.11,False,64,159870
2021-07-21,15:30:00,1620251.15,True,9,511880
2021-07-22,15:30:00,1631813.01,False,64,159870
2021-07-23,15:30:00,1616391.62,False,64,515210
2021-07-26,15:30:00,1581043.77,False,64,515210
2021-07-27,15:30:00,1560526.96,True,9,159980
2021-07-28,15:30:00,1557223.66,True,9,159980
2021-07-29,15:30:00,1563830.26,True,9,159980
2021-07-30,15:30:00,1570436.86,True,9,159980
2021-08-02,15:30:00,1568234.66,True,9,159980
2021-08-03,15:30:00,1539606.06,True,9,159980
2021-08-04,15:30:00,1540553.42,True,9,513100
