date,ths_time,ths_weak,ths_threshold,ths_pool,jq_time,jq_weak,jq_threshold,jq_pool,weak_match,threshold_ratio,pool_diff
2023-10-11,09:40:00,True,1266030.0,12,09:40:00,True,1275592.0,12,True,0.9925038727116507,0
2023-10-12,09:40:00,True,1304865.0,12,09:40:00,True,1316956.0,12,True,0.9908189795255119,0
2023-10-13,09:40:00,False,1317292.0,86,09:40:00,False,1333246.0,89,True,0.9880337162084116,-3
2023-10-16,09:40:00,True,1346546.0,12,09:40:00,True,1359480.0,12,True,0.990486068202548,0
2023-10-17,09:40:00,True,1292754.0,12,09:40:00,True,1308337.0,12,True,0.9880894601314493,0
2023-10-18,09:40:00,True,1231357.0,12,09:40:00,True,1245681.0,12,True,0.98850106889324,0
2023-10-19,09:40:00,True,1206595.0,12,09:40:00,True,1222737.0,12,True,0.9867984693355971,0
2023-10-20,09:40:00,True,1286721.0,12,09:40:00,True,1303289.0,12,True,0.9872875471211681,0
2023-10-23,09:40:00,True,1405614.0,12,09:40:00,True,1422110.0,12,True,0.988400334713911,0
2023-10-24,09:40:00,True,1535644.0,12,09:40:00,True,1553516.0,12,True,0.9884957734584001,0
2023-10-25,09:40:00,True,1581597.0,12,09:40:00,True,1595137.0,12,True,0.9915117008758495,0
2023-10-26,09:40:00,True,1671001.0,12,09:40:00,True,1686484.0,12,True,0.9908193614644432,0
2023-10-27,09:40:00,True,1591396.0,12,09:40:00,True,1603672.0,12,True,0.9923450680687822,0
2023-10-30,09:40:00,False,1696129.0,89,09:40:00,False,1706757.0,91,True,0.9937729858439134,-2
2023-10-31,09:40:00,False,1780205.0,88,09:40:00,False,1785828.0,90,True,0.99685132050791,-2
2023-11-01,09:40:00,False,1764608.0,89,09:40:00,False,1774220.0,92,True,0.9945824080440983,-3
2023-11-02,09:40:00,False,1528570.0,89,09:40:00,False,1543573.0,93,True,0.9902803430741532,-4
2023-11-03,09:40:00,False,1304322.0,90,09:40:00,False,1321208.0,93,True,0.9872192720601147,-3
2023-11-06,09:40:00,False,1397868.0,91,09:40:00,False,1410388.0,93,True,0.9911230101220373,-2
2023-11-07,09:40:00,False,1681949.0,91,09:40:00,False,1693856.0,93,True,0.9929704768291991,-2
2023-11-08,09:40:00,False,1726304.0,91,09:40:00,False,1734564.0,93,True,0.9952379964071663,-2
2023-11-09,09:40:00,False,1751237.0,91,09:40:00,False,1762968.0,93,True,0.9933458803563082,-2
2023-11-10,09:40:00,False,1495914.0,91,09:40:00,False,1511534.0,93,True,0.989666127258798,-2
2023-11-13,09:40:00,False,1461982.0,91,09:40:00,False,1477083.0,93,True,0.9897764715997679,-2
2023-11-14,09:40:00,False,1336837.0,91,09:40:00,False,1349577.0,93,True,0.9905600050978937,-2
2023-11-15,09:40:00,False,1343416.0,90,09:40:00,False,1353124.0,92,True,0.9928254912336194,-2
2023-11-16,09:40:00,False,1440400.0,90,09:40:00,False,1455398.0,93,True,0.9896949150679059,-3
2023-11-17,09:40:00,True,1525848.0,12,09:40:00,True,1544991.0,13,True,0.9876096365609897,-1
2023-11-20,09:40:00,True,1530615.0,13,09:40:00,True,1544986.0,13,True,0.9906982975897516,0
2023-11-21,09:40:00,True,1474269.0,13,09:40:00,True,1485215.0,13,True,0.9926300232626253,0
2023-11-22,09:40:00,True,1453282.0,13,09:40:00,True,1464198.0,13,True,0.9925447241424998,0
2023-11-23,09:40:00,True,1422496.0,13,09:40:00,True,1437905.0,13,True,0.9892837148490339,0
2023-11-24,09:40:00,True,1355885.0,13,09:40:00,True,1370066.0,13,True,0.9896494037513521,0
2023-11-27,09:40:00,True,1260197.0,13,09:40:00,True,1272457.0,13,True,0.9903650968166311,0
2023-11-28,09:40:00,True,1224247.0,13,09:40:00,True,1234220.0,13,True,0.9919195929412908,0
2023-11-29,09:40:00,True,1200295.0,13,09:40:00,True,1212914.0,13,True,0.9895961296514015,0
2023-11-30,09:40:00,True,1219621.0,13,09:40:00,True,1231741.0,13,True,0.9901602690825425,0
2023-12-01,09:40:00,True,1219663.0,13,09:40:00,True,1230114.0,13,True,0.9915040394630091,0
2023-12-04,09:40:00,True,1259262.0,13,09:40:00,True,1269319.0,13,True,0.992076853809011,0
2023-12-05,09:40:00,True,1285511.0,13,09:40:00,True,1296116.0,13,True,0.9918178619814894,0
2023-12-06,09:40:00,True,1373293.0,13,09:40:00,True,1388358.0,13,True,0.989149052333764,0
2023-12-07,09:40:00,True,1440030.0,13,09:40:00,True,1458010.0,13,True,0.9876681229895543,0
2023-12-08,09:40:00,True,1427214.0,13,09:40:00,True,1441563.0,13,True,0.9900462206646535,0
2023-12-11,09:40:00,True,1404595.0,13,09:40:00,True,1423110.0,13,True,0.9869897618595892,0
2023-12-12,09:40:00,True,1461868.0,13,09:40:00,True,1475638.0,13,True,0.9906684430734367,0
2023-12-13,09:40:00,True,1450216.0,13,09:40:00,True,1452095.0,13,True,0.9987060075270557,0
2023-12-14,09:40:00,True,1374344.0,13,09:40:00,True,1380235.0,13,True,0.995731886236764,0
2023-12-15,09:40:00,True,1261808.0,13,09:40:00,True,1274790.0,13,True,0.9898163619105892,0
2023-12-18,09:40:00,True,1395754.0,13,09:40:00,True,1412301.0,13,True,0.9882836590783409,0
2023-12-19,09:40:00,True,1406028.0,13,09:40:00,True,1420815.0,13,True,0.9895925929836045,0
2023-12-20,09:40:00,True,1381426.0,13,09:40:00,True,1393417.0,13,True,0.991394535878348,0
2023-12-21,09:40:00,True,1258738.0,13,09:40:00,True,1270311.0,13,True,0.9908896325388035,0
2023-12-22,09:40:00,True,1396850.0,13,09:40:00,True,1405958.0,13,True,0.9935218548491491,0
2023-12-25,09:40:00,True,1663337.0,13,09:40:00,True,1681801.0,13,True,0.9890212932445634,0
2023-12-26,09:40:00,True,1610061.0,13,09:40:00,True,1626209.0,13,True,0.990070157033936,0
2023-12-27,09:40:00,True,1426483.0,13,09:40:00,True,1443776.0,13,True,0.9880223802030231,0
2023-12-28,09:40:00,True,1195419.0,13,09:40:00,True,1202307.0,13,True,0.9942710139756319,0
2023-12-29,09:40:00,False,1568718.0,94,09:40:00,False,1575676.0,96,True,0.9955841175470084,-2
2024-01-02,09:40:00,False,1775533.0,94,09:40:00,False,1783068.0,96,True,0.995774137610007,-2
2024-01-03,09:40:00,False,1761892.0,93,09:40:00,False,1773636.0,95,True,0.9933785737321524,-2
2024-01-04,09:40:00,False,1481481.0,94,09:40:00,False,1494261.0,96,True,0.9914472772828843,-2
2024-01-05,09:40:00,True,1392098.0,13,09:40:00,True,1403768.0,13,True,0.9916866604738105,0
2024-01-08,09:40:00,True,1475065.0,13,09:40:00,True,1492428.0,13,True,0.9883659379212933,0
2024-01-09,09:40:00,True,1509399.0,13,09:40:00,True,1531315.0,13,True,0.9856881177288801,0
2024-01-10,09:40:00,True,1526177.0,13,09:40:00,True,1545185.0,13,True,0.987698560366558,0
2024-01-11,09:40:00,True,1439822.0,13,09:40:00,True,1460833.0,14,True,0.985617110237789,-1
2024-01-12,09:40:00,True,1508942.0,13,09:40:00,True,1527083.0,14,True,0.9881204885392608,-1
2024-01-15,09:40:00,True,1455446.0,14,09:40:00,True,1470752.0,14,True,0.989593078914732,0
2024-01-16,09:40:00,True,1427542.0,14,09:40:00,True,1441325.0,14,True,0.990437271260819,0
2024-01-17,09:40:00,True,1460048.0,14,09:40:00,True,1481254.0,14,True,0.9856837517400797,0
2024-01-18,09:40:00,True,1577233.0,14,09:40:00,True,1608570.0,14,True,0.9805187215974437,0
2024-01-19,09:40:00,True,2049448.0,14,09:40:00,True,2067742.0,14,True,0.991152667982756,0
2024-01-22,09:40:00,True,2143733.0,14,09:40:00,True,2157694.0,14,True,0.9935296663938445,0
2024-01-23,09:40:00,True,2416835.0,14,09:40:00,True,2432494.0,14,True,0.9935625740495146,0
2024-01-24,09:40:00,True,2301000.0,14,09:40:00,True,2324869.0,14,True,0.9897331849665508,0
2024-01-25,09:40:00,True,2415486.0,14,09:40:00,True,2433807.0,14,True,0.9924722872438119,0
2024-01-26,09:40:00,False,2323116.0,96,09:40:00,False,2325179.0,98,True,0.9991127564802538,-2
2024-01-29,09:40:00,False,2266530.0,96,09:40:00,False,2278200.0,98,True,0.9948775348959705,-2
2024-01-30,09:40:00,False,2028208.0,96,09:40:00,False,2047664.0,98,True,0.9904984411505012,-2
2024-01-31,09:40:00,True,1866432.0,14,09:40:00,True,1894469.0,14,True,0.9852006023851538,0
2024-02-01,09:40:00,True,1817449.0,14,09:40:00,True,1846186.0,14,True,0.9844343961009345,0
2024-02-02,09:40:00,True,1929536.0,14,09:40:00,True,1952771.0,14,True,0.9881015234249177,0
2024-02-05,09:40:00,True,2142034.0,14,09:40:00,True,2177370.0,16,True,0.9837712469630793,-2
2024-02-06,09:40:00,True,2782947.0,14,09:40:00,True,2816938.0,16,True,0.9879333517457608,-2
2024-02-07,09:40:00,False,3156133.0,98,09:40:00,False,3148076.0,100,True,1.002559341007015,-2
2024-02-08,09:40:00,False,3416646.0,96,09:40:00,False,3402258.0,98,True,1.0042289561814537,-2
2024-02-19,09:40:00,False,3051401.0,97,09:40:00,False,3038287.0,100,True,1.0043162479383942,-3
2024-02-20,09:40:00,False,2858102.0,97,09:40:00,False,2865870.0,100,True,0.9972894792855224,-3
2024-02-21,09:40:00,False,2336092.0,99,09:40:00,False,2337584.0,101,True,0.9993617341665583,-2
2024-02-22,09:40:00,False,2163703.0,99,09:40:00,False,2166771.0,101,True,0.998584068182563,-2
2024-02-23,09:40:00,False,1906612.0,99,09:40:00,False,1910257.0,101,True,0.9980918797837149,-2
2024-02-26,09:40:00,False,1973116.0,99,09:40:00,False,1977729.0,101,True,0.9976675267440585,-2
2024-02-27,09:40:00,False,1764591.0,99,09:40:00,False,1768384.0,101,True,0.997855103868843,-2
2024-02-28,09:40:00,False,1817401.0,99,09:40:00,False,1817583.0,101,True,0.9998998670212035,-2
2024-02-29,09:40:00,False,2127862.0,99,09:40:00,False,2152007.0,101,True,0.9887802409564653,-2
2024-03-01,09:40:00,False,2318544.0,99,09:40:00,False,2336270.0,101,True,0.9924126920261784,-2
2024-03-04,09:40:00,False,2384247.0,100,09:40:00,False,2406368.0,102,True,0.9908073079429248,-2
2024-03-05,09:40:00,False,2109206.0,100,09:40:00,False,2108404.0,102,True,1.0003803825073374,-2
2024-03-06,09:40:00,False,2316536.0,99,09:40:00,False,2323576.0,101,True,0.9969701873319401,-2
2024-03-07,09:40:00,False,2258029.0,99,09:40:00,False,2267498.0,101,True,0.9958240315978228,-2
2024-03-08,09:40:00,False,2213689.0,99,09:40:00,False,2230130.0,101,True,0.9926277840305273,-2
2024-03-11,09:40:00,False,1767502.0,99,09:40:00,False,1779462.0,101,True,0.9932788674329657,-2
2024-03-12,09:40:00,False,1777258.0,99,09:40:00,False,1787662.0,101,True,0.994180107872741,-2
2024-03-13,09:40:00,False,1898925.0,98,09:40:00,False,1901334.0,100,True,0.9987329948341532,-2
2024-03-14,09:40:00,False,1946923.0,100,09:40:00,False,1956348.0,102,True,0.9951823499704552,-2
2024-03-15,09:40:00,False,1868533.0,100,09:40:00,False,1883774.0,102,True,0.9919093267026724,-2
2024-03-18,09:40:00,False,1709658.0,100,09:40:00,False,1724256.0,102,True,0.9915337397695005,-2
2024-03-19,09:40:00,False,1756742.0,100,09:40:00,False,1763786.0,102,True,0.9960063182268144,-2
2024-03-20,09:40:00,False,1678547.0,100,09:40:00,False,1684399.0,102,True,0.996525763788746,-2
2024-03-21,09:40:00,False,1561840.0,100,09:40:00,False,1568455.0,102,True,0.9957824738357173,-2
2024-03-22,09:40:00,False,1471298.0,100,09:40:00,False,1481711.0,102,True,0.9929723137642901,-2
2024-03-25,09:40:00,True,1597464.0,16,09:40:00,True,1607056.0,16,True,0.9940313218705509,0
2024-03-26,09:40:00,True,1675836.0,16,09:40:00,True,1692248.0,16,True,0.9903016579130246,0
2024-03-27,09:40:00,True,1669937.0,16,09:40:00,True,1685185.0,16,True,0.9909517352694215,0
2024-03-28,09:40:00,True,1522957.0,16,09:40:00,True,1540726.0,16,True,0.9884671252383617,0
2024-03-29,09:40:00,True,1571608.0,16,09:40:00,True,1583129.0,16,True,0.9927226397848817,0
2024-04-01,09:40:00,True,1436139.0,16,09:40:00,True,1445334.0,16,True,0.9936381486908908,0
2024-04-02,09:40:00,False,1448837.0,100,09:40:00,False,1452962.0,102,True,0.9971609718629943,-2
2024-04-03,09:40:00,False,1320614.0,100,09:40:00,False,1326185.0,102,True,0.995799228614409,-2
2024-04-08,09:40:00,False,1371728.0,100,09:40:00,False,1380382.0,102,True,0.993730720916384,-2
2024-04-09,09:40:00,True,1370286.0,16,09:40:00,True,1382581.0,16,True,0.9911072118016955,0
2024-04-10,09:40:00,True,1326636.0,16,09:40:00,True,1338011.0,16,True,0.9914985751238219,0
2024-04-11,09:40:00,True,1355994.0,16,09:40:00,True,1367660.0,16,True,0.9914701022183876,0
2024-04-12,09:40:00,True,1303876.0,16,09:40:00,True,1313497.0,16,True,0.9926752782838484,0
2024-04-15,09:40:00,True,1363120.0,16,09:40:00,True,1375112.0,16,True,0.9912792557988004,0
2024-04-16,09:40:00,True,1424035.0,16,09:40:00,True,1433496.0,16,True,0.9934000513430103,0
2024-04-17,09:40:00,True,1519185.0,16,09:40:00,True,1532298.0,16,True,0.9914422651468578,0
2024-04-18,09:40:00,True,1622519.0,16,09:40:00,True,1630280.0,16,True,0.9952394680668352,0
2024-04-19,09:40:00,True,1633753.0,16,09:40:00,True,1642618.0,16,True,0.9946031274465518,0
2024-04-22,09:40:00,True,1640725.0,16,09:40:00,True,1646019.0,16,True,0.9967837552300429,0
2024-04-23,09:40:00,True,1558403.0,16,09:40:00,True,1566078.0,16,True,0.9950992223886678,0
2024-04-24,09:40:00,True,1517632.0,16,09:40:00,True,1524010.0,16,True,0.9958149880906293,0
2024-04-25,09:40:00,True,1464367.0,16,09:40:00,True,1466505.0,16,True,0.9985421120282577,0
2024-04-26,09:40:00,True,1449999.0,16,09:40:00,True,1453747.0,16,True,0.9974218347484122,0
2024-04-29,09:40:00,False,1702574.0,99,09:40:00,False,1702149.0,101,True,1.0002496843695823,-2
2024-04-30,09:40:00,False,2027540.0,99,09:40:00,False,2031338.0,101,True,0.9981302963859289,-2
2024-05-06,09:40:00,False,2069166.0,99,09:40:00,False,2073879.0,101,True,0.9977274469725572,-2
2024-05-07,09:40:00,False,1992508.0,99,09:40:00,False,2001008.0,101,True,0.9957521409209759,-2
2024-05-08,09:40:00,False,1665327.0,99,09:40:00,False,1673244.0,101,True,0.9952684725001255,-2
2024-05-09,09:40:00,False,1675288.0,99,09:40:00,False,1684437.0,101,True,0.9945685116154537,-2
2024-05-10,09:40:00,False,1553396.0,99,09:40:00,False,1563852.0,101,True,0.9933139453094026,-2
2024-05-13,09:40:00,False,1711302.0,99,09:40:00,False,1720657.0,101,True,0.994563123272099,-2
2024-05-14,09:40:00,False,1764676.0,99,09:40:00,False,1770188.0,101,True,0.9968862064368305,-2
2024-05-15,09:40:00,False,1706060.0,99,09:40:00,False,1712195.0,101,True,0.9964168800866724,-2
2024-05-16,09:40:00,True,1485027.0,16,09:40:00,True,1493156.0,16,True,0.9945558267187086,0
2024-05-17,09:40:00,True,1523426.0,16,09:40:00,True,1533692.0,16,True,0.9933063483411272,0
2024-05-20,09:40:00,False,1640951.0,99,09:40:00,False,1647208.0,101,True,0.99620145118285,-2
2024-05-21,09:40:00,False,1857679.0,99,09:40:00,False,1862023.0,101,True,0.9976670535218952,-2
2024-05-22,09:40:00,False,1734733.0,99,09:40:00,False,1740111.0,101,True,0.9969093925617388,-2
2024-05-23,09:40:00,False,1624307.0,99,09:40:00,False,1635118.0,101,True,0.9933882447627633,-2
2024-05-24,09:40:00,True,1510960.0,16,09:40:00,True,1524406.0,16,True,0.9911795151685312,0
2024-05-27,09:40:00,True,1585858.0,16,09:40:00,True,1602655.0,16,True,0.989519266467206,0
2024-05-28,09:40:00,True,1605542.0,16,09:40:00,True,1614692.0,16,True,0.9943332846140317,0
2024-05-29,09:40:00,True,1554764.0,16,09:40:00,True,1563929.0,16,True,0.9941397595415137,0
2024-05-30,09:40:00,True,1466132.0,16,09:40:00,True,1472455.0,16,True,0.9957058110434615,0
2024-05-31,09:40:00,True,1416271.0,16,09:40:00,True,1429051.0,16,True,0.9910570021643734,0
2024-06-03,09:40:00,True,1404188.0,15,09:40:00,True,1416514.0,15,True,0.9912983563875825,0
2024-06-04,09:40:00,True,1453649.0,16,09:40:00,True,1463601.0,16,True,0.9932003326043095,0
2024-06-05,09:40:00,True,1456773.0,16,09:40:00,True,1463276.0,16,True,0.9955558623253576,0
2024-06-06,09:40:00,True,1451085.0,16,09:40:00,True,1457714.0,16,True,0.9954524687284337,0
2024-06-07,09:40:00,True,1509467.0,16,09:40:00,True,1519936.0,16,True,0.9931122099877889,0
2024-06-11,09:40:00,True,1579631.0,16,09:40:00,True,1594323.0,16,True,0.9907848033303164,0
2024-06-12,09:40:00,True,1647742.0,16,09:40:00,True,1656459.0,16,True,0.9947375697195041,0
2024-06-13,09:40:00,True,1512819.0,16,09:40:00,True,1517470.0,16,True,0.9969350300170678,0
2024-06-14,09:40:00,True,1455954.0,16,09:40:00,True,1459552.0,16,True,0.9975348600118392,0
2024-06-17,09:40:00,True,1444858.0,16,09:40:00,True,1449627.0,16,True,0.9967101882070353,0
2024-06-18,09:40:00,True,1443126.0,16,09:40:00,True,1447390.0,16,True,0.9970540075584328,0
2024-06-19,09:40:00,True,1439518.0,16,09:40:00,True,1443400.0,16,True,0.9973105168352501,0
2024-06-20,09:40:00,True,1420145.0,16,09:40:00,True,1425724.0,16,True,0.996086900409897,0
2024-06-21,09:40:00,True,1503688.0,16,09:40:00,True,1512556.0,16,True,0.9941370765776606,0
2024-06-24,09:40:00,True,1587011.0,16,09:40:00,True,1594090.0,16,True,0.9955592218758037,0
2024-06-25,09:40:00,True,1724149.0,16,09:40:00,True,1735135.0,16,True,0.99366850417979,0
2024-06-26,09:40:00,True,1833967.0,16,09:40:00,True,1845181.0,16,True,0.9939225474357258,0
2024-06-27,09:40:00,True,1853942.0,16,09:40:00,True,1861114.0,16,True,0.9961463940414182,0
2024-06-28,09:40:00,True,1768559.0,16,09:40:00,True,1774226.0,16,True,0.9968059311496957,0
2024-07-01,09:40:00,True,1707543.0,16,09:40:00,True,1713043.0,16,True,0.9967893392051455,0
2024-07-02,09:40:00,True,1574009.0,16,09:40:00,True,1581983.0,16,True,0.9949594907151341,0
2024-07-03,09:40:00,True,1471326.0,16,09:40:00,True,1478949.0,16,True,0.9948456640492674,0
2024-07-04,09:40:00,True,1419748.0,16,09:40:00,True,1423697.0,16,True,0.9972262356386226,0
2024-07-05,09:40:00,True,1526554.0,16,09:40:00,True,1536176.0,16,True,0.9937363947880972,0
2024-07-08,09:40:00,True,1662667.0,16,09:40:00,True,1668466.0,16,True,0.996524352309247,0
2024-07-09,09:40:00,True,1622653.0,16,09:40:00,True,1633170.0,16,True,0.9935603764458079,0
2024-07-10,09:40:00,True,1694564.0,16,09:40:00,True,1700037.0,16,True,0.9967806583033193,0
2024-07-11,09:40:00,True,1602564.0,16,09:40:00,True,1606418.0,16,True,0.9976008734961884,0
2024-07-12,09:40:00,False,1730110.0,101,09:40:00,False,1730795.0,103,True,0.9996042281148259,-2
2024-07-15,09:40:00,False,1631489.0,101,09:40:00,False,1636613.0,103,True,0.9968691437743682,-2
2024-07-16,09:40:00,False,1675499.0,101,09:40:00,False,1679311.0,103,True,0.9977300214194988,-2
2024-07-17,09:40:00,False,1626045.0,101,09:40:00,False,1663350.0,104,True,0.9775723690143385,-3
2024-07-18,09:40:00,False,1778670.0,101,09:40:00,False,1842108.0,104,True,0.9655622797360416,-3
2024-07-19,09:40:00,False,2155460.0,102,09:40:00,False,2160356.0,104,True,0.9977337068520188,-2
2024-07-22,09:40:00,False,2387781.0,102,09:40:00,False,2395058.0,104,True,0.996961660218667,-2
2024-07-23,09:40:00,False,2289566.0,101,09:40:00,False,2295974.0,103,True,0.9972090276283616,-2
2024-07-24,09:40:00,True,1969930.0,17,09:40:00,True,1979480.0,17,True,0.9951755006365308,0
2024-07-25,09:40:00,True,1731996.0,17,09:40:00,True,1746399.0,17,True,0.9917527437887905,0
2024-07-26,09:40:00,True,1717615.0,17,09:40:00,True,1734457.0,17,True,0.9902897563906168,0
2024-07-29,09:40:00,True,1754864.0,17,09:40:00,True,1764810.0,17,True,0.9943642658416487,0
2024-07-30,09:40:00,True,1595767.0,17,09:40:00,True,1601250.0,17,True,0.996575800156128,0
2024-07-31,09:40:00,True,1492672.0,17,09:40:00,True,1495690.0,17,True,0.997982202194305,0
2024-08-01,09:40:00,False,1748576.0,100,09:40:00,False,1744766.0,102,True,1.0021836739138659,-2
2024-08-02,09:40:00,True,1896157.0,17,09:40:00,True,1893826.0,17,True,1.0012308416929538,0
2024-08-05,09:40:00,True,2013161.0,17,09:40:00,True,2015784.0,17,True,0.998698769312585,0
2024-08-06,09:40:00,True,2059149.0,17,09:40:00,True,2081417.0,17,True,0.9893015191093375,0
2024-08-07,09:40:00,True,2146454.0,17,09:40:00,True,2166794.0,17,True,0.9906128593673418,0
2024-08-08,09:40:00,True,2049311.0,17,09:40:00,True,2066917.0,17,True,0.9914819995190906,0
2024-08-09,09:40:00,True,1714555.0,17,09:40:00,True,1719956.0,17,True,0.9968598033903193,0
2024-08-12,09:40:00,True,1500295.0,17,09:40:00,True,1508912.0,17,True,0.994289262727051,0
2024-08-13,09:40:00,True,1357853.0,17,09:40:00,True,1364874.0,17,True,0.9948559354196798,0
2024-08-14,09:40:00,True,1258069.0,17,09:40:00,True,1264534.0,17,True,0.9948874447029499,0
2024-08-15,09:40:00,True,1223048.0,17,09:40:00,True,1227911.0,17,True,0.9960396152489879,0
2024-08-16,09:40:00,True,1492159.0,17,09:40:00,True,1496869.0,17,True,0.9968534320638613,0
2024-08-19,09:40:00,True,1668597.0,17,09:40:00,True,1674196.0,17,True,0.9966557081727587,0
2024-08-20,09:40:00,True,1719573.0,17,09:40:00,True,1725538.0,17,True,0.9965431071352818,0
2024-08-21,09:40:00,True,1572668.0,17,09:40:00,True,1579258.0,17,True,0.9958271542711831,0
2024-08-22,09:40:00,True,1377524.0,17,09:40:00,True,1384089.0,17,True,0.995256807907584,0
2024-08-23,09:40:00,True,1390592.0,17,09:40:00,True,1395973.0,17,True,0.9961453409199175,0
2024-08-26,09:40:00,True,1320171.0,17,09:40:00,True,1323572.0,17,True,0.9974304382383429,0
2024-08-27,09:40:00,True,1331939.0,17,09:40:00,True,1335603.0,17,True,0.9972566698337755,0
2024-08-28,09:40:00,True,1300145.0,17,09:40:00,True,1303019.0,17,True,0.9977943529603175,0
2024-08-29,09:40:00,True,1339092.0,17,09:40:00,True,1342629.0,17,True,0.9973656162648058,0
2024-08-30,09:40:00,True,1520936.0,17,09:40:00,True,1522752.0,17,True,0.9988074223511116,0
2024-09-02,09:40:00,False,1880008.0,100,09:40:00,False,1881490.0,102,True,0.9992123264008844,-2
2024-09-03,09:40:00,True,1939928.0,17,09:40:00,True,1946222.0,17,True,0.9967660421061935,0
2024-09-04,09:40:00,True,1844296.0,17,09:40:00,True,1852480.0,17,True,0.9955821385386077,0
2024-09-05,09:40:00,True,1515870.0,17,09:40:00,True,1526223.0,17,True,0.9932165876153092,0
2024-09-06,09:40:00,True,1457234.0,17,09:40:00,True,1463278.0,17,True,0.995869547686769,0
2024-09-09,09:40:00,True,1350727.0,17,09:40:00,True,1359059.0,17,True,0.9938692874996596,0
2024-09-10,09:40:00,True,1330853.0,17,09:40:00,True,1338821.0,17,True,0.9940484949070861,0
2024-09-11,09:40:00,True,1348371.0,17,09:40:00,True,1355411.0,17,True,0.9948060034926676,0
2024-09-12,09:40:00,True,1403317.0,17,09:40:00,True,1405825.0,17,True,0.998215994167126,0
2024-09-13,09:40:00,True,1414136.0,17,09:40:00,True,1418885.0,17,True,0.996653005705184,0
2024-09-18,09:40:00,True,1359842.0,17,09:40:00,True,1367822.0,17,True,0.9941659075522985,0
2024-09-19,09:40:00,True,1308155.0,17,09:40:00,True,1315929.0,17,True,0.9940923864433415,0
2024-09-20,09:40:00,True,1513439.0,17,09:40:00,True,1516532.0,17,True,0.9979604782490578,0
2024-09-23,09:40:00,True,1725857.0,17,09:40:00,True,1726697.0,17,True,0.9995135220597476,0
2024-09-24,09:40:00,False,1802470.0,102,09:40:00,False,1805576.0,104,True,0.9982797733244129,-2
2024-09-25,09:40:00,False,2330525.0,102,09:40:00,False,2318565.0,104,True,1.0051583630392074,-2
2024-09-26,09:40:00,False,2833417.0,102,09:40:00,False,2835447.0,104,True,0.9992840635003934,-2
2024-09-27,09:40:00,False,3848589.0,102,09:40:00,False,3817909.0,104,True,1.0080358122731579,-2
2024-09-30,09:40:00,False,3889315.0,103,09:40:00,False,3846004.0,105,True,1.011261298740199,-2
2024-10-08,09:40:00,False,5848604.0,101,09:40:00,False,5693547.0,103,True,1.027233814000306,-2
2024-10-09,09:40:00,False,8997019.0,99,09:40:00,False,8853709.0,101,True,1.0161864366673898,-2
2024-10-10,09:40:00,False,11984796.0,99,09:40:00,False,11994134.0,101,True,0.9992214527534876,-2
2024-10-11,09:40:00,False,11618283.0,99,09:40:00,False,11764805.0,101,True,0.9875457349271832,-2
2024-10-14,09:40:00,False,8892911.0,99,09:40:00,False,9082622.0,101,True,0.9791127496002806,-2
2024-10-15,09:40:00,False,6729935.0,99,09:40:00,False,6772267.0,101,True,0.9937492127820714,-2
2024-10-16,09:40:00,False,5644671.0,98,09:40:00,False,5684175.0,100,True,0.9930501787858397,-2
2024-10-17,09:40:00,True,5254901.0,17,09:40:00,True,5274567.0,17,True,0.9962715422896326,0
2024-10-18,09:40:00,True,4651275.0,17,09:40:00,True,4716252.0,17,True,0.9862227463672425,0
2024-10-21,09:40:00,True,5962148.0,17,09:40:00,True,5932347.0,17,True,1.005023475531691,0
2024-10-22,09:40:00,False,6794280.0,100,09:40:00,False,6785605.0,102,True,1.0012784416422706,-2
2024-10-23,09:40:00,False,6923038.0,101,09:40:00,False,6896141.0,103,True,1.0039002972822046,-2
2024-10-24,09:40:00,False,5602383.0,102,09:40:00,False,5646071.0,104,True,0.9922622297877586,-2
2024-10-25,09:40:00,False,4442163.0,102,09:40:00,False,4466286.0,104,True,0.9945988680527847,-2
2024-10-28,09:40:00,False,4359346.0,103,09:40:00,False,4388590.0,104,True,0.993336356324013,-1
2024-10-29,09:40:00,False,3908820.0,103,09:40:00,False,3923865.0,105,True,0.9961657702290981,-2
2024-10-30,09:40:00,False,4131753.0,103,09:40:00,False,4157792.0,105,True,0.9937373009520438,-2
2024-10-31,09:40:00,True,3825474.0,17,09:40:00,True,3849049.0,17,True,0.9938751104493604,0
2024-11-01,09:40:00,True,4105318.0,17,09:40:00,True,4138051.0,17,True,0.9920897543312057,0
2024-11-04,09:40:00,True,3952781.0,17,09:40:00,True,3984956.0,17,True,0.9919258832468916,0
2024-11-05,09:40:00,False,3762728.0,102,09:40:00,False,3788087.0,104,True,0.9933055919782201,-2
2024-11-06,09:40:00,False,4337483.0,102,09:40:00,False,4340413.0,104,True,0.9993249490313479,-2
2024-11-07,09:40:00,False,5120551.0,102,09:40:00,False,5135020.0,104,True,0.9971822894555425,-2
2024-11-08,09:40:00,False,6249027.0,101,09:40:00,False,6226551.0,103,True,1.0036097030282094,-2
2024-11-11,09:40:00,False,6239106.0,100,09:40:00,False,6264935.0,102,True,0.9958772118146477,-2
2024-11-12,09:40:00,False,5993919.0,101,09:40:00,False,5977034.0,103,True,1.0028249797474802,-2
2024-11-13,09:40:00,False,5671708.0,101,09:40:00,False,5721850.0,103,True,0.9912367503517219,-2
