date,time,value,weak,pool,target,top10_raw
2020-01-02,15:30:00,998493.42,False,34,512400,"512400.SH:3.7378,512880.SH:3.6874,512980.SH:2.8606,159949.SZ:1.6300,512480.SH:1.5811,512200.SH:1.4867,512100.SH:1.3937,510900.SH:1.3137,512070.SH:1.2236,510500.SH:1.0694"
2020-01-03,15:30:00,1014772.62,False,34,512400,"512400.SH:4.5161,512880.SH:3.6553,512980.SH:3.1600,159949.SZ:1.5646,512100.SH:1.4486,512200.SH:1.4399,510900.SH:1.4229,512070.SH:1.2680,512480.SH:1.1753,510500.SH:1.1334"
2020-01-06,15:30:00,1030878.34,False,34,512880,"512880.SH:3.9295,512980.SH:3.8396,159949.SZ:1.7197,512100.SH:1.6473,512200.SH:1.4247,512070.SH:1.4050,510900.SH:1.3821,510500.SH:1.3062,501018.SH:1.2484,512480.SH:1.1625"
2020-01-07,15:30:00,1036755.25,False,34,512980,"512980.SH:4.3718,512880.SH:3.4307,512100.SH:1.7286,159949.SZ:1.6369,510500.SH:1.3582,512070.SH:1.2573,512200.SH:1.2533,159915.SZ:1.1941,510900.SH:1.1442,161226.SZ:1.0867"
2020-01-08,15:30:00,1010991.16,False,34,512880,"512880.SH:3.1470,512100.SH:1.8733,159949.SZ:1.6333,510500.SH:1.4829,161226.SZ:1.2970,159915.SZ:1.2911,512070.SH:1.1696,512200.SH:1.1531,512710.SH:1.0666,510300.SH:0.9826"
2020-01-09,15:30:00,1032801.75,False,34,512980,"512980.SH:4.9051,512100.SH:1.8458,159949.SZ:1.6160,510500.SH:1.4693,159915.SZ:1.3463,161226.SZ:1.1935,512710.SH:1.1215,512200.SH:0.9380,510300.SH:0.9327,512070.SH:0.9306"
2020-01-10,15:30:00,1026247.06,False,34,512100,"512100.SH:1.9056,159949.SZ:1.6872,510500.SH:1.4652,159915.SZ:1.4314,512710.SH:1.1326,513100.SH:1.0159,510300.SH:0.9127,512670.SH:0.9037,512660.SH:0.8635,512070.SH:0.8022"
2020-01-13,15:30:00,1039914.19,False,34,512100,"512100.SH:1.9912,512880.SH:1.8006,159949.SZ:1.7904,159915.SZ:1.6129,510500.SH:1.5215,512710.SH:1.1745,513100.SH:1.1449,512670.SH:0.9868,512660.SH:0.9606,510300.SH:0.9156"
2020-01-14,15:30:00,1037177.59,False,34,512100,"512100.SH:2.1147,159949.SZ:2.0117,159915.SZ:1.8197,512880.SH:1.7524,510500.SH:1.6614,513100.SH:1.2794,512710.SH:1.2121,512670.SH:1.0732,512660.SH:1.0693,512480.SH:1.0360"
2020-01-15,15:30:00,1039285.33,False,34,512980,"512980.SH:4.8152,512100.SH:2.0317,159949.SZ:1.9116,159915.SZ:1.8153,510500.SH:1.5952,513100.SH:1.4409,512880.SH:1.2892,512480.SH:1.2878,512710.SH:1.0468,159928.SZ:0.9838"
2020-01-16,15:30:00,1022520.82,False,34,512400,"512400.SH:4.9848,512980.SH:4.3399,512480.SH:2.1257,512100.SH:2.0386,159949.SZ:1.9907,159915.SZ:1.9367,513100.SH:1.6151,510500.SH:1.5745,159928.SZ:1.1275,512670.SH:1.0636"
2020-01-17,15:30:00,1019816.15,False,34,512400,"512400.SH:3.7397,512980.SH:3.6166,512480.SH:2.5846,159949.SZ:1.9184,159915.SZ:1.9126,512100.SH:1.8709,513100.SH:1.8420,510500.SH:1.4313,159928.SZ:1.1321,159967.SZ:1.0485"
2020-01-20,15:30:00,1033595.23,False,34,512480,"512480.SH:3.8960,512400.SH:3.0483,512980.SH:2.9811,159915.SZ:2.0724,159949.SZ:2.0545,513100.SH:1.9116,512100.SH:1.7267,515050.SH:1.3862,510500.SH:1.3520,159967.SZ:1.3501"
2020-01-21,15:30:00,1023999.2,False,34,159915,"159915.SZ:2.2065,512980.SH:2.1913,159949.SZ:2.1769,512400.SH:2.1048,515050.SH:1.7913,159967.SZ:1.7828,513100.SH:1.7673,512100.SH:1.6528,515880.SH:1.4266,510500.SH:1.2515"
2020-01-22,15:30:00,1047108.44,False,35,515050,"515050.SH:2.4529,159915.SZ:2.3468,159949.SZ:2.3332,159967.SZ:2.2624,513100.SH:1.8093,515880.SH:1.6740,512980.SH:1.5388,512170.SH:1.5284,512100.SH:1.4794,512400.SH:1.3428"
2020-01-23,15:30:00,998372.49,False,35,159949,"159949.SZ:2.4231,159915.SZ:2.3445,513100.SH:1.7854,512170.SH:1.7156,512100.SH:1.1784,512980.SH:1.0382,512670.SH:1.0274,512010.SH:0.9902,510500.SH:0.9139,512660.SH:0.8314"
2020-02-03,15:30:00,931835.44,True,9,518880,518880.SH:0.1493
2020-02-04,15:30:00,924423.84,True,9,518880,518880.SH:0.1639
2020-02-05,15:30:00,918335.74,True,9,518880,"518880.SH:0.1338,513500.SH:0.0326"
2020-02-06,15:30:00,910403.75,True,9,513100,"513100.SH:1.7517,513500.SH:0.0603"
2020-02-07,15:30:00,917078.15,True,9,513100,"513100.SH:2.2835,518880.SH:0.0951,513500.SH:0.0946"
2020-02-10,15:30:00,922763.75,True,9,513100,"513100.SH:2.5917,513500.SH:0.1295,518880.SH:0.0924"
2020-02-11,15:30:00,957124.55,True,8,513100,"513100.SH:3.2884,513500.SH:0.2090,518880.SH:0.0779"
2020-02-12,15:30:00,981844.55,False,35,513100,"513100.SH:4.5136,512170.SH:3.2367,159949.SZ:1.8252,159915.SZ:0.9951,159967.SZ:0.9441,513500.SH:0.3178"
2020-02-13,15:30:00,1016508.57,False,37,512170,"512170.SH:3.1378,159949.SZ:1.9429,159915.SZ:1.0504,159967.SZ:0.9533,513500.SH:0.5250"
2020-02-14,15:30:00,1012313.97,False,37,512170,"512170.SH:3.3260,159949.SZ:2.2142,159915.SZ:1.1883,159967.SZ:1.0574,513500.SH:0.7377"
2020-02-17,15:30:00,1045870.77,False,37,512170,"512170.SH:3.4897,159949.SZ:2.5506,159915.SZ:1.4093,159967.SZ:1.2930"
2020-02-18,15:30:00,1050764.47,False,36,512170,"512170.SH:3.6922,159949.SZ:3.0510,159915.SZ:1.7465,159967.SZ:1.5390"
2020-02-19,15:30:00,1027694.17,False,36,512170,"512170.SH:3.5404,159949.SZ:3.5152,159915.SZ:2.1603,159967.SZ:1.8987,513500.SH:0.8143,518880.SH:0.1968"
2020-02-20,15:30:00,1047807.72,False,36,159949,"159949.SZ:3.7936,512170.SH:3.2554,159915.SZ:2.5093,159967.SZ:2.2125,515050.SH:1.1676,513500.SH:0.7727,518880.SH:0.3197"
2020-02-21,15:30:00,1067139.72,False,36,159949,"159949.SZ:4.5784,513100.SH:3.7469,512170.SH:3.2658,159915.SZ:3.1229,159967.SZ:2.7382,515050.SH:1.9102,513500.SH:0.6313,518880.SH:0.5784"
2020-02-24,15:30:00,1086478.99,False,36,159915,"159915.SZ:3.8938,512170.SH:3.5645,159967.SZ:3.4408,515050.SH:3.3398,512670.SH:1.8017,518880.SH:0.7602,513500.SH:0.3760"
2020-02-25,15:30:00,1094958.59,False,36,159915,"159915.SZ:4.5354,512170.SH:4.1380,159967.SZ:4.0987,512670.SH:2.4418,512660.SH:1.7906,518880.SH:0.9629,161226.SZ:0.3936"
2020-02-26,15:30:00,1047015.52,False,36,159967,"159967.SZ:4.8342,512670.SH:4.0841,512170.SH:4.0600,512660.SH:3.1470,518880.SH:1.0364,161226.SZ:0.3928"
2020-02-27,15:30:00,1052890.84,False,36,512670,"512670.SH:4.5470,512660.SH:3.3899,512710.SH:1.3233,518880.SH:1.1269,161226.SZ:0.4350"
2020-02-28,15:30:00,992239.89,False,36,518880,"518880.SH:1.1285,161226.SZ:0.3419"
2020-03-02,15:30:00,968272.43,True,8,511880,
2020-03-03,15:30:00,966935.53,True,8,159985,159985.SZ:0.0019
2020-03-04,15:30:00,966935.53,True,8,159985,159985.SZ:0.0184
2020-03-05,15:30:00,967934.43,True,8,159985,159985.SZ:0.0545
2020-03-06,15:30:00,960095.3,False,39,515050,"515050.SH:4.8364,512670.SH:3.5661,512170.SH:3.3372,512100.SH:3.2039,512660.SH:2.6446,159967.SZ:2.2207,512710.SH:1.8920,512200.SH:1.7532,159915.SZ:1.5292,159928.SZ:1.4954"
2020-03-09,15:30:00,915282.08,False,40,512170,"512170.SH:2.9253,512200.SH:1.8918,159928.SZ:1.3907,512890.SH:0.5736,510300.SH:0.5045,510880.SH:0.4383,518880.SH:0.4284"
2020-03-10,15:30:00,913271.67,True,9,511880,
2020-03-11,15:30:00,915194.31,True,9,518880,518880.SH:0.3615
2020-03-12,15:30:00,903835.79,True,9,511880,
2020-03-13,15:30:00,903871.39,True,9,511880,
2020-03-16,15:30:00,892541.1,True,9,159985,159985.SZ:0.0180
2020-03-17,15:30:00,893471.7,True,9,159985,159985.SZ:0.0108
2020-03-18,15:30:00,891610.5,True,9,159985,159985.SZ:0.0201
2020-03-19,15:30:00,883014.78,True,9,511880,
2020-03-20,15:30:00,883785.98,True,9,159985,159985.SZ:0.0198
2020-03-23,15:30:00,930819.98,True,9,159985,159985.SZ:0.0914
2020-03-24,15:30:00,918156.98,True,9,159985,159985.SZ:0.2407
2020-03-25,15:30:00,933533.48,True,9,159985,159985.SZ:0.4341
2020-03-26,15:30:00,909111.98,False,40,159985,159985.SZ:0.5934
2020-03-27,15:30:00,919965.98,False,40,159985,159985.SZ:0.6986
2020-03-30,15:30:00,928106.48,False,40,159985,159985.SZ:0.9689
2020-03-31,15:30:00,925392.98,False,41,159985,159985.SZ:1.0282
2020-04-01,15:30:00,898257.98,False,41,159985,159985.SZ:0.9399
2020-04-02,15:30:00,894639.98,False,41,159985,159985.SZ:0.6766
2020-04-03,15:30:00,882881.48,False,41,159985,159985.SZ:0.4445
2020-04-07,15:30:00,884461.12,False,41,511880,
2020-04-08,15:30:00,884530.72,False,41,511880,
2020-04-09,15:30:00,884591.62,False,41,511880,
2020-04-10,15:30:00,884765.62,False,42,511880,
2020-04-13,15:30:00,884809.12,False,42,511880,
2020-04-14,15:30:00,890118.63,False,42,512010,512010.SH:0.8353
2020-04-15,15:30:00,885439.23,False,42,512010,"512010.SH:1.4819,159928.SZ:0.9055,518880.SH:0.6138"
2020-04-16,15:30:00,887140.83,False,44,512010,"512010.SH:2.3085,159928.SZ:1.2885,512170.SH:1.2212,518880.SH:0.8545"
2020-04-17,15:30:00,881185.23,False,44,512010,"512010.SH:3.1259,512170.SH:2.2541,159928.SZ:2.0049,513520.SH:1.9859,512690.SH:1.2428,518880.SH:1.2102,159967.SZ:0.9495,510900.SH:0.7992,513500.SH:0.6445,501018.SH:0.5021"
2020-04-20,15:30:00,886290.03,False,44,512010,"512010.SH:3.3958,512170.SH:3.2933,513520.SH:2.8976,159928.SZ:2.3329,513030.SH:2.1546,512690.SH:1.7741,159967.SZ:1.5367,518880.SH:1.3001,513500.SH:1.2552,510900.SH:1.0269"
2020-04-21,15:30:00,885130.6,False,44,512170,"512170.SH:3.9100,513520.SH:3.0926,512010.SH:3.0598,513030.SH:2.9387,159928.SZ:2.3027,512690.SH:2.0291,159967.SZ:2.0238,513500.SH:1.6125,518880.SH:1.2648,161226.SZ:1.1586"
2020-04-22,15:30:00,891739.0,False,44,512170,"512170.SH:4.2543,512010.SH:2.9062,513030.SH:2.8023,513520.SH:2.4524,159928.SZ:2.4103,512690.SH:2.3571,159967.SZ:2.1976,513500.SH:1.6069,159949.SZ:1.2176,518880.SH:1.1257"
2020-04-23,15:30:00,893391.1,False,44,512170,"512170.SH:4.6164,512010.SH:2.8582,513030.SH:2.8477,512690.SH:2.6077,159928.SZ:2.5102,159967.SZ:2.3886,513520.SH:2.1023,513500.SH:1.7201,159949.SZ:1.5334,159915.SZ:1.2733"
2020-04-24,15:30:00,873015.2,False,44,512170,"512170.SH:3.9695,512690.SH:2.6919,159928.SZ:2.3722,512010.SH:2.3541,159967.SZ:2.1189,513030.SH:2.0458,513520.SH:1.5886,159949.SZ:1.4341,513500.SH:1.4231,513100.SH:1.3052"
2020-04-27,15:30:00,888653.98,True,9,513100,"513100.SH:1.7056,513500.SH:1.4457,513520.SH:1.4359,159980.SZ:1.1908,161226.SZ:0.9552,518880.SH:0.7974"
2020-04-28,15:30:00,910823.88,True,9,513100,"513100.SH:2.5920,513500.SH:1.5035,513520.SH:1.2885,159980.SZ:1.2216,513030.SH:1.1612"
2020-04-29,15:30:00,927264.48,True,9,513100,"513100.SH:3.4739,513500.SH:1.4600,513520.SH:1.2915,159980.SZ:1.0926,513030.SH:0.9648,518880.SH:0.5376"
2020-04-30,15:30:00,951467.6,True,9,513500,"513500.SH:1.5765,513520.SH:1.3784,513030.SH:1.0506,159980.SZ:1.0107,518880.SH:0.4718"
2020-05-06,15:30:00,939039.96,False,44,512690,"512690.SH:2.1278,159967.SZ:1.9594,159949.SZ:1.8615,513500.SH:1.6022,512170.SH:1.4588,159928.SZ:1.4092,513520.SH:1.3487,159915.SZ:1.2747,513030.SH:1.0017,159980.SZ:0.9785"
2020-05-07,15:30:00,948428.52,False,44,512690,"512690.SH:2.2466,159967.SZ:2.2343,159949.SZ:2.1804,513500.SH:1.5676,512170.SH:1.5344,159915.SZ:1.5018,159928.SZ:1.4066,513520.SH:1.2742,512010.SH:0.9694,159980.SZ:0.9535"
2020-05-08,15:30:00,957825.72,False,44,512690,"512690.SH:2.5403,159967.SZ:2.4591,159949.SZ:2.4530,159915.SZ:1.6941,513500.SH:1.5471,512170.SH:1.5444,159928.SZ:1.3843,513520.SH:1.3394,515050.SH:1.1258,512010.SH:1.0065"
2020-05-11,15:30:00,960175.02,False,44,512690,"512690.SH:2.6243,159967.SZ:2.3013,159949.SZ:2.2324,159915.SZ:1.5674,513520.SH:1.4859,513500.SH:1.4720,515050.SH:1.3632,159995.SZ:1.2160,512170.SH:1.2076,159928.SZ:1.1989"
2020-05-12,15:30:00,967222.92,False,44,512690,"512690.SH:2.6532,159967.SZ:2.1990,159949.SZ:1.9591,513520.SH:1.5334,515050.SH:1.4585,159915.SZ:1.4218,513500.SH:1.2987,159995.SZ:1.2687,159928.SZ:1.1081,512480.SH:1.0926"
2020-05-13,15:30:00,996980.72,False,44,512690,"512690.SH:3.0596,159967.SZ:2.3870,159949.SZ:2.0117,159995.SZ:1.8625,515050.SH:1.7300,512480.SH:1.5802,159915.SZ:1.4948,513520.SH:1.3479,512170.SH:1.1930,159928.SZ:1.1452"
2020-05-14,15:30:00,995414.52,False,44,512690,"512690.SH:3.4293,159995.SZ:2.8033,159967.SZ:2.4842,512480.SH:2.3073,515050.SH:2.2564,159949.SZ:1.9780,159915.SZ:1.4812,512170.SH:1.2179,513520.SH:1.1383,515030.SH:1.1235"
2020-05-15,15:30:00,972362.11,False,44,159995,"159995.SZ:4.1421,513100.SH:4.1351,512480.SH:3.3696,512690.SH:3.3690,515050.SH:2.6129,159967.SZ:2.4505,159949.SZ:1.8544,159915.SZ:1.3658,515030.SH:1.1710,512170.SH:1.1176"
2020-05-18,15:30:00,933319.97,False,44,512480,"512480.SH:4.3661,512690.SH:3.8682,513100.SH:3.1798,159967.SZ:2.6136,159949.SZ:1.7694,159915.SZ:1.3336,515030.SH:1.2447,512170.SH:1.2213,512670.SH:1.1833,512710.SH:1.0421"
2020-05-19,15:30:00,961242.26,False,44,512690,"512690.SH:4.1702,513100.SH:2.6735,159967.SZ:2.6392,159949.SZ:1.5665,159915.SZ:1.2648,515030.SH:1.2256,512170.SH:1.2192,159928.SZ:0.9922,512660.SH:0.8966,513520.SH:0.8207"
2020-05-20,15:30:00,952376.66,False,44,512690,"512690.SH:4.4172,513100.SH:2.3462,512670.SH:1.5941,515030.SH:1.5423,159949.SZ:1.5388,159915.SZ:1.2796,512170.SH:1.2786,512710.SH:1.2631,159928.SZ:0.9714,512660.SH:0.9526"
2020-05-21,15:30:00,958402.12,True,9,513100,"513100.SH:1.9026,161226.SZ:1.3148,513520.SH:0.8447,518880.SH:0.6103,159980.SZ:0.5772,513500.SH:0.3494,513030.SH:0.1527"
2020-05-22,15:30:00,940214.67,True,9,161226,"161226.SZ:1.4733,513520.SH:0.7407,518880.SH:0.5761,513500.SH:0.2882,513030.SH:0.1434"
2020-05-25,15:30:00,948451.57,True,9,161226,"161226.SZ:2.0386,513520.SH:0.7594,518880.SH:0.6490,159980.SZ:0.4335,513500.SH:0.3128,513030.SH:0.2328"
2020-05-26,15:30:00,971985.57,True,9,161226,"161226.SZ:2.6083,513520.SH:0.9779,518880.SH:0.6700,513030.SH:0.4732,513500.SH:0.4172,159980.SZ:0.3806"
2020-05-27,15:30:00,962571.97,True,9,161226,"161226.SZ:3.1912,513520.SH:1.1582,513030.SH:0.7222,513100.SH:0.5585,513500.SH:0.5085,159980.SZ:0.3631,159985.SZ:0.0055"
2020-05-28,15:30:00,976692.37,True,9,161226,"161226.SZ:3.7475,513520.SH:1.5084,513030.SH:1.1197,513500.SH:0.6944,513100.SH:0.4312,159980.SZ:0.3170,159985.SZ:0.0256"
2020-05-29,15:30:00,979045.77,True,9,161226,"161226.SZ:4.0486,513520.SH:1.8724,513030.SH:1.5476,513500.SH:0.8424,159980.SZ:0.3126,513100.SH:0.3111,159985.SZ:0.0336"
2020-06-01,15:30:00,1022583.67,True,9,161226,"161226.SZ:4.9436,513520.SH:2.0261,513030.SH:1.9539,513500.SH:0.8821,518880.SH:0.4783,159980.SZ:0.3351,513100.SH:0.1896,159985.SZ:0.0472"
2020-06-02,15:30:00,1018675.81,False,44,512690,"512690.SH:2.8435,513030.SH:2.4584,513520.SH:2.3054,513500.SH:0.8728,159981.SZ:0.7139,512170.SH:0.5218,515030.SH:0.4781,518880.SH:0.4351,159980.SZ:0.3468,159967.SZ:0.2801"
2020-06-03,15:30:00,1011000.76,False,44,513030,"513030.SH:3.1677,513520.SH:2.5758,512690.SH:2.5705,513500.SH:0.9566,159981.SZ:0.7085,512170.SH:0.5889,515030.SH:0.5473,518880.SH:0.3815,159980.SZ:0.3728,159967.SZ:0.2697"
2020-06-04,15:30:00,1029961.49,False,44,161226,"161226.SZ:4.7313,513030.SH:4.0670,512690.SH:2.6764,513520.SH:2.6764,513500.SH:1.0130,515030.SH:0.6176,159981.SZ:0.5865,512170.SH:0.5392,159980.SZ:0.3667,518880.SH:0.2761"
2020-06-05,15:30:00,1034937.09,False,44,161226,"161226.SZ:3.8706,513520.SH:2.8357,512690.SH:2.7552,513500.SH:1.0854,515030.SH:0.6490,512170.SH:0.5414,159981.SZ:0.5243,159980.SZ:0.4045,159985.SZ:0.3445,159992.SZ:0.2635"
2020-06-08,15:30:00,1029957.43,False,44,513520,"513520.SH:3.0342,161226.SZ:2.9977,512690.SH:2.8705,513500.SH:1.3145,515030.SH:0.8033,159981.SZ:0.5453,512170.SH:0.4975,159980.SZ:0.4857,159985.SZ:0.3712,159928.SZ:0.3046"
2020-06-09,15:30:00,1043100.98,False,44,513520,"513520.SH:3.3020,512690.SH:2.9736,161226.SZ:2.2038,513500.SH:1.6241,515030.SH:0.8789,159980.SZ:0.5678,159981.SZ:0.5155,512170.SH:0.4568,159985.SZ:0.3568,159928.SZ:0.3398"
2020-06-10,15:30:00,1051558.28,False,44,513520,"513520.SH:3.7005,512690.SH:2.9197,513500.SH:2.0502,161226.SZ:1.6851,515030.SH:1.1232,159980.SZ:0.6631,159981.SZ:0.4785,512170.SH:0.4601,159928.SZ:0.3742,159985.SZ:0.3625"
2020-06-11,15:30:00,1021487.88,False,44,513520,"513520.SH:3.5826,512690.SH:2.7989,513500.SH:2.0186,515030.SH:1.5526,161226.SZ:1.2805,159980.SZ:0.7727,513090.SH:0.5755,512170.SH:0.4952,159981.SZ:0.4803,159992.SZ:0.4203"
2020-06-12,15:30:00,1007392.38,False,44,513520,"513520.SH:2.8027,512690.SH:2.4756,515030.SH:1.5752,513500.SH:1.4423,161226.SZ:0.7982,159980.SZ:0.7662,513090.SH:0.5547,512170.SH:0.5441,159992.SZ:0.4698,512010.SH:0.4502"
2020-06-15,15:30:00,989364.45,False,44,512690,"512690.SH:2.0699,513520.SH:1.9511,515030.SH:1.8449,159980.SZ:0.7959,512170.SH:0.7219,159949.SZ:0.6918,159992.SZ:0.5993,513090.SH:0.5941,512010.SH:0.5915,159967.SZ:0.5309"
2020-06-16,15:30:00,999481.17,False,44,513030,"513030.SH:4.9584,515030.SH:1.9505,512690.SH:1.7643,513520.SH:1.5892,512170.SH:0.8938,159949.SZ:0.8750,159980.SZ:0.8380,159992.SZ:0.7207,512980.SH:0.7122,512010.SH:0.7036"
2020-06-17,15:30:00,1007235.82,False,44,513030,"513030.SH:3.9737,515030.SH:2.0192,512690.SH:1.3975,513520.SH:1.3744,512170.SH:1.2531,159949.SZ:1.1634,159992.SZ:1.0047,512980.SH:1.0040,512010.SH:0.9611,159980.SZ:0.8861"
2020-06-18,15:30:00,1006265.52,False,44,513030,"513030.SH:3.1867,515030.SH:2.1641,159949.SZ:1.5194,512980.SH:1.3655,159992.SZ:1.2483,512010.SH:1.2310,513520.SH:1.2142,512690.SH:1.1807,159915.SZ:1.1617,159967.SZ:1.0728"
2020-06-19,15:30:00,997023.66,False,44,515030,"515030.SH:2.5463,513030.SH:2.3049,512170.SH:2.1558,159949.SZ:2.0854,512980.SH:1.7505,512010.SH:1.7466,159992.SZ:1.7002,159915.SZ:1.5683,159967.SZ:1.5030,512690.SH:1.1930"
2020-06-22,15:30:00,1006226.16,False,44,515030,"515030.SH:3.0745,159949.SZ:2.8124,512170.SH:2.5950,512010.SH:2.2595,159992.SZ:2.1349,159915.SZ:2.0612,512980.SH:1.9867,159967.SZ:1.9362,513030.SH:1.6004,515050.SH:1.5453"
2020-06-23,15:30:00,1011333.76,False,44,159949,"159949.SZ:3.5397,512170.SH:3.4945,515030.SH:3.2116,512010.SH:3.0717,159992.SZ:2.8642,159915.SZ:2.6055,159967.SZ:2.5204,512980.SH:2.3826,515050.SH:2.0577,513090.SH:1.6544"
2020-06-24,15:30:00,1010236.96,False,44,159949,"159949.SZ:4.5086,512170.SH:4.2694,512010.SH:3.7494,515030.SH:3.4888,159992.SZ:3.4614,159915.SZ:3.3017,159967.SZ:3.2747,515050.SH:2.9031,512980.SH:2.7824,513090.SH:2.0347"
2020-06-29,15:30:00,1002166.85,False,44,512010,"512010.SH:4.6351,159992.SZ:4.2900,159967.SZ:3.9611,159915.SZ:3.8083,515030.SH:3.6509,515050.SH:3.3463,512980.SH:2.7966,513090.SH:1.9794,512690.SH:1.6434,159998.SZ:1.4302"
2020-06-30,15:30:00,1015277.09,False,44,159967,"159967.SZ:4.8103,159915.SZ:4.5205,515050.SH:4.1239,515030.SH:3.7242,512980.SH:2.9772,512690.SH:2.0084,159998.SZ:1.8012,510500.SH:1.4641,512100.SH:1.4368,159928.SZ:1.3730"
2020-07-01,15:30:00,996318.59,False,44,159967,"159967.SZ:4.9894,159915.SZ:4.7316,515050.SH:4.3570,515030.SH:3.4493,512980.SH:2.8572,512690.SH:2.5353,159998.SZ:2.0074,159928.SZ:1.6452,515980.SH:1.4814,510500.SH:1.4426"
2020-07-02,15:30:00,991127.8,False,44,159915,"159915.SZ:4.6213,159967.SZ:4.4772,515050.SH:4.3229,512690.SH:3.4190,515030.SH:2.9780,512980.SH:2.6713,512880.SH:2.4197,159998.SZ:2.2521,159928.SZ:2.0749,513090.SH:1.9678"
2020-07-03,15:30:00,1011306.14,False,44,515050,"515050.SH:4.5802,159967.SZ:4.5235,512690.SH:3.9850,512880.SH:3.8285,515030.SH:2.9362,513090.SH:2.7687,159998.SZ:2.5437,159928.SZ:2.5227,512980.SH:2.4999,512480.SH:2.0601"
2020-07-06,15:30:00,1086311.22,False,44,512690,"512690.SH:4.8877,159967.SZ:4.4526,515030.SH:3.3081,159995.SZ:3.3080,512480.SH:3.2928,159928.SZ:3.2801,159998.SZ:3.1656,512070.SH:3.1004,512980.SH:2.7487,515980.SH:2.3079"
2020-07-07,15:30:00,1115198.27,False,44,159928,"159928.SZ:4.4428,159998.SZ:4.2061,515030.SH:4.1378,512200.SH:3.3670,510300.SH:3.2509,515980.SH:3.0927,512980.SH:3.0890,510500.SH:2.5671,512400.SH:2.4191,515880.SH:2.3808"
2020-07-08,15:30:00,1121473.98,False,44,515030,"515030.SH:4.8821,510300.SH:4.1270,515980.SH:3.7518,512400.SH:3.6080,512980.SH:3.3262,510500.SH:3.1012,512100.SH:2.6929,515880.SH:2.6155,512710.SH:2.2216,512890.SH:1.9517"
2020-07-09,15:30:00,1140393.95,False,44,512710,"512710.SH:4.9536,510500.SH:4.3942,512670.SH:4.3425,512980.SH:4.3157,512100.SH:3.8103,515880.SH:3.7618,512660.SH:3.2872,512890.SH:2.8610,515210.SH:1.8950,512800.SH:1.5812"
2020-07-10,15:30:00,1111788.3,False,44,512890,"512890.SH:3.6977,512800.SH:2.1255,510880.SH:2.0971,159980.SZ:1.2338,511380.SH:0.9830,510900.SH:0.7067,518880.SH:0.3743,159985.SZ:0.3130,159981.SZ:0.1141"
2020-07-13,15:30:00,1140290.05,False,44,512890,"512890.SH:4.5460,510880.SH:2.6308,159980.SZ:1.4063,511380.SH:1.2680,510900.SH:0.8994,518880.SH:0.3850,161226.SZ:0.3337,159985.SZ:0.2790,159981.SZ:0.1466"
2020-07-14,15:30:00,1131139.06,False,44,510880,"510880.SH:3.1480,159980.SZ:1.5121,511380.SH:1.4856,510900.SH:0.9294,161226.SZ:0.4921,518880.SH:0.3685,159985.SZ:0.2748,159981.SZ:0.1552"
2020-07-15,15:30:00,1114687.06,False,44,510880,"510880.SH:3.2321,512800.SH:2.2368,159980.SZ:1.6122,511380.SH:1.5162,510900.SH:0.8945,161226.SZ:0.6787,518880.SH:0.3575,159985.SZ:0.2651,159981.SZ:0.2427,513100.SH:0.1911"
2020-07-16,15:30:00,1085073.46,False,44,510880,"510880.SH:3.2049,512800.SH:2.0216,159980.SZ:1.5106,511380.SH:1.4194,161226.SZ:0.8895,510900.SH:0.7286,159981.SZ:0.3439,518880.SH:0.3180,159985.SZ:0.2514,513100.SH:0.2022"
2020-07-17,15:30:00,1088083.16,True,9,161226,"161226.SZ:0.8788,513030.SH:0.2601,513500.SH:0.0286"
2020-07-20,15:30:00,1100647.16,True,9,161226,"161226.SZ:1.0320,513030.SH:0.5357,159985.SZ:0.3097,513500.SH:0.1143"
2020-07-21,15:30:00,1157185.16,True,9,161226,"161226.SZ:1.4342,159980.SZ:1.1981,513030.SH:0.7680,159985.SZ:0.3679,513100.SH:0.2897,513500.SH:0.2282,518880.SH:0.1595,513520.SH:0.0002"
2020-07-22,15:30:00,1270261.16,True,9,161226,"161226.SZ:2.1363,159980.SZ:1.2465,513030.SH:0.8991,159985.SZ:0.3738,513100.SH:0.3212,513500.SH:0.2633,518880.SH:0.2165,513520.SH:0.0002"
2020-07-23,15:30:00,1248902.36,True,9,161226,"161226.SZ:3.1165,159980.SZ:1.0762,513030.SH:0.9637,159985.SZ:0.4088,513100.SH:0.3329,513500.SH:0.2787,518880.SH:0.2744"
2020-07-24,15:30:00,1240107.56,False,44,161226,"161226.SZ:4.1847,512890.SH:3.0770,515220.SH:2.2764,512200.SH:1.4559,513030.SH:1.0998,510880.SH:1.0913,159980.SZ:1.0239,159985.SZ:0.5088,511380.SH:0.4549,518880.SH:0.3504"
2020-07-27,15:30:00,1312584.94,True,9,513030,"513030.SH:1.1421,159980.SZ:0.9283,159985.SZ:0.6240,518880.SH:0.4795,513500.SH:0.3546,513520.SH:0.0036"
2020-07-28,15:30:00,1320937.34,True,9,513030,"513030.SH:1.2403,159980.SZ:0.8454,518880.SH:0.6187,159985.SZ:0.5995,513500.SH:0.3804,513520.SH:0.0221"
2020-07-29,15:30:00,1314707.25,True,9,159980,"159980.SZ:0.8446,518880.SH:0.7664,159985.SZ:0.4910,513520.SH:0.0384"
