trade_date,action,symbol,price,shares,notional,cost,entry_mode,trend_slope_pct,minute,execution_mode
2020-01-03,buy,511880,100.15801479999999,9900,991564.3465199999,198.312869304,force_proxy,0.0008656106217082756,,
2020-02-17,sell,511880,100.434,9900,994296.6,198.85932,,,,daily_close
2020-02-17,buy,159949,0.7940794,1259600,1000222.41224,200.044482448,trend_proxy,0.08536064874093086,,
2020-02-25,sell,159949,0.854,1259600,1075698.4,215.13968,,,,daily_close
2020-02-25,buy,159915,2.17771775,493600,1074921.4814,214.98429628,trend_proxy,0.0777000777000773,,
2020-02-27,sell,159915,2.111,493600,1041989.6000000001,208.39792000000003,,,,daily_close
2020-02-27,buy,512660,0.8710871,1196000,1041820.1716,208.36403432,force_proxy,-0.037835792659856406,,
2020-02-28,stop_loss_sell,512660,0.827532745,1196000,989729.16302,197.945832604,,,,stop_proxy
2020-02-28,buy,512660,0.8210820999999999,1205000,989403.9304999999,197.8807861,force_proxy,-0.05980861244019161,,
2020-03-02,sell,512660,0.853,1205000,1027865.0,205.573,,,,daily_close
2020-03-02,buy,518880,3.5423541999999997,290000,1027282.7179999999,205.45654359999997,force_proxy,-0.006574621959237377,,
2020-03-03,sell,518880,3.536,290000,1025440.0,205.08800000000002,,,,daily_close
2020-03-03,buy,511880,100.5790569,10100,1015848.47469,203.169694938,force_proxy,0.0006630266503560023,,
2020-03-04,sell,511880,100.571,10100,1015767.1,203.15342,,,,daily_close
2020-03-04,buy,159985,0.967746765,1058800,1024650.274782,204.9300549564,trend_proxy,0.003447087211306451,,
2020-03-06,sell,159985,0.964,1058800,1020683.2,204.13664,,,,daily_close
2020-03-06,buy,512880,1.0671066999999999,956100,1020260.7158699998,204.05214317399998,force_proxy,-0.06433823529411797,,
2020-03-09,sell,512880,1.034,956100,988607.4,197.72148,,,,daily_close
2020-03-09,buy,515050,0.40759150582582576,2424800,988327.8833264624,197.6655766652925,force_proxy,-0.09649848359525832,,
2020-03-10,sell,515050,0.43323963963963963,2424800,1050519.4781981981,210.10389563963963,,,,daily_close
2020-03-10,buy,518880,3.6123612,290600,1049752.16472,209.950432944,force_proxy,-0.03198976327575154,,
2020-03-11,sell,518880,3.648,290600,1060108.8,212.02176000000003,,,,daily_close
2020-03-11,buy,159985,0.9500949999999999,1115500,1059830.9725,211.9661945,force_proxy,-0.024381748519679558,,
2020-03-12,sell,159985,0.946,1115500,1055263.0,211.0526,,,,daily_close
2020-03-12,buy,518880,3.6083608000000003,292300,1054723.8618400001,210.94477236800003,force_proxy,-0.01288422602613637,,
2020-03-13,sell,518880,3.502,292300,1023634.6,204.72692,,,,daily_close
2020-03-13,buy,511880,100.6350625,10100,1016414.1312500001,203.28282625000003,force_proxy,0.000265031422788109,,
2020-03-18,sell,511880,100.656,10100,1016625.6000000001,203.32512000000003,,,,daily_close
2020-03-18,buy,159985,0.9580957999999999,1068000,1023246.3143999999,204.64926287999998,force_proxy,-0.017307026652821172,,
2020-03-20,sell,159985,0.977,1068000,1043436.0,208.68720000000002,,,,daily_close
2020-03-20,buy,511880,100.6890679,10300,1037097.39937,207.41947987400002,force_proxy,0.0006291807404464519,,
2020-03-23,sell,511880,100.692,10300,1037127.6,207.42552,,,,daily_close
2020-03-23,buy,159985,1.01930192,1022900,1042643.933968,208.5287867936,trend_proxy,0.09324009324009304,,
2020-03-24,sell,159985,1.015,1022900,1038243.4999999999,207.6487,,,,daily_close
2020-03-24,buy,511880,100.6910681,10300,1037118.00143,207.423600286,force_proxy,6.621705287720066e-05,,
2020-03-26,sell,511880,100.684,10300,1037045.2,207.40904,,,,daily_close
2020-03-26,buy,159985,1.0051005,1032000,1037263.7159999999,207.4527432,force_proxy,-0.04579653254825011,,
2020-04-02,sell,159985,0.989,1032000,1020648.0,204.1296,,,,daily_close
2020-04-02,buy,511880,100.7290719,10100,1017363.62619,203.472725238,force_proxy,-3.309504898093193e-05,,
2020-04-03,sell,511880,100.745,10100,1017524.5,203.50490000000002,,,,daily_close
2020-04-03,buy,159985,0.9760976,1045000,1020021.992,204.0043984,force_proxy,-0.027100271002710175,,
2020-04-08,sell,159985,0.981,1045000,1025145.0,205.029,,,,daily_close
2020-04-08,buy,511880,100.76407540000001,10100,1017717.1615400001,203.54343230800004,force_proxy,6.616907522127846e-05,,
2020-04-16,sell,511880,100.791,10100,1017989.1,203.59782,,,,daily_close
2020-04-16,buy,159928,0.8059463760526315,1271400,1024680.2225133157,204.93604450266315,force_proxy,-0.001055520371543069,,
2020-04-20,sell,159928,0.8170973684210525,1271400,1038857.5942105262,207.77151884210525,,,,daily_close
2020-04-20,buy,513520,0.950745065,1092200,1038403.759993,207.6807519986,trend_proxy,0.00350877192982472,,
2020-04-23,sell,513520,0.938,1092200,1024483.6,204.89672000000002,,,,daily_close
2020-04-23,buy,513030,0.8570857,1194800,1024045.9943599999,204.809198872,force_proxy,0.0,,
2020-04-27,sell,513030,0.858,1194800,1025138.4,205.02768,,,,daily_close
2020-04-27,buy,159980,0.88398839,1159200,1024719.3416879999,204.94386833759998,trend_proxy,0.02272727272727278,,
2020-04-28,sell,159980,0.881,1159200,1021255.2,204.25104,,,,daily_close
2020-04-28,buy,513520,0.95699569,1066800,1020923.002092,204.1846004184,trend_proxy,0.020986358866736943,,
2020-04-29,sell,513520,0.98,1066800,1045464.0,209.0928,,,,daily_close
2020-04-29,buy,159928,0.8381127502631578,1246800,1044958.9770281052,208.99179540562105,force_proxy,-0.06764150004973657,,
2020-05-07,sell,159928,0.8548763157894737,1246800,1065859.7905263158,213.17195810526317,,,,daily_close
2020-05-07,buy,159967,0.3998501231943128,2664600,1065440.638263566,213.0881276527132,trend_proxy,0.009009009009008917,,
2020-05-15,sell,159967,0.40935639810426544,2664600,1090771.0583886257,218.15421167772516,,,,daily_close
2020-05-15,buy,159995,1.1348634750000002,960700,1090263.3404325002,218.05266808650006,trend_proxy,0.1049160671462827,,
2020-05-19,sell,159995,1.157,960700,1111529.9000000001,222.30598000000003,,,,daily_close
2020-05-19,buy,513520,1.0007500649999999,1110200,1111032.722163,222.2065444326,trend_proxy,0.0033333333333329662,,
2020-05-20,sell,513520,0.998,1110200,1107979.6,221.59592000000004,,,,daily_close
2020-05-20,buy,159949,0.7960796,1391300,1107585.54748,221.517109496,force_proxy,-0.03726708074534161,,
2020-05-21,sell,159949,0.792,1391300,1101909.6,220.38192000000004,,,,daily_close
2020-05-21,buy,513520,0.9980998,1103500,1101403.1293,220.28062586,force_proxy,-0.006666666666666672,,
2020-05-22,sell,513520,0.99,1103500,1092465.0,218.49300000000002,,,,daily_close
2020-05-22,buy,161226,0.7990799000000001,1366700,1092102.49933,218.42049986600003,force_proxy,0.0,,
2020-06-02,sell,161226,0.866,1366700,1183562.2,236.71244000000002,,,,daily_close
2020-06-02,buy,513520,1.08300829,1092200,1182861.6543379999,236.5723308676,trend_proxy,0.01853568118628394,,
2020-06-03,sell,513520,1.089,1092200,1189405.8,237.88116000000002,,,,daily_close
2020-06-03,buy,513030,1.020752065,1164800,1188972.005312,237.7944010624,trend_proxy,0.0032679738562091387,,
2020-06-05,sell,513030,1.068,1164800,1244006.4000000001,248.80128000000005,,,,daily_close
2020-06-05,buy,161226,0.8320831999999999,1494300,1243381.9257599998,248.67638515199997,force_proxy,-0.007993605115907224,,
2020-06-09,sell,161226,0.825,1494300,1232797.5,246.5595,,,,daily_close
2020-06-09,buy,513520,1.1055605450000001,1114700,1232368.3395115002,246.47366790230006,trend_proxy,0.03950167122455254,,
2020-06-15,stop_loss_sell,513520,1.0502825177500001,1114700,1170749.9225359252,234.14998450718505,,,,stop_proxy
2020-06-15,buy,513520,1.0411040999999999,1124100,1170305.11881,234.061023762,force_proxy,-0.08730901153726249,,
2020-06-16,sell,513520,1.095,1124100,1230889.5,246.17790000000002,,,,daily_close
2020-06-16,buy,515030,0.944544445,1302600,1230363.594057,246.07271881140002,trend_proxy,0.046296296296296134,,
2020-06-17,sell,515030,0.935,1302600,1217931.0,243.58620000000002,,,,daily_close
2020-06-17,buy,513030,1.037753765,1173100,1217388.9417215,243.4777883443,trend_proxy,0.0032144005143042165,,
2020-06-23,sell,513030,1.03,1173100,1208293.0,241.6586,,,,daily_close
2020-06-23,buy,515030,0.9886988600000001,1221700,1207893.397262,241.57867945240002,trend_proxy,0.013522650439485862,,
2020-06-24,sell,515030,0.988,1221700,1207039.6,241.40792000000002,,,,daily_close
2020-06-24,buy,159949,0.9210921000000001,1309900,1206538.5417900002,241.30770835800004,force_proxy,-0.0072228241242326225,,
2020-06-29,sell,159949,0.912,1309900,1194628.8,238.92576000000003,,,,daily_close
2020-06-29,buy,159992,1.25462545,951800,1194152.50331,238.83050066200002,trend_proxy,0.026709401709401615,,
2020-07-01,sell,159992,1.265,951800,1204027.0,240.80540000000002,,,,daily_close
2020-07-01,buy,159967,0.46765149981042653,2573700,1203594.6650620948,240.71893301241897,force_proxy,-0.08614232209737856,,
2020-07-03,sell,159967,0.46949241706161143,2573700,1208332.6337914693,241.66652675829386,,,,daily_close
2020-07-03,buy,159915,2.3693869149999998,509700,1207676.5105754999,241.5353021151,trend_proxy,0.04399035050375977,,
2020-07-06,sell,159915,2.45,509700,1248765.0,249.75300000000001,,,,daily_close
2020-07-06,buy,515050,0.4675498133693693,2670000,1248358.001696216,249.6716003392432,trend_proxy,0.14769544181308936,,
2020-07-07,sell,515050,0.4794102102102102,2670000,1280025.2612612613,256.00505225225226,,,,daily_close
2020-07-07,buy,159967,0.4899418091872038,2611400,1279434.040511464,255.8868081022928,trend_proxy,0.1530612244897959,,
2020-07-09,sell,159967,0.5228867298578199,2611400,1365466.406350711,273.0932812701422,,,,daily_close
2020-07-09,buy,515030,1.13001299,1207700,1364716.688023,272.9433376046,trend_proxy,0.07786762503743623,,
2020-07-10,sell,515030,1.138,1207700,1374362.5999999999,274.87252,,,,daily_close
2020-07-10,buy,510500,7.32163209,187600,1373538.1800839999,274.7076360168,trend_proxy,0.011865644395764688,,
2020-07-13,sell,510500,7.563,187600,1418818.8,283.76376000000005,,,,daily_close
2020-07-13,buy,515880,0.2211528208573124,6414000,1418474.1929788017,283.69483859576036,trend_proxy,0.11144883485309028,,
2020-07-14,sell,515880,0.21872961576386277,6414000,1402931.7555094159,280.58635110188317,,,,daily_close
2020-07-14,buy,510880,2.750275,509900,1402365.2225,280.4730445,force_proxy,-0.021676300578034418,,
2020-07-17,sell,510880,2.64,509900,1346136.0,269.22720000000004,,,,daily_close
2020-07-17,buy,161226,0.8660865999999999,1553800,1345725.3590799998,269.145071816,force_proxy,-0.015325670498084198,,
2020-07-22,sell,161226,1.011,1553800,1570891.7999999998,314.17836,,,,daily_close
2020-07-22,buy,159980,1.0351035,1516600,1569837.9681,313.96759362,force_proxy,-0.006428801028608063,,
2020-07-23,sell,159980,1.028,1516600,1559064.8,311.81296000000003,,,,daily_close
2020-07-23,buy,515220,0.5462395916979326,2853100,1558476.1790733715,311.69523581467433,trend_proxy,0.009107468123861947,,
2020-07-24,sell,515220,0.532802833078101,2853100,1520139.76305513,304.027952611026,,,,daily_close
2020-07-24,buy,513090,1.2631263,1203000,1519540.9389,303.90818778,force_proxy,-0.1750437609402352,,
2020-07-27,sell,513090,1.252,1203000,1506156.0,301.2312,,,,daily_close
2020-07-27,buy,161226,1.0263526250000001,1467000,1505659.3008750002,301.13186017500004,trend_proxy,0.15045135406218657,,
2020-07-28,sell,161226,1.06,1467000,1555020.0,311.004,,,,daily_close
2020-07-28,buy,513030,1.1071107,1403900,1554272.71173,310.854542346,force_proxy,-0.009009009009009286,,
2020-07-30,sell,513030,1.105,1403900,1551309.5,310.2619,,,,daily_close
2020-07-30,buy,159967,0.5509873207109005,2814400,1550698.7154087585,310.1397430817517,force_proxy,-0.030714516650500734,,
2020-08-07,sell,159967,0.5447298578199052,2814400,1533087.7118483414,306.6175423696683,,,,daily_close
2020-08-07,buy,518880,4.3784378,350000,1532453.2300000002,306.4906460000001,force_proxy,-0.01817355747387543,,
2020-08-10,sell,518880,4.349,350000,1522150.0,304.43,,,,daily_close
2020-08-10,buy,159992,1.5311530999999998,993700,1521506.8354699998,304.301367094,force_proxy,-0.013012361743656534,,
2020-08-12,stop_loss_sell,159992,1.4545954449999998,993700,1445431.4936964998,289.0862987393,,,,stop_proxy
2020-08-12,buy,513030,1.1121112000000002,1299400,1445077.2932800003,289.0154586560001,force_proxy,0.0,,
2020-08-14,sell,513030,1.119,1299400,1454028.6,290.80572,,,,daily_close
2020-08-14,buy,511880,101.3111301,14300,1448749.16043,289.749832086,force_proxy,-0.00036191829858885544,,
2020-08-17,sell,511880,101.305,14300,1448661.5,289.7323,,,,daily_close
2020-08-17,buy,513030,1.1131113,1305100,1452721.55763,290.544311526,force_proxy,-0.0029922202274090814,,
2020-08-18,sell,513030,1.114,1305100,1453881.4000000001,290.77628000000004,,,,daily_close
2020-08-18,buy,159981,0.877737765,1655800,1453358.191287,290.6716382574,trend_proxy,0.003800836183960321,,
2020-08-19,sell,159981,0.875,1655800,1448825.0,289.765,,,,daily_close
2020-08-19,buy,510880,2.8322832,511300,1448146.40016,289.629280032,force_proxy,-0.012897174346347962,,
2020-08-20,sell,510880,2.817,511300,1440332.1,288.06642000000005,,,,daily_close
2020-08-20,buy,159980,1.0731073,1341800,1439895.37514,287.979075028,force_proxy,0.0,,
2020-08-25,sell,159980,1.064,1341800,1427675.2000000002,285.53504000000004,,,,daily_close
2020-08-25,buy,510880,2.8052805000000003,508700,1427046.19035,285.40923807,force_proxy,-0.028278543655001858,,
2020-08-27,sell,510880,2.766,508700,1407064.2,281.41284,,,,daily_close
2020-08-27,buy,159980,1.0721072,1312000,1406604.6464,281.32092928000003,force_proxy,-0.0031065548306922577,,
2020-08-31,sell,159980,1.082,1312000,1419584.0,283.9168,,,,daily_close
2020-08-31,buy,159928,1.2455534902631575,1139200,1418934.536107789,283.78690722155784,force_proxy,-0.03180403302206036,,
2020-09-07,stop_loss_sell,159928,1.1832758157499996,1139200,1347987.8093023996,269.5975618604799,,,,stop_proxy
2020-09-07,buy,159985,1.0461046,1288300,1347696.55618,269.539311236,force_proxy,-0.015857913098635823,,
2020-09-08,sell,159985,1.049,1288300,1351426.7,270.28534,,,,daily_close
2020-09-08,buy,159980,1.0861086,1243700,1350793.26582,270.15865316400004,force_proxy,-0.006127450980392135,,
2020-09-10,sell,159980,1.054,1243700,1310859.8,262.17196,,,,daily_close
2020-09-10,buy,159985,1.0471047,1251500,1310451.53205,262.09030641000004,force_proxy,0.0,,
2020-09-25,sell,159985,1.072,1251500,1341608.0,268.3216,,,,daily_close
2020-09-25,buy,511880,101.5441534,13200,1340382.82488,268.076564976,force_proxy,0.00019698999290810684,,
2020-09-30,sell,511880,101.621,13200,1341397.2,268.27944,,,,daily_close
2020-09-30,buy,513520,1.1031103,1216100,1341492.43583,268.29848716600003,force_proxy,-0.05059523809523828,,
2020-10-12,sell,513520,1.107,1216100,1346222.7,269.24454000000003,,,,daily_close
2020-10-12,buy,511880,101.6261616,13200,1341465.33312,268.293066624,force_proxy,-6.560517493592322e-05,,
2020-10-13,sell,511880,101.615,13200,1341318.0,268.2636,,,,daily_close
2020-10-13,buy,159985,1.1277127599999999,1192700,1345023.0088519999,269.0046017704,trend_proxy,0.01185185185185178,,
2020-10-14,sell,159985,1.127,1192700,1344172.9,268.83458,,,,daily_close
2020-10-14,buy,511880,101.64516350000001,13200,1341716.1582000002,268.34323164000006,force_proxy,0.0003280032800330919,,
2020-10-15,sell,511880,101.636,13200,1341595.2,268.31904000000003,,,,daily_close
2020-10-15,buy,159985,1.1271127,1191500,1342954.78205,268.59095641000005,force_proxy,-0.002955082742316373,,
2020-10-16,sell,159985,1.144,1191500,1363076.0,272.6152,,,,daily_close
2020-10-16,buy,515030,1.1821182,1152600,1362509.4373199998,272.501887464,force_proxy,-0.07713498622589521,,
2020-10-23,sell,515030,1.179,1152600,1358915.4000000001,271.78308000000004,,,,daily_close
2020-10-23,buy,159985,1.1311131,1200900,1358353.72179,271.67074435800004,force_proxy,-0.04075691411935941,,
2020-10-26,sell,159985,1.139,1200900,1367825.1,273.56502,,,,daily_close
2020-10-26,buy,159980,1.0631062999999998,1286100,1367261.01243,273.452202486,force_proxy,-0.015605493133583245,,
2020-10-27,sell,159980,1.066,1286100,1370982.6,274.19652,,,,daily_close
2020-10-27,buy,159985,1.1351134999999999,1207300,1370422.52855,274.08450571,force_proxy,-0.005863383172090379,,
2020-10-28,sell,159985,1.13,1207300,1364248.9999999998,272.84979999999996,,,,daily_close
2020-10-28,buy,159980,1.072957285,1271000,1363728.709235,272.745741847,trend_proxy,0.0281162136832247,,
2020-10-30,sell,159980,1.057,1271000,1343447.0,268.68940000000003,,,,daily_close
2020-10-30,buy,515030,1.2431243,1080300,1342947.18129,268.58943625800003,force_proxy,-0.03450106157112498,,
2020-11-02,sell,515030,1.29,1080300,1393587.0,278.7174,,,,daily_close
2020-11-02,buy,511880,101.7731763,13600,1384115.19768,276.823039536,force_proxy,0.0006880147824891066,,
2020-11-04,sell,511880,101.781,13600,1384221.6,276.84432000000004,,,,daily_close
2020-11-04,buy,515030,1.30503049,1067000,1392467.5328300002,278.49350656600006,trend_proxy,0.06728778467908943,,
2020-11-06,sell,515030,1.381,1067000,1473527.0,294.7054,,,,daily_close
2020-11-06,buy,159949,1.1261126,1307900,1472842.66954,294.568533908,force_proxy,-0.06672468813461026,,
2020-11-09,sell,159949,1.164,1307900,1522395.5999999999,304.47911999999997,,,,daily_close
2020-11-09,buy,512400,0.88798879,1713600,1521657.590544,304.3315181088,trend_proxy,0.09950248756218934,,
2020-11-16,sell,512400,0.923,1713600,1581652.8,316.33056000000005,,,,daily_close
2020-11-16,buy,513520,1.197269715,1320400,1580874.931686,316.1749863372,trend_proxy,0.03081232492997262,,
2020-11-23,sell,513520,1.197,1320400,1580518.8,316.10376,,,,daily_close
2020-11-23,buy,512400,0.956745665,1651400,1579969.791181,315.9939582362,trend_proxy,0.07423117709438005,,
2020-11-24,sell,512400,0.976,1651400,1611766.4,322.35328,,,,daily_close
2020-11-24,buy,515210,1.327682755,1213400,1611010.2549170002,322.20205098340006,trend_proxy,0.06870229007633528,,
2020-11-26,sell,515210,1.276,1213400,1548298.4000000001,309.65968000000004,,,,daily_close
2020-11-26,buy,513520,1.2262226100000002,1262200,1547738.1783420003,309.54763566840006,trend_proxy,0.03834565872363749,,
2020-12-02,sell,513520,1.245,1262200,1571439.0000000002,314.28780000000006,,,,daily_close
2020-12-02,buy,515220,0.6583231189911944,2386100,1570824.794224889,314.16495884497783,trend_proxy,0.05335365853658495,,
2020-12-03,sell,515220,0.6370792496171515,2386100,1520134.7975114852,304.0269595022971,,,,daily_close
2020-12-03,buy,513520,1.2431243,1222400,1519595.1443200002,303.91902886400004,force_proxy,-0.005354752342704068,,
2020-12-09,sell,513520,1.243,1222400,1519443.2000000002,303.88864000000007,,,,daily_close
2020-12-09,buy,159981,0.9809980899999999,1548300,1518879.3427469998,303.7758685494,trend_proxy,0.020470829068577334,,
2020-12-10,sell,159981,0.995,1548300,1540558.5,308.11170000000004,,,,daily_close
2020-12-10,buy,159980,1.1580157899999999,1329800,1539929.3975419998,307.9858795084,trend_proxy,0.017331022530329143,,
2020-12-14,sell,159980,1.174,1329800,1561185.2,312.23704,,,,daily_close
2020-12-14,buy,501018,0.563006295,2771700,1560484.5478514999,312.0969095703,trend_proxy,0.017825311942958333,,
2020-12-15,sell,501018,0.562,2771700,1557695.4000000001,311.53908000000007,,,,daily_close
2020-12-15,buy,159980,1.1731173000000001,1327300,1557078.5922900003,311.4157184580001,force_proxy,0.0,,
2020-12-18,sell,159980,1.205,1327300,1599396.5,319.8793,,,,daily_close
2020-12-18,buy,159981,1.0331032999999998,1547500,1598727.3567499998,319.74547135,force_proxy,-0.009652509652510188,,
2020-12-24,sell,159981,1.012,1547500,1566070.0,313.214,,,,daily_close
2020-12-24,buy,159967,0.617011695,2537200,1565482.072554,313.0964145108,trend_proxy,0.016260162601626032,,
2021-01-06,sell,159967,0.691,2537200,1753205.2,350.64104000000003,,,,daily_close
2021-01-06,buy,512660,1.38933892,1261100,1752095.312012,350.4190624024,trend_proxy,0.06807682956479451,,
2021-01-07,sell,512660,1.438,1261100,1813461.8,362.69236,,,,daily_close
2021-01-07,buy,159949,1.32703269,1365900,1812593.951271,362.51879025420004,trend_proxy,0.0661577608142494,,
2021-01-08,sell,159949,1.328,1365900,1813915.2000000002,362.78304,,,,daily_close
2021-01-08,buy,512400,1.1341134,1598800,1813220.5039199998,362.644100784,force_proxy,-0.040650406504065074,,
2021-01-11,sell,512400,1.09,1598800,1742692.0000000002,348.5384000000001,,,,daily_close
2021-01-11,buy,159928,1.3971949686842102,1246900,1742162.4064523417,348.43248129046833,force_proxy,-0.09869976359338024,,
2021-01-12,sell,159928,1.4302394736842103,1246900,1783365.5997368419,356.6731199473684,,,,daily_close
2021-01-12,buy,159985,1.3261326,1344200,1782587.44092,356.517488184,force_proxy,-0.005020080321285203,,
2021-01-13,sell,159985,1.385,1344200,1861717.0,372.34340000000003,,,,daily_close
2021-01-13,buy,159915,3.0253025,615000,1860561.0375,372.1122075,force_proxy,-0.0499294475198094,,
2021-01-18,sell,159915,3.046,615000,1873290.0,374.658,,,,daily_close
2021-01-18,buy,501018,0.609910985,3070600,1872792.6705409999,374.5585341082,trend_proxy,0.0496688741721855,,
2021-01-19,sell,501018,0.613,3070600,1882277.8,376.45556000000005,,,,daily_close
2021-01-19,buy,159995,1.4081408,1336100,1881416.92288,376.283384576,force_proxy,-0.06043700604370058,,
2021-01-20,sell,159995,1.425,1336100,1903942.5,380.7885,,,,daily_close
2021-01-20,buy,501018,0.621012095,3064700,1903215.7675464998,380.64315350929996,trend_proxy,0.01615508885298859,,
2021-01-22,sell,501018,0.611,3064700,1872531.7,374.50634,,,,daily_close
2021-01-22,buy,159949,1.4215921450000002,1316700,1871810.3773215003,374.36207546430006,trend_proxy,0.07857142857142858,,
2021-01-25,sell,159949,1.43,1316700,1882881.0,376.57620000000003,,,,daily_close
2021-01-25,buy,159915,3.2423242,580500,1882169.1981000002,376.4338396200001,force_proxy,0.0,,
2021-01-28,stop_loss_sell,159915,3.08020799,580500,1788060.738195,357.612147639,,,,stop_proxy
2021-01-28,buy,159995,1.2951294999999998,1380100,1787408.2229499999,357.48164459,force_proxy,-0.08771929824561431,,
2021-01-29,sell,159995,1.269,1380100,1751346.9,350.26938,,,,daily_close
2021-01-29,buy,511880,100.3150305,17400,1745481.5307,349.09630614,force_proxy,0.00039883142392819576,,
2021-02-04,sell,511880,100.352,17400,1746124.8,349.22496,,,,daily_close
2021-02-04,buy,501018,0.6433643299999999,2721300,1750787.351229,350.15747024579997,trend_proxy,0.010384215991692999,,
2021-02-05,sell,501018,0.647,2721300,1760681.1,352.13622000000004,,,,daily_close
2021-02-05,buy,511880,100.39003799999999,17500,1756825.6649999998,351.36513299999996,force_proxy,0.0006642752756739571,,
2021-02-08,sell,511880,100.377,17500,1756597.5,351.3195,,,,daily_close
2021-02-08,buy,501018,0.65436543,2688100,1758999.7123830002,351.79994247660005,trend_proxy,0.010209290454313477,,
2021-02-09,sell,501018,0.668,2688100,1795650.8,359.13016000000005,,,,daily_close
2021-02-09,buy,512800,0.6495104144400675,2763400,1794857.0792636825,358.9714158527365,trend_proxy,0.015540015540015753,,
2021-02-22,sell,512800,0.6409431626336523,2763400,1771182.3356218347,354.236467124367,,,,daily_close
2021-02-22,buy,159825,1.2081207999999999,1465500,1770501.0324,354.10020648,force_proxy,-0.06227998916869796,,
2021-02-24,stop_loss_sell,159825,1.14771476,1465500,1681975.9807799999,336.395196156,,,,stop_proxy
2021-02-24,buy,501018,0.70007,2401900,1681498.133,336.2996266,force_proxy,0.0,,
2021-03-01,sell,501018,0.713,2401900,1712554.7,342.51094,,,,daily_close
2021-03-01,buy,159980,1.3041304,1312600,1711801.56304,342.360312608,force_proxy,-0.0303951367781156,,
2021-03-03,sell,159980,1.308,1312600,1716880.8,343.37616,,,,daily_close
2021-03-03,buy,513030,1.140964085,1504100,1716124.0802485,343.2248160497,trend_proxy,0.02643171806167392,,
2021-03-05,sell,513030,1.129,1504100,1698128.9,339.62578,,,,daily_close
2021-03-05,buy,511880,100.5540544,16800,1689308.11392,337.861622784,force_proxy,9.946191106132336e-05,,
2021-03-11,sell,511880,100.568,16800,1689542.4,337.90848,,,,daily_close
2021-03-11,buy,501018,0.7457245650000001,2275800,1697119.965027,339.4239930054,trend_proxy,0.004474272930648689,,
2021-03-19,stop_loss_sell,501018,0.70843833675,2275800,1612263.96677565,322.45279335513,,,,stop_proxy
2021-03-19,buy,515210,1.483198305,1086700,1611791.5980435,322.3583196087,trend_proxy,0.038496376811594235,,
2021-03-22,sell,515210,1.499,1086700,1628963.3,325.79266,,,,daily_close
2021-03-22,buy,513030,1.1781177999999999,1382100,1628276.61138,325.655322276,force_proxy,-0.0028272547356518927,,
2021-03-23,sell,513030,1.178,1382100,1628113.7999999998,325.62275999999997,,,,daily_close
2021-03-23,buy,159980,1.2771276999999999,1274300,1627443.82811,325.488765622,force_proxy,-0.013000520020801284,,
2021-03-24,sell,159980,1.264,1274300,1610715.2,322.14304,,,,daily_close
2021-03-24,buy,511880,100.6510641,15900,1600351.91919,320.070383838,force_proxy,9.936604463541461e-05,,
2021-03-29,sell,511880,100.658,15900,1600462.2,320.09244,,,,daily_close
2021-03-29,buy,513030,1.182668255,1361000,1609611.495055,321.922299011,trend_proxy,0.019807583474816443,,
2021-04-08,sell,513030,1.235,1361000,1680835.0000000002,336.1670000000001,,,,daily_close
2021-04-08,buy,513090,1.26602659,1327000,1680017.28493,336.00345698600006,trend_proxy,0.015847860538827547,,
2021-04-12,sell,513090,1.241,1327000,1646807.0000000002,329.36140000000006,,,,daily_close
2021-04-12,buy,513030,1.25032502,1316600,1646177.921332,329.23558426640005,trend_proxy,0.07575757575757569,,
2021-04-14,sell,513030,1.242,1316600,1635217.2,327.04344000000003,,,,daily_close
2021-04-14,buy,513520,1.3111310999999999,1246700,1634587.1423699998,326.91742847399996,force_proxy,0.0,,
2021-04-15,sell,513520,1.31,1246700,1633177.0,326.6354,,,,daily_close
2021-04-15,buy,513030,1.2381237999999999,1318500,1632466.2303,326.49324606,force_proxy,0.0,,
2021-04-22,sell,513030,1.24,1318500,1634940.0,326.988,,,,daily_close
2021-04-22,buy,515210,1.56665665,1043200,1634336.2172800002,326.86724345600004,trend_proxy,0.06464124111182912,,
2021-04-28,sell,515210,1.587,1043200,1655558.4,331.11168,,,,daily_close
2021-04-28,buy,159967,0.69576957,2378500,1654887.9222449998,330.97758444899995,trend_proxy,0.08771929824561357,,
2021-05-07,sell,159967,0.662,2378500,1574567.0,314.9134,,,,daily_close
2021-05-07,buy,159980,1.3999399799999999,1124400,1574092.5135119997,314.81850270239994,trend_proxy,0.028735632183907917,,
2021-05-12,sell,159980,1.422,1124400,1598896.7999999998,319.77936,,,,daily_close
2021-05-12,buy,161226,0.91669166,1743400,1598160.240044,319.63204800880004,trend_proxy,0.014587892049598613,,
2021-05-13,sell,161226,0.903,1743400,1574290.2,314.85804,,,,daily_close
2021-05-13,buy,159980,1.3931393,1129600,1573690.1532800002,314.73803065600003,force_proxy,-0.007163323782234758,,
2021-05-17,sell,159980,1.388,1129600,1567884.7999999998,313.57696,,,,daily_close
2021-05-17,buy,515120,1.1781177999999999,1330300,1567250.1093399997,313.45002186799996,force_proxy,-0.005649717514124204,,
2021-05-18,sell,515120,1.16,1330300,1543148.0,308.62960000000004,,,,daily_close
2021-05-18,buy,159992,1.5661566,985000,1542664.251,308.5328502,force_proxy,-0.052377959354703206,,
2021-05-20,sell,159992,1.561,985000,1537585.0,307.517,,,,daily_close
