trade_date,target_symbol,is_weak,candidates_json,local_target,jq_target,target_match
2021-10-18,159865,False,"[{""symbol"": ""159865"", ""rank"": 1, ""momentum_score"": 1.6201768882534568, ""annualized_return"": 2.261742506594749, ""r_squared"": 0.7163401154328459, ""close"": 0.801}]",159865,159865,True
2021-10-19,159865,False,"[{""symbol"": ""159865"", ""rank"": 1, ""momentum_score"": 1.9032602328455084, ""annualized_return"": 2.6092805266145245, ""r_squared"": 0.7294195520306667, ""close"": 0.841}]",159865,159865,True
2021-10-20,159865,False,"[{""symbol"": ""159865"", ""rank"": 1, ""momentum_score"": 2.0385634749494934, ""annualized_return"": 2.7217309042855753, ""r_squared"": 0.7489952337828908, ""close"": 0.825}]",159865,159865,True
2021-10-21,159928,False,"[{""symbol"": ""159928"", ""rank"": 1, ""momentum_score"": 2.314797486606984, ""annualized_return"": 3.131956505203319, ""r_squared"": 0.7390899211918376, ""close"": 1.151}]",159928,159928,True
2021-10-22,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.657445734007872, ""annualized_return"": 5.074604679925512, ""r_squared"": 0.9177947894999846, ""close"": 0.938}]",501018,501018,True
2021-10-25,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.347081130900975, ""annualized_return"": 4.766996301306694, ""r_squared"": 0.9119119999546432, ""close"": 0.958}]",501018,501018,True
2021-10-26,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.748084434775462, ""annualized_return"": 4.207740467996751, ""r_squared"": 0.8907594142943599, ""close"": 0.948}]",501018,501018,True
2021-10-27,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.0240460499731054, ""annualized_return"": 3.5270644642331552, ""r_squared"": 0.8573832660670083, ""close"": 0.944}]",501018,501018,True
2021-10-28,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 1.397292208163755, ""annualized_return"": 1.7427111798243242, ""r_squared"": 0.8017921869902794, ""close"": 1.097}]",516520,501018,False
2021-10-29,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.0005496784684838086, ""annualized_return"": 0.05560911003820146, ""r_squared"": 0.009884683788433213, ""close"": 3.609}]",518880,513500,False
2021-11-01,515790,False,"[{""symbol"": ""515790"", ""rank"": 1, ""momentum_score"": 2.4961761837041507, ""annualized_return"": 3.325605502289961, ""r_squared"": 0.7505929918582712, ""close"": 1.864}]",515790,515790,True
2021-11-02,515790,False,"[{""symbol"": ""515790"", ""rank"": 1, ""momentum_score"": 2.4046937044555254, ""annualized_return"": 3.175364851425308, ""r_squared"": 0.7572968200413707, ""close"": 1.817}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.3791344022224807, ""annualized_return"": 2.5612132718034606, ""r_squared"": 0.9289091339696323, ""close"": 1.127}]",515790,515790,True
2021-11-03,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 2.5040981744405544, ""annualized_return"": 2.655838402355865, ""r_squared"": 0.9428654138818426, ""close"": 1.124}]",516520,516520,True
2021-11-04,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 2.7305615940759718, ""annualized_return"": 2.8924192160897806, ""r_squared"": 0.9440407458526632, ""close"": 1.15}]",516520,516520,True
2021-11-05,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 3.0022308583430566, ""annualized_return"": 3.148283873628997, ""r_squared"": 0.9536086893214027, ""close"": 1.155}]",516520,516520,True
2021-11-08,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 3.097182019206596, ""annualized_return"": 3.229625279814533, ""r_squared"": 0.9589911370103151, ""close"": 1.152}]",516520,516520,True
2021-11-09,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 3.14541969508215, ""annualized_return"": 3.264211005816522, ""r_squared"": 0.9636079559431983, ""close"": 1.155}]",516520,516520,True
2021-11-10,512660,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 3.0432215047372884, ""annualized_return"": 3.444162138780496, ""r_squared"": 0.8835883393732527, ""close"": 1.398}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.9496381162934586, ""annualized_return"": 3.0793209604234093, ""r_squared"": 0.957885895690419, ""close"": 1.148}]",512660,512670,False
2021-11-11,512660,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 3.389767045858972, ""annualized_return"": 3.752065531240455, ""r_squared"": 0.9034402564760896, ""close"": 1.402}]",512660,512670,False
2021-11-12,512660,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 4.191237453631283, ""annualized_return"": 4.588003809943325, ""r_squared"": 0.9135209183017344, ""close"": 1.454}]",512660,512670,False
2021-11-15,159869,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.892587197371645, ""annualized_return"": 6.2215468164122525, ""r_squared"": 0.7863940177168076, ""close"": 1.073}, {""symbol"": ""512660"", ""rank"": 2, ""momentum_score"": 4.483747203716377, ""annualized_return"": 4.851880842230918, ""r_squared"": 0.9241255812982268, ""close"": 1.43}]",159869,512660,False
2021-11-16,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 2.7775142043162546, ""annualized_return"": 2.8846172712577354, ""r_squared"": 0.9628709610773487, ""close"": 1.179}]",516520,512660,False
2021-11-17,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 2.923361809102683, ""annualized_return"": 3.9249483693816156, ""r_squared"": 0.7448153539821634, ""close"": 0.794}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.657813333568274, ""annualized_return"": 2.7600499878253286, ""r_squared"": 0.9629584048448311, ""close"": 1.185}]",512980,512980,True
2021-11-18,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 3.3422334816700805, ""annualized_return"": 4.197854588540898, ""r_squared"": 0.7961765733366631, ""close"": 0.774}]",512980,515880,False
2021-11-19,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.4634041277792212, ""annualized_return"": 0.6271685457272644, ""r_squared"": 0.7388829222005353, ""close"": 3.73}]",518880,513100,False
2021-11-22,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 3.8218565581913935, ""annualized_return"": 4.403750119229319, ""r_squared"": 0.8678640828195401, ""close"": 0.774}, {""symbol"": ""512660"", ""rank"": 2, ""momentum_score"": 3.476297248894929, ""annualized_return"": 3.8667991716266323, ""r_squared"": 0.8990115841554212, ""close"": 1.456}]",512980,512670,False
2021-11-23,159869,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.900821693005314, ""annualized_return"": 5.822483570838888, ""r_squared"": 0.8417064012941846, ""close"": 1.037}]",159869,159869,True
2021-11-24,159869,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.1650076278208985, ""annualized_return"": 5.094917740469927, ""r_squared"": 0.8174828014861613, ""close"": 1.045}, {""symbol"": ""515880"", ""rank"": 2, ""momentum_score"": 3.878528426869114, ""annualized_return"": 4.019203518311906, ""r_squared"": 0.964999261470124, ""close"": 0.18518011078955596}]",159869,159869,True
2021-11-25,515880,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 3.6855682667495615, ""annualized_return"": 3.828684864953183, ""r_squared"": 0.9626199065079305, ""close"": 0.18238431870836372}]",515880,515880,True
2021-11-26,515880,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 3.0628666931034596, ""annualized_return"": 3.290939367384868, ""r_squared"": 0.9306967862909472, ""close"": 0.1800819017003231}]",515880,515880,True
2021-11-29,515880,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 2.4279908278372813, ""annualized_return"": 2.7410265923017425, ""r_squared"": 0.8857961592406175, ""close"": 0.1794240682694543}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.4017286828768283, ""annualized_return"": 2.6032008366461397, ""r_squared"": 0.9226059891602985, ""close"": 1.233}]",515880,515880,True
2021-11-30,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 3.250272947921064, ""annualized_return"": 5.335572252214035, ""r_squared"": 0.609170449631216, ""close"": 1.656}]",516150,516150,True
2021-12-01,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 4.511760975535528, ""annualized_return"": 6.37195251185008, ""r_squared"": 0.7080656937014036, ""close"": 1.639}]",516150,516150,True
2021-12-02,562800,False,"[{""symbol"": ""562800"", ""rank"": 1, ""momentum_score"": 3.9048704107178107, ""annualized_return"": 5.260379137471681, ""r_squared"": 0.742317294755797, ""close"": 1.0}]",562800,562800,True
2021-12-03,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.17583740907397166, ""annualized_return"": 0.3979801747594576, ""r_squared"": 0.44182454359755285, ""close"": 1.187}]",159985,159985,True
2021-12-06,562800,False,"[{""symbol"": ""562800"", ""rank"": 1, ""momentum_score"": 4.33938091350352, ""annualized_return"": 5.378533746171637, ""r_squared"": 0.8067962605221598, ""close"": 0.979}]",562800,562800,True
2021-12-07,511880,True,[],511880,159985,False
2021-12-08,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 5.1267057429026015e-05, ""annualized_return"": 0.017440612785349474, ""r_squared"": 0.0029395215672749497, ""close"": 1.448}]",159980,159980,True
2021-12-09,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 3.6099417431030654, ""annualized_return"": 4.811738698115507, ""r_squared"": 0.7502364466542792, ""close"": 1.615}]",516150,516150,True
2021-12-10,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 3.030304881332846, ""annualized_return"": 4.1923524029834836, ""r_squared"": 0.7228173087683021, ""close"": 1.626}]",516150,516150,True
2021-12-13,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 2.5117622526423844, ""annualized_return"": 3.62527065290307, ""r_squared"": 0.6928482017283311, ""close"": 1.638}]",516150,512690,False
2021-12-14,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 1.8472582564861966, ""annualized_return"": 2.9219899410817716, ""r_squared"": 0.6321918602506583, ""close"": 1.601}]",516150,512690,False
2021-12-15,515170,False,"[{""symbol"": ""515170"", ""rank"": 1, ""momentum_score"": 1.8260750951143843, ""annualized_return"": 2.1991380317487628, ""r_squared"": 0.8303594720983851, ""close"": 0.92}]",515170,512690,False
2021-12-16,515170,False,"[{""symbol"": ""515170"", ""rank"": 1, ""momentum_score"": 1.7261702445691718, ""annualized_return"": 2.091103516375286, ""r_squared"": 0.8254829237537276, ""close"": 0.913}, {""symbol"": ""159851"", ""rank"": 2, ""momentum_score"": 1.6255122980416732, ""annualized_return"": 1.9017485660298998, ""r_squared"": 0.8547461673312057, ""close"": 0.6020080506037953}]",515170,512690,False
2021-12-17,515220,False,"[{""symbol"": ""515220"", ""rank"": 1, ""momentum_score"": 2.3675576899292685, ""annualized_return"": 2.988884384458206, ""r_squared"": 0.792120866983095, ""close"": 1.0263778713629403}]",515220,512690,False
2021-12-20,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.3069288779538952, ""annualized_return"": 0.5102930468048286, ""r_squared"": 0.601475720423222, ""close"": 1.211}]",159985,159985,True
2021-12-21,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.3168346304665078, ""annualized_return"": 0.5180349065138112, ""r_squared"": 0.6116086512368268, ""close"": 1.207}]",159985,159985,True
2021-12-22,511880,True,[],511880,159985,False
2021-12-23,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.4758624646894548, ""annualized_return"": 0.7259303670131252, ""r_squared"": 0.6555208134458039, ""close"": 1.245}]",159985,159985,True
2021-12-24,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6346717783288558, ""annualized_return"": 0.9114515038926072, ""r_squared"": 0.6963308257414831, ""close"": 1.252}]",159985,159985,True
2021-12-27,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7482199333944073, ""annualized_return"": 1.004871886557269, ""r_squared"": 0.7445923638662422, ""close"": 1.239}]",159985,159985,True
2021-12-28,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.8594639681993712, ""annualized_return"": 1.1095505328672775, ""r_squared"": 0.7746055206502063, ""close"": 1.249}]",159985,159985,True
2021-12-29,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 1.5008868690005537, ""annualized_return"": 2.269832496866926, ""r_squared"": 0.6612324350242778, ""close"": 0.803}]",512980,512980,True
2021-12-30,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.9975623909776385, ""annualized_return"": 1.1704617035675149, ""r_squared"": 0.852281102352271, ""close"": 1.24}]",159985,159985,True
2021-12-31,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.2538860531515608, ""annualized_return"": 0.460317445213162, ""r_squared"": 0.551545581840793, ""close"": 1.492}]",159980,513500,False
2022-01-04,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 3.026429115921881, ""annualized_return"": 3.740718550334525, ""r_squared"": 0.8090502065843027, ""close"": 0.891}]",512980,512980,True
2022-01-05,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.9656047691005406, ""annualized_return"": 1.1381161523642729, ""r_squared"": 0.8484237457614808, ""close"": 1.262}]",159985,159985,True
2022-01-06,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.8952534043390183, ""annualized_return"": 1.3762204033377183, ""r_squared"": 0.650516009040252, ""close"": 0.899}]",501018,501018,True
2022-01-07,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.1694779490809417, ""annualized_return"": 1.7230992753844965, ""r_squared"": 0.67870607676971, ""close"": 0.929}]",501018,501018,True
2022-01-10,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.287238553075888, ""annualized_return"": 1.8535132928192053, ""r_squared"": 0.6944857412476337, ""close"": 0.918}]",501018,501018,True
2022-01-11,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.3854450687616071, ""annualized_return"": 1.9390046889928145, ""r_squared"": 0.7145135216156979, ""close"": 0.915}]",501018,501018,True
2022-01-12,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.6030221928974162, ""annualized_return"": 2.164277565634956, ""r_squared"": 0.7406731088242471, ""close"": 0.932}]",501018,501018,True
2022-01-13,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.9077536044097918, ""annualized_return"": 2.453303858566467, ""r_squared"": 0.7776263008547767, ""close"": 0.939}]",501018,501018,True
2022-01-14,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.217211412620968, ""annualized_return"": 2.716721138330385, ""r_squared"": 0.8161350759701451, ""close"": 0.941}]",501018,501018,True
2022-01-17,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.7683368126627763, ""annualized_return"": 3.1878944870215573, ""r_squared"": 0.8683903510398888, ""close"": 0.957}]",501018,501018,True
2022-01-18,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.2342885685560723, ""annualized_return"": 3.63598509059081, ""r_squared"": 0.889521955666362, ""close"": 0.969}]",501018,501018,True
2022-01-19,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.948113223883288, ""annualized_return"": 4.238894203404343, ""r_squared"": 0.9314016897879822, ""close"": 0.977}]",501018,501018,True
2022-01-20,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.40423393004072, ""annualized_return"": 4.621039204045483, ""r_squared"": 0.9530830048325576, ""close"": 0.978}]",501018,501018,True
2022-01-21,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.208093993971969, ""annualized_return"": 4.422200893886041, ""r_squared"": 0.9515836333419209, ""close"": 0.962}]",501018,501018,True
2022-01-24,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 4.311185146448884, ""annualized_return"": 4.487076459329658, ""r_squared"": 0.9608004645173683, ""close"": 0.978}]",501018,501018,True
2022-01-25,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.8881504793152084, ""annualized_return"": 4.102700346713038, ""r_squared"": 0.9477052065063146, ""close"": 0.962}]",501018,518880,False
2022-01-26,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.402761271603288, ""annualized_return"": 3.621340618886853, ""r_squared"": 0.9396413178744967, ""close"": 0.972}]",501018,501018,True
2022-01-27,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.086800904228826, ""annualized_return"": 3.2950391527937777, ""r_squared"": 0.9368024964473056, ""close"": 0.981}]",501018,501018,True
2022-01-28,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.926080948460189, ""annualized_return"": 3.124785730680067, ""r_squared"": 0.9364101095736146, ""close"": 0.991}]",501018,501018,True
2022-02-07,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.209937159460302, ""annualized_return"": 3.4571386101322696, ""r_squared"": 0.9284953603111361, ""close"": 1.031}]",501018,501018,True
2022-02-08,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.375270354796004, ""annualized_return"": 3.6353805153426677, ""r_squared"": 0.9284503618124976, ""close"": 1.029}]",501018,501018,True
2022-02-09,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 3.118470466997111, ""annualized_return"": 3.3664290214505774, ""r_squared"": 0.9263437449969991, ""close"": 1.009}]",501018,501018,True
2022-02-10,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.998258850806537, ""annualized_return"": 3.2445679068346998, ""r_squared"": 0.9240857139992936, ""close"": 1.013}]",501018,501018,True
2022-02-11,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 3.283152284929462, ""annualized_return"": 5.615272574831725, ""r_squared"": 0.5846826206878923, ""close"": 1.438}]",159985,159985,True
2022-02-14,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 4.322528765358176, ""annualized_return"": 6.672762801911568, ""r_squared"": 0.6477869652612089, ""close"": 1.43}]",159985,159985,True
2022-02-15,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 4.834927797297306, ""annualized_return"": 7.088096315750146, ""r_squared"": 0.6821193705500059, ""close"": 1.415}]",159985,159985,True
2022-02-16,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.747424280990501, ""annualized_return"": 3.028877065954199, ""r_squared"": 0.9070768542812976, ""close"": 1.024}]",501018,159980,False
2022-02-17,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 2.397735847608138, ""annualized_return"": 2.697332115443605, ""r_squared"": 0.8889286691393598, ""close"": 1.025}]",501018,501018,True
2022-02-18,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.9050961394179435, ""annualized_return"": 2.2426072990591353, ""r_squared"": 0.8495005524227129, ""close"": 1.015}]",501018,501018,True
2022-02-21,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.5787002823039333, ""annualized_return"": 1.949329445799318, ""r_squared"": 0.8098683809993907, ""close"": 1.016}]",501018,501018,True
2022-02-22,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.568918981635043, ""annualized_return"": 1.930620941187419, ""r_squared"": 0.8126499346215975, ""close"": 1.052}]",501018,501018,True
2022-02-23,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.3671508791393558, ""annualized_return"": 1.7124094198197812, ""r_squared"": 0.79837850885172, ""close"": 1.037}]",501018,501018,True
2022-02-24,562800,False,"[{""symbol"": ""562800"", ""rank"": 1, ""momentum_score"": 2.053801224910333, ""annualized_return"": 3.8460978929059353, ""r_squared"": 0.5339960869687004, ""close"": 0.897}, {""symbol"": ""515220"", ""rank"": 2, ""momentum_score"": 1.922806508327528, ""annualized_return"": 3.062596666338403, ""r_squared"": 0.6278353690714383, ""close"": 1.043260719754977}]",562800,562800,True
2022-02-25,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.708128904087108, ""annualized_return"": 2.1808067381613974, ""r_squared"": 0.783255514666652, ""close"": 1.077}]",501018,501018,True
2022-02-28,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.831691265425517, ""annualized_return"": 2.3205050536819516, ""r_squared"": 0.7893502591253433, ""close"": 1.091}]",501018,501018,True
2022-03-01,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.9006697404943325, ""annualized_return"": 2.382792001877048, ""r_squared"": 0.7976649825066884, ""close"": 1.085}]",501018,501018,True
2022-03-02,512400,False,"[{""symbol"": ""512400"", ""rank"": 1, ""momentum_score"": 3.3554996973664575, ""annualized_return"": 3.95847872250629, ""r_squared"": 0.8476740517230671, ""close"": 1.416}]",512400,512400,True
2022-03-03,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 4.388584218438041, ""annualized_return"": 5.551733055427787, ""r_squared"": 0.7904890553315481, ""close"": 1.502}]",159985,501018,False
2022-03-04,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.7603297338559407, ""annualized_return"": 0.9228058763952154, ""r_squared"": 0.823932479522172, ""close"": 3.841}]",518880,159985,False
2022-03-07,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 3.3283138038531734, ""annualized_return"": 4.403386724161096, ""r_squared"": 0.7558531676518286, ""close"": 1.576}]",159985,159985,True
2022-03-08,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 1.1667769020977141, ""annualized_return"": 1.3828907865821347, ""r_squared"": 0.8437231004925891, ""close"": 4.015}]",518880,159985,False
2022-03-09,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 3.34933248452241, ""annualized_return"": 4.318686666164061, ""r_squared"": 0.7755442205992106, ""close"": 1.624}]",159985,159985,True
2022-03-10,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.9003377804403034, ""annualized_return"": 3.6897640232154707, ""r_squared"": 0.7860496666431215, ""close"": 1.583}]",159985,159985,True
2022-03-11,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.7466650758962166, ""annualized_return"": 3.431791474573698, ""r_squared"": 0.8003589659355428, ""close"": 1.61}]",159985,159985,True
2022-03-14,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.6587887923226248, ""annualized_return"": 3.2265658109659805, ""r_squared"": 0.824030547675898, ""close"": 1.624}]",159985,159985,True
2022-03-15,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.4408435870583087, ""annualized_return"": 3.0002100482180714, ""r_squared"": 0.8135575669136933, ""close"": 1.581}]",159985,159985,True
2022-03-16,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.4399628475033652, ""annualized_return"": 2.9799780757495387, ""r_squared"": 0.8187855029402034, ""close"": 1.61}]",159985,159985,True
2022-03-17,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.4055706569565563, ""annualized_return"": 2.9163350175533314, ""r_squared"": 0.8248608758861722, ""close"": 1.605}]",159985,159985,True
2022-03-18,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.6803145889713846, ""annualized_return"": 3.1392085982211047, ""r_squared"": 0.8538185676766554, ""close"": 1.641}]",159985,159985,True
2022-03-21,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.7596699128742688, ""annualized_return"": 3.199954277915185, ""r_squared"": 0.8624091700060891, ""close"": 1.646}]",159985,159985,True
2022-03-22,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 3.0752917914130076, ""annualized_return"": 3.5462113218083022, ""r_squared"": 0.8672048877913003, ""close"": 1.697}]",159985,159985,True
2022-03-23,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 3.207480426340414, ""annualized_return"": 3.6836222573413027, ""r_squared"": 0.8707408638190416, ""close"": 1.697}]",159985,159985,True
2022-03-24,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 3.1431846626648956, ""annualized_return"": 3.6039744542111087, ""r_squared"": 0.8721439906412772, ""close"": 1.687}]",159985,159985,True
2022-03-25,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 2.9604576399622617, ""annualized_return"": 3.413220775433338, ""r_squared"": 0.8673501759013541, ""close"": 1.674}]",159985,159985,True
2022-03-28,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.42402584017238165, ""annualized_return"": 2.1815943525812473, ""r_squared"": 0.19436511635202813, ""close"": 1.242}]",501018,159985,False
2022-03-29,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.39095715226025174, ""annualized_return"": 1.0212776689703564, ""r_squared"": 0.3828118093039393, ""close"": 1.721}]",159980,513100,False
2022-03-30,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.3856410736829667, ""annualized_return"": 1.0081573468404188, ""r_squared"": 0.3825207195003557, ""close"": 1.732}]",159980,513100,False
2022-03-31,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6255315404203354, ""annualized_return"": 1.2497800926024474, ""r_squared"": 0.500513285595529, ""close"": 1.59}]",159985,513100,False
2022-04-01,511880,True,[],511880,513100,False
2022-04-06,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.1685677642433884, ""annualized_return"": 0.6458129912898201, ""r_squared"": 0.2610163724125838, ""close"": 1.718}]",159980,513100,False
2022-04-07,511880,True,[],511880,511880,True
2022-04-08,511880,True,[],511880,511880,True
2022-04-11,511880,True,[],511880,511880,True
2022-04-12,511880,True,[],511880,511880,True
2022-04-13,511880,True,[],511880,511880,True
2022-04-14,511880,True,[],511880,159980,False
2022-04-15,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.024314661038345693, ""annualized_return"": 0.2152113402173217, ""r_squared"": 0.11298038948037126, ""close"": 1.727}]",159980,159980,True
2022-04-18,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.09429068335672908, ""annualized_return"": 0.3435388009855427, ""r_squared"": 0.2744688026104427, ""close"": 1.734}]",159980,159980,True
2022-04-19,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.121664942205787, ""annualized_return"": 0.39444627735105264, ""r_squared"": 0.30844489906925043, ""close"": 1.745}]",159980,159980,True
2022-04-20,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.12820288423119466, ""annualized_return"": 0.4024099614310135, ""r_squared"": 0.31858775010263485, ""close"": 1.732}]",159980,159980,True
