date,code,account_value,buffered_value,price,shares,order_value
2020-02-25,159915,1077721.96,1075566.52,2.161,497600,1075313.6
2020-02-26,159967,1069104.47,1066966.26,1.494,714000,1066716.0
2020-02-27,512670,1073066.92,1070920.78,1.269,843700,1070655.3
2020-02-28,518880,999372.05,997373.31,3.65,273100,996815.0
2020-03-02,511880,968228.82,966292.37,100.55,9600,965280.0
2020-03-03,159985,968027.74,966091.68,0.968,997800,965870.4
2020-03-04,159985,970875.53,968933.78,0.972,996600,968695.2
2020-03-05,159985,964890.29,962960.51,0.966,996600,962715.6
2020-03-06,515050,961756.22,959832.71,1.235,777000,959595.0
2020-03-09,512170,928847.71,926990.02,1.592,582100,926703.2
2020-03-10,511880,913439.49,911612.61,100.585,9000,905265.0
2020-03-11,518880,913366.7,911539.97,3.64,250300,911092.0
2020-03-12,511880,904087.64,902279.46,100.627,8900,895580.3
2020-03-13,511880,903831.6,902023.94,100.613,8900,895455.7
2020-03-16,159985,903909.97,902102.15,0.97,929800,901906.0
2020-03-17,159985,894478.57,892689.61,0.961,928700,892480.7
2020-03-18,159985,900975.13,899173.18,0.968,928700,898981.6
2020-03-19,511880,883195.72,881429.33,100.655,8700,875698.5
2020-03-20,159985,883108.0,881341.79,0.976,902800,881132.8
2020-03-23,159985,918177.26,916340.9,1.015,902600,916139.0
2020-03-24,159985,919982.46,918142.49,1.017,902600,917944.2
2020-03-25,159985,937131.86,935257.59,1.036,902500,934990.0
2020-03-26,159985,919079.86,917241.7,1.016,902600,917041.6
2020-03-27,159985,917274.66,915440.11,1.014,902600,915236.4
2020-03-30,159985,938034.46,936158.39,1.037,902500,935892.5
2020-03-31,159985,929008.46,927150.44,1.027,902500,926867.5
2020-04-01,511880,907210.26,905395.84,100.717,8900,896381.3
2020-04-02,511880,907130.11,905315.85,100.724,8900,896443.6
2020-04-03,159985,907129.14,905314.88,0.98,923600,905128.0
2020-04-07,511880,905011.14,903201.12,100.743,8900,896612.7
2020-04-08,511880,904966.16,903156.22,100.752,8900,896692.8
2020-04-09,511880,905001.36,903191.35,100.756,8900,896728.4
2020-04-10,511880,905177.36,903367.0,100.776,8900,896906.4
2020-04-13,511880,905256.56,903446.04,100.785,8900,896986.5
2020-04-14,512010,905176.32,903365.96,2.078,434600,903098.8
2020-04-15,512010,905909.81,904097.99,2.081,434300,903778.3
2020-04-16,512010,908077.1,906260.95,2.086,434300,905949.8
2020-04-17,512010,908945.9,907128.01,2.088,434300,906818.4
2020-04-20,512010,910683.5,908862.13,2.092,434300,908555.6
2020-04-21,512170,894476.8,892687.85,1.587,562300,892370.1
2020-04-22,512170,901651.57,899848.26,1.6,562200,899520.0
2020-04-23,512170,917393.17,915558.38,1.628,562200,915261.6
2020-04-24,512170,896029.57,894237.51,1.59,562200,893898.0
2020-04-27,513100,906013.57,904201.54,3.551,254500,903729.5
2020-04-28,513100,928010.74,926154.72,3.641,254300,925906.3
2020-04-29,513100,953959.54,952051.62,3.743,254300,951844.9
2020-04-30,512690,975946.19,973994.3,1.174,829400,973715.6
2020-05-06,512690,988238.17,986261.69,1.189,829300,986037.7
2020-05-07,512690,1002334.57,1000329.9,1.206,829200,1000015.2
2020-05-08,512690,1018918.57,1016880.73,1.226,829200,1016599.2
2020-05-11,512690,1019747.77,1017708.27,1.227,829200,1017428.4
2020-05-12,512690,1013943.37,1011915.48,1.22,829200,1011624.0
2020-05-13,512690,1052915.77,1050809.94,1.267,829100,1050469.7
2020-05-14,512690,1059549.37,1057430.27,1.275,829100,1057102.5
2020-05-15,159995,1043638.35,1041551.08,1.161,896900,1041300.9
2020-05-18,512480,1011946.51,1009922.61,1.99,507300,1009527.0
2020-05-19,513100,1013165.08,1011138.75,3.711,272400,1010876.4
2020-05-20,512690,1016945.82,1014911.93,1.294,784100,1014625.4
2020-05-21,513100,1027614.46,1025559.23,3.752,273200,1025046.4
2020-05-22,161226,992628.73,990643.47,0.793,1248900,990377.7
2020-05-25,161226,1012459.39,1010434.47,0.809,1248700,1010198.3
2020-05-26,161226,1036184.69,1034112.32,0.828,1248600,1033840.8
2020-05-27,161226,1023697.69,1021650.29,0.818,1248700,1021436.6
2020-05-28,161226,1041179.49,1039097.13,0.832,1248600,1038835.2
2020-05-29,161226,1041179.49,1039097.13,0.832,1248600,1038835.2
2020-06-01,161226,1082386.59,1080221.81,0.865,1248500,1079952.5
2020-06-02,512690,1080971.17,1078809.23,1.337,806700,1078557.9
2020-06-03,513030,1074196.65,1072048.26,1.02,1050800,1071816.0
2020-06-04,161226,1103287.55,1101080.98,0.833,1321500,1100809.5
2020-06-05,161226,1100479.65,1098278.7,0.832,1319700,1097990.4
2020-06-08,513520,1096351.08,1094158.38,1.098,996200,1093827.6
2020-06-09,513520,1103159.18,1100952.87,1.104,997000,1100688.0
2020-06-10,513520,1114120.03,1111891.79,1.115,997000,1111655.0
2020-06-11,513520,1097172.73,1094978.39,1.098,997000,1094706.0
2020-06-12,513520,1076237.83,1074085.36,1.077,997000,1073769.0
2020-06-15,512690,1056141.78,1054029.5,1.366,771400,1053732.4
2020-06-16,513030,1068163.09,1066026.77,1.036,1028700,1065733.2
2020-06-17,513030,1065946.41,1063814.52,1.033,1029600,1063576.8
2020-06-18,513030,1066970.86,1064836.92,1.034,1029600,1064606.4
2020-06-19,515030,1064752.5,1062622.99,0.978,1086300,1062401.4
2020-06-22,515030,1079798.4,1077638.8,0.993,1085000,1077405.0
2020-06-23,159949,1070952.23,1068810.33,0.917,1165300,1068580.1
2020-06-24,159949,1069626.69,1067487.44,0.917,1163800,1067204.6
2020-06-29,512010,1062479.2,1060354.24,2.499,424200,1060075.8
2020-06-30,159967,1080394.81,1078234.02,1.768,609700,1077949.6
2020-07-01,159967,1065602.74,1063471.54,1.744,609600,1063142.4
2020-07-02,159915,1046548.51,1044455.41,2.333,447500,1044017.5
2020-07-03,515050,1062339.36,1060214.68,1.282,826800,1059957.6
2020-07-06,512690,1134751.59,1132482.08,1.609,703600,1132092.4
2020-07-07,159928,1197005.26,1194611.25,4.157,287300,1194306.1
2020-07-08,515030,1190329.65,1187948.99,1.115,1065200,1187698.0
2020-07-09,512710,1213399.89,1210973.09,1.395,867900,1210720.5
2020-07-10,512890,1191348.29,1188965.59,1.297,916500,1188700.5
2020-07-13,512890,1210412.46,1207991.63,1.317,917000,1207689.0
2020-07-14,510880,1199225.14,1196826.69,2.741,436500,1196446.5
2020-07-15,510880,1183771.64,1181404.1,2.707,436300,1181064.1
2020-07-16,510880,1180716.84,1178355.41,2.7,436300,1178010.0
2020-07-17,161226,1154360.03,1152051.31,0.864,1333100,1151798.4
2020-07-20,161226,1166183.38,1163851.02,0.873,1332800,1163534.4
2020-07-21,161226,1216833.58,1214399.92,0.911,1332700,1214089.7
2020-07-22,161226,1335447.78,1332776.88,1.0,1332500,1332500.0
2020-07-23,513090,1321918.88,1319275.05,1.325,995400,1318905.0
2020-07-24,161226,1274755.61,1272206.1,0.985,1291300,1271930.5
2020-07-27,513030,1350537.18,1347836.1,1.1,1225000,1347500.0
2020-07-28,513030,1360133.48,1357413.21,1.108,1224800,1357078.4
2020-07-29,159980,1350132.99,1347432.73,1.043,1291600,1347138.8
2020-07-30,512010,1362640.98,1359915.69,2.99,454700,1359553.0
2020-07-31,512010,1356981.88,1354267.92,2.978,454600,1353798.8
2020-08-03,512010,1390622.28,1387841.04,3.052,454600,1387439.2
2020-08-04,512010,1389713.08,1386933.66,3.05,454600,1386530.0
2020-08-05,512010,1412443.08,1409618.2,3.1,454600,1409260.0
2020-08-06,512010,1381075.68,1378313.53,3.031,454600,1377892.6
2020-08-07,518880,1330870.51,1328208.76,4.386,302700,1327642.2
2020-08-10,159992,1315949.72,1313317.82,1.529,858700,1312952.3
2020-08-11,159992,1325196.45,1322546.06,1.539,859100,1322154.9
2020-08-12,513500,1239106.0,1236627.79,2.174,568700,1236353.8
2020-08-13,513500,1258252.97,1255736.47,2.208,568600,1255468.8
2020-08-14,513500,1260527.37,1258006.32,2.212,568600,1257743.2
2020-08-17,513500,1259390.17,1256871.39,2.21,568600,1256606.0
2020-08-18,513500,1261664.57,1259141.24,2.214,568600,1258880.4
2020-08-19,512890,1264318.32,1261789.69,1.4,901000,1261400.0
2020-08-20,513100,1248222.67,1245726.23,4.09,304500,1245405.0
2020-08-21,513100,1256766.99,1254253.45,4.176,300200,1253635.2
2020-08-24,513100,1308982.37,1306364.41,4.395,297100,1305754.5
2020-08-25,513100,1348800.75,1346103.15,4.529,297100,1345565.9
2020-08-26,513100,1343157.75,1340471.44,4.51,297100,1339921.0
2020-08-27,513100,1391865.75,1389082.02,4.674,297100,1388645.4
2020-08-28,513500,1448376.03,1445479.27,2.317,623700,1445112.9
2020-08-31,512690,1454177.63,1451269.27,2.026,716100,1450818.6
2020-09-01,159928,1397910.89,1395115.07,4.819,289400,1394618.6
2020-09-02,512690,1419186.9,1416348.52,1.956,723900,1415948.4
2020-09-03,512690,1446475.05,1443582.1,1.995,723400,1443183.0
2020-09-04,159980,1382595.08,1379829.89,1.075,1283300,1379547.5
2020-09-07,159980,1399068.47,1396270.33,1.088,1283000,1395904.0
2020-09-08,159980,1395219.17,1392428.73,1.085,1283000,1392055.0
2020-09-09,159985,1378332.56,1375575.89,1.041,1321100,1375265.1
2020-09-10,159985,1388693.49,1385916.1,1.049,1320900,1385624.1
2020-09-11,159985,1405865.19,1403053.46,1.062,1320800,1402689.6
2020-09-14,159985,1444171.29,1441282.95,1.091,1320700,1440883.7
2020-09-15,513100,1439988.34,1437108.36,4.778,300700,1436744.6
2020-09-16,513100,1491476.05,1488493.09,4.951,300500,1487775.5
2020-09-17,159985,1401386.89,1398584.12,1.071,1305600,1398297.6
2020-09-18,159985,1441644.57,1438761.28,1.102,1305300,1438440.6
2020-09-21,159985,1432506.77,1429641.76,1.095,1305300,1429303.5
2020-09-22,159985,1420758.17,1417916.66,1.086,1305300,1417555.8
2020-09-23,159985,1420758.17,1417916.66,1.086,1305300,1417555.8
2020-09-24,159985,1403787.97,1400980.4,1.073,1305400,1400694.2
2020-09-25,511880,1403577.88,1400770.72,101.526,13700,1390906.2
2020-09-28,513520,1403313.22,1400506.6,1.105,1267100,1400145.5
2020-09-29,513520,1415662.33,1412831.01,1.118,1263400,1412481.2
2020-09-30,513520,1404242.14,1401433.65,1.109,1263400,1401110.6
2020-10-09,159985,1399746.38,1396946.89,1.138,1227200,1396553.6
2020-10-12,159985,1404305.25,1401496.64,1.146,1222600,1401099.6
2020-10-13,159985,1386575.22,1383802.07,1.127,1227600,1383505.2
2020-10-14,159985,1382849.07,1380083.37,1.124,1227500,1379710.0
2020-10-15,515030,1388778.7,1386001.14,1.218,1137700,1385718.6
2020-10-16,515030,1340795.87,1338114.28,1.176,1137600,1337817.6
2020-10-19,515030,1347620.87,1344925.63,1.182,1137600,1344643.2
2020-10-20,515030,1353308.37,1350601.75,1.187,1137500,1350212.5
2020-10-21,515030,1346483.37,1343790.4,1.181,1137600,1343505.6
2020-10-22,515030,1356720.87,1354007.43,1.19,1137500,1353625.0
2020-10-23,159985,1364479.14,1361750.18,1.14,1194200,1361388.0
2020-10-26,159985,1369051.13,1366313.03,1.143,1195100,1365999.3
2020-10-27,513520,1359282.64,1356564.07,1.104,1228500,1356264.0
2020-10-28,159980,1359956.93,1357237.02,1.068,1270500,1356894.0
2020-10-29,511880,1356764.17,1354050.64,101.697,13300,1352570.1
2020-10-30,515030,1356744.19,1354030.7,1.277,1060100,1353747.7
2020-11-02,511880,1358457.31,1355740.39,101.753,13300,1353314.9
2020-11-03,159980,1357961.98,1355246.06,1.07,1266300,1354941.0
2020-11-04,515030,1355023.74,1352313.69,1.294,1044800,1351971.2
2020-11-05,512690,1444440.35,1441551.47,2.139,673800,1441258.2
2020-11-06,512690,1407176.32,1404361.97,2.083,674000,1403942.0
2020-11-09,512690,1434127.29,1431259.04,2.123,674000,1430902.0
2020-11-10,512690,1479278.59,1476320.03,2.19,673900,1475841.0
2020-11-11,512690,1489387.09,1486408.32,2.205,673900,1485949.5
2020-11-12,512690,1489387.09,1486408.32,2.205,673900,1485949.5
2020-11-13,512400,1455474.26,1452563.31,0.882,1646500,1452213.0
2020-11-16,513520,1524169.2,1521120.86,1.196,1271500,1520714.0
2020-11-17,513520,1525212.23,1522161.8,1.198,1270300,1521819.4
2020-11-18,513520,1516315.28,1513282.64,1.191,1270300,1512927.3
2020-11-19,513520,1506152.08,1503139.77,1.183,1270300,1502764.9
2020-11-20,513520,1506152.08,1503139.77,1.183,1270300,1502764.9
2020-11-23,512690,1521173.84,1518131.49,2.27,668600,1517722.0
2020-11-24,512690,1518736.62,1515699.14,2.266,668700,1515274.2
2020-11-25,515220,1473020.18,1470074.14,1.306,1125400,1469772.4
2020-11-26,513520,1452328.77,1449424.11,1.225,1182900,1449052.5
2020-11-27,513520,1463206.15,1460279.73,1.235,1182100,1459893.5
2020-11-30,513520,1467920.46,1464984.61,1.239,1182100,1464621.9
2020-12-01,513520,1485650.46,1482679.15,1.254,1182100,1482353.4
2020-12-02,515220,1474942.69,1471992.8,1.315,1119100,1471616.5
2020-12-03,515220,1465172.79,1462242.44,1.298,1126300,1461937.4
2020-12-04,513520,1441019.42,1438137.38,1.234,1165100,1437733.4
2020-12-07,513520,1440907.91,1438026.09,1.234,1165100,1437733.4
2020-12-08,159981,1427924.01,1425068.17,0.967,1473400,1424777.8
2020-12-09,159981,1448049.18,1445153.08,0.983,1469800,1444813.4
2020-12-10,159980,1468346.37,1465409.68,1.152,1271700,1464998.4
2020-12-11,159980,1487199.15,1484224.75,1.167,1271500,1483840.5
2020-12-14,501018,1497147.05,1494152.76,0.561,2662800,1493830.8
2020-12-15,159980,1488712.17,1485734.75,1.172,1267400,1485392.8
2020-12-16,159980,1497359.79,1494365.07,1.179,1267200,1494028.8
2020-12-17,159980,1504962.99,1501953.06,1.185,1267200,1501632.0
2020-12-18,159981,1531344.96,1528282.27,1.034,1477700,1527941.8
2020-12-21,159981,1522251.41,1519206.91,1.028,1477500,1518870.0
2020-12-22,512690,1532363.85,1529299.12,2.612,585300,1528803.6
2020-12-23,159967,1532490.58,1529425.59,0.622,2458300,1529062.6
2020-12-24,512690,1519744.27,1516704.79,2.517,602400,1516240.8
2020-12-25,515030,1506643.08,1503629.79,1.613,932000,1503316.0
2020-12-28,512690,1522962.34,1519916.42,2.585,587800,1519463.0
2020-12-29,512010,1513104.61,1510078.4,2.924,516300,1509661.2
2020-12-30,159967,1533296.55,1530229.96,0.633,2416900,1529897.7
2020-12-31,159967,1549982.6,1546882.63,0.64,2416500,1546560.0
2021-01-04,512670,1636731.57,1633458.11,2.214,737600,1633046.4
2021-01-05,512660,1652462.16,1649157.23,1.375,1199100,1648762.5
2021-01-06,159949,1695121.18,1691730.94,1.298,1303000,1691294.0
2021-01-07,159949,1739162.91,1735684.58,1.331,1303700,1735224.7
2021-01-08,512010,1729773.77,1726314.22,3.147,548400,1725814.8
2021-01-11,159928,1727611.3,1724156.08,5.536,311300,1723356.8
2021-01-12,159985,1728961.38,1725503.46,1.321,1305900,1725093.9
2021-01-13,159915,1809385.19,1805766.42,3.047,592500,1805347.5
2021-01-14,159915,1783048.82,1779482.73,3.003,592400,1778977.2
2021-01-15,512400,1735397.1,1731926.3,1.037,1669700,1731478.9
2021-01-18,501018,1794967.13,1791377.2,0.609,2940900,1791008.1
2021-01-19,159949,1803249.8,1799643.3,1.33,1352800,1799224.0
2021-01-20,501018,1831108.39,1827446.17,0.62,2946800,1827016.0
2021-01-21,501018,1821995.03,1818351.04,0.618,2941700,1817970.6
2021-01-22,159915,1804064.54,1800456.42,3.207,561300,1800089.1
2021-01-25,512170,1856830.95,1853117.29,2.816,657900,1852646.4
2021-01-26,159995,1782612.3,1779047.08,1.353,1314600,1778653.8
2021-01-27,159995,1786288.73,1782716.16,1.356,1314400,1782326.4
2021-01-28,510900,1721625.45,1718182.2,1.237,1388700,1717821.9
2021-01-29,511880,1700287.34,1696886.77,100.278,16900,1694698.2
2021-02-01,511880,1700538.63,1697137.55,100.309,16900,1695222.1
2021-02-02,501018,1700487.43,1697086.46,0.626,2710400,1696710.4
2021-02-03,501018,1721912.16,1718468.34,0.634,2709900,1718076.6
2021-02-04,501018,1740881.46,1737399.7,0.641,2709900,1737045.9
2021-02-05,501018,1759850.76,1756331.06,0.648,2709800,1755950.4
2021-02-08,501018,1778820.06,1775262.42,0.655,2709700,1774853.5
2021-02-09,512800,1802933.37,1799327.51,1.279,1406500,1798913.5
2021-02-10,512800,1792820.18,1789234.54,1.272,1406300,1788813.6
2021-02-18,512800,1832193.78,1828529.4,1.3,1406200,1828060.0
2021-02-19,159825,1830513.6,1826852.57,1.204,1517000,1826468.0
2021-02-22,159825,1857540.04,1853824.96,1.223,1515400,1853334.2
2021-02-23,159825,1802976.97,1799371.02,1.187,1515500,1798898.5
2021-02-24,501018,1761794.78,1758271.19,0.698,2518500,1757913.0
2021-02-25,501018,1801821.1,1798217.46,0.713,2521500,1797829.5
2021-02-26,159980,1796504.29,1792911.28,1.326,1351800,1792486.8
2021-03-01,159980,1765150.97,1761620.66,1.303,1351600,1761134.8
2021-03-02,513500,1725699.2,1722247.8,2.37,726500,1721805.0
2021-03-03,513500,1729072.5,1725614.35,2.375,726400,1725200.0
2021-03-04,511880,1691778.02,1688394.46,100.542,16700,1679051.4
2021-03-05,501018,1691310.51,1687927.89,0.726,2324400,1687514.4
2021-03-08,511880,1772132.14,1768587.88,100.552,17500,1759660.0
2021-03-09,513030,1771572.47,1768029.33,1.163,1519900,1767643.7
2021-03-10,501018,1783197.72,1779631.32,0.73,2437300,1779229.0
2021-03-11,501018,1824358.53,1820709.82,0.746,2440100,1820314.6
2021-03-12,501018,1841433.42,1837750.55,0.753,2440000,1837320.0
2021-03-15,501018,1856073.42,1852361.27,0.759,2440000,1851960.0
2021-03-16,501018,1831673.42,1828010.07,0.749,2440100,1827634.9
2021-03-17,501018,1824353.42,1820704.71,0.746,2440100,1820314.6
2021-03-18,513030,1814321.85,1810693.21,1.186,1526400,1810310.4
2021-03-19,515210,1813789.13,1810161.55,1.492,1212900,1809646.8
2021-03-22,159980,1819694.99,1816055.6,1.276,1422900,1815620.4
2021-03-23,511880,1806348.08,1802735.39,100.636,17900,1801384.4
2021-03-24,511880,1806168.38,1802556.04,100.64,17900,1801456.0
2021-03-25,511880,1806239.58,1802627.1,100.644,17900,1801527.6
2021-03-26,513030,1806042.06,1802429.97,1.178,1529700,1801986.6
2021-03-29,513030,1807060.56,1803446.43,1.179,1529300,1803044.7
2021-03-30,513030,1831476.1,1827813.14,1.195,1529200,1827394.0
2021-03-31,513030,1837592.9,1833917.71,1.199,1529200,1833510.8
2021-04-01,513030,1845238.9,1841548.42,1.204,1529200,1841156.8
2021-04-02,513030,1862060.1,1858335.98,1.215,1529100,1857856.5
2021-04-06,513500,1881869.41,1878105.67,2.523,744200,1877616.6
2021-04-07,513500,1878718.4,1874960.97,2.52,743800,1874376.0
2021-04-08,513090,1890217.7,1886437.27,1.271,1483900,1886036.9
2021-04-09,513090,1876582.44,1872829.28,1.262,1483700,1872429.4
2021-04-12,513100,1859984.46,1856264.49,4.627,401000,1855427.0
2021-04-13,513100,1860508.0,1856786.99,4.629,401000,1856229.0
2021-04-14,513100,1883359.3,1879592.58,4.686,401000,1879086.0
2021-04-15,513100,1860107.1,1856386.89,4.628,401000,1855828.0
2021-04-16,513100,1882156.6,1878392.29,4.683,401000,1877883.0
2021-04-19,513100,1887769.2,1883993.66,4.697,401000,1883497.0
2021-04-20,512480,1863035.53,1859309.46,0.959,1938400,1858925.6
2021-04-21,512690,1848913.27,1845215.44,2.61,706800,1844748.0
2021-04-22,512690,1848636.73,1844939.46,2.609,707000,1844563.0
2021-04-23,512690,1847217.29,1843522.86,2.607,707000,1843149.0
2021-04-26,512690,1861355.29,1857632.58,2.627,706900,1857026.3
2021-04-27,512690,1839441.39,1835762.51,2.596,707000,1835372.0
2021-04-28,159967,1887934.92,1884159.05,0.699,2694900,1883735.1
2021-04-29,159967,1879569.2,1875810.06,0.696,2694500,1875372.0
2021-04-30,159967,1922679.6,1918834.24,0.712,2694400,1918412.8
2021-05-06,159949,1863123.94,1859397.69,1.296,1434400,1858982.4
2021-05-07,159980,1832454.78,1828789.87,1.399,1306900,1828353.1
2021-05-10,159980,1877915.06,1874159.23,1.434,1306600,1873664.4
2021-05-11,159980,1846554.26,1842861.15,1.41,1306700,1842447.0
2021-05-12,159980,1857007.86,1853293.84,1.418,1306700,1852900.6
2021-05-13,159980,1826953.76,1823299.85,1.395,1306700,1822846.5
2021-05-14,518880,1797937.25,1794341.38,3.718,482500,1793935.0
2021-05-17,159992,1828268.15,1824611.62,1.6,1140100,1824160.0
2021-05-18,159992,1783538.47,1779971.39,1.561,1140000,1779540.0
2021-05-19,515120,1779852.38,1776292.68,1.156,1536200,1775847.2
2021-05-20,515120,1788801.45,1785223.85,1.162,1536000,1784832.0
2021-05-21,515120,1767298.85,1763764.25,1.148,1536000,1763328.0
2021-05-24,515120,1728901.35,1725443.55,1.123,1536100,1725040.3
2021-05-25,512010,1771639.16,1768095.88,3.265,541400,1767671.0
2021-05-26,512690,1782474.39,1778909.44,1.461,1217300,1778475.3
2021-05-27,512690,1791944.46,1788360.57,1.469,1217100,1787919.9
2021-05-28,512690,1805332.56,1801721.89,1.48,1217100,1801308.0
2021-05-31,512690,1795595.76,1792004.56,1.472,1217100,1791571.2
2021-06-01,515030,1807496.2,1803881.21,1.87,964400,1803428.0
2021-06-02,515030,1795655.48,1792064.17,1.857,964800,1791633.6
2021-06-03,512690,1818531.05,1814893.99,1.512,1200000,1814400.0
2021-06-04,501018,1817986.82,1814350.85,0.781,2322600,1813950.6
2021-06-07,512690,1826730.14,1823076.68,1.531,1190500,1822655.5
2021-06-08,501018,1741684.81,1738201.44,0.779,2230800,1737793.2
2021-06-09,501018,1782582.25,1779017.09,0.797,2231600,1778585.2
2021-06-10,501018,1764656.69,1761127.38,0.789,2231600,1760732.4
2021-06-11,159995,1773382.7,1769835.94,1.337,1323400,1769385.8
2021-06-15,501018,1800028.6,1796428.54,0.804,2233900,1796055.6
2021-06-16,501018,1829412.32,1825753.49,0.818,2231500,1825367.0
2021-06-17,501018,1822712.44,1819067.01,0.815,2231500,1818672.5
2021-06-18,501018,1789238.44,1785659.96,0.8,2231600,1785280.0
2021-06-21,501018,1822712.44,1819067.01,0.815,2231500,1818672.5
2021-06-22,501018,1847260.04,1843565.52,0.826,2231400,1843136.4
2021-06-23,501018,1860644.13,1856922.84,0.832,2231400,1856524.8
2021-06-24,159851,1860365.65,1856644.92,1.222,1519000,1856218.0
2021-06-25,501018,1868501.95,1864764.95,0.836,2230100,1864363.6
2021-06-28,588080,1873809.76,1870062.14,1.603,1166300,1869578.9
2021-06-29,515790,1865087.51,1861357.33,1.324,1405500,1860882.0
2021-06-30,515790,1899938.43,1896138.55,1.349,1405300,1895749.7
2021-07-01,515030,1872959.3,1869213.38,2.097,891100,1868636.7
2021-07-02,515030,1877133.56,1873379.29,2.102,891000,1872882.0
2021-07-05,501018,1879524.96,1875765.91,0.846,2216700,1875328.2
2021-07-06,501018,1907759.09,1903943.57,0.864,2203100,1903478.4
2021-07-07,513100,1854528.74,1850819.68,4.916,376400,1850382.4
2021-07-08,513100,1852745.99,1849040.5,4.913,376200,1848270.6
2021-07-09,513100,1840328.09,1836647.44,4.88,376200,1835856.0
2021-07-12,513100,1860648.29,1856927.0,4.934,376200,1856170.8
2021-07-13,159967,1864508.48,1860779.46,0.839,2217400,1860398.6
2021-07-14,159967,1881965.46,1878201.53,0.847,2217000,1877799.0
2021-07-15,159967,1875314.46,1871563.83,0.844,2217000,1871148.0
2021-07-16,159870,1870600.46,1866859.26,1.088,1715500,1866464.0
2021-07-19,159985,1822022.23,1818378.18,1.328,1368900,1817899.2
2021-07-20,159985,1814906.59,1811276.78,1.323,1368700,1810790.1
2021-07-21,511880,1802319.45,1798714.81,101.309,17700,1793169.3
2021-07-22,159870,1801925.32,1798321.47,1.082,1661600,1797851.2
2021-07-23,515210,1798063.96,1794467.84,1.826,982500,1794045.0
2021-07-26,159980,1747434.9,1743940.03,1.412,1234800,1743537.6
2021-07-27,159980,1758284.8,1754768.23,1.421,1234600,1754366.6
2021-07-28,159980,1755815.6,1752303.97,1.419,1234600,1751897.4
2021-07-29,159980,1739765.8,1736286.27,1.406,1234600,1735847.6
2021-07-30,159980,1759519.4,1756000.36,1.422,1234600,1755601.2
2021-08-02,159980,1758284.8,1754768.23,1.421,1234600,1754366.6
2021-08-03,512670,1735802.19,1732330.58,2.091,828300,1731975.3
2021-08-04,512670,1760385.57,1756864.8,2.12,828500,1756420.0
2021-08-05,512710,1849570.89,1845871.75,0.983,1877400,1845484.2
2021-08-06,512710,1813628.92,1810001.67,0.965,1875200,1809568.0
2021-08-09,512660,1826479.33,1822826.37,1.338,1362000,1822356.0
2021-08-10,159995,1921237.44,1917394.97,1.707,1123000,1916961.0
2021-08-11,159995,1927686.57,1923831.2,1.714,1122100,1923279.4
2021-08-12,515220,1937490.7,1933615.72,1.918,1007900,1933152.2
2021-08-13,515220,1961385.57,1957462.8,1.942,1007700,1956953.4
2021-08-16,513500,1972175.08,1968230.73,2.73,720800,1967784.0
2021-08-17,513500,1978365.49,1974408.76,2.738,720900,1973824.2
2021-08-18,513500,1968990.06,1965052.08,2.725,720900,1964452.5
2021-08-19,511880,1947074.69,1943180.54,101.472,19100,1938115.2
